iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
7000	1.00117	-1.2144	-3.65354	-1.82682	1.42901	5.99704	1.13393	0.31138	0.288755	0.133325	0.112203	0.194021	1.30841	0.125891	0.499976	0.747194	-0.328937	-3.78995	-1.87782	0.64716	5.49517	1.30493	0.319809	-0.248789	-3.62265	-1.67148	0.0776188	6.38695	1.27363	0.374802	-0.962932	-3.57904	-1.95481	0.721108	5.78657	-0.187966	1.87806	-1.26161	-3.05349	-1.71662	0.91457	5.56489	1.11192	1.08085	-0.39515	-3.83157	-1.73605	1.1321	5.36177	0.747103	1.20369	-0.319239	-3.9403	-1.82764	0.873669	6.02441	1.41107	0.132702	-1.29054	-3.41696	-1.73283	0.160454	5.60945	1.05166	  1.3	-0.59481	-3.54311	-1.92554	1.66256	5.68414	0.909753	1.12691	-0.473447	-3.74126	-1.91622	1.66824	5.58035	0.372228	1.38191	-0.859216	-4.27381	-1.71713	1.4464	5.83091	0.631116	0.526786	-1.18857	-3.91089	-2.01802	1.28337	5.93424	0.8095	1.3905	-0.642703	-3.02164	-2.20687	1.4392	5.79014	1.17235	1.44788	-1.6972	-3.01147	-1.24617	1.66676	6.15597	0.394747	0.329491	-1.78912	-3.76157	-2.28327	1.77701	6.0624	0.811821	-5.401823e+01	-1.082698e+04	-1.088099e+04
7100	0.0387917	-1.20661	-5.28003	-1.53518	1.50879	5.54087	0.802573	0.103771	0.0966388	0.287365	0.134694	0.197072	4.98474	0.658094	0.499998	0.24172	-1.14264	-5.38335	-1.51725	1.37939	5.92192	0.385069	0.0650732	-1.06006	-5.86163	-1.56244	1.84847	6.03794	0.991552	0.0165598	-1.19513	-6.0933	-1.27527	1.93565	6.22725	0.560447	0.301851	-1.4879	-4.67509	-1.58372	1.23666	5.32109	-0.283058	0.124967	-1.15025	-5.74832	-1.82641	1.6877	5.68114	0.579688	0.309154	-1.21341	-5.74452	-1.1079	1.59231	6.34416	0.857825	0.266448	-0.770661	-5.52	-1.83293	1.92492	5.71217	1.16616	0.417689	-1.06483	-5.91143	-1.31801	2.08198	6.37951	0.577937	0.342281	-1.69383	-5.5566	-1.45648	1.90371	5.54295	1.4737	0.245105	-1.10574	-6.06019	-1.35171	1.81076	5.2905	-0.0733221	0.297647	-0.548946	-5.03037	-1.38245	2.28145	6.47922	0.916159	0.386265	-1.24368	-5.75086	-1.11979	1.17743	5.39325	-0.550189	0.285276	-1.32728	-5.63201	-1.8274	1.74593	6.44498	1.27854	0.14536	-1.08104	-6.0577	-1.1047	1.98472	5.78271	0.354308	-4.069568e+01	-1.082651e+04	-1.086721e+04
7200	1.21286	-1.78941	-6.68568	-1.67143	1.34232	6.23568	-0.230184	0.275402	0.044969	0.277163	0.0951274	0.316703	0.546715	0.0788808	0.499995	0.486951	-2.06464	-6.21977	-1.84224	1.67742	6.28711	-0.452249	0.421675	-2.02564	-6.5807	-1.75809	1.11712	5.98539	-0.379448	0.766734	-1.92844	-6.01613	-1.85996	1.95138	6.6249	-0.515229	0.742467	-2.18487	-6.17747	-1.6392	1.12879	5.76106	-0.44947	0.128503	-2.10676	-6.40804	-2.29737	1.50424	5.65752	-0.368779	0.933425	-2.24459	-6.8222	-1.87405	1.68477	5.73358	-0.575471	0.575984	-1.96737	-6.21298	-1.88814	1.81106	6.41055	-0.115099	1.59076	-1.68285	-6.16973	-1.9786	1.42148	5.65443	0.0904759	1.21704	-1.71763	-6.31419	-1.975	1.72548	5.41186	0.195947	1.37979	-1.6501	-5.75232	-1.66527	1.50576	6.27427	0.381902	1.95986	-2.07024	-6.54583	-2.21219	1.60886	6.26451	-0.043787	1.159	-1.99985	-5.98101	-2.15622	1.81957	6.0173	0.427529	1.38501	-1.51236	-4.79757	-2.22591	1.01654	5.4947	0.145807	0.770481	-1.36522	-5.93653	-1.91089	1.24495	6.0632	-0.207348	-2.123039e+01	-1.082657e+04	-1.084780e+04
7300	0.737476	-3.10747	-5.95223	-1.3008	1.99895	5.70623	0.0661855	0.249944	0.268796	0.168115	0.293712	0.105596	0.258994	0.418308	0.499999	0.718745	-2.83302	-6.25673	-2.13943	1.82017	5.54153	0.93647	0.839166	-2.27356	-5.8365	-1.77162	1.8946	6.23377	1.04181	0.743811	-3.32538	-6.55604	-2.24259	1.25168	5.70142	-0.189735	0.280351	-2.41826	-5.93253	-2.00476	1.39126	5.93633	0.717838	0.975465	-1.60962	-6.56651	-1.51313	1.58974	5.56746	-0.273281	0.360428	-2.47332	-5.72291	-1.8356	1.72577	6.28844	0.549509	1.01425	-3.15422	-6.24936	-1.30287	1.85233	6.62588	1.18769	0.757741	-1.98352	-6.56932	-1.23309	1.87646	6.21872	0.777652	1.44908	-1.38721	-6.31134	-0.677934	1.20281	6.45213	0.870287	0.557938	-1.27762	-6.86502	-1.9349	1.62703	6.37656	0.208978	0.199456	-2.28811	-6.38487	-1.64314	1.32444	5.88716	0.191742	0.783686	-1.70614	-6.44448	-0.531487	1.97621	5.54164	0.366511	1.06928	-3.02123	-6.31558	-0.75311	1.59473	5.82757	1.30298	1.11614	-1.49061	-6.78202	-0.868381	2.09552	5.70891	0.519898	-5.510683e+01	-1.082650e+04	-1.088160e+04
7400	1.82019	-3.11678	-5.98442	-1.5952	1.54577	6.55435	0.797779	0.322666	0.210218	0.328878	0.304714	0.244995	0.0787702	0.264791	0.499791	0.78427	-2.54194	-6.3653	-1.0916	1.70003	6.108	1.23382	1.33044	-3.4482	-6.74835	-0.537542	1.2541	5.85795	0.921939	1.11691	-2.92338	-6.35678	-0.483943	1.79642	6.34936	1.27374	0.61133	-2.57571	-5.96597	-1.66576	1.52694	5.79035	0.326978	0.28892	-2.36025	-6.57352	-1.63531	1.76629	6.18494	1.28124	0.6181	-3.01074	-5.94325	-1.51146	1.94774	6.49504	0.292148	0.706603	-3.53954	-6.58257	-1.1936	2.21534	6.44813	0.433913	1.64263	-3.05276	-5.56282	-1.60024	1.64901	6.4087	0.326038	1.92863	-2.44037	-6.16736	-1.93166	1.77715	6.29018	0.0638832	1.97916	-3.57635	-5.59662	-1.60037	0.753795	6.41446	0.35375	1.70458	-3.1518	-5.69354	-1.51264	2.17852	5.82549	0.302518	1.7537	-3.25947	-5.46903	-1.96381	0.865855	6.49961	-0.49956	1.81582	-3.55829	-5.00819	-1.60246	1.95103	6.00996	0.796638	0.843083	-3.41764	-6.40243	-1.18331	0.977241	6.04024	-0.121798	-5.412049e+01	-1.083093e+04	-1.088505e+04
7500	2.12841	-3.013	-6.31466	-2.22588	1.49782	5.30649	0.918578	0.0670755	0.466022	0.108713	0.240804	0.117295	0.163926	0.249681	0.49991	2.2318	-2.37551	-6.61321	-1.52104	1.42179	5.55207	1.05419	2.29521	-2.82593	-6.62725	-1.33112	0.846539	5.75444	1.4045	1.93909	-2.1352	-6.70005	-1.1536	1.13716	5.47803	1.00281	2.24828	-1.79784	-6.53909	-0.846744	1.28193	5.33311	1.08243	2.14066	-1.97971	-6.865	-1.87344	1.74937	6.32657	1.15847	2.26735	-2.99568	-5.99442	-2.17713	1.61932	6.11212	0.851662	2.29754	-3.64978	-6.76934	-1.66696	1.58251	5.44106	0.281972	2.03257	-3.40293	-6.72105	-2.13489	1.47535	5.35386	1.46966	2.28666	-2.21503	-6.65304	-1.76146	1.28887	6.0832	1.40011	2.10663	-4.36125	-6.44861	-1.86647	2.08038	5.649	0.912276	2.17641	-3.95408	-6.63715	-1.74894	1.6308	5.5313	1.25434	1.92638	-2.65159	-6.48337	-1.49901	0.950195	6.16944	1.53468	1.89539	-3.19389	-6.68562	-1.96896	1.4617	5.48079	1.42367	1.64106	-2.7878	-6.16301	-1.69651	1.93243	5.91129	1.12976	-2.024366e+01	-1.082838e+04	-1.084863e+04
7600	1.3506	-1.88908	-6.64534	-2.1668	0.299425	6.66746	1.1042	0.198041	0.148685	0.370204	0.0731018	0.210112	0.262601	0.0871768	0.499985	1.84335	-2.03197	-5.48841	-2.2689	0.459721	6.0688	1.135	1.95132	-2.05366	-5.54821	-2.28175	0.348113	6.28008	0.873076	1.93207	-1.78831	-6.28209	-2.24682	0.138313	6.1051	0.967266	1.96615	-2.09189	-5.35979	-1.84119	-0.12498	6.15448	1.11001	1.8186	-2.47474	-5.32517	-1.71573	0.170087	5.89035	1.10722	1.60945	-1.7657	-5.78121	-1.7835	0.704229	6.44529	1.4585	2.14154	-1.61472	-5.67381	-2.25692	0.366578	5.83977	1.52001	1.49115	-1.20402	-6.14806	-1.45491	0.630792	6.60753	0.954979	1.09669	-0.483028	-6.72772	-1.71066	1.43026	6.3289	1.06014	2.05209	-1.21319	-6.47722	-1.75554	0.688535	5.94827	1.00802	1.71796	-1.80049	-6.37462	-1.46931	0.486137	6.18704	1.23754	1.86295	-1.28968	-5.99321	-1.76514	-0.0150135	5.86555	0.905776	1.87046	-1.11115	-6.84938	-1.20439	0.308469	6.17008	1.40209	1.20681	-1.00768	-6.2438	-1.25619	1.09456	6.59381	1.00453	-2.769424e+01	-1.082679e+04	-1.085449e+04
7700	2.18629	-0.301734	-4.16571	-2.07525	-0.0146676	5.2986	1.36629	0.361152	0.181585	0.0397814	0.385469	0.0748438	0.500137	0.146072	0.499993	2.07879	-1.37374	-3.89644	-1.39087	-0.0234316	5.50455	1.21069	1.98088	-1.44096	-3.85168	-1.92815	-0.111548	6.13134	1.02902	2.05732	-1.46668	-3.69359	-2.0774	0.105466	5.29304	0.730554	1.30142	-1.24507	-3.90254	-0.36657	0.458099	6.28181	0.456944	1.93609	-0.800703	-3.50074	-1.33458	0.598628	5.60655	1.1384	0.839626	-1.7238	-4.29295	-0.632592	0.489382	5.90216	0.886431	1.12229	-1.50228	-3.69528	-1.51121	-0.0718697	5.45386	1.09649	1.80047	-0.245196	-4.09297	-2.04708	-0.0850874	5.89286	0.598105	0.167677	-0.0343423	-4.24872	-1.46646	-0.0588055	6.40803	0.257921	1.91264	-0.217936	-3.83812	-1.495	-0.413853	6.36866	0.879192	1.75048	-0.340973	-4.33099	-2.06896	0.00538193	6.04479	1.30883	2.21576	-0.174246	-4.45853	-2.00943	-0.141429	6.09479	0.31914	1.75338	-0.450811	-4.4713	-1.9856	-0.0230526	5.8938	1.15543	1.35683	-0.197444	-4.24678	-2.17219	0.0154853	6.16394	0.187152	-3.831120e+01	-1.082661e+04	-1.086492e+04
7800	1.71998	-1.26766	-3.77717	-0.958727	0.722986	5.65515	0.170276	0.0537152	0.0883427	0.175842	0.0720959	0.119279	0.148017	0.284188	0.499982	1.52548	-1.62732	-4.0549	-0.80649	0.611349	5.49105	0.880459	1.45737	-1.61306	-5.05787	-0.740024	1.08108	5.35435	0.927631	1.27706	-1.42449	-4.11697	-0.755334	-0.0103594	5.90588	0.350797	1.30771	-1.47214	-3.81217	-0.527419	0.487691	6.08749	1.17944	1.40306	-1.65803	-3.55479	-0.411508	0.991362	5.43376	0.702471	1.31509	-1.65641	-3.88436	-1.03015	0.905719	6.25082	-0.285714	1.71685	-1.55797	-4.19252	-0.932739	0.630587	5.98814	0.917851	1.71151	-1.62828	-4.68014	-1.30498	0.805276	5.86561	0.119293	1.75854	-1.27951	-4.33021	-1.53977	-0.10091	5.35449	0.351496	1.60709	-1.7425	-4.73808	-1.65631	1.78403	6.04738	-0.374627	1.54898	-1.87463	-5.6152	-1.27646	0.441441	5.35938	-0.188079	1.44484	-1.70684	-4.62479	-1.09038	0.880616	6.39962	1.06265	1.77912	-1.91914	-4.25869	-1.78281	0.221381	5.76846	-0.172068	1.33795	-1.66881	-4.15192	-1.0795	0.792509	5.79465	-0.591654	-3.281293e+01	-1.082684e+04	-1.085966e+04
7900	2.13351	-1.89514	-4.28361	-1.30547	0.537995	5.97582	0.0347316	0.0592889	0.199384	0.110291	0.0244337	0.548031	0.154925	0.173775	0.499993	1.62143	-2.66242	-4.2108	-1.22995	-0.00807585	5.87112	-0.20252	1.63205	-2.54037	-4.3877	-1.23485	-1.59242	5.79225	0.0807614	2.00694	-2.68128	-3.71214	-1.39589	0.935058	5.68676	0.333675	1.57289	-2.33483	-4.30957	-1.45842	-0.439495	5.70115	-0.346798	1.64746	-3.04338	-4.23024	-1.45115	-0.262324	6.47561	-0.565663	1.89433	-2.09805	-4.06893	-1.24111	-0.549043	5.6793	-0.309808	1.34163	-2.60855	-3.51851	-1.18144	0.896222	5.37307	0.208733	2.13607	-1.6858	-4.30132	-1.47231	0.948881	5.55821	-0.113235	2.17272	-1.12518	-3.7027	-1.4489	0.251478	5.8764	-0.162182	1.98163	-1.57468	-4.47371	-1.40177	0.840429	5.69308	-0.0159789	2.13016	-2.50441	-4.12032	-1.37022	-0.402708	5.93961	1.01597	2.10107	-1.61856	-4.02089	-1.41006	1.41399	5.68477	-0.119578	1.87492	-1.61056	-3.69885	-1.125	1.27315	5.90692	0.206491	1.83211	-1.1276	-3.96375	-1.47121	0.864302	5.51644	-0.168024	-3.184291e+01	-1.082662e+04	-1.085847e+04
8000	0.267868	-3.02188	-4.02496	-2.07105	0.979063	6.19178	0.32272	0.10454	0.399821	0.101194	0.206362	0.158556	0.169433	0.652716	0.49999	0.328535	-2.94557	-4.49745	-2.2348	1.34611	6.02513	-0.214749	0.214479	-3.20286	-4.04108	-1.23307	2.02662	5.45457	-0.0748171	0.779666	-2.18599	-5.0072	-2.17729	1.49848	5.84636	0.21697	0.350332	-2.26844	-4.81595	-2.16032	1.27408	5.67182	0.369878	0.193635	-2.7943	-4.81118	-2.23491	1.13761	6.5943	0.6344	0.221473	-3.9528	-4.46488	-2.14719	1.70192	5.79949	-0.0320983	0.793463	-3.04523	-4.43996	-1.97168	0.597404	5.76348	-0.135123	0.716912	-2.21022	-3.93089	-1.80712	1.59088	6.00512	0.27036	0.414061	-3.39461	-3.71219	-2.06745	1.24714	5.82399	1.05617	1.01607	-2.51759	-3.75864	-1.82966	1.92277	6.14996	0.63691	0.520855	-2.71696	-3.65244	-1.96429	1.53981	6.13681	0.235201	0.0942155	-3.1026	-4.30046	-2.18973	2.0626	6.15538	-0.468011	0.648418	-2.1284	-4.09375	-1.69667	1.37906	6.10788	0.534583	1.04539	-1.11736	-3.74294	-1.53946	1.45327	5.82395	0.204859	-4.058302e+01	-1.082667e+04	-1.086725e+04
8100	0.407794	-3.23356	-4.59674	-1.53772	1.96768	5.30357	-0.0494096	0.260976	0.114619	0.110224	0.862482	0.0976928	0.0736538	0.913465	0.499986	0.152548	-3.53615	-4.86635	-0.594072	1.94207	5.37618	1.15588	0.174249	-4.2014	-4.60661	-0.541547	2.18075	5.30431	1.49138	0.330963	-3.53428	-4.46288	-1.11349	2.27417	5.32104	1.23316	0.550543	-3.65476	-4.44549	-0.267449	1.37118	5.3428	1.41589	0.525988	-3.26169	-4.91734	-0.941204	1.64271	5.53773	1.18504	0.0299553	-3.45944	-4.97183	-1.31184	1.74064	5.35492	-0.119662	0.889145	-3.94679	-5.09078	-1.45104	1.99641	5.56397	1.23027	1.34043	-3.34322	-4.08742	-1.78109	1.66362	5.48711	-0.166729	1.79147	-3.27598	-3.70039	-1.69437	1.52365	5.59698	1.04476	1.44834	-3.27323	-4.00578	-1.23558	1.98585	5.75879	-0.332365	1.43199	-3.55281	-4.22402	-2.06017	1.65135	5.7119	0.00375064	1.02463	-2.84914	-3.723	-1.64975	1.46096	5.43599	1.18128	1.31868	-3.22817	-4.47972	-1.06601	2.04354	5.36964	0.335222	1.91207	-3.53265	-4.47489	-1.1723	1.56221	5.93438	0.640513	-2.938107e+01	-1.082677e+04	-1.085616e+04
8200	1.51737	-3.95729	-4.50369	-0.0295561	2.04905	6.18977	0.0387818	0.109651	0.258447	0.0888205	0.166905	0.199511	0.289954	0.102096	0.499987	1.37752	-3.6375	-4.45407	-0.173387	1.44811	6.67861	-0.0649311	1.45541	-4.17722	-5.13696	-0.666733	1.96528	6.23633	-0.116236	1.46183	-3.55487	-4.64875	-0.128367	1.16843	6.00582	-0.215226	1.31892	-4.2098	-4.16315	-0.488887	1.52928	6.12658	0.0262798	1.4911	-4.71209	-5.00437	-0.0441568	1.20949	6.28493	-0.0529291	1.24705	-4.31493	-4.22941	-0.613296	1.91721	6.57026	0.181772	1.25729	-3.15699	-4.38055	-0.504068	1.83396	5.54153	-0.00484582	1.39538	-3.21125	-4.82395	-0.647465	2.24813	5.97983	-0.268008	1.60376	-3.32771	-4.90699	-0.389946	2.1986	5.43873	-0.60787	1.48533	-2.99804	-4.45782	-0.823437	2.26929	6.66183	-0.392248	0.821236	-3.39883	-4.76537	-0.922747	2.0697	5.40269	-0.675992	1.07048	-4.29894	-4.88304	-0.334858	2.2511	5.38755	0.128747	1.4475	-2.34852	-4.53912	-0.139091	2.12248	6.30814	-0.482291	0.988586	-3.81896	-4.45796	-0.819262	2.13591	5.4849	-0.334659	-2.477261e+01	-1.082675e+04	-1.085152e+04
8300	1.62139	-3.63767	-5.9512	-0.483602	1.21243	5.44237	-0.42053	0.0775081	0.296683	0.281605	0.108118	0.120137	0.468692	0.0450681	0.499996	1.65483	-4.01841	-6.78548	-0.649682	1.23766	6.24371	-0.560997	1.96598	-4.47343	-6.50434	-0.430145	1.70977	5.97724	-0.651042	1.77617	-3.61014	-6.35905	-0.533614	1.06702	6.55068	-0.366941	1.27318	-4.47738	-6.53894	-0.467185	0.819652	6.63907	-0.462807	1.43428	-4.45637	-6.30616	-0.911598	1.57867	5.87299	-0.429006	1.45333	-4.76788	-6.5104	-0.297391	1.06941	6.40887	-0.650544	1.50067	-4.77917	-5.72078	-0.225893	1.55735	6.29237	-0.16745	1.9278	-4.05396	-5.57308	-0.329001	1.77476	5.52918	-0.502197	2.20829	-4.14392	-5.49518	-0.427928	1.95271	5.57929	-0.345612	2.10287	-5.27567	-5.31879	-0.724976	1.0751	5.40423	-0.456706	2.17138	-4.53836	-6.14593	-0.257918	1.70049	5.95749	-0.635636	2.07978	-4.09642	-5.90812	-0.455047	1.40183	5.73426	-0.580793	1.14247	-3.81166	-4.97056	-0.550451	1.2954	5.84772	-0.331858	2.21884	-5.30857	-5.53544	-0.340518	1.92582	5.35196	-0.492557	-2.489886e+01	-1.082655e+04	-1.085145e+04
8400	1.85677	-4.73014	-4.79061	-1.71825	1.73182	6.2227	-0.664471	0.24045	0.145753	0.140077	0.120746	0.104138	0.105678	0.0901826	0.499981	1.46297	-5.15505	-4.33902	-1.8724	2.29116	5.9928	-0.146234	1.82698	-5.7216	-4.70529	-2.16458	2.17509	5.75776	-0.684783	1.87061	-4.66148	-4.95612	-1.37601	1.84702	6.09805	0.0691886	1.6724	-5.13806	-4.57412	-1.32169	2.0595	5.5531	-0.547794	1.6958	-6.1493	-3.7679	-2.27481	2.18135	5.81427	0.168937	1.12915	-5.10669	-4.04585	-2.19322	2.07699	5.72662	0.0616351	2.22503	-5.27534	-4.62348	-1.56368	2.022	5.89565	-0.376051	1.71073	-4.903	-4.63441	-2.01167	1.91386	6.0275	-0.490764	1.47709	-5.28335	-4.46706	-2.21159	1.70612	6.45474	-0.359434	1.56312	-4.73783	-5.02781	-1.98059	2.11811	5.80748	-0.597813	1.93745	-5.27658	-4.78174	-2.04966	1.70933	5.70123	-0.437673	1.55476	-5.32673	-4.72529	-1.69337	2.11308	6.1795	-0.379966	1.79365	-5.13399	-3.99258	-2.01019	2.16324	6.25765	-0.581624	1.74006	-5.1817	-4.21213	-1.94523	2.12801	5.90402	-0.387382	-1.329223e+01	-1.082687e+04	-1.084017e+04
8500	1.70599	-5.87194	-4.90234	-1.52303	1.86237	5.51749	0.179286	0.224887	0.0822054	0.115038	0.165959	0.102035	0.0929175	0.240485	0.499969	1.58475	-6.04221	-4.80483	-1.59225	1.65233	5.3272	1.04411	0.86268	-5.82981	-4.75359	-1.29811	1.61559	5.65446	1.57118	1.8992	-5.88376	-5.46889	-1.28488	1.42953	5.31719	0.541036	1.73637	-6.13799	-4.8695	-1.54636	2.00662	5.58412	0.868161	0.873415	-5.62099	-4.40842	-2.18406	2.22079	5.58257	0.127274	0.321139	-5.75249	-4.38694	-1.25238	1.64999	5.33729	1.324	1.30885	-5.81255	-5.04724	-1.36394	1.76533	5.39885	1.21989	2.25484	-5.99164	-4.68559	-2.16645	2.03087	5.4404	-0.267484	1.84038	-5.78825	-5.72556	-1.33137	1.94112	5.37165	-0.110907	2.25722	-6.08101	-5.14807	-2.12328	2.26395	5.51546	-0.430753	1.85147	-5.99477	-4.46358	-2.2761	2.14046	5.65148	0.394509	2.04382	-5.98014	-4.80353	-2.17448	2.00871	5.90342	0.0820392	2.05946	-6.30384	-4.4656	-2.05278	2.01386	5.34903	-0.491674	1.59579	-5.81079	-4.8077	-2.02858	2.09517	5.99614	0.0328145	-1.502891e+01	-1.082713e+04	-1.084216e+04
8600	1.03446	-6.42107	-4.77854	-1.73471	1.34649	6.39701	1.24783	0.513092	0.149903	0.155987	0.354745	0.12982	0.303576	0.0577748	0.499959	0.0915148	-6.52936	-4.56979	-0.92153	1.77606	6.08627	1.28757	0.688718	-6.70134	-4.87682	-1.22654	1.03086	5.48867	0.870774	0.523037	-6.28057	-4.38644	-0.905433	2.1273	6.01115	0.984834	0.565837	-6.88423	-4.76122	-0.614553	1.66432	6.45345	1.39751	1.48219	-6.65325	-4.43014	-1.6952	1.88643	6.62833	1.22322	0.0736744	-6.04168	-4.87138	-2.21417	2.0324	5.79432	1.33491	1.01444	-6.50603	-5.52689	-0.420881	1.17491	5.73269	1.01253	0.319755	-6.60932	-5.08118	-2.07398	1.38713	6.46153	1.44226	0.871668	-6.31724	-5.31423	-1.50441	2.23312	5.72466	1.23105	0.000402734	-6.05516	-5.24737	-2.06431	1.78818	5.56961	1.17883	0.620705	-6.67874	-5.67754	-1.18532	1.26067	6.18878	1.14712	0.98612	-6.59707	-5.07228	-1.47442	1.13434	6.54385	1.48444	1.99428	-6.12391	-4.65158	-1.35853	1.95559	5.86673	1.10697	0.606104	-6.38828	-4.88902	-1.83435	1.28138	6.56425	1.1611	-4.017389e+01	-1.082734e+04	-1.086752e+04
8700	0.502422	-6.65786	-4.85973	-1.85105	2.13946	6.54713	0.110726	0.124641	0.475348	0.130446	0.239785	0.0952456	0.577605	0.0991742	0.499957	0.355361	-6.64655	-5.21061	-1.32208	1.89838	5.97178	0.695529	1.06939	-6.74461	-4.76068	-2.18984	1.81349	5.58385	0.816194	0.577653	-6.04176	-5.73624	-1.42546	1.66604	5.60276	0.60158	0.0761186	-5.67039	-5.12516	-1.61014	2.0849	5.53952	0.404504	0.351695	-6.85507	-5.92894	-1.10471	1.56261	6.24531	0.919736	0.12298	-6.42573	-5.6314	-1.09683	1.91839	6.31782	0.35376	0.225816	-6.42785	-4.95541	-1.54526	1.42435	5.55914	0.895722	0.0917822	-5.39627	-5.07423	-2.12248	1.69683	6.38222	0.757286	0.26848	-4.10586	-5.15353	-2.27956	1.51184	6.39931	1.02115	0.354697	-4.66187	-5.04409	-0.66427	1.64038	6.28765	0.410298	0.556233	-4.38908	-4.39977	-1.93858	1.82731	6.60054	0.205307	0.836006	-5.78385	-4.73521	-1.97967	1.72747	5.40849	0.364082	0.118743	-5.64354	-4.64602	-1.55765	1.74869	5.81503	0.766181	0.316473	-5.09291	-4.60743	-1.481	1.67958	6.55218	1.35394	-4.104895e+01	-1.082739e+04	-1.086844e+04
8800	0.444276	-6.53758	-6.65476	-0.929647	1.05267	6.61802	0.831907	0.159516	0.134467	1.25722	0.151495	0.193622	0.274264	0.0924341	0.499982	0.427055	-6.53292	-5.99542	-0.604488	0.579811	6.39443	1.1886	0.0284426	-6.68742	-5.94323	-0.22891	0.324683	6.32055	0.924597	1.42774	-6.29859	-6.20016	-0.534338	0.790592	6.52705	0.996258	0.693347	-6.58864	-6.82251	-0.752262	0.953595	6.44473	1.44323	0.544557	-6.17795	-5.07414	-0.540826	0.823413	6.34717	0.973587	0.0188585	-6.84336	-6.10294	-1.00891	-0.198593	6.40601	1.14328	0.384184	-6.81288	-6.22886	-0.572052	0.923576	6.11218	1.22056	0.37709	-6.81753	-6.55486	-1.06369	0.889549	6.5859	0.859085	0.832263	-6.63134	-6.15704	-0.792809	0.281616	6.13521	0.766489	0.408626	-6.19775	-6.02586	-1.13934	0.963708	6.52766	0.823941	0.896221	-6.56558	-6.32444	-1.09628	0.685025	6.21089	0.656693	0.649115	-6.14911	-6.67188	-1.16096	0.947152	6.6216	0.940892	0.697852	-6.6162	-6.59191	-0.809722	1.07254	6.64155	0.869063	0.332522	-6.41833	-6.6873	-0.53479	1.59352	6.57013	0.987292	-2.317524e+01	-1.082684e+04	-1.085002e+04
