iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1.1)	lnkDCVCC(1.1.1)	lnkElimDCVCC(1.1.1)	lnkElimNDCVCC(1.1.1)	lnISkDCVG(1.1.1.1)	lnISkDCVC(1.1.1.1)	lnISkNDCVC(1.1.1.1)	lnISkDCVG(1.1.1.2)	lnISkDCVC(1.1.1.2)	lnISkNDCVC(1.1.1.2)	lnISkDCVG(1.1.1.3)	lnISkDCVC(1.1.1.3)	lnISkNDCVC(1.1.1.3)	lnISkDCVG(1.1.1.4)	lnISkDCVC(1.1.1.4)	lnISkNDCVC(1.1.1.4)	lnISkDCVG(1.1.1.5)	lnISkDCVC(1.1.1.5)	lnISkNDCVC(1.1.1.5)	lnISkDCVG(1.1.1.6)	lnISkDCVC(1.1.1.6)	lnISkNDCVC(1.1.1.6)	lnISkDCVG(1.1.1.7)	lnISkDCVC(1.1.1.7)	lnISkNDCVC(1.1.1.7)	lnISkDCVG(1.1.1.8)	lnISkDCVC(1.1.1.8)	lnISkNDCVC(1.1.1.8)	LnPrior	LnData	LnPosterior
9000	0.597577	0.996211	0.89447	1.0064	0.5084	0.693761	0.667686	0.311111	0.60904	0.569393	0.662554	1.90787	1.19515	0.136303	3.61667	3.93029	-3.21266	-1.99673	0.0687674	0.125952	0.191628	0.0964669	1.2276	9.36101	2.46328	2.23129	1.17156	0.192496	3.71056	3.30061	-4.47633	-2.39673	4.01471	-4.39993	-2.5214	3.43596	-3.95521	-2.35391	2.95501	-3.72805	-2.41908	2.97099	-4.14428	-1.08923	3.08991	-3.8507	-2.19665	3.68508	-3.96923	-3.4913	3.68978	-3.55461	-1.90925	-5.755552e+001	-6.153956e+002	-6.729512e+002
9050	0.54754	1.04081	0.998835	0.781956	0.464234	0.815352	0.802458	0.367648	0.577996	0.773335	0.751348	1.17037	0.619301	0.222224	4.50382	4.45618	-4.42827	-2.87582	0.509383	0.142869	0.140808	0.0932571	0.783131	0.773474	1.30809	1.83596	1.08616	-0.719784	4.4732	3.43673	-4.13521	-2.69335	3.78528	-4.09908	-3.72708	3.37799	-3.50843	-2.95708	3.95911	-3.42374	-4.22097	3.42061	-3.88266	-1.38276	4.05794	-4.1907	-3.30468	3.87937	-3.41728	-2.77192	3.62894	-3.88651	-3.31637	-5.043790e+001	-6.221102e+002	-6.725481e+002
9100	0.555676	0.912133	0.920492	0.990252	0.422676	0.78645	0.780301	0.304038	0.449902	0.901333	0.792221	1.84558	1.26974	-0.522333	3.31044	3.90826	-4.47903	-2.01818	0.361595	0.101557	0.135102	0.376177	1.12972	1.81661	1.88699	2.10888	0.86701	-0.0760875	4.26777	3.40994	-3.90434	-2.25369	4.02685	-4.33252	-3.0463	3.56215	-3.47663	-2.30663	3.06079	-3.08675	-3.24463	3.35858	-3.92326	-1.81233	3.56547	-3.61745	-3.74378	4.02862	-3.65987	-2.15489	4.18704	-3.86897	-1.93949	-5.281778e+001	-6.134815e+002	-6.662993e+002
9150	0.509939	0.948581	0.909037	0.939865	0.370169	0.76319	0.800499	0.32868	0.330161	0.718308	0.949527	2.92263	1.01547	-0.914642	4.44906	4.57577	-4.58359	-4.35295	0.569345	0.0549531	0.12142	0.249007	1.11678	0.931541	2.57315	1.78858	1.05171	-0.108989	4.46316	4.02933	-4.34517	-2.87333	3.61092	-4.38611	-3.53614	3.09312	-3.75767	-3.95319	3.07099	-3.58294	-3.6602	3.0919	-3.3809	-0.98242	4.17775	-3.39598	-3.31576	4.48686	-4.11243	-3.86524	4.47258	-4.38973	-3.80417	-5.042420e+001	-6.125669e+002	-6.629911e+002
9200	0.763445	0.935152	0.899731	0.948031	0.50973	0.875148	0.817266	0.281444	0.432448	0.716091	0.688008	1.16322	0.261859	-1.11645	4.51149	3.41182	-4.35085	-3.94497	0.20316	0.117117	0.147529	0.343926	2.22183	0.491697	0.980632	2.09373	0.705274	-0.661095	4.49484	2.87179	-4.28438	-3.35127	2.6589	-4.47669	-3.89768	2.67438	-3.44118	-2.8236	1.68339	-4.05008	-3.60758	2.76432	-4.55866	-4.08899	4.05323	-4.30209	-4.17078	4.48976	-3.91751	-3.92397	3.3564	-4.38134	-3.24226	-4.997703e+001	-6.189666e+002	-6.689437e+002
9250	0.379105	0.976731	1.00979	0.975943	0.426342	1.01846	0.882376	0.404098	0.4294	0.617959	0.615264	3.06974	0.384077	-0.566692	4.37709	4.4052	-4.41701	-3.63198	0.0736515	0.239419	0.116196	0.192916	3.27047	0.730083	2.82286	2.90319	0.87939	-0.628777	4.27276	2.66379	-3.69073	-2.33005	3.88375	-4.20481	-3.08703	2.24515	-3.7774	-3.34083	2.97198	-4.25962	-2.53187	2.07849	-4.4765	-2.85988	2.82108	-3.90998	-2.42769	3.1274	-2.9259	-2.92656	3.31339	-3.82166	-2.83195	-5.046573e+001	-6.258835e+002	-6.763493e+002
9300	0.677857	0.974607	1.0392	0.89472	0.510687	0.745912	0.861245	0.302331	0.337502	0.591301	0.791098	1.51296	0.400081	-0.55839	3.48315	3.8417	-4.56173	-3.72888	0.192021	0.361178	0.08579	0.722425	1.57283	0.70232	1.2395	1.75168	0.706846	-0.331999	4.47631	3.26766	-3.66038	-2.67054	2.53141	-4.28619	-3.81796	2.93164	-3.42502	-3.43588	3.6923	-3.39853	-2.77542	3.40261	-3.93898	-1.3112	3.63848	-4.05468	-4.44848	4.24368	-3.7584	-3.73907	3.14247	-4.07403	-4.24558	-5.302723e+001	-6.181745e+002	-6.712017e+002
9350	0.577375	0.960514	0.988376	0.97135	0.389893	0.878542	0.684668	0.229411	0.316061	0.710461	0.739554	2.52825	0.740859	1.45813	4.36411	4.43446	-4.42432	-3.90705	0.099568	0.188417	0.213736	0.0711199	2.89749	2.45491	4.67163	2.19555	0.939858	0.309071	3.99432	3.33149	-4.53349	-2.49111	 3.27	-4.35542	-2.31299	2.75924	-4.01431	-4.15296	3.38355	-3.21699	-3.41296	2.84259	-3.56043	-0.908957	3.27797	-4.00014	-3.29514	3.09181	-4.25142	-4.59434	3.89602	-4.34133	-1.98463	-5.569904e+001	-6.134899e+002	-6.691890e+002
9400	0.443343	1.01684	1.05383	0.985535	0.686287	0.886243	0.903291	0.218139	0.348783	0.706637	0.436782	2.10963	1.1951	-5.83763	3.60749	4.32545	-3.86831	-3.55531	0.187066	0.150646	0.810551	0.554874	1.67506	0.746879	2.82246	2.17755	0.58288	-5.17415	4.14306	3.97719	-3.94283	-2.35088	3.98119	-4.08215	-3.24233	3.04637	-3.39228	-2.83865	3.15375	-3.81308	-2.83272	3.79497	-4.21723	-2.13277	2.99041	-3.85932	-2.29665	4.01558	-3.08905	-3.69109	3.77445	-4.33159	-3.77289	-5.574373e+001	-6.166931e+002	-6.724369e+002
9450	0.595254	0.853419	0.82947	1.05114	0.55656	0.824087	0.789894	0.333168	0.484873	0.771376	0.751318	1.8356	0.79713	-4.58601	4.35646	4.25111	-3.57736	-3.95319	0.173316	1.17704	0.144619	0.116341	3.00071	1.09752	2.62043	1.86092	-0.148516	-4.37805	4.3698	3.48028	-3.53176	-2.71729	4.07653	-3.2281	-2.80426	2.87068	-2.59177	-3.14294	3.10192	-4.30531	-2.90162	3.55111	-4.01147	-3.8033	4.24798	-2.55907	-3.86314	4.58213	-3.57967	-3.62365	4.5767	-3.72524	-3.32841	-5.449815e+001	-6.238521e+002	-6.783503e+002
9500	0.558093	0.942787	0.959618	0.94558	0.554403	0.8587	0.873246	0.414557	0.334426	0.500057	0.621434	1.75851	-0.786286	-5.29632	4.26332	3.49365	-4.52903	-2.46708	0.156662	0.198281	0.0511409	0.20114	1.18233	2.97869	1.87787	1.36513	-0.239428	-5.28661	3.33749	4.48233	-3.43193	-2.18212	3.441	-2.8951	-2.33107	3.71996	-1.89348	-1.68016	3.93438	-1.91904	-2.81954	4.24889	-3.28398	-1.11664	4.13622	-3.16544	-3.15555	4.12722	-2.12017	-4.09448	4.13263	-3.00908	-2.78596	-5.746146e+001	-6.177745e+002	-6.752359e+002
9550	0.461757	1.01728	0.82156	1.05677	0.366785	0.971329	0.80709	0.204481	0.293389	0.695555	0.346375	1.33154	0.555127	-5.4354	3.95844	4.16305	-2.93887	-1.96019	0.342928	0.086175	0.144896	0.282523	1.03054	2.27961	0.905195	1.6158	0.344234	-5.0829	3.67735	4.37506	-3.48153	-1.57829	4.19925	-3.27951	-1.57289	3.74629	-3.13264	-2.59622	4.44664	-3.75529	-2.42396	3.98013	-3.63306	-1.13208	3.83339	-3.4111	-1.95362	4.40713	-3.1037	-2.32353	3.96278	-3.56829	-2.5815	-4.774494e+001	-6.271641e+002	-6.749090e+002
9600	0.862749	1.1933	0.65145	0.851674	0.566427	0.797138	0.815541	0.323098	0.274258	0.763516	0.654538	1.44121	-0.348908	-4.93278	3.74506	4.2273	-3.99479	-1.67412	0.0972602	0.0770975	0.0496048	0.507322	1.0929	1.73042	1.57306	1.2323	-0.0900067	-4.52908	3.3186	2.81121	-2.93008	-1.17593	4.5522	-3.31486	-2.72412	2.39657	-1.91413	-1.06461	4.14908	-1.51118	-3.01305	2.91128	-2.44341	-0.241901	3.32868	-3.1361	-2.0101	4.51672	-2.4181	-1.78731	4.53835	-3.84664	-3.08308	-5.796222e+001	-6.233831e+002	-6.813454e+002
9650	0.52888	1.01946	0.955311	0.982487	0.529703	0.862457	1.05027	0.423699	0.263826	0.594438	0.719627	1.12494	-0.308117	-5.9202	2.98993	4.09783	-3.33501	-4.02495	0.147892	0.043352	0.118047	0.091725	1.6607	0.727372	4.22292	1.69033	-0.194174	-5.72211	3.22463	3.63774	-3.56933	-3.19903	4.08653	-3.90826	-2.58394	3.43941	-2.56581	-1.50556	3.33896	-2.46479	-3.39595	3.33112	-2.06514	-0.0149479	4.02416	-2.91688	-3.68336	4.15507	-2.62068	-3.92456	4.19012	-3.32981	-1.3352	-5.402751e+001	-6.250830e+002	-6.791106e+002
9700	0.427812	0.888583	1.10188	0.911019	0.386844	0.728425	0.946563	0.243389	0.466688	0.664829	0.380233	2.37662	-1.04725	-8.41617	1.89119	4.58063	-2.03244	-0.244874	0.0487359	0.148523	0.274958	0.0927303	1.2481	0.842379	1.35523	1.96989	-1.18391	-8.42094	1.88237	4.22823	-2.28526	-0.168224	3.81264	-2.32617	-1.23095	4.05105	-1.48011	-0.248845	4.09929	-3.26296	-3.1045	3.80519	-2.94082	-1.02511	3.57147	-2.87757	-1.14742	4.09718	-1.85828	-1.32509	4.41155	-2.5625	-0.519304	-5.041265e+001	-6.274745e+002	-6.778872e+002
9750	0.559812	0.910814	0.971504	0.955041	0.496247	0.904354	0.888041	0.166384	0.300607	0.647103	0.448229	2.92101	-0.607891	-7.37817	2.25254	3.34656	-2.17114	-1.04101	0.0757373	0.360515	0.130622	0.359353	0.750025	1.42318	0.614757	2.76454	-1.25599	-7.61661	2.26838	3.33216	-2.19075	-0.414364	3.37445	-2.14501	-1.3621	2.27689	-1.17823	-0.483603	3.02154	-2.4731	-1.04019	3.18776	-2.5973	-0.658806	2.76489	-2.18549	-1.36348	3.30732	-1.30447	-1.20609	3.53765	-2.06136	-0.66506	-5.076414e+001	-6.147662e+002	-6.655303e+002
9800	0.57777	0.99146	0.956755	0.906617	0.591215	0.948042	0.936125	0.342201	0.430603	0.77521	0.605481	2.8217	-1.91449	-4.07106	3.02052	2.29468	-0.988288	-2.60444	0.581963	0.119324	0.191916	0.227134	0.934542	1.21507	7.50019	2.59745	-2.10566	-4.85466	2.50164	2.22722	-1.52625	-1.08602	2.94484	-1.58152	-1.62781	1.98362	-0.438465	-0.723968	3.00736	-1.67196	-1.01325	1.7929	-1.86304	-3.98184	2.67253	-1.24349	-1.45756	2.84033	-0.405257	-4.06733	3.6339	-1.56797	-4.15869	-6.555163e+001	-6.204495e+002	-6.860011e+002
9850	0.738169	0.960739	0.819265	0.816889	0.473356	0.786048	0.82032	0.283877	0.678201	0.764587	0.849009	2.07348	-1.83203	-2.80855	1.46879	3.45932	-1.46108	-1.37792	0.117678	0.0684386	0.0676831	0.133733	2.90074	0.501527	1.84781	2.75843	-1.98643	-2.96521	1.40795	2.37158	-2.13675	-1.9304	3.28633	-1.6077	-0.756248	1.41269	-0.842864	-1.52716	2.65161	-1.2864	-1.27928	1.8754	-1.20423	1.18661	2.44194	-1.56045	-3.24793	3.26885	-1.02032	-1.17219	2.65574	-1.44958	-0.987441	-5.702541e+001	-6.232999e+002	-6.803253e+002
9900	0.700122	1.02481	0.673387	0.923168	0.487174	0.818353	0.531158	0.270917	0.50531	0.587822	0.777682	2.24654	-0.829235	-2.23155	1.24956	4.32736	-0.800196	0.105061	0.127508	0.347288	0.246961	0.182632	2.429	1.20418	3.00325	1.68775	-1.37027	-2.30269	1.4416	3.14963	-1.69203	0.330112	4.31287	-2.41503	-1.16941	2.51254	-1.31097	0.0937228	3.48908	-0.15788	0.248811	2.48827	-1.31714	1.39665	3.856	-1.68539	-1.41218	3.87945	-1.17603	-1.60319	3.52217	-1.41779	0.256041	-5.965222e+001	-6.132603e+002	-6.729125e+002
9950	0.433654	0.996434	0.969616	0.896055	0.565305	0.663581	0.672814	0.439656	0.77409	0.787781	0.394884	2.03369	-1.49665	-1.50702	-0.20674	4.28945	-1.90645	-0.628948	0.104493	0.108209	0.140691	0.479387	0.822071	1.57701	2.186	1.92064	-1.48601	-1.23101	0.774619	3.99522	-1.41991	1.51388	4.2805	-1.24452	0.634006	3.59259	-2.2772	-0.41583	3.17057	-1.92594	-3.02743	3.65541	-2.55865	0.818286	4.15551	-2.56447	-1.04744	4.31367	-2.5095	-0.683724	4.29441	-2.41051	-1.62802	-5.459050e+001	-6.198442e+002	-6.744347e+002
10000	0.454715	0.861217	1.00123	0.902142	0.76776	0.705731	0.787361	0.353996	0.613809	0.713294	0.703009	1.84022	-1.26353	-1.59252	1.54391	3.33097	-2.24878	-1.00404	0.101562	0.145833	0.505537	0.175749	1.12521	1.26905	5.06521	2.2869	-0.993681	-1.14336	1.50042	2.88155	-2.53323	0.558926	3.12445	-1.923	-0.268893	3.27313	-1.96994	-1.49365	3.80283	-0.471057	0.576266	3.2723	-2.83845	0.518432	3.26044	-3.09011	-1.63718	4.11964	-2.05602	0.682312	3.94522	-1.21927	0.988188	-6.164722e+001	-6.215867e+002	-6.832339e+002
10050	0.454673	0.981386	1.1237	0.957541	0.439026	0.816013	0.788527	0.39511	0.507642	0.540578	0.660491	0.665206	-1.2767	-2.87047	2.59158	4.53407	-1.83433	-1.7387	0.180074	0.0601452	0.161705	0.27064	1.43276	0.763417	1.31297	1.46321	-0.985203	-2.21147	2.24081	4.15857	-2.51615	-0.897445	3.82701	-2.96836	-1.7473	4.44597	-1.51376	-1.45034	4.09654	-1.39617	-1.0053	4.25901	-2.70367	-1.22659	3.73037	-1.92703	-1.79909	4.19149	-2.03924	-1.48705	4.20068	-1.88023	-1.09001	-5.037972e+001	-6.187735e+002	-6.691532e+002
10100	0.432358	0.96251	0.765399	1.02069	0.528006	0.812361	0.697319	0.475277	0.460358	0.609481	0.788088	1.59534	-0.982721	-1.54702	3.31494	4.36483	-1.99222	-3.25373	0.645423	0.0461306	0.24897	0.1186	1.8732	0.86336	1.86575	1.68034	-0.781059	-2.29356	3.41799	3.91432	-2.83192	-3.15993	3.8722	-2.67768	-2.07763	 3.41	-1.87463	-2.24646	3.6464	-0.987151	-1.82365	3.54716	-2.47649	-2.8059	4.14554	-1.59305	-2.31171	4.32373	-1.6298	-3.67585	4.11601	-3.02492	-3.49533	-5.458755e+001	-6.155682e+002	-6.701557e+002
10150	0.500253	0.923741	1.00664	1.08121	0.510008	0.788894	0.674678	0.325453	0.47532	0.650449	0.74843	2.6027	0.129546	-1.09204	2.80253	4.34449	-3.04735	-3.26963	0.571251	0.0759549	0.236564	0.596342	1.37653	1.25045	2.64386	1.92682	-0.168884	-0.992473	4.48963	4.02638	-3.04277	-2.96685	3.93722	-2.29137	-2.42688	3.58572	-2.20828	-3.31	3.72702	-2.65596	-3.21351	3.8505	-3.49047	-4.31641	3.76057	-2.79518	-2.86848	4.48373	-2.6157	-2.72024	3.98084	-3.09099	-2.60209	-5.705397e+001	-6.151590e+002	-6.722129e+002
10200	0.649143	0.848111	0.895561	0.857	0.678435	0.870323	0.801847	0.333246	0.421863	0.553537	0.817173	1.83408	0.201904	-1.66808	3.79593	4.08009	-4.20897	-3.70064	0.0647293	0.0960259	0.166977	0.138814	3.30737	2.29387	1.76323	1.93143	-0.0514583	-1.27385	3.98179	3.28406	-3.28978	-2.81247	3.41344	-3.08817	-3.19295	2.92155	-2.24658	-2.1366	2.51593	-1.85075	-2.39308	2.69347	-3.98776	-2.64041	3.47751	-3.5106	-3.27198	4.05957	-2.74007	-4.42386	4.16207	-4.43518	-3.31893	-5.210692e+001	-6.198709e+002	-6.719778e+002
10250	0.588722	0.895375	0.937563	1.15999	0.447538	0.888805	0.667097	0.300481	0.435002	0.662956	0.732443	2.43591	-0.296827	-1.62773	3.7481	4.35438	-3.63704	-4.43644	0.267419	0.111512	0.290223	0.33534	1.74118	0.946394	2.67962	2.00398	-0.0171861	-0.890649	4.25091	3.24946	-3.30553	-2.69373	4.12423	-3.42813	-3.4053	3.00352	-2.96749	-3.80076	4.23122	-3.32062	-3.88852	2.43415	-4.26483	-2.9422	3.32096	-2.88644	-3.87259	4.32392	-3.02414	-3.01891	4.60163	-3.44464	-2.83678	-5.215455e+001	-6.153120e+002	-6.674666e+002
10300	0.793612	0.812162	0.848018	1.01939	0.54038	0.795039	0.854148	0.282114	0.48863	0.728198	0.828714	2.7884	-0.297024	-1.80547	3.00249	4.57728	-3.01248	-3.96399	0.453168	0.12196	0.117341	0.794884	3.75959	0.719275	2.15025	2.74038	-0.409999	-1.92779	4.128	1.83535	-3.04417	-3.83409	3.83681	-2.74574	-3.3544	2.15871	-2.16109	-2.55609	2.62507	-2.44425	-4.09498	2.40723	-3.69453	-4.39114	2.8519	-2.59168	-2.71799	3.29383	-1.93891	-3.55207	3.94701	-2.11738	-2.09136	-6.098632e+001	-6.208177e+002	-6.818040e+002
10350	0.604329	0.878225	0.941579	0.876407	0.483832	0.814284	0.847572	0.436002	0.367323	0.486279	0.731015	1.97307	-0.063808	-0.422456	4.17255	3.96102	-2.58837	-3.85172	0.11403	1.12084	0.101987	0.165937	1.50613	0.825345	2.01916	1.95934	0.0600845	-1.35119	4.34506	4.18587	-3.58727	-3.14967	3.84529	-3.15314	-2.45758	2.70458	-2.50091	-3.0324	3.31819	-1.37514	-2.03873	3.33927	-2.51897	-1.13915	3.47793	-2.86864	-3.98268	4.02366	-2.72431	-3.80275	4.44153	-3.0806	-2.99871	-5.866277e+001	-6.108026e+002	-6.694654e+002
10400	0.561668	0.925131	0.807959	1.0579	0.395869	0.835063	0.616856	0.325432	0.460409	0.579601	0.813167	3.35946	-0.262283	-0.972938	4.56759	3.99186	-2.76268	-3.97322	0.114218	0.106912	0.0657992	0.148008	8.32776	0.603736	1.94215	2.80045	-0.386168	-1.07575	4.54879	2.42061	-3.24612	-3.95627	2.3334	-3.13824	-3.31722	1.73559	-2.52125	-3.88542	2.50545	-2.62901	-3.24989	2.35827	-3.85214	-3.97806	3.41962	-2.62343	-4.56639	3.14222	-2.8587	-3.93012	2.84426	-2.26038	-3.0288	-5.326099e+001	-6.129728e+002	-6.662338e+002
10450	0.416083	0.92845	0.971542	0.91317	0.405374	0.838586	0.797845	0.316598	0.42942	0.65453	0.687375	2.74496	0.434482	-2.33655	4.5804	2.87637	-2.1115	-3.54417	0.369898	1.03148	0.0957645	0.146531	2.63523	2.81803	1.48567	3.27303	-1.18871	-2.42819	4.50685	2.61128	-2.65466	-3.02968	2.30274	-2.1909	-3.27662	2.39825	-1.44881	-3.18353	1.92169	-1.7146	-2.77261	2.45284	-2.1863	-2.50466	2.76637	-2.05957	-3.26575	3.72814	-1.9202	-3.66024	2.59974	-2.27643	-3.69823	-6.030366e+001	-6.140953e+002	-6.743990e+002
10500	0.518248	0.993021	0.874548	1.06829	0.677954	0.681144	0.501504	0.393704	0.616311	0.711084	0.686906	2.29388	-2.25024	-1.17465	3.56994	3.63332	-1.58526	-4.51261	0.368099	0.210837	0.264825	0.180558	2.64095	1.38883	2.29659	2.6538	-1.52038	-0.811241	3.54746	3.43815	-1.85626	-2.5065	2.74092	-2.38769	-3.69359	2.4754	-1.66614	-2.49406	2.53865	-0.771206	-2.5573	2.70439	-2.68509	-4.22271	3.0499	-3.08695	-4.03204	3.88763	-2.40538	-3.21458	3.76959	-1.70595	-3.86054	-5.822598e+001	-6.191462e+002	-6.773722e+002
10550	0.483465	0.901934	0.823195	0.971188	0.48026	0.756795	0.538411	0.263629	0.458953	0.734197	0.614312	1.2273	-1.11443	-1.91484	4.18871	3.8766	-2.52061	-2.56871	0.0895661	0.0536577	0.0803194	0.047957	1.88863	3.22567	1.87667	1.35037	-0.933638	-1.70973	3.96806	3.91089	-1.99255	-1.89763	4.46977	-2.8947	-3.60707	4.30323	-1.78144	-2.2149	3.67395	-1.87813	-3.40378	3.6167	-2.85032	-1.75338	4.33281	-1.94208	-3.8809	4.51514	-1.68063	-2.37909	4.31711	-0.544677	-1.41395	-5.260727e+001	-6.145431e+002	-6.671503e+002
10600	0.601092	0.947348	0.847392	0.957845	0.479664	0.836307	0.752304	0.329766	0.430256	0.871378	0.615928	-0.138744	-0.69446	-1.88928	4.47661	4.23368	-2.90065	-3.1817	2.98343	0.0585118	0.397531	0.32004	5.05983	1.26298	1.56736	1.67091	-0.80051	-1.59286	4.42468	4.2863	-2.58263	-2.86802	3.40886	-2.64016	-4.1783	3.33376	-1.97028	-3.87888	4.00111	-1.13453	-2.32369	3.69647	-3.21841	-2.91569	3.4417	-2.52254	-4.12069	4.20125	-2.46484	-4.13261	4.05076	-2.39238	-3.03932	-6.589944e+001	-6.123103e+002	-6.782098e+002
10650	0.578475	0.801792	0.896599	1.05865	0.488654	0.778866	0.615765	0.433839	0.48336	0.550162	0.85455	2.05494	-1.19639	-0.906868	3.30037	3.88917	-2.34713	-2.87145	0.267987	0.232228	0.168315	0.0891289	4.89431	1.19969	2.06129	1.83043	-0.898532	-1.58768	3.64701	3.45285	-2.03097	-1.73399	4.22724	-2.02401	-2.92759	2.9518	-1.94978	-2.94927	3.4695	-1.66046	-3.8458	3.28284	-2.16035	-0.509389	4.07969	-1.73859	-3.25056	4.29799	-2.04325	-3.74195	4.25882	-2.65484	-3.13184	-5.836224e+001	-6.129230e+002	-6.712852e+002
10700	0.560135	0.96155	0.827294	0.973899	0.461229	0.840759	0.842009	0.335529	0.343274	0.634937	0.640242	2.75351	-1.11947	-2.64322	3.89029	2.91539	-1.87997	-4.14938	0.622357	0.0676395	0.250831	0.156061	1.05955	1.91132	1.2685	2.3898	-1.15202	-3.43613	4.09123	2.2632	-1.9512	-1.96076	3.2935	-2.65236	-4.21449	2.36988	-1.20525	-2.44288	3.21156	-2.45953	-4.30452	2.30355	-3.19197	-4.11825	2.78163	-1.86853	-3.65213	3.55675	-1.01652	-3.96451	3.7899	-2.36315	-3.69723	-5.555095e+001	-6.137615e+002	-6.693125e+002
10750	0.450331	0.906906	0.968823	1.01095	0.45648	0.856691	0.793514	0.215705	0.554089	0.732317	0.6532	2.98084	-2.20726	-3.28483	4.22169	2.81278	-1.31992	-3.01644	0.0649786	0.110953	0.103535	0.289921	1.66062	0.570581	2.5273	2.71559	-1.9042	-3.37541	3.76045	3.01061	-1.35878	-1.81023	3.12995	-1.39387	-2.58752	2.45518	-0.879484	-2.23917	3.72392	-1.51051	-4.01526	2.58368	-1.39134	-2.59871	3.48511	-1.54825	-3.29812	3.38034	-1.2041	-4.33368	3.34429	-1.67782	-3.98059	-5.162759e+001	-6.141382e+002	-6.657658e+002
10800	0.5922	0.99163	0.879016	0.963356	0.316918	0.814696	0.79388	0.51889	0.328564	0.591132	0.760763	2.89741	-1.34904	-3.27356	4.5697	4.44213	-1.17109	-4.60035	0.138356	0.195122	0.0695504	0.0545638	1.49469	1.0588	2.61873	2.49655	-1.95959	-2.98089	4.502	3.17783	-1.57265	-3.15731	2.97012	-1.18372	-2.23093	2.44001	-0.623815	-3.10545	2.6455	-1.00996	-4.58911	3.04847	-1.26902	-1.32528	3.37662	-1.16771	-3.10066	3.37722	-0.827322	-4.33595	3.91475	-1.208	-3.77883	-5.152764e+001	-6.154116e+002	-6.669392e+002
10850	0.785778	0.81189	0.7355	1.07539	0.406639	0.707274	0.759589	0.352789	0.595681	0.795691	0.886774	3.42401	-2.14973	-2.52864	4.23595	3.07594	-0.607735	-3.43777	1.04032	0.136149	0.0803733	0.082092	1.00779	1.14291	3.05945	2.8153	-2.19685	-2.68384	4.17987	2.09092	-1.03934	-2.54559	2.95703	-1.17491	-2.45757	1.7536	-1.03953	-3.29046	3.68967	-0.877669	-2.56384	2.30501	-1.42848	-1.8205	3.42324	-0.841222	-4.45842	2.5464	-1.34256	-4.45134	2.87257	-1.24474	-3.63576	-5.682747e+001	-6.236253e+002	-6.804528e+002
10900	0.687818	0.838725	0.898431	0.93601	0.428675	0.754046	0.85955	0.23446	0.503938	0.633205	0.684991	2.34087	-1.53369	-3.40414	3.2109	3.85805	-1.02089	-2.6271	0.481285	0.462504	0.282473	0.0810465	1.96066	1.206	2.5084	2.67976	-2.7538	-3.46423	3.29177	3.12765	-1.11022	-3.27145	2.53758	-0.266867	-2.7338	2.22675	-0.132494	-1.82333	2.99443	-0.553756	-3.48324	1.62333	-1.75069	-3.03832	3.43564	-0.754874	-3.25771	3.80033	0.0335469	-2.64585	2.93677	-1.32317	-3.86525	-6.146749e+001	-6.199657e+002	-6.814332e+002
10950	0.534402	0.930657	0.959247	1.08694	0.443856	0.784636	0.904353	0.432263	0.393034	0.565075	0.911739	2.0487	-2.49666	-3.61556	3.64702	4.42721	-0.747986	-4.3546	0.150428	0.209067	0.122027	0.398217	2.30407	0.733952	5.20079	1.95272	-2.61292	-4.34227	4.36313	3.80291	-0.329641	-3.45584	3.13444	-1.34927	-3.38836	2.98022	-0.134696	-3.64101	3.49532	-0.292864	-3.32712	3.55679	-1.52179	-2.18499	3.10015	-0.472985	-3.69959	4.5348	0.191916	-3.0216	4.31302	-0.907729	-3.78943	-5.678553e+001	-6.221145e+002	-6.789001e+002
11000	0.584743	0.918319	0.788016	0.925257	0.571138	0.801379	0.942199	0.53115	0.321589	0.593997	0.669891	2.24487	-2.68641	-3.45754	4.12783	3.04647	-0.256314	-4.07857	1.7463	0.846551	0.10787	0.610223	1.18268	3.59008	2.36716	2.3424	-2.521	-3.67041	3.91929	2.65433	-0.726377	-2.20656	2.18476	-0.880105	-3.28551	2.07257	0.0544331	-2.85187	2.72129	-0.0888404	-3.22663	2.70415	-0.932028	-1.69653	2.71314	-0.966793	-3.80237	3.50785	-0.0400327	-3.17868	3.72963	-0.979079	-3.18267	-7.027161e+001	-6.123889e+002	-6.826605e+002
