iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
4800	0.584227	1.16491	0.444623	2.76208	1.36886	2.06183	2.91127	0.991756	1.19956	0.636566	0.708223	0.747383	0.810283	0.785614	0.243702	0.330261	0.855648	0.765552	-1.83022	1.42766	0.904739	0.12074	0.196188	1.32786	-2.00635	1.37204	0.940024	-1.41412	1.53309	0.704116	-1.80757	1.77284	1.19562	-1.99687	1.51806	-0.165141	-2.978184e+01	-3.577549e+02	-3.875368e+02
4900	1.03317	0.498539	0.930707	2.56593	1.24992	2.03966	3.04528	0.962847	1.16918	0.622767	0.578641	0.597315	0.715277	0.646377	0.328487	0.442286	1.00658	0.44829	-2.30379	0.88016	0.482198	0.235049	0.12394	2.04813	-2.96344	0.933093	0.626102	-1.55353	1.22851	0.783085	-2.49203	1.22266	1.19517	-1.7942	1.05549	1.05264	-3.348499e+01	-3.564486e+02	-3.899336e+02
5000	0.805172	0.641104	0.805632	2.70025	1.39849	2.31328	3.21377	0.966	1.04278	0.704058	0.566273	0.634056	0.747713	1.17806	0.529994	0.565299	0.850513	0.480699	-2.96251	1.20578	-3.27813	0.216056	0.0501507	6.21655	-2.86315	0.982937	-0.222278	-2.62416	0.9072	0.329577	-3.05582	1.50937	-3.21324	-2.98141	1.00934	0.952956	-3.857948e+01	-3.638252e+02	-4.024046e+02
5100	2.17084	1.43928	2.77826	1.91332	1.58614	1.89261	2.95649	0.968524	1.03812	0.620092	0.89714	0.632199	0.872921	0.589731	0.375501	0.660366	0.694676	0.967804	-2.1686	1.917	-0.754878	0.091388	0.219629	4.34583	-2.72614	1.62414	-1.10818	-1.85461	1.41024	-0.289792	-2.31157	1.90701	0.787146	-1.88619	0.706423	0.0434707	-4.240212e+01	-3.658312e+02	-4.082333e+02
5200	0.691202	1.1839	0.995625	1.88742	1.18041	1.67129	2.94972	1.09533	1.13776	0.47567	0.709908	0.528976	0.818539	0.770053	0.373781	0.402064	0.812443	0.445232	-2.09492	2.11872	-2.29091	0.320738	0.134701	1.83691	-2.62957	2.05571	-0.51225	-1.46847	2.42381	-0.234781	-1.83511	3.086	0.113482	-1.92728	1.23597	-4.1982	-4.293694e+01	-3.571517e+02	-4.000887e+02
5300	1.4078	2.0287	0.768274	2.57386	0.846551	1.98341	2.11474	1.14683	1.15388	0.58671	0.649837	0.819485	0.910183	0.640327	0.770707	0.545329	0.837957	0.806678	-2.71218	1.29916	-1.88014	0.232561	0.199869	1.8986	-2.72685	0.986872	-0.674313	-2.23497	1.44678	0.128342	-2.94749	1.40328	-2.88058	-2.43022	0.736862	-2.30481	-3.724762e+01	-3.712955e+02	-4.085431e+02
5400	0.715494	0.716759	0.47041	1.83329	1.0555	1.82627	3.06736	1.23525	0.978524	0.632906	0.697096	0.435523	0.879329	0.704795	0.574627	0.584235	0.676308	0.653689	-2.32466	1.31239	-0.267914	0.535722	0.222957	0.774848	-2.70458	1.19769	0.623246	-1.22344	1.34627	0.619869	-2.24089	1.42971	-1.46153	-0.968928	1.73283	-0.471465	-3.905194e+01	-3.628149e+02	-4.018669e+02
5500	0.563989	0.303387	0.759837	1.95399	0.825772	2.26726	3.17618	0.939884	1.1479	0.584856	1.26402	0.567662	0.786139	0.649017	0.710739	0.501459	1.00128	0.636789	-1.56054	0.993936	1.74055	0.478249	0.0720077	5.76762	-2.55699	1.19927	0.352573	-1.37834	0.80374	0.511373	-2.18682	0.310839	2.58286	-1.56363	0.910226	-4.24978	-4.369056e+01	-3.669163e+02	-4.106068e+02
5600	0.613139	0.784276	0.744972	1.16146	0.532278	1.68593	3.29608	1.00448	1.13435	0.517456	0.658452	0.541461	0.79602	0.70866	0.461648	0.32043	0.772199	0.657196	-1.4702	2.46409	-0.7187	0.144676	0.465161	2.49534	-2.22017	2.09025	0.164062	-1.68226	1.07944	0.609327	-1.92418	1.20434	1.78036	-1.27156	2.98097	-1.84714	-4.066871e+01	-3.600900e+02	-4.007587e+02
5700	0.982038	2.55859	1.89316	1.41015	1.07324	2.95844	3.02565	0.893076	0.882734	0.600535	1.02992	0.588235	1.0019	0.832348	0.415018	0.404498	0.69282	0.678812	-1.93501	2.3654	1.09062	0.141928	0.0706038	2.78778	-2.45955	2.80059	-0.98926	-1.5224	2.27683	-0.459855	-2.23891	2.10096	0.978358	-1.87938	2.46265	-0.536451	-3.588882e+01	-3.654219e+02	-4.013107e+02
5800	1.29941	0.805193	0.906165	2.22913	1.09615	3.03301	2.9915	0.961406	1.08381	0.70938	0.666444	0.532	0.888497	0.586531	0.268756	0.579404	0.96663	0.681671	-1.45883	2.36572	-0.723415	0.179886	0.130477	1.5931	-1.80637	2.8293	-0.556116	-1.02991	2.07824	0.400528	-2.23407	2.28582	-0.388509	-0.821639	2.40057	-1.61214	-3.487384e+01	-3.568810e+02	-3.917548e+02
5900	1.21939	1.0806	0.858033	2.89757	1.01845	2.99983	3.06643	0.909964	1.04701	0.66232	0.57749	0.431917	0.728284	0.747364	0.46636	0.287615	1.22032	0.748144	-1.4407	3.29597	0.509711	0.0692322	0.131905	1.20776	-1.78439	2.85736	-0.318079	-1.27845	3.19181	-0.991694	-1.60848	3.42203	-0.0368122	-1.2168	3.43704	0.0866047	-3.073396e+01	-3.623677e+02	-3.931017e+02
6000	1.44401	1.24292	1.38282	2.49719	0.727762	2.53616	3.26168	1.017	1.14759	0.737657	0.577873	0.574937	0.753296	0.682184	0.372606	0.499634	0.953828	0.39954	-1.91409	3.35145	-1.70447	0.409596	0.040404	2.55211	-2.48764	3.09686	-0.964497	-1.44342	3.44594	-1.4807	-3.1819	3.25052	-1.38519	-2.01572	3.55167	-1.0894	-3.772902e+01	-3.565454e+02	-3.942744e+02
6100	1.48081	0.967243	1.6169	2.74461	0.766271	2.33417	2.76144	0.935964	1.0413	0.646491	0.486505	0.584485	0.773249	0.629781	0.311601	0.332075	0.834567	0.447392	-2.16805	2.38288	-0.982053	0.219746	0.245552	5.79721	-2.30484	2.59268	-0.539172	-1.65899	1.91218	-0.119454	-2.55823	1.64514	0.564084	-1.70304	2.81926	-2.57874	-3.948574e+01	-3.570423e+02	-3.965281e+02
6200	0.741508	0.650056	1.25525	3.20653	0.669576	2.86235	3.06812	0.894027	1.04825	0.618731	0.88086	0.486074	0.828099	0.764692	0.388614	0.65544	0.738635	0.703421	-2.82977	2.9356	-3.52105	0.142661	0.164303	10.7778	-2.60923	3.19293	-2.30064	-2.08838	2.61717	-1.70569	-3.11435	3.3478	-2.98993	-2.905	2.89757	-2.4952	-3.829524e+01	-3.614480e+02	-3.997433e+02
6300	0.600181	1.38911	0.965137	1.99484	0.98354	2.73252	3.28175	1.13544	1.17217	0.588038	0.80082	0.523289	0.841382	0.727614	0.259008	0.497899	0.987718	0.480069	-1.70234	2.16439	-1.38149	0.248509	0.228198	1.79714	-2.38983	2.30301	-0.66594	-1.9898	3.19575	-1.29674	-1.86351	2.38981	0.426052	-2.37404	1.95317	0.224279	-3.864673e+01	-3.586063e+02	-3.972530e+02
6400	0.875428	0.686817	0.666608	2.57989	1.02498	2.83956	3.10723	1.14768	1.13624	0.566782	1.01988	0.66429	0.75186	0.682339	0.444372	0.560049	0.794837	0.575298	-2.31466	3.80214	-1.99257	0.0730711	0.169449	1.2272	-2.61255	3.59628	-2.00092	-1.4416	4.30145	-2.43115	-2.04938	3.38684	-1.47138	-2.12319	3.25792	-3.64765	-3.746014e+01	-3.571686e+02	-3.946287e+02
6500	0.699763	1.12224	1.30282	1.15753	1.04863	2.7186	2.80115	1.0637	1.12011	0.586961	0.672781	0.443586	0.76763	0.762649	0.425927	0.525658	0.921708	0.345018	-2.15404	4.59706	-3.03342	0.118187	0.374406	8.18233	-2.44643	4.54339	-2.6549	-1.85976	4.2025	-2.63355	-2.39944	3.63283	-0.534538	-2.39829	4.27263	-3.1424	-3.593690e+01	-3.623089e+02	-3.982458e+02
6600	1.17361	1.43217	1.03473	2.61486	1.15465	2.18189	3.11064	1.04183	1.00302	0.594997	0.904307	0.555299	0.827952	1.02481	0.654086	0.533511	0.615714	0.734468	-2.37401	3.69631	-2.50907	0.234078	0.241172	4.85936	-2.72665	2.36387	-3.70846	-1.83048	3.01146	-2.04303	-2.15439	2.84443	-0.411274	-2.17812	3.19646	-1.36813	-4.547817e+01	-3.639198e+02	-4.093979e+02
6700	1.1413	1.38717	1.64155	2.12886	1.59053	2.38723	3.22913	1.06674	1.08028	0.674025	0.744511	0.561647	0.709797	0.739655	0.49465	0.334115	0.778614	1.29522	-2.24014	3.90665	-4.39398	0.0727221	0.153049	2.62997	-2.66846	3.87591	-2.0406	-1.90729	3.70678	-3.72457	-2.06616	4.211	-1.24246	-2.29627	3.96639	-3.82772	-3.419530e+01	-3.631389e+02	-3.973342e+02
6800	0.607876	1.09329	1.4877	1.3887	0.751502	2.99109	2.86162	1.08812	0.969661	0.663045	0.773567	0.631813	0.980601	0.775058	0.476366	0.296104	0.838408	0.469841	-1.74207	2.62864	-2.33868	0.097605	0.176661	2.15654	-1.95145	3.28426	-1.05343	-1.63526	2.92347	-1.02265	-1.96423	2.89711	0.229362	-1.67799	2.13003	-2.56629	-3.352571e+01	-3.568839e+02	-3.904096e+02
6900	1.14599	0.823894	0.750018	2.28724	0.846065	1.9735	3.29473	0.940393	1.01503	0.628663	0.598261	0.771466	0.872034	0.571457	0.359356	0.470165	0.93677	0.470846	-2.35629	3.14389	-1.91856	0.10655	0.408086	4.72365	-2.19648	2.6512	-0.844432	-2.16515	2.8251	-1.43638	-2.52053	2.56497	-0.267722	-2.38605	2.63989	-3.13471	-3.628520e+01	-3.588773e+02	-3.951625e+02
7000	2.59335	0.877197	0.770953	2.75899	1.26434	2.26703	2.94533	1.06146	1.06066	0.957074	0.613397	0.535613	0.716874	0.67153	0.497139	0.499703	0.876596	0.423071	-1.89809	1.58239	0.736508	0.254077	0.121385	1.59968	-2.6106	1.21445	0.79032	-1.78146	1.42805	0.0996798	-2.699	1.40142	1.24468	-1.2712	1.58915	0.438228	-3.535108e+01	-3.614576e+02	-3.968087e+02
7100	0.677757	0.671749	0.437451	2.46211	1.76376	2.42443	2.79493	1.18003	0.976081	0.709137	0.632603	0.84623	0.881837	0.674112	0.639075	0.465394	0.803229	0.43146	-2.05798	1.60026	1.59365	1.44468	0.0846785	2.8913	-2.04014	1.14594	0.848309	-1.43976	1.4878	0.628546	-2.3534	1.32977	0.881766	-0.689545	2.14778	0.46241	-4.362294e+01	-3.613528e+02	-4.049757e+02
7200	0.535413	0.78633	0.605149	1.89116	0.742192	2.7285	3.23317	0.995239	1.07091	0.733533	0.648322	0.587365	0.769199	0.791888	0.306101	0.523431	0.945586	0.512393	-2.83853	0.64953	-0.883395	0.208993	0.138359	2.1501	-2.31986	0.59039	1.18712	-1.95738	0.322777	1.37791	-3.30219	0.335014	-1.84157	-2.0222	1.2865	-1.37012	-3.822420e+01	-3.544907e+02	-3.927149e+02
7300	0.567979	1.57479	0.484437	2.11454	0.787549	2.62453	2.58868	1.16294	1.06161	0.636545	0.569565	0.676999	0.899181	0.823055	0.25585	0.541909	0.936223	0.605861	-1.44948	0.892716	2.87362	0.190781	0.139943	2.20238	-1.93244	1.21389	1.03411	-1.35673	1.17855	0.958303	-2.17917	0.467183	0.767198	-1.27663	0.53427	1.14978	-3.603398e+01	-3.613988e+02	-3.974328e+02
7400	0.762552	0.82026	1.49445	3.03962	1.65987	1.74576	3.29948	1.13744	1.09501	0.774687	0.733313	0.711389	0.907555	0.684659	0.662767	0.339755	0.7961	0.596323	-2.25406	0.661622	2.84232	0.108528	0.723097	2.73805	-2.00844	0.508891	1.67578	-1.78277	-0.184035	2.06401	-2.49941	1.05049	1.80811	-1.43573	-1.00667	0.0126647	-4.614849e+01	-3.580128e+02	-4.041613e+02
7500	1.02313	0.860565	0.595279	2.9842	0.633568	2.99253	2.98831	1.02177	1.04308	0.804891	0.70068	0.563113	0.849492	0.934755	0.428194	0.444307	0.826293	0.846007	-1.91077	-0.76909	3.92531	0.189846	0.0728606	2.44912	-2.17047	-0.673678	2.64766	-2.05324	-0.623754	1.89265	-2.20031	-0.793166	3.31546	-1.19591	-0.812478	3.48267	-3.133536e+01	-3.575041e+02	-3.888394e+02
7600	1.49377	1.49951	0.588275	2.50507	1.82254	1.92107	3.22373	1.10022	0.952934	0.679439	0.627099	0.550483	0.962974	0.867241	0.379113	0.211828	0.838502	0.556408	-1.31361	-1.1315	3.83494	0.219716	0.0911328	1.04334	-1.94692	-0.908614	3.26166	-1.41162	-0.949905	2.85935	-2.05071	-1.17668	4.2114	-1.26391	-0.85961	2.88463	-3.180319e+01	-3.608905e+02	-3.926937e+02
7700	0.452316	0.599007	0.889085	1.74274	0.56791	2.76049	2.57325	0.97091	0.950975	0.534935	0.772023	0.524885	0.814969	0.76764	0.545791	0.475405	0.789115	0.484817	-2.45343	-1.39259	3.11606	0.290652	0.124595	2.87236	-2.26488	-1.53432	3.61879	-1.97482	-2.09922	3.45521	-2.66325	-1.48898	-0.00673122	-1.93121	-1.37431	-1.29079	-3.758359e+01	-3.637827e+02	-4.013663e+02
7800	1.25212	2.30182	1.8403	2.30131	0.948249	2.46529	2.91384	0.968055	1.2364	0.672871	0.868458	0.510353	0.762492	0.761463	0.397775	0.307312	0.804723	0.424084	-1.82872	-1.43046	4.17061	0.130489	0.442165	0.977794	-2.16502	-1.96284	4.23416	-1.41576	-2.05364	4.16666	-1.74716	-1.26109	4.43044	-1.19161	-2.38594	4.5163	-3.635684e+01	-3.573769e+02	-3.937338e+02
7900	1.10697	1.10813	0.54895	1.53679	1.49156	2.46789	3.10252	1.01862	1.12989	0.664442	0.650487	0.508584	0.676118	0.916431	0.270258	0.513835	0.67439	0.615453	-1.66718	-1.89663	3.62119	0.207367	0.0864043	2.25571	-2.35517	-2.18493	4.16533	-1.58108	-1.37789	3.24525	-2.31547	-1.74207	1.64047	-1.15289	-1.37799	3.59945	-3.516342e+01	-3.593917e+02	-3.945551e+02
8000	0.748394	1.48438	1.19394	3.17656	1.82283	2.44601	3.16533	0.965928	0.996978	0.684651	0.747067	0.669985	0.827555	0.646954	0.259364	0.585561	0.723058	0.615856	-1.94096	-2.99701	3.7728	0.0848432	0.0636547	2.10614	-2.61834	-2.70243	4.30465	-1.82788	-2.89675	4.58052	-1.97202	-2.63574	4.4563	-1.72356	-3.16379	2.82732	-3.198412e+01	-3.582229e+02	-3.902070e+02
8100	0.518663	0.677624	0.670334	2.19356	0.451313	3.09571	2.68059	1.0236	1.06516	0.694605	0.594326	0.560089	0.711956	0.810196	0.474089	0.530686	0.858429	0.480126	-2.09428	-1.42985	3.90527	0.428867	0.207426	1.51598	-2.5838	-1.99683	3.55895	-0.99324	-1.96122	4.45807	-3.24239	-1.8842	3.85202	-1.40665	-1.74714	2.85147	-3.720248e+01	-3.601117e+02	-3.973141e+02
8200	0.452633	0.810982	0.714325	2.34004	0.812306	3.09422	3.07637	1.0845	1.11319	0.652486	0.748657	0.594088	0.727412	0.696223	0.414142	0.460415	0.697803	0.770247	-1.78457	-1.88354	1.46125	0.304628	0.0798164	6.25511	-2.62054	-1.98768	3.76078	-1.71876	-1.93029	3.78669	-2.80983	-1.84842	3.61399	-1.62122	-2.24009	1.58938	-3.854226e+01	-3.536514e+02	-3.921937e+02
8300	0.9255	1.20057	1.01152	2.58765	1.61322	2.83492	3.24633	0.978588	1.01735	0.646576	0.867887	0.530962	0.777542	0.598478	0.794152	0.547699	1.05071	0.411926	-1.61448	-1.68862	4.28083	0.146057	0.168275	2.83926	-1.81074	-0.948947	3.2091	-1.56818	-1.57477	3.65692	-2.48501	-1.61821	3.33879	-1.32081	-1.73004	3.01249	-3.569274e+01	-3.586627e+02	-3.943555e+02
8400	0.644401	0.445748	0.75673	2.0444	1.10442	3.2219	3.1163	1.19486	1.01737	0.584769	0.843732	0.712709	0.68358	0.687618	0.372593	0.543213	0.661349	0.762205	-1.74465	-0.953823	2.83996	0.222397	0.0887932	2.05198	-2.0421	-1.31517	2.81993	-1.82897	-0.795808	2.09661	-1.47477	-0.801651	4.11903	-1.08112	-1.30018	2.41077	-3.198365e+01	-3.598186e+02	-3.918023e+02
8500	0.8781	0.484231	1.33429	2.27641	1.09481	2.16128	2.06452	1.07452	1.13078	0.685192	0.78874	0.608554	0.751001	0.749199	0.509491	0.466544	0.895293	0.842701	-2.45142	-1.3794	2.65699	0.131169	0.0680848	4.65643	-2.64153	-1.47817	2.11742	-1.92817	-1.35927	3.13521	-2.45658	-1.38014	4.49207	-2.18985	-1.49817	1.74699	-3.187590e+01	-3.622595e+02	-3.941354e+02
8600	0.569584	0.539008	1.051	2.11323	0.81793	2.90994	3.1385	1.0782	0.989561	0.591437	0.741117	0.977051	0.953417	0.617784	0.529017	0.683872	0.84784	0.746232	-1.25216	-1.47166	2.9442	0.0581996	0.0495026	2.46494	-1.31591	-1.22093	3.27753	-1.4244	-1.73179	3.49528	-1.59018	-1.31308	3.67989	-0.962417	-1.83928	0.909701	-3.249325e+01	-3.662367e+02	-3.987299e+02
8700	0.868123	0.992913	1.22216	3.1062	1.07566	2.95592	3.10608	0.984918	1.10032	0.710254	0.789843	0.842952	0.920312	0.992694	0.484578	0.698083	1.0287	0.52058	-2.23795	-1.3961	3.40947	0.051549	0.0604664	1.67944	-2.14577	-1.28568	3.34282	-2.38124	-1.42014	2.77862	-2.3928	-1.42591	3.95442	-1.98465	-1.62118	1.43864	-3.046783e+01	-3.602523e+02	-3.907202e+02
8800	0.745274	1.06168	1.42334	1.51896	0.73903	3.17648	3.20463	0.925122	1.02153	0.932174	0.623814	0.709135	0.841507	0.68431	0.619203	0.570843	0.972068	0.490386	-1.48794	-0.380536	2.53902	0.244597	0.564809	3.5809	-1.96512	0.15483	1.92014	-1.53249	-1.45113	3.44606	-1.45374	0.428218	2.92155	-1.5288	0.134202	-2.19163	-4.466985e+01	-3.613024e+02	-4.059723e+02
8900	0.984085	0.933125	1.95991	2.82129	1.66985	3.20064	2.62817	1.01319	1.16757	0.710628	0.665952	0.505591	0.695731	0.950466	0.346493	0.550969	0.96291	0.794104	-3.09049	-1.46276	2.60906	0.19436	0.402936	20.5971	-3.00563	-1.59361	2.3596	-2.52017	-2.43823	3.2768	-2.68655	-0.959257	2.11476	-2.95794	-1.86718	0.20241	-4.762995e+01	-3.670515e+02	-4.146814e+02
9000	0.760266	1.04005	0.439704	1.43537	1.92109	2.60126	3.25785	0.941959	1.07412	0.594267	0.770046	0.502455	0.728519	0.845748	0.376115	0.471766	0.864767	0.626682	-2.30501	-1.79979	2.54233	0.1703	0.0972135	1.90988	-2.2442	-1.74158	3.71703	-1.64293	-1.84842	3.51963	-2.71952	-1.96421	1.94538	-1.82475	-1.74298	2.55085	-3.101216e+01	-3.571235e+02	-3.881357e+02
9100	0.415347	1.61241	1.96017	1.89648	0.78464	3.03573	3.21452	1.16805	1.20784	0.645979	0.703833	0.507841	0.829637	0.798653	0.227886	0.4914	0.654632	0.59282	-2.13293	-2.2903	3.74921	0.151635	0.0970666	0.371586	-2.50866	-1.76187	3.5508	-1.84788	-2.64865	3.80587	-1.99827	-2.2062	4.46838	-2.17864	-2.3177	3.8859	-3.363276e+01	-3.639458e+02	-3.975786e+02
9200	0.622207	1.38888	0.571818	2.21791	1.12022	2.73387	2.89194	1.21471	1.02189	0.647917	0.809358	0.590102	0.935811	0.908622	0.542873	0.44279	0.594856	0.868315	-2.22991	-1.38938	0.777714	0.623408	0.0915733	3.16061	-2.5916	-1.75573	2.45409	-1.7823	-1.14797	2.46219	-2.83847	-1.71539	2.68408	-1.1022	-1.09349	0.561201	-4.125190e+01	-3.599722e+02	-4.012241e+02
9300	0.453595	0.689145	0.65606	2.13719	1.28168	2.49574	3.10284	1.03127	1.15665	0.598581	0.712832	0.544168	0.855345	0.725272	0.240075	0.306736	0.744244	0.50421	-2.14316	-1.44072	4.58358	0.367231	0.0652099	1.59804	-2.55081	-1.44745	3.41872	-1.36902	-1.30453	3.31934	-2.3721	-1.31374	4.27145	-1.33467	-1.31494	3.52946	-2.931458e+01	-3.537116e+02	-3.830262e+02
9400	0.849736	1.0919	0.843383	1.82879	0.9484	3.0778	2.57422	1.0188	1.13056	0.696579	0.613816	0.52593	0.64617	0.880536	0.586963	0.45332	0.740386	0.562955	-2.45905	-2.77973	4.55164	0.576296	0.0648148	2.91715	-2.61857	-3.01262	4.36262	-1.19004	-2.86411	4.59388	-3.00314	-2.66213	3.37247	-2.14512	-3.0679	3.95864	-3.489318e+01	-3.591493e+02	-3.940424e+02
9500	1.49004	0.669034	0.634198	1.76293	2.17397	2.5495	3.23425	0.961953	1.00627	0.661992	0.814413	0.800919	0.725831	0.707726	0.546727	0.802218	0.760883	0.646183	-2.76363	-3.66722	4.05046	0.0994752	0.161509	3.39764	-2.86876	-3.16645	4.15259	-2.60201	-4.26572	4.2852	-2.72684	-3.83521	4.5336	-2.20478	-3.44646	1.27992	-3.491919e+01	-3.656677e+02	-4.005869e+02
9600	0.624131	1.05949	0.529189	2.68484	1.34008	3.15497	3.01176	1.14775	1.06465	0.589057	0.681672	0.609822	0.819847	0.948286	0.31067	0.374112	0.586647	1.21354	-1.95867	-2.22618	3.61571	0.372046	0.0746108	3.3269	-3.09868	-2.40036	0.975704	-1.45921	-2.14048	4.04726	-2.25061	-2.0671	4.57379	-1.69949	-2.45048	2.00335	-3.639406e+01	-3.606107e+02	-3.970047e+02
9700	0.854438	0.699762	1.42277	1.5738	0.785846	2.02271	2.60755	1.03572	1.12398	0.801189	0.941835	0.539825	0.859766	0.882011	0.246466	0.489563	0.776933	0.444969	-2.52265	-0.669777	2.41128	0.311337	0.217407	1.06514	-2.69751	-0.485228	2.28797	-1.73575	-0.914368	2.40338	-3.05548	-0.563772	1.85544	-2.1651	-1.40942	1.10665	-3.551025e+01	-3.605118e+02	-3.960220e+02
9800	0.772729	0.819253	0.804395	2.84667	0.758224	1.37425	3.25795	1.09061	1.00813	0.50554	0.656714	0.62088	0.7874	0.722729	0.538945	0.581133	0.909363	0.613303	-2.65367	0.546871	-1.35337	0.138822	0.749074	1.77845	-1.77858	2.54512	-0.29539	-2.08187	-0.0829929	0.689658	-3.41447	0.330326	-0.387094	-2.34227	1.40849	-3.58179	-4.794232e+01	-3.620123e+02	-4.099546e+02
9900	0.902204	1.26511	0.993177	2.45898	0.905254	2.71453	3.23735	1.07264	1.14503	0.612786	0.748427	0.471985	0.789494	0.627736	0.474379	0.31152	0.690468	1.08554	-2.18407	-0.668489	3.59629	0.212936	0.0711764	2.3304	-2.59866	-1.29578	3.089	-1.68484	0.0719513	1.17058	-2.14022	-0.818884	3.66049	-1.33457	-0.610274	1.32457	-4.063978e+01	-3.568800e+02	-3.975197e+02
10000	0.690852	1.35705	0.775298	1.72187	0.777059	2.9119	3.11977	1.08763	1.03266	0.680976	0.570272	0.573762	1.05747	0.715918	0.471133	0.732756	0.737194	0.686701	-2.08692	-1.63555	2.72535	0.123466	0.0894632	3.31749	-1.86151	-1.42224	3.53248	-2.167	-1.47285	1.91107	-2.19609	-1.29251	3.06101	-1.7838	-2.01799	3.71458	-3.175878e+01	-3.620945e+02	-3.938533e+02
10100	1.5575	1.28663	0.625068	3.01363	1.34532	2.81409	2.95154	1.21424	1.09312	0.623512	0.693868	0.562895	0.841715	0.925747	0.389794	0.440303	0.87259	0.30997	-1.89044	-1.85395	3.21067	0.262233	0.0993852	4.75132	-2.36951	-1.81449	4.03953	-1.34107	-2.00338	4.25375	-2.28409	-1.83709	4.53282	-1.95413	-1.41339	2.12588	-3.599105e+01	-3.548390e+02	-3.908301e+02
10200	1.15132	1.27339	1.10323	2.08429	1.09747	2.80881	2.96866	0.998294	1.18031	0.681762	0.866624	0.547411	0.962712	0.631946	0.301557	0.330945	0.888772	0.709318	-2.15573	-0.702867	4.45703	0.445132	0.169195	2.119	-2.54319	-0.506312	2.27669	-1.4572	-0.667295	3.02463	-2.24657	-0.78692	3.51428	-1.89487	-1.11877	2.41944	-3.684101e+01	-3.554463e+02	-3.922873e+02
10300	0.975098	0.601982	1.38381	1.88096	0.735154	2.87381	2.48878	1.01395	1.11837	0.652763	0.711369	0.821133	0.78144	0.651364	0.381871	0.331038	0.790546	0.4586	-1.80746	-0.261696	0.679072	1.74716	0.156544	1.63476	-2.3428	-0.410629	2.39193	-1.37968	-0.344771	2.63998	-2.96627	-0.235342	0.946198	-2.25414	-0.32714	1.17911	-4.192570e+01	-3.588487e+02	-4.007744e+02
10400	1.2512	1.16255	2.03434	1.88595	1.17913	2.75027	2.86554	1.13135	1.00278	0.583107	0.583755	0.625464	0.840748	0.743365	0.279242	0.445631	0.85753	0.427517	-1.96169	-0.155882	3.18374	0.208421	0.126034	1.7067	-2.64551	0.0921141	1.70833	-1.93339	-0.431707	1.72754	-1.67971	-0.285112	3.44205	-1.54353	-1.21896	3.72464	-3.775560e+01	-3.588248e+02	-3.965804e+02
10500	0.875875	0.685589	0.556214	1.68707	1.3978	1.80189	2.73441	0.999756	1.06475	0.571183	0.487749	0.643641	0.783312	0.840175	0.364753	0.352685	0.743297	0.635701	-1.78991	-0.473295	2.15202	0.0873547	0.0618587	4.20628	-2.48678	-0.58546	2.5365	-2.01242	-0.641477	1.27761	-1.73678	-0.243342	3.455	-1.89268	-0.479096	-0.413857	-3.150723e+01	-3.602194e+02	-3.917266e+02
10600	1.01908	1.33888	0.643425	3.215	1.18867	3.00863	3.11781	1.09002	0.973674	0.660298	0.699413	0.561589	0.843386	0.812799	0.447148	0.616961	0.892495	0.509199	-1.43634	-1.11902	3.22702	0.225837	0.0664503	3.54879	-2.12005	-1.1623	3.32499	-1.73458	-1.16685	2.97892	-1.40796	-0.858966	3.75536	-0.9343	-0.828271	2.81462	-3.436702e+01	-3.547047e+02	-3.890717e+02
10700	1.43704	0.845188	0.681612	1.44922	0.805416	2.17505	2.82561	1.13888	0.985658	0.646299	0.689141	0.44616	0.822608	0.855941	0.503828	0.487777	0.85606	0.672525	-2.19232	-0.835462	1.42834	0.122431	0.123411	3.44877	-2.22516	-0.845476	3.07157	-2.26333	-0.95631	2.01262	-1.87072	-1.1987	4.11017	-1.98116	-0.500898	2.56564	-3.274514e+01	-3.604367e+02	-3.931818e+02
10800	2.04779	0.649956	0.78727	2.655	1.51682	3.03522	3.15462	1.06734	1.04894	0.556161	0.71062	0.544792	0.608906	0.693964	0.234426	0.382091	0.821094	0.635833	-2.39093	-0.919635	4.52009	0.104727	0.176294	2.42043	-2.58065	-1.32742	3.13129	-2.11514	-1.53418	3.24958	-2.3053	-0.711183	2.97142	-1.4591	-0.456769	2.71633	-3.572252e+01	-3.636524e+02	-3.993749e+02
