iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	LnPrior	LnData	LnPosterior
94300	3.19433	2.55292	0.567074	1.34411	0.680634	1.46192	0.257825	1.58806	0.428108	3.04295	2.61068	1.04168	1.12399	0.606044	0.690503	0.403704	0.952765	1.01726	0.361904	0.539883	0.652132	0.56615	-0.598489	0.492818	-0.771681	-0.0367153	0.178933	1.33224	-3.05507	-1.85809	-1.20051	3.94965	0.0595632	0.139263	0.0366941	0.0735156	0.0529896	0.507132	0.145364	0.0660609	0.291874	1.29032	-2.12527	-1.27839	3.31466	-0.629485	0.176276	-0.977697	-0.155828	0.421503	1.28439	-2.83937	-1.84812	-1.49959	3.14204	-0.506578	0.332694	-0.891579	0.122929	0.430962	1.2527	-3.45801	-2.02497	-0.880723	3.86502	-0.719679	0.136213	-0.879816	-0.131765	0.245529	0.670902	-3.17027	-1.50103	-0.611505	2.89975	-0.577184	0.394099	-1.19202	0.00347766	0.125903	2.33327	-2.81385	-3.679877e+01	-3.187116e+02	-3.555104e+02
94400	 2.28	2.07619	0.549911	1.01125	0.526828	1.43718	0.220005	2.05845	1.10442	1.95417	2.4844	1.0409	1.07792	0.547564	0.803132	0.499907	0.825066	0.591398	0.660303	0.911453	0.839621	0.826632	-0.554301	0.187125	-0.60656	-0.334861	0.758749	1.98466	-2.24893	-2.0926	-1.1745	2.76226	0.179655	0.0656939	0.0366941	0.0703361	0.0633629	0.166809	0.069509	0.296266	0.287981	1.17876	-2.8494	-1.06675	2.77366	-0.80914	-0.123857	-0.836249	-0.734148	0.596934	2.02292	-2.0159	-2.00365	-0.970279	1.9117	-0.227546	0.178868	-0.881899	-0.932074	0.562586	1.03521	-2.31472	-2.60523	-0.988057	3.07817	-0.329906	0.210072	-0.578673	-0.846343	0.453602	2.17354	-2.29067	-2.10517	-2.91529	1.91797	-0.41476	0.134733	-0.673699	-0.691953	0.736181	2.93087	-2.07007	-4.924233e+01	-3.302207e+02	-3.794630e+02
94500	2.8788	1.87968	0.508668	1.18838	0.283886	0.386456	0.186673	2.46939	0.887976	1.77902	2.99325	0.975548	1.03817	0.545911	0.848192	0.714828	0.936658	0.736549	0.372632	0.895944	0.510739	0.777601	-0.663908	0.383153	-0.822045	-0.0642996	0.291906	1.34982	-1.58119	-1.63961	-2.12121	4.20972	0.0665167	0.0600159	0.152442	0.0822607	0.0545546	0.500623	0.1095	0.0793018	0.0538974	1.47442	-2.06583	-2.12442	3.71845	-0.899365	0.305253	-1.03567	0.039383	0.154691	2.25946	-1.94876	-1.44528	-2.0887	3.61901	-0.45628	0.636127	-1.27047	-0.235685	0.314669	1.23458	-1.53698	-1.44835	-2.11927	3.77118	-1.18206	0.587487	0.151657	0.380155	0.538549	-0.319777	-1.21004	-1.74391	-2.03693	4.03683	-0.959121	0.540535	-1.12185	-0.0319276	-0.323114	1.48876	-1.74441	-4.221601e+01	-3.220351e+02	-3.642511e+02
94600	3.06506	2.28349	1.00539	0.516455	0.562569	2.25846	0.0636706	1.28243	1.12632	1.48069	0.871474	1.0457	 1.21	0.711374	0.863693	0.592895	0.593233	0.96015	0.338381	0.458872	0.922117	0.584288	-0.598643	0.852257	-0.184085	0.296438	0.0345112	1.86776	-0.802068	-2.25662	-2.42611	4.19724	0.133203	0.0965842	0.911501	0.149495	0.0319222	0.278404	0.303022	0.0462791	0.082162	1.88106	-2.75079	-2.38703	3.88761	-0.262575	0.983073	-1.90394	0.0504407	-0.0200718	2.21354	-0.653176	-2.12746	-2.23925	3.42505	-1.01976	0.875408	-0.922012	-0.0137303	0.187778	1.7792	-0.793571	-2.20161	-2.18089	4.57299	-0.529375	0.957988	-0.497223	0.501023	0.109884	0.644192	-1.21645	-1.96726	-2.40265	3.78303	-0.274478	0.671094	-2.7968	0.986527	0.0308731	2.68153	-1.79894	-5.464037e+01	-3.162661e+02	-3.709065e+02
94700	2.88252	2.58272	0.626845	0.877154	1.15545	1.07325	0.13895	2.82774	0.621785	1.43821	3.24826	0.949525	1.06534	0.70527	0.676235	0.60944	0.793596	0.690807	0.628502	0.537646	1.09322	1.05425	-0.498796	0.421351	0.0584713	0.110467	-0.53578	2.03786	-0.35893	-2.2212	-3.53252	4.41229	0.0374971	0.0460167	0.563193	0.0225233	0.0275383	0.110847	0.0989018	0.397881	0.382638	20.755	-2.73003	-3.42792	0.131954	-0.614755	0.678197	-0.0827615	-0.0955972	-0.469467	2.61507	-0.465191	-2.59097	-4.28029	4.09236	-0.478478	0.425311	-1.24598	-0.0608907	-0.323021	2.12081	-0.130872	-3.13465	-4.07741	1.76988	-0.523058	0.438392	0.737658	0.293124	-0.76014	1.77284	-0.110611	-2.02815	-3.44802	1.15383	-0.570316	0.316304	-2.50936	-0.0156242	-0.823711	2.55107	-0.899559	-5.974703e+01	-3.181224e+02	-3.778694e+02
94800	2.74531	2.95762	1.3813	2.4561	0.546908	0.672578	0.249663	2.315	0.62601	1.64656	0.986981	0.944715	1.00544	0.853685	0.88824	0.589428	0.817084	0.598192	0.405299	0.617855	0.773766	1.31231	-0.248439	0.609268	-0.72393	0.153076	-0.089954	1.19187	-0.693918	-2.62609	-5.13474	1.22751	0.0744839	0.0242227	1.67379	0.0723163	0.0485531	0.410578	0.297873	0.116881	0.372049	1.02247	-3.13895	-4.45526	0.304317	-0.633585	0.681245	-1.33824	0.249796	-0.291171	1.4826	-0.269727	-2.04118	-4.18485	1.91408	-0.183784	0.376175	-0.494618	0.013872	-0.112644	1.68694	-0.250718	-2.51388	-6.38009	2.10891	-0.0365452	0.577388	-0.872476	0.191432	-0.22006	0.892698	-0.78347	-1.93189	-5.96029	1.39193	-0.502424	0.636909	-3.2777	0.606818	-0.226895	2.04267	-0.827692	-6.297307e+01	-3.230469e+02	-3.860200e+02
94900	3.25485	2.00034	0.939108	1.09004	0.846863	1.66192	0.210008	2.93031	1.01834	2.24253	3.1628	1.17127	1.13088	0.58704	0.695799	0.511136	0.862438	0.806779	0.508037	0.733411	0.649334	0.842686	-0.200806	0.597722	-0.240657	0.169769	0.269386	1.79718	-1.25828	-2.32411	-5.11423	-3.29723	0.239959	0.0484828	1.47929	0.0728866	0.0574283	0.0688028	0.138774	0.132663	0.154265	3.48964	-2.51851	-4.81639	-1.47473	-0.178238	0.252127	-1.18842	0.150398	0.540263	2.03586	-1.57214	-2.30494	-5.21156	-3.92794	-0.874534	0.51325	-1.01723	0.368638	0.698816	1.42728	-0.983404	-2.3057	-5.01888	2.01214	-0.709265	0.647304	0.708528	-0.242997	0.760147	1.82709	-1.61091	-1.63145	-5.01911	-2.4498	-0.868796	0.328502	-1.96879	0.247681	0.150031	1.98405	-1.98467	-5.971440e+01	-3.199869e+02	-3.797013e+02
95000	3.06085	2.85466	1.21587	1.57325	0.580007	0.863539	0.157412	3.00589	0.691432	1.26364	2.48114	1.01398	1.05633	0.675649	0.893564	0.751605	0.906613	0.872841	0.984969	0.560259	0.793242	0.93532	-0.52623	0.343714	-0.682946	0.0813398	0.166787	2.09326	-1.84353	-3.00983	-5.86499	-1.55369	0.118686	0.0649667	0.12365	0.139756	0.0302319	0.109633	0.497104	0.0891888	0.0923934	7.04016	-3.1577	-5.91685	-2.05889	-1.08657	0.721555	-1.30186	0.221352	0.115651	1.97203	-0.537362	-2.29454	-5.60315	-2.13359	-0.477445	-0.207859	-0.596452	0.208095	0.0645927	1.94586	-0.640139	-3.34465	-6.01502	-1.11149	-0.365489	0.329844	-0.93259	0.432038	0.425848	2.13282	-1.21122	-2.56372	-5.7741	0.976125	-0.345156	0.254633	-1.27009	0.439079	-0.20322	2.47517	-2.20959	-5.568868e+01	-3.280216e+02	-3.837102e+02
95100	2.78222	1.80291	0.609297	2.54285	0.451233	1.61048	0.181212	1.93885	0.489807	1.9868	1.62805	1.21309	1.13195	0.73883	0.911726	0.548967	0.723172	0.756437	0.456957	0.542966	0.818962	0.910138	-0.683098	0.243557	-0.263604	0.0300687	-0.527722	1.88026	-0.554897	-2.55468	-4.50177	-4.20033	0.186417	0.0266459	1.19905	0.112132	0.232594	0.121227	0.157692	0.491231	0.342613	0.836871	-3.18872	-3.81528	-4.602	-0.183765	0.0106736	-1.67361	-0.0337189	-0.367108	2.21525	-0.400943	-2.74865	-4.59128	-3.39752	-0.616363	0.403274	-0.855521	-0.201429	0.512103	1.37208	-0.827188	-2.2027	-4.33613	-3.35368	-0.188644	0.014858	0.0955349	0.239442	-0.362409	1.47427	-0.122364	-1.41606	-3.99938	-3.27213	-0.402331	0.095061	-2.89755	-0.247693	-0.713052	2.0847	-1.14525	-6.500086e+01	-3.198461e+02	-3.848469e+02
95200	3.26557	2.12763	1.05689	2.51905	0.944927	1.1478	0.116435	1.5854	0.499755	1.82928	3.03732	0.980885	1.0024	0.530657	0.850809	0.43745	0.835947	0.719159	0.326993	0.517576	0.950754	1.0585	-0.471775	0.772136	-0.810796	0.297598	0.126028	1.41031	-1.2879	-2.59129	-6.6531	-2.5006	0.356983	0.0781374	0.661552	0.072323	0.185604	0.0872517	0.105815	0.218002	0.0991083	3.62595	-2.78947	-5.79431	-4.27781	-0.0138486	0.671436	-0.715898	0.843477	0.227022	1.6337	-1.04999	-2.09826	-6.24487	-0.802784	-0.263423	0.763655	-1.9666	0.50363	0.923406	1.64171	-0.796966	-3.3411	-6.45381	-0.963234	0.2437	0.318699	-0.0279202	0.0795222	0.431474	1.46047	-1.24369	-1.67559	-7.17588	-2.46426	-0.340632	0.785538	-2.03569	0.4014	-0.13741	0.995822	-1.92999	-6.726440e+01	-3.232834e+02	-3.905478e+02
95300	2.8944	1.77257	0.221925	0.608961	0.64253	0.933422	0.488881	1.5115	0.499052	2.63986	2.85112	0.987962	1.09273	0.605348	0.785914	0.711628	0.726303	0.719618	0.806358	0.814018	0.896808	0.724469	-0.646252	0.20318	-0.730463	-0.130717	0.384711	1.70676	-1.72038	-3.05771	-3.63985	4.19985	0.02577	0.118999	0.100473	0.791737	0.0827893	0.0691981	0.0474522	0.342746	0.074195	2.33472	-3.20252	-3.69364	2.95885	-0.519252	0.352258	-1.539	0.170939	0.223818	2.48816	-1.83644	-2.90003	-3.2701	4.39098	-0.708255	0.234419	-1.26256	0.136071	0.264472	1.53433	-1.76039	-3.76765	-3.69507	4.54732	-0.750677	0.316496	-0.984939	0.600177	0.379509	1.57601	-1.56397	-2.89182	-3.41265	2.62466	-0.656108	0.744248	-0.94488	0.565211	0.737808	2.22727	-1.82946	-4.730911e+01	-3.251586e+02	-3.724678e+02
95400	3.2326	1.10299	0.899748	1.13169	0.703616	1.22135	0.16436	2.26573	0.486741	1.07249	2.65571	1.04774	1.22457	0.744829	0.441938	0.608335	0.757689	0.676132	0.493775	0.473445	1.03652	0.907047	-0.540393	0.627411	-0.359345	-0.0600558	0.51397	1.21752	-3.41766	-2.88615	-3.36113	-1.3543	0.164014	0.0310255	0.199184	0.0354832	0.0651852	0.798904	0.0566384	0.378205	0.351491	16.5551	-2.95916	-3.66953	-1.52227	-0.330547	0.413338	-0.46544	0.106755	0.670053	2.21435	-3.49263	-1.95558	-4.27448	3.7868	-0.479434	0.852878	-0.347861	-0.00714401	0.570074	0.799253	-3.07984	-3.41877	-2.96676	-2.42609	-1.1099	0.587883	-0.408744	-0.0894468	0.455857	0.372597	-3.71357	-2.58281	-3.38868	-3.09764	-0.866761	0.79126	-0.855183	-0.328134	0.451101	1.91909	-3.73521	-5.624081e+01	-3.258315e+02	-3.820723e+02
95500	3.14074	1.16257	0.446343	1.56036	0.457598	0.680047	0.20573	1.68286	1.0334	2.94695	2.96137	1.04707	1.01498	0.710947	0.774493	0.775262	0.82824	0.560482	0.791417	0.5962	0.980112	0.75829	-0.272452	0.241006	-0.975691	-0.351171	0.806353	0.0687231	-2.48583	-3.26271	-3.93766	2.75219	0.0375616	0.0440073	0.0479635	0.293233	0.0627503	0.74643	0.0417191	0.0570095	0.0809478	2.27606	-2.90436	-3.9043	3.35608	-0.162001	0.283029	-0.68318	0.869987	0.652551	2.36898	-2.4685	-3.03009	-3.87256	1.95089	-0.490635	0.696697	-0.980332	-0.446736	0.844031	0.378613	-2.51354	-3.29479	-4.36854	1.20801	-0.393754	0.270305	-0.995762	-0.222741	0.547265	0.152994	-2.59213	-3.12414	-4.08617	3.31802	-0.101278	0.256198	-1.2169	-0.561361	0.733068	1.20266	-2.40405	-4.415278e+01	-3.258146e+02	-3.699674e+02
95600	2.19924	2.26494	2.07283	0.652766	0.436715	1.5139	0.203033	2.59616	0.562888	2.68016	2.40423	1.06148	0.957878	0.628438	0.565552	0.425818	1.03835	0.716792	0.460476	0.352801	0.672393	0.527919	-0.599851	0.151075	-0.859107	-0.0484218	0.514355	2.03459	-1.8434	-2.23593	-1.72314	1.33361	0.119866	0.147727	0.0738411	0.0501523	0.114487	0.0265331	0.0562593	0.402548	0.108429	7.04603	-2.89219	-1.66702	2.89141	-0.577879	0.18986	-0.802705	0.0316723	0.714185	1.86674	-2.06174	-1.44221	-1.49646	3.37853	-0.36458	0.650403	-1.23797	-0.0327725	0.338227	1.9411	-1.67546	-2.3017	-1.0157	3.65253	-0.855968	0.294438	-0.879653	-0.270922	0.737457	1.88176	-1.9581	-1.45151	-2.5349	3.71671	-0.925263	0.589629	-1.26184	-0.207164	0.0946185	2.14737	-2.16705	-4.643806e+01	-3.212297e+02	-3.676678e+02
95700	3.10491	1.19475	0.739941	1.82078	0.672052	0.822753	0.217122	1.74907	1.24594	2.314	3.09352	0.999763	0.99352	0.874769	0.86581	0.572685	0.803845	0.756015	0.329078	0.393489	0.817445	0.43686	-0.438228	-0.157529	-0.463602	0.243604	0.452433	2.22027	-1.35386	-2.06651	-0.558761	1.93493	0.0373667	0.124043	0.172219	0.0661321	0.0781698	0.0793757	0.0956482	0.278744	0.338539	11.9313	-2.47737	-0.332288	2.48494	0.0814346	0.150283	-0.471973	-0.0208345	0.493586	2.42243	-0.896129	-1.31965	-0.481736	2.75015	-0.486289	-0.222747	-0.21857	0.417811	0.448061	1.6211	-1.23561	-2.41599	-0.212568	2.99764	-0.272115	0.345524	0.171017	0.19547	0.751583	1.87315	-1.6311	-2.00852	-0.479309	2.72976	-0.224727	-0.0776642	-1.63116	0.210983	0.153004	2.03887	-1.33706	-5.207403e+01	-3.169569e+02	-3.690309e+02
95800	3.14556	2.18183	1.07219	1.56149	0.333425	1.34827	0.221529	2.68406	0.649291	2.27201	3.00593	1.0667	1.01699	0.657103	0.595256	0.575815	0.89526	0.702234	0.564269	0.456823	0.892132	0.745844	-0.643771	0.754091	-0.547363	0.363367	0.357497	1.72955	-2.3798	-1.78672	-0.522092	0.590491	0.143051	0.0380058	0.0334151	0.173124	0.068536	0.347045	0.063932	0.319814	0.13205	0.704057	-2.39474	0.00724275	1.90484	-0.146001	0.974562	-0.248598	0.343891	0.991321	2.23468	-1.99705	-0.976754	-0.123114	1.77791	-0.466047	0.882335	-0.445097	0.537654	0.712706	1.85876	-2.46825	-2.54247	-0.631688	0.342002	-0.518779	0.67869	-0.696615	-0.257017	0.648513	0.212565	-2.40729	-1.87348	-0.928213	0.651178	-0.638013	0.838422	-0.598389	0.11266	-0.304505	2.0811	-2.4471	-5.310359e+01	-3.173956e+02	-3.704992e+02
95900	2.81283	1.91012	0.508521	1.14103	0.916297	2.86606	0.165641	1.32717	0.605815	1.74363	2.26887	1.11025	1.17695	0.68016	0.740257	0.493805	0.841814	0.701897	0.388682	0.42814	0.835733	0.54346	-0.3239	0.744538	-1.06777	-0.387543	0.00564425	2.79462	-1.21526	-2.11093	-0.379192	2.0582	0.178732	0.116119	0.0342077	0.0909016	0.0687726	0.0473858	0.139431	0.352129	0.157574	1.0125	-2.22208	-0.632224	2.65173	-0.251171	0.910465	-1.12317	-0.297905	0.162178	2.80012	-0.816781	-1.18789	-0.270492	2.43607	-0.272413	0.802715	-1.1149	-0.175494	0.438367	2.92198	-1.54723	-2.72912	-0.262223	2.48364	-0.595022	0.873648	-1.16317	-0.584775	0.153161	2.62515	-0.767541	-1.88839	-0.210689	1.3282	-0.163258	0.915875	-1.25703	-0.271227	0.00426595	2.83236	-1.21977	-3.471870e+01	-3.119967e+02	-3.467154e+02
96000	3.2009	2.63036	0.437509	1.57578	1.40334	0.86285	0.136203	2.51221	0.422006	0.952085	2.73852	1.04855	1.23163	0.772527	0.642005	0.516266	0.936258	0.937184	0.455785	0.471048	0.738709	0.628249	-0.374815	0.587635	-0.99262	0.169564	0.0249297	2.55236	-0.661675	-2.22966	-1.0882	2.17987	0.264567	0.0354393	0.0469009	0.0896977	0.0590548	0.210457	0.0883015	0.0837384	0.385683	3.8952	-2.30846	-0.388689	2.48036	-0.883155	0.77639	-0.926254	0.138989	0.481121	3.52318	-0.759823	-1.5096	-2.11246	3.71639	-0.989865	0.750212	-1.13923	0.0608719	-0.0363015	1.52081	-0.77411	-2.05782	-0.438249	3.1633	-0.753817	0.568178	-1.12654	-0.0295064	0.258932	2.41182	-0.244262	-2.26413	-0.514066	2.09476	-0.57699	0.578494	-1.16885	0.186939	-0.501666	2.87004	-1.10829	-5.032672e+01	-3.132990e+02	-3.636257e+02
96100	2.6377	2.56606	0.679975	0.50167	0.346998	1.4242	0.122482	1.65719	0.531962	2.63075	3.12018	1.00229	0.943896	0.669968	0.9468	0.622034	0.735125	0.825865	0.539621	0.500083	0.894251	0.704637	-1.05107	0.610787	-0.678573	-0.24648	0.666911	1.64944	-2.29421	-3.16479	-0.511895	2.45625	0.116971	0.0335391	0.0515505	0.0376022	0.156428	0.0997012	0.40576	0.0783022	0.724408	6.84299	-3.1967	-1.02618	2.19747	-0.564948	0.616862	-0.911356	-0.293416	0.219039	1.84169	-2.79337	-2.51821	-1.91294	2.33443	-0.779312	0.863814	-0.459217	-0.123027	0.761041	1.55809	-3.63828	-3.55098	-1.75074	1.6933	-0.695248	0.700245	-0.466813	0.211379	0.945219	1.2526	-3.00082	-2.39993	0.10023	1.31021	-0.816306	1.00676	-0.932732	0.0867555	0.408988	1.61983	-3.31206	-6.338627e+01	-3.188377e+02	-3.822239e+02
96200	3.01324	1.04978	0.389749	2.91334	0.453693	0.429963	0.0422186	1.58524	1.00298	2.91881	2.45138	0.866297	1.03645	0.637038	0.612358	0.623751	0.982939	1.06791	0.330384	0.360223	0.78904	0.626022	-0.366375	0.010276	-0.307841	0.058666	0.401003	1.46351	-4.37187	-1.87969	0.381534	2.12836	0.0736881	0.0387931	1.46121	0.0246595	0.223322	0.218807	0.143404	0.162434	0.117948	2.20039	-1.97701	0.00386388	2.03206	-0.0536775	0.332326	-1.52996	-0.280248	0.755916	2.21067	-4.35528	-1.81007	0.159094	1.52719	-0.32394	-0.100356	-0.489039	0.0915129	0.976082	0.941152	-4.45057	-2.05914	0.337177	2.86284	0.211194	0.104976	-1.22411	0.0511885	0.983743	0.661598	-4.37691	-1.31932	0.273515	1.31997	-0.280038	-0.216886	-1.54679	0.0653963	0.087631	1.91401	-4.21478	-4.680352e+01	-3.142272e+02	-3.610307e+02
96300	3.20421	3.10348	0.422013	1.57414	0.673808	0.578424	0.0577919	2.06752	0.745406	1.71127	2.16058	1.05677	1.10745	0.629873	0.552126	0.607114	0.844402	0.835797	0.688276	0.507888	0.873642	0.594272	-0.462779	0.556481	-0.712452	-0.0697018	0.690959	1.56454	-3.50002	-2.43641	-0.321947	-0.147745	0.0608292	0.222462	0.316802	0.0485257	0.0731543	0.0633147	0.117164	0.374168	0.0908783	3.53006	-2.24915	0.271991	1.45546	-0.54346	0.958243	-2.50487	-0.12376	0.662191	1.75759	-3.77832	-2.10733	-0.0809138	1.9291	-0.860596	0.690608	-0.664196	-0.0965679	0.985353	1.71362	-2.85377	-3.33925	-0.639412	-3.57317	-0.412652	0.348308	-1.16891	-0.0181184	0.830449	1.13256	-3.48653	-2.02948	-0.112097	-1.06972	-0.482036	0.884913	-1.33747	-0.114663	0.158714	1.29661	-3.47843	-5.315354e+01	-3.096493e+02	-3.628028e+02
96400	2.71365	2.86638	0.772999	2.21362	0.385823	0.75694	0.190028	1.57206	0.578649	1.18349	2.13221	1.01212	1.1791	0.604224	0.651536	0.570219	0.78688	0.561197	0.286044	0.324678	0.718488	0.307395	-0.70808	0.748582	-0.476846	0.0552522	0.61804	1.39481	-3.3316	-2.14626	1.35257	0.555646	0.0233414	0.0375715	0.961068	0.0356483	0.0288401	0.181356	0.11935	0.235447	0.0603568	1.18787	-2.23488	1.92992	0.242254	-0.693292	0.874642	-1.84679	-0.198255	0.46479	1.02964	-3.03982	-1.68477	1.6852	0.272851	-0.718831	0.738519	-0.328675	0.358108	0.693585	0.726516	-3.46624	-2.15881	1.33468	1.45123	-0.891047	0.712914	0.886673	0.0226447	0.485478	1.29827	-3.44955	-1.69177	1.32361	-0.492572	-0.914679	1.0067	-3.00032	0.167478	0.724639	2.13388	-3.53652	-4.568641e+01	-3.098880e+02	-3.555744e+02
96500	3.18534	2.48621	0.95176	1.06482	0.712498	0.862503	0.381204	1.16796	0.456013	1.76901	1.26214	1.02534	1.07233	0.748573	0.751402	0.532444	0.767829	0.607085	0.388645	0.383352	0.838652	0.640322	-0.196422	0.557539	-0.64842	-0.472518	0.419596	1.83461	-4.06999	-2.1496	-0.134528	3.68146	0.0416153	0.0592808	0.801609	0.0356714	0.149024	0.761154	0.0811091	0.280953	0.156858	9.13918	-2.53213	0.463493	0.976892	-0.0370785	0.443963	-1.23205	-0.277739	0.411507	2.65963	-3.92428	-1.49526	-0.856359	2.87281	-0.306495	0.503441	-0.192832	-0.417965	0.737421	0.978264	-3.703	-2.08836	0.141367	2.67738	-0.0305145	0.598496	-1.57666	-0.798272	0.522941	0.619537	-4.50629	-1.7337	0.0953292	-0.230354	-0.635775	0.60378	-2.72521	-0.753649	0.888378	1.25665	-3.95708	-6.365401e+01	-3.082987e+02	-3.719527e+02
96600	2.42841	2.8996	1.01161	0.741797	0.37277	2.54759	0.110073	2.13776	0.784604	1.76147	2.75831	1.04186	1.0139	0.753238	0.587012	0.64253	0.820306	0.772965	0.534311	0.505418	1.09046	0.582401	-0.548956	-0.219667	-0.494535	0.0440963	0.686171	2.3398	-4.4873	-2.31023	-0.177556	3.14362	0.0297592	0.0385141	0.06455	0.4382	0.0802312	0.0747044	0.19481	0.167005	0.23841	4.89451	-2.37079	-0.302993	2.09251	-0.391435	0.0870923	-0.712824	0.0121851	0.727728	2.83679	-4.58825	-2.48174	0.0974717	1.36506	-0.384428	-0.188164	-0.560398	0.802504	0.865058	1.71417	-3.82032	-3.16591	0.278502	1.59825	-0.801893	-0.00187005	-0.301562	0.0394532	0.827924	2.40634	-4.45204	-1.93909	0.781572	-0.0394388	-0.616245	0.291388	-0.915416	-0.760884	0.339296	2.19472	-4.29053	-5.106940e+01	-3.216667e+02	-3.727361e+02
96700	3.27549	3.09949	0.407418	1.25566	0.471488	2.4664	0.349113	2.66595	0.585256	2.34827	2.87547	1.02122	1.11238	0.775076	0.989989	0.756261	0.692948	0.954283	0.32527	0.51771	0.81676	0.546324	-0.252748	0.829765	-0.646555	0.208128	0.383232	2.42833	-4.56881	-1.90809	0.996897	2.14196	0.0927967	0.135939	0.0406741	0.0759754	0.482807	0.58941	0.106161	0.0944172	1.5247	4.6621	-1.87899	1.02069	1.16951	-0.0859842	0.82165	-0.740884	0.632156	0.84809	2.30158	-4.50832	-1.7707	0.986018	-0.237165	-0.0489657	0.949149	-1.0499	0.214442	0.483885	1.49652	-4.13908	-2.00839	-0.734862	3.46539	-0.312285	0.948812	-0.492924	0.370118	0.104556	0.407874	-4.5885	-1.40646	-1.11475	-0.173914	-0.593275	0.646738	-0.84864	0.502594	0.418576	2.24915	-4.17154	-6.389291e+01	-3.208361e+02	-3.847290e+02
96800	3.067	2.12384	0.68342	0.686953	0.330296	0.916003	0.185961	1.54558	0.749653	3.12871	2.89778	0.907012	1.10995	0.691564	0.68283	0.567854	0.712945	0.618631	1.11507	0.562431	0.608757	0.884789	-0.10137	0.530473	-0.0686281	0.495625	0.4674	1.23193	-4.10274	-1.5937	-0.430468	-0.130828	0.0635097	0.141802	0.107375	0.0449861	0.0640883	0.131685	0.0409505	0.145019	0.147044	2.88825	-2.39973	-0.0519285	1.75096	-0.536958	0.578908	-0.302189	0.281712	0.630119	2.06709	-3.9596	-1.61798	-0.487056	1.67841	-0.370767	0.851544	-0.312103	0.318528	0.591219	1.42299	-4.14523	-2.17859	0.307206	1.29982	-0.234975	0.755846	-0.123936	0.562651	0.430934	1.16874	-3.77742	-1.77429	-0.465774	-0.441829	-0.341549	-0.167547	-0.177536	0.636262	0.366277	1.20327	-4.27402	-3.758354e+01	-3.264711e+02	-3.640546e+02
