iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
1000	-2.01547	0.812902	1.53107	-5.06541	2.08435	-0.303961	5.69234	-0.650814	2.03841	1.16367	0.290583	1.23907	0.162839	0.113545	0.103596	0.499844	0.115802	0.299643	0.0835903	0.127674	0.039484	-1.71062	0.835313	1.60013	-5.96282	1.91702	-0.214813	6.1442	-1.11079	2.12458	0.79207	-2.0844	-0.755878	1.96433	-6.1711	1.79839	-1.71992	6.39724	-1.5093	2.26673	0.674839	-2.04645	0.0273417	1.33716	-5.51886	2.23509	0.176532	5.99478	-1.56189	1.85218	1.11153	-2.07114	0.572314	1.21227	-5.70725	1.49377	-1.2242	6.46819	-0.377128	1.88125	0.137966	-0.900276	1.17736	1.57478	-5.76024	2.00468	0.0744052	5.39347	-1.40275	2.20116	1.384	-1.10277	1.19357	1.64646	-6.00846	1.75508	-1.02887	6.3381	-0.987242	2.17004	1.19811	-1.10869	-0.637037	1.86427	-6.01882	1.77298	-0.641563	6.69094	-0.703833	1.90472	0.865268	-1.14237	1.98561	1.73349	-6.22459	1.91998	0.00348767	5.54979	-1.34134	1.91323	0.924297	-0.392766	2.22342	1.54871	-6.39235	1.62382	0.237686	6.15634	-1.64023	2.19477	0.976159	-1.3727	0.784849	1.31199	-5.97302	2.02934	-0.648524	6.2153	-0.844412	2.26849	0.881782	-0.520596	2.11289	1.50282	-6.30348	2.07586	-0.419814	6.62841	-1.19471	2.10079	0.773744	-0.93772	-0.750399	1.16747	-5.96213	2.20342	-0.786095	6.20147	-1.08525	2.01488	0.966648	-1.50383	-0.250624	1.10487	-6.05815	1.3534	0.51476	6.39252	-0.502361	1.8532	0.159623	-6.976856e+01	2.013751e+01	-4.963106e+01
1100	0.468005	1.34151	1.83902	-5.34205	2.12734	1.27785	6.06484	-1.96124	2.26537	1.43343	0.179594	0.652965	0.0409092	0.0564157	0.129359	0.325098	0.114545	0.276738	0.133769	0.34278	0.0457227	-0.663677	1.51613	1.92865	-5.228	2.04305	-0.206405	6.10264	-1.44672	1.88039	0.515667	-0.978703	0.221816	2.17896	-5.19048	2.07363	-0.791243	6.08347	-2.08219	1.59504	0.650291	-0.339462	0.828971	1.88165	-5.66554	2.13572	-0.570614	6.32739	-1.65705	2.22965	1.59551	-0.26537	0.114537	2.18384	-5.01291	1.7302	-0.699668	5.70378	-0.546972	1.5723	0.0716331	-0.844645	2.28856	1.56102	-5.20355	2.09178	-0.913692	5.71233	-2.43472	1.23855	0.368334	-0.325704	1.30625	1.90625	-5.47709	1.77478	-0.744856	6.14294	-0.906619	2.00677	0.791822	-0.14138	0.277939	2.06566	-5.20401	1.56065	-0.306643	6.61358	-0.727975	1.80888	0.400639	-0.555707	1.84926	1.7029	-5.527	1.87928	-0.18188	6.13529	-1.55302	2.01324	0.709746	-0.64174	2.13052	1.9696	-5.11291	1.8103	0.0459746	6.55478	-1.63831	1.53931	0.630486	-1.14781	2.27597	1.97355	-4.72061	1.65673	-0.67882	5.89171	-1.73168	2.10072	0.154588	-1.10812	2.29947	2.00916	-4.88353	1.97156	-0.277035	5.68896	-2.37445	1.78186	0.501528	-0.937284	1.36532	1.7924	-5.34837	1.40165	-0.307735	6.40253	-0.70095	2.06385	-0.0990754	-0.662488	0.0281918	1.9923	-5.38158	1.42198	0.830444	5.7107	-0.663191	1.84212	-0.0706206	-6.534041e+01	1.449835e+01	-5.084206e+01
1200	-0.447343	-1.60489	1.73012	-5.65419	1.79931	-0.232256	5.64479	-3.20366	2.23432	0.827733	0.0375186	2.07149	0.151323	0.440623	0.179958	0.373307	0.125102	0.445256	0.0790574	0.194942	0.0388986	-0.571106	1.53001	2.06737	-5.37934	1.86007	-0.180779	5.6548	-1.66062	2.03771	0.584838	-0.49193	-0.719536	2.2433	-6.40738	1.53506	0.098066	5.52564	-1.54649	2.09983	0.54734	-0.587982	1.65842	1.64653	-5.82412	1.8682	-0.223571	6.67126	-1.76621	2.1484	0.889783	-0.283813	-0.133026	1.7048	-5.17006	1.69967	-0.327662	5.56259	-0.587499	1.70396	-0.0944351	-0.850026	1.80309	1.84948	-6.11039	2.13865	0.333724	5.47851	-2.01787	2.04531	1.23516	-0.312269	2.06134	2.09376	-4.93597	1.28912	0.0488274	5.67093	-1.34567	2.29241	0.644633	-0.597954	-0.632239	1.37954	-4.56373	1.6346	0.491735	5.60746	-0.681768	2.25383	0.687408	-0.933239	2.16542	2.08043	-4.94541	1.78127	-0.366118	6.07787	-1.22403	1.96597	0.665055	-0.713577	0.532195	2.23769	-5.21647	1.94359	-0.486169	5.68393	-1.30966	1.58507	0.682319	-0.755933	1.87522	2.16218	-5.14869	2.01508	0.665658	6.27444	-1.49565	2.27327	0.899508	-0.654124	2.13148	1.68927	-5.43425	2.14488	-0.161701	5.3195	-2.3911	1.99038	0.922113	-0.167401	0.408355	1.49656	-5.77082	1.99222	-0.827572	5.13939	-1.05354	2.13822	0.514714	-0.68487	-0.0818591	2.13555	-5.49867	1.11781	-0.152904	5.15603	-0.488721	2.04072	-0.148978	-7.589786e+01	2.370453e+01	-5.219333e+01
1300	-0.956443	-1.29006	1.93032	-5.0837	2.25763	-0.447609	6.72103	-1.08124	2.13073	0.622156	0.193058	5.14617	0.129646	0.581121	0.122288	0.169593	0.200876	0.234215	0.123846	0.116418	0.0371393	-0.514417	1.5378	1.75464	-5.30327	1.94394	0.137528	6.22433	-1.1303	2.06209	0.749441	-0.703063	-1.12781	2.04332	-5.70096	1.88131	0.506388	5.79942	-1.3857	1.65822	0.789187	0.164489	0.87554	1.73756	-5.50561	2.00078	-0.214843	6.15072	-1.92843	1.96959	0.716659	-1.04578	0.0833682	2.23811	-4.73512	1.5896	0.171703	5.99788	-0.492468	2.21082	0.533219	-0.711503	1.59499	1.76056	-5.66498	2.06597	0.330117	6.79899	-1.41319	1.95964	1.41922	0.31682	2.2949	1.60398	-5.42035	1.78047	-0.132596	6.44694	-1.47825	1.59108	0.690472	-0.677435	-0.532853	1.21082	-5.04228	1.55928	0.430903	5.70264	-0.604641	1.82836	0.351815	0.150706	2.20206	2.08486	-5.61725	1.90237	-0.880064	6.72428	-1.55839	1.68715	0.693736	-0.198896	1.48924	1.77511	-5.10778	1.86988	-0.171559	6.55113	-1.52007	2.24218	1.14043	-0.430396	2.14797	2.10948	-4.58933	1.93525	-0.0339056	6.01528	-1.51535	2.23733	0.951715	-0.184231	1.76317	1.66663	-5.04333	2.29884	0.329527	6.50951	-1.499	2.08196	1.0345	-0.0999639	-0.319384	1.46725	-5.33441	2.0318	-0.174475	5.63308	-1.01349	2.28705	0.786349	-0.284994	-2.11398	1.81904	-5.43346	1.27343	0.40772	5.92524	-0.310434	2.24443	0.266772	-7.099942e+01	3.075222e+01	-4.024720e+01
1400	1.07751	1.52615	2.07476	-4.98071	2.17336	0.660534	6.19503	-0.713695	1.98409	1.184	0.109373	2.69181	0.2359	0.166532	0.228182	0.132685	0.494202	0.272005	0.0645955	0.183466	0.0262316	0.25169	1.42511	1.80366	-5.83112	1.84532	0.472344	5.45092	-1.29855	2.10682	0.699447	-0.16918	-0.793981	1.90453	-5.6066	1.60217	0.1795	5.81562	-1.23602	2.17641	0.700233	-0.228171	0.0942124	0.886581	-6.51072	2.12348	0.505337	5.54536	-1.58859	2.12208	1.24636	0.238554	-0.0845824	0.836694	-6.07781	1.30004	0.703059	5.75482	-0.117275	2.08677	-0.0287358	-0.666262	1.71421	1.89742	-6.28229	2.13949	-0.080826	5.63761	-1.57462	2.03019	1.58034	1.01481	1.18949	1.60553	-5.71714	1.97204	0.14871	5.4307	-0.958804	1.66992	0.524847	0.749452	-0.292268	2.00308	-5.47575	1.53783	0.464749	6.00803	-0.474968	1.91907	0.352971	0.792911	1.8246	2.24288	-5.96559	1.92195	0.50318	5.63559	-1.4158	2.19403	0.91064	-0.48074	1.51632	2.13013	-5.6985	1.85114	-0.307892	5.36178	-1.52098	2.15858	1.29937	-0.093654	1.09102	1.9648	-6.14061	2.26774	0.318482	5.31819	-1.19894	2.29387	1.24697	0.64205	2.24565	2.15757	-5.83513	2.18747	0.305586	6.39542	-1.65187	2.12675	0.818171	0.637377	-1.03118	1.42352	-5.58537	1.89708	0.407875	5.3156	-0.990922	2.13012	0.524794	-0.135417	-1.57223	1.90268	-5.35467	0.953649	1.19656	5.35503	-0.0653592	2.19018	-0.0535437	-8.867317e+01	4.376184e+01	-4.491133e+01
1500	1.35534	2.15995	1.92978	-5.56459	2.27838	0.385178	5.6285	-1.05354	1.80932	1.20998	0.136606	0.418384	0.365225	0.115825	0.168509	0.0785747	0.266238	0.36153	0.104483	0.358903	0.0565667	0.960466	0.921106	2.02443	-5.22869	2.09273	0.567095	5.70791	-1.26892	1.85731	0.727109	0.484869	-0.19111	1.69937	-5.5555	1.87355	0.344795	5.56604	-1.95313	1.93014	0.798827	0.89428	0.917762	1.72957	-5.11884	2.21145	0.709906	5.43336	-2.31658	1.80352	1.2158	0.538379	0.279666	1.64673	-4.86204	1.71635	0.303054	6.14183	-0.652682	1.73074	-0.321744	0.472318	1.08735	1.91897	-5.47747	2.24511	0.341483	6.32482	-1.79123	1.70114	1.14695	1.59623	1.79453	0.84842	-5.43353	1.52878	0.166884	6.16894	-0.776008	2.21393	0.759377	1.08963	0.706446	1.55135	-5.00324	1.46894	0.884143	5.98059	-0.85156	1.89055	0.366778	1.47844	1.64348	2.10734	-5.56611	2.16149	0.423813	5.3917	-1.8127	1.95213	1.25211	0.99248	1.02562	2.21659	-5.42433	2.14442	0.977081	5.45497	-1.92271	1.26439	0.939158	1.26262	1.15493	1.60093	-5.18131	2.24263	0.54931	5.1537	-1.67591	1.68556	1.02841	0.529533	1.58193	0.996048	-5.07467	2.15355	0.468177	5.55005	-2.09253	1.85606	0.797693	1.73623	0.993004	1.11535	-5.03203	1.68114	0.785806	5.50779	-1.11453	1.9771	0.438918	0.761044	0.681327	1.73762	-5.03934	1.30797	0.120361	5.31097	-0.727292	1.87572	-0.0986499	-6.019729e+01	1.538569e+01	-4.481160e+01
1600	2.29688	1.1863	1.10857	-4.99181	2.27154	1.15763	6.38078	-0.654798	1.63592	1.00681	0.0491363	0.903222	0.117122	0.169546	0.354606	0.061237	0.1727	0.29977	0.123892	0.225159	0.041586	2.25509	1.20991	0.939176	-5.25058	2.14434	0.846165	6.33936	-1.47671	2.07618	0.624116	1.80687	0.0423141	1.05149	-5.03204	2.00763	0.998138	5.97829	-1.98454	1.85749	0.942921	2.06289	0.326551	0.655421	-4.64705	2.12149	0.451465	6.45558	-1.89294	1.94873	0.795816	1.98613	0.868717	0.904093	-5.14817	0.948624	1.50886	5.39661	-1.03414	2.14256	-0.196133	2.0865	1.73902	1.11394	-5.42547	1.91498	0.628818	5.83585	-1.97043	1.85456	1.28522	2.26621	1.83705	0.756931	-5.60531	1.87497	1.50895	6.31095	-1.65058	1.42661	0.181116	2.23093	-0.0403308	0.520399	-4.33311	1.59912	0.977098	6.37606	-0.871415	1.57239	0.0580464	2.05291	2.20002	0.724667	-5.02089	1.82063	0.650195	6.45018	-2.27355	1.61583	0.811748	2.19748	0.499641	1.03394	-5.23037	2.28333	0.44471	6.11832	-1.63982	1.60654	1.18305	2.15308	1.31351	1.03217	-4.75256	2.29334	1.05858	6.50661	-1.50752	2.23831	1.18585	1.94367	1.71179	1.02784	-5.23698	2.29554	0.818995	6.18007	-2.16012	2.14414	0.976806	1.86157	0.289697	1.16866	-4.77594	1.85981	0.595997	6.82537	-0.801858	1.63733	0.421128	1.97203	0.253696	1.50385	-4.73936	0.947126	0.906078	5.41256	-0.707133	2.17991	0.105323	-5.874265e+01	2.520135e+01	-3.354131e+01
1700	2.24311	0.388031	0.807469	-5.80244	2.21783	0.408537	6.43324	-0.93966	2.04809	1.37593	0.127016	1.22223	0.31154	0.223349	0.113833	0.48111	0.0570024	0.216417	0.2549	0.161572	0.0392591	2.15344	0.865588	1.55394	-5.13666	2.0057	-0.495098	6.22613	-1.267	1.91788	0.713138	2.22105	-0.101586	2.12808	-5.22888	1.58608	0.59131	6.25811	-1.58518	1.87548	0.401783	1.6473	2.18521	1.50777	-5.21161	1.9018	-0.594395	6.28662	-1.94675	1.93096	0.764291	2.02934	-0.627171	2.05426	-5.81009	1.70005	-0.918224	6.45219	-0.533914	1.53735	0.0453953	1.68813	2.05188	1.32951	-4.74476	1.75142	-0.0460247	6.38626	-1.79917	2.12864	1.17676	2.18359	1.19649	1.02443	-4.0874	1.73832	0.0371243	6.31249	-1.26192	1.72803	0.340053	1.40374	0.069806	1.36481	-4.45669	1.81818	-0.816742	6.44921	-0.949792	1.80357	0.514507	2.04154	2.05499	2.21996	-4.70351	1.61054	-0.177211	6.67231	-1.2913	2.13908	0.774293	1.6919	2.04741	0.0195242	-5.76102	1.73567	-1.1946	6.08988	-1.56474	2.23801	0.979663	2.02069	0.570058	1.51776	-5.81502	2.1608	-0.973206	6.03036	-0.971367	1.95119	0.615989	1.96217	1.87466	1.7642	-5.1856	2.24575	0.275906	6.01122	-1.81325	2.03195	1.46105	2.27272	-1.1742	1.18342	-5.16928	2.13066	-1.46157	6.27677	-1.03372	2.25941	1.17654	2.16417	-0.0484625	1.79326	-4.86244	1.39027	0.256907	5.98165	-0.46391	1.77811	0.288791	-7.411528e+01	2.599005e+01	-4.812523e+01
1800	2.29069	0.664213	1.92811	-5.13468	2.28446	-1.1175	6.55146	-1.32214	2.22814	0.608876	0.123063	3.07382	0.0788358	0.172048	0.198664	0.231882	0.0896178	0.158086	0.128	0.478917	0.0400449	1.98679	1.58221	1.88768	-5.67364	2.27705	-1.1222	6.27262	-1.13487	2.02605	0.817195	2.26768	-0.968666	1.82563	-5.13266	1.9003	0.22348	5.82646	-1.86356	2.12078	0.978778	2.23214	1.34129	1.52593	-5.67176	2.06561	-1.58603	5.79084	-1.70218	2.10167	1.30032	1.99122	-0.721351	1.80445	-5.8048	1.54394	-0.761522	5.75036	-0.305627	2.09314	0.589948	1.544	2.0238	1.54253	-6.29638	1.92499	-0.887927	6.4475	-1.41285	2.23247	1.29845	1.94836	1.53686	2.20976	-5.0727	2.28209	-0.787673	6.36721	-1.36169	1.17131	1.21645	2.07337	-0.953087	1.62113	-5.13514	1.63787	-1.19039	6.66632	-0.599208	1.96343	0.425099	1.52964	2.19115	1.93384	-5.00464	2.14398	-1.45894	6.3159	-1.77789	1.93921	1.44822	1.77269	0.465524	1.58936	-5.65074	1.8578	-0.578261	6.4157	-1.08413	1.80181	0.507136	2.29009	1.39448	2.16626	-5.33331	2.05377	-0.258887	6.30635	-0.987903	2.25975	1.05739	1.89709	1.086	1.8953	-5.18114	2.1825	-0.841287	6.30532	-1.28935	2.14859	0.928013	2.22014	0.178482	2.15009	-5.7104	1.83258	-1.0009	6.09582	-0.898797	1.97186	0.565557	1.80754	-0.295477	 1.12	-5.17569	1.51704	-1.67705	6.37734	-0.552786	1.85644	0.255797	-6.397430e+01	2.477879e+01	-3.919551e+01
1900	2.13048	-1.25554	1.5204	-4.79459	2.04486	0.0628715	6.33553	-1.6462	1.63677	1.27537	0.315313	1.86934	0.128684	0.09666	0.14314	0.0673031	0.177571	0.287288	0.106563	0.12986	0.0385717	1.74279	0.327904	1.69974	-4.89591	2.09785	0.149614	6.58231	-1.07046	2.17666	0.956494	2.07113	-1.37141	1.35168	-4.82826	1.62202	0.0167691	6.49256	-1.30519	2.22228	0.775173	1.76792	0.271852	1.53639	-5.02076	2.12904	0.353444	6.20984	-1.62707	1.96837	1.00973	1.7705	-1.92725	1.58738	-4.96874	1.25191	0.0146333	6.76742	0.0709087	2.10243	-0.123859	1.65658	1.84812	1.49141	-4.84419	1.74972	0.270541	6.48666	-1.57243	2.06935	0.844755	1.12248	-1.87022	1.02137	-4.86336	2.04717	-0.177776	6.37846	-0.854394	1.8275	0.633866	1.37154	-1.0563	1.2399	-4.6089	1.80047	0.458888	6.3007	-0.819094	2.08913	0.678532	1.59671	1.58783	1.48345	-5.3845	1.98814	0.0728971	6.63324	-1.32034	2.13974	1.24972	0.645742	1.70082	1.54634	-5.21065	1.6517	-0.250753	6.32536	-1.25302	2.2905	1.00195	1.66895	1.90276	1.81672	-5.10616	2.12727	0.171167	6.20448	-1.27141	2.19126	0.930642	2.08821	2.28166	1.63706	-5.05415	2.17515	0.498829	6.87551	-1.83306	2.23504	1.21634	2.28029	0.144669	1.5438	-4.48454	1.94296	0.507689	5.98639	-0.961275	2.088	0.749696	1.93548	-2.16576	1.47282	-5.20651	1.2198	-0.0413045	6.33042	-0.442409	2.16271	0.72727	-5.149015e+01	3.058912e+01	-2.090103e+01
2000	1.75209	-1.14489	1.41448	-4.76656	1.39485	-0.0453771	6.88001	-0.944701	2.15776	1.35196	0.0865775	1.6623	0.161499	0.294176	0.381261	0.206456	0.102809	0.139439	0.110158	0.530496	0.0456866	1.6868	0.749265	1.59653	-5.48277	2.13729	0.0233852	6.61732	-1.36002	2.16855	1.25191	1.53876	-0.800077	1.99365	-6.43078	1.56563	0.0185311	6.51735	-1.04076	1.97311	0.508239	1.76166	0.375423	1.79306	-6.21118	2.07348	0.672018	6.86905	-1.59414	2.24029	1.38211	2.188	-1.08275	1.29773	-5.27459	1.87408	0.260273	6.79479	-0.81043	2.03782	0.514106	1.51907	0.216631	1.29544	-5.20714	2.29382	-0.154829	6.09759	-1.38625	1.83941	1.35918	2.11359	0.00419816	1.23195	-5.42509	1.85223	0.772673	6.52694	-0.92049	2.05186	1.09929	1.60574	-0.457731	1.92417	-5.50829	2.04453	-0.305861	6.10308	-1.04684	1.75717	1.06953	1.58781	2.10383	1.55209	-5.10616	1.93147	-0.626084	6.60498	-1.5778	2.00716	1.0765	1.76277	0.116365	1.4001	-4.95976	1.92616	-0.074919	6.41208	-1.11131	1.90539	0.79757	1.59566	2.28105	1.82489	-5.67554	2.16089	0.146556	6.35367	-1.53828	1.99136	0.948345	1.80716	2.27823	1.65007	-5.26324	2.04979	0.737141	6.64817	-1.88608	1.90734	0.603154	1.94269	0.0301252	1.26753	-5.30244	1.93663	-0.182823	6.43313	-0.981815	2.08184	0.769557	1.58491	-0.762955	1.09333	-6.1132	1.39598	0.666487	6.65602	-0.523436	1.77919	-0.344776	-6.202772e+01	2.049411e+01	-4.153361e+01
2100	2.04592	-0.411449	1.8136	-6.45141	1.86078	-0.251816	6.80708	-0.596851	2.19817	0.277672	0.0899185	0.902557	0.0810469	0.0883726	0.068007	0.259344	0.20922	0.218934	0.0776055	0.597724	0.0435771	2.02331	-0.357342	1.36575	-6.37462	2.11657	-0.45483	6.17191	-0.809831	2.21097	0.793516	2.27283	-0.586001	1.18538	-6.16584	1.67601	-0.786487	6.89996	-1.44449	2.06904	0.952631	1.79331	0.590421	1.48502	-6.2438	2.06682	0.244009	6.55109	-1.66591	2.21601	1.31115	2.08409	-0.058063	0.790819	-6.62942	1.58302	-0.0645873	5.71012	-0.312358	1.8083	0.149055	1.83287	0.232682	0.75314	-6.08443	2.22196	-0.390901	6.35986	-1.35423	2.24866	1.7068	1.77265	-0.859664	1.06461	-6.30989	1.98159	0.750078	6.42559	-0.792788	1.94312	0.736142	2.2429	-1.84082	1.49753	-6.34841	1.67475	-0.203524	6.30652	-0.744713	1.7662	0.407856	1.81481	-1.43448	1.41709	-6.4742	2.20802	0.388648	6.0004	-1.14772	2.26962	1.5571	2.14971	-0.26523	1.56541	-5.88633	1.89654	-0.155228	6.62364	-1.03365	2.28533	0.960256	2.13895	0.220305	1.51911	-6.85842	2.27696	0.191803	6.26018	-1.03642	2.13244	0.94274	1.80509	1.61807	1.20324	-6.16781	2.2778	0.767546	6.39309	-1.55588	2.28119	1.11109	2.11517	-0.546853	1.75514	-6.27976	2.2098	-0.482376	6.04724	-1.19005	1.98506	0.834002	1.69445	-1.37916	1.66293	-6.2373	1.50027	-0.371015	6.35211	-0.549464	1.60646	0.0729309	-5.547266e+01	2.858759e+01	-2.688507e+01
2200	1.35401	-0.0567127	-0.839653	-6.1115	2.06703	0.000663282	5.80171	-1.18737	1.89851	0.554525	0.319015	1.28106	0.323497	0.23192	0.240633	0.123863	0.178508	0.207664	0.0612597	0.249005	0.027658	1.78715	0.521254	0.540787	-6.56807	2.23887	-0.219551	6.33023	-1.12336	2.15332	0.879493	1.78004	0.243708	0.664626	-6.64713	1.8334	-0.164693	6.30843	-1.6185	2.16664	0.768098	1.66067	1.01291	0.222145	-6.53391	2.22211	0.260538	6.2405	-1.96257	2.13803	1.27967	1.31377	-0.0695479	0.800236	-6.17326	1.31618	-0.482213	5.89248	-0.0858805	2.19249	0.168107	0.988512	-0.786039	1.33495	-6.14536	2.29924	0.465875	6.54618	-1.3407	2.1853	1.76911	1.68351	0.0210789	1.29753	-6.37732	1.90411	-1.00912	6.83623	-0.907351	1.91257	0.875314	1.86946	-1.41071	-0.270007	-5.79663	1.59477	-0.290526	6.28945	-0.612932	2.152	0.496007	2.19141	0.659522	1.12612	-5.80443	2.29741	-0.219577	6.50405	-1.39678	2.24138	1.48337	1.83859	1.44029	1.36297	-6.1245	2.18493	-0.438709	6.05453	-1.5627	1.87525	1.25162	1.69419	1.50382	-0.0547787	-6.6935	2.22369	0.173163	6.42593	-1.08235	2.23157	1.05369	1.59552	2.17027	0.593349	-6.34388	2.2784	-0.464022	6.4793	-1.69552	2.29882	1.40137	1.61206	-0.816019	1.23731	-6.82488	 1.93	-0.71357	6.76956	-0.857604	2.13372	0.813471	0.387764	0.0754127	0.458152	-5.99332	1.07459	-0.233788	6.28192	-0.0902941	2.13453	-0.148439	-7.505005e+01	4.933978e+01	-2.571027e+01
2300	1.66702	0.186776	-1.03141	-5.28816	1.65636	-0.675446	5.9404	-1.4092	2.16332	1.19113	0.451491	0.502822	0.11689	0.289452	0.146924	0.103784	0.197905	0.158918	0.0820923	0.102641	0.042955	1.97341	0.333187	-0.955847	-6.25998	1.8915	-0.517937	6.10481	-1.06054	2.17414	0.819042	1.47978	1.33021	-1.07054	-6.18103	1.30525	-0.493449	6.13855	-1.19961	2.24941	0.497272	2.06278	-0.425452	-1.59782	-6.78004	2.20875	-0.636175	6.50562	-1.67821	2.12681	1.11418	2.28851	0.520068	-1.43162	-5.88972	1.39884	-0.744145	5.68086	-0.32427	2.16424	0.113208	1.23549	1.72591	-0.205257	-5.99204	1.94592	-0.494419	6.06039	-1.26327	1.88715	1.19912	2.28934	1.93673	-1.30026	-6.3191	1.79701	-0.596284	6.03386	-1.14987	2.03351	0.898028	2.00272	-1.05483	-1.2823	-5.78647	1.64028	-0.127048	6.36031	-0.621838	2.04055	0.543419	2.10282	0.266887	-0.750199	-6.49874	2.24156	-0.398441	6.88199	-1.16692	2.1076	1.05712	1.01915	2.02283	-1.15975	-5.7702	1.62962	-0.212057	6.1267	-1.09084	2.26935	0.837023	2.23669	2.101	-1.16865	-6.61681	2.11421	-0.69107	5.84326	-1.1542	2.14313	0.962037	1.44419	0.995892	-0.980431	-5.81889	2.23457	-0.595906	6.54554	-1.14185	2.22384	1.20666	0.854496	-0.293412	-0.711403	-6.50706	1.86004	-0.0315889	5.63731	-0.708944	2.23607	0.703019	1.58752	-0.0140109	-0.914361	-5.29506	1.33668	-0.455142	5.83442	-0.419414	2.24106	0.492637	-5.386748e+01	2.448365e+01	-2.938383e+01
