iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
79100	1.22057	1.31042	0.700661	0.707661	0.575212	0.655937	0.526072	0.417181	0.516596	0.815385	0.901926	-1.89883	3.31649	-0.758244	0.126752	0.124452	1.51818	-1.64936	3.07486	-1.25774	-1.54865	3.97617	-1.64107	-1.52331	3.49666	-0.0780071	-1.74837	3.37695	-3.06888	-2.297777e+01	-3.485356e+02	-3.715134e+02
79200	0.962708	1.05689	0.756439	0.701473	0.452925	0.843892	0.913631	0.247262	0.55077	0.990902	0.561495	-2.21357	2.72653	0.0392572	0.159943	0.0931134	0.935393	-2.20454	2.68634	-0.733841	-1.55953	2.78224	-0.625575	-2.50204	3.18631	-0.834733	-2.01837	2.35568	-1.04572	-2.142185e+01	-3.368108e+02	-3.582327e+02
79300	0.952939	0.975863	0.820173	0.860064	0.742509	0.896415	0.554825	0.368415	0.389489	0.783407	0.818942	-2.22076	2.29592	-2.82184	0.0447636	0.759974	1.59416	-2.25053	2.31203	-1.04565	-2.29955	2.22653	-2.92526	-2.42876	2.23264	-1.84544	-2.12634	0.940597	-4.44569	-2.731773e+01	-3.507832e+02	-3.781009e+02
79400	0.861915	1.10839	0.759141	0.580792	0.800083	0.855493	0.751595	0.330944	0.540239	0.931748	0.464669	-2.0684	2.04835	-2.21943	0.124935	0.0503422	4.53524	-2.44494	2.16957	-0.354222	-1.67107	2.30469	-0.191714	-2.86865	2.31037	-0.653664	-1.33518	2.07629	-1.47525	-2.729577e+01	-3.390984e+02	-3.663941e+02
79500	0.983092	1.2111	0.706928	0.792979	0.592328	0.854892	0.910283	0.481783	0.426708	0.776835	0.66071	-1.68161	3.01897	-1.8982	0.16217	0.097619	0.86709	-2.33534	2.87485	-1.25995	-1.30423	3.12614	-1.23849	-2.09897	3.28597	-0.596512	-1.79244	2.88876	-1.65019	-2.163549e+01	-3.351209e+02	-3.567564e+02
79600	0.904314	1.23193	0.663408	0.681379	0.776076	0.766977	0.87285	0.44971	0.573088	0.696239	0.481242	-2.39811	3.1347	-0.905316	0.0690127	0.115457	1.88559	-2.3348	3.13681	-1.56522	-2.27923	3.36045	-2.23346	-2.86836	2.93025	-0.189841	-2.57637	2.89251	-1.81068	-1.984077e+01	-3.443447e+02	-3.641855e+02
79700	1.1694	1.07187	0.672467	0.630603	0.486556	0.784218	1.06036	0.34591	0.438951	0.82754	0.662472	-1.85917	3.69435	-1.76549	0.203644	0.107918	1.87552	-2.82743	4.04795	-2.68976	-1.46305	4.0442	-2.28654	-2.45103	3.35266	-1.16986	-2.53989	3.68422	-1.35056	-2.529954e+01	-3.400855e+02	-3.653850e+02
79800	1.1654	0.96042	0.590251	0.86028	0.545477	0.901939	0.606017	0.309085	0.481588	0.993223	0.848413	-2.1552	3.60376	-1.0971	0.14148	0.353294	2.10447	-2.33035	3.80885	-1.55768	-1.54159	3.30305	-1.21614	-2.66889	3.08296	-1.45551	-1.78083	4.35199	-1.81855	-2.625634e+01	-3.399687e+02	-3.662250e+02
79900	0.972012	1.09783	0.588537	0.686763	0.598804	0.714849	0.816118	0.342593	0.263433	0.915448	0.523346	-2.06917	4.57605	-2.19335	0.248315	0.0827796	0.925267	-2.32175	4.37319	-2.53544	-1.47071	3.96177	-1.686	-1.76102	4.37983	-1.25329	-1.62886	4.47445	-2.40159	-1.931291e+01	-3.358239e+02	-3.551368e+02
80000	1.00175	1.22361	0.688531	0.726686	0.524796	0.698045	0.53129	0.830706	0.553832	0.568475	0.543468	-2.10115	3.97801	-3.49098	0.242208	0.0671895	1.66208	-2.52187	4.05509	-2.44978	-1.20968	4.06251	-1.73591	-3.00759	4.20078	-4.49417	-2.14107	3.657	-3.74467	-2.378349e+01	-3.451526e+02	-3.689361e+02
80100	1.05946	1.05048	0.58256	0.713347	0.49803	0.838818	0.727238	0.397536	0.432411	0.706649	0.565593	-1.78364	4.57423	-1.23422	0.299042	0.135187	2.18117	-2.57064	3.88046	-2.16208	-1.3128	4.13342	-2.26888	-1.92518	4.43184	-1.66068	-1.83091	4.54691	-2.14992	-2.263924e+01	-3.345855e+02	-3.572247e+02
80200	0.943269	1.05545	0.557542	0.623745	0.540581	0.86378	0.805879	0.234882	0.551498	1.23383	0.450363	-1.81228	2.44952	0.414144	0.0734693	0.815619	2.69808	-2.04053	4.26219	-1.74358	-1.97226	3.85951	-2.23647	-1.61565	3.14492	-0.0213529	-1.37359	2.92793	0.489719	-3.240895e+01	-3.426357e+02	-3.750447e+02
80300	0.921211	1.06349	0.732419	0.654698	0.589097	0.759222	0.80105	0.385516	0.578977	0.584269	0.709964	-2.03624	3.34714	-3.25489	0.29709	0.119601	4.09747	-2.87076	2.92906	-2.68518	-1.46673	3.22358	-1.21664	-2.00032	3.72199	-3.9429	-2.36877	2.53985	-4.13304	-2.839647e+01	-3.429374e+02	-3.713338e+02
80400	0.96998	1.1019	0.593403	0.778942	0.670344	0.786352	0.700295	0.429443	0.72094	0.710798	0.768684	-2.32902	3.9722	-4.28058	0.056824	0.207755	2.82438	-2.40871	3.47731	-2.72615	-2.14429	4.09944	-2.95406	-2.6942	4.33667	-3.44523	-2.00673	4.35501	-3.295	-2.191495e+01	-3.402959e+02	-3.622108e+02
80500	1.03792	1.10114	0.67434	0.693072	0.607141	0.757723	0.741207	0.249725	0.359992	1.07097	0.62929	-1.92857	3.43864	-2.93258	0.16113	0.120145	1.87036	-1.9774	3.99835	-1.72203	-1.54567	3.89717	-1.72977	-1.54751	3.63868	-0.726808	-2.17454	3.81958	-3.50688	-2.327426e+01	-3.369062e+02	-3.601805e+02
80600	1.09832	1.0828	0.699026	0.715273	0.580065	0.804408	0.747565	0.604681	0.551442	0.737104	0.618878	-2.58801	3.31547	-2.71627	0.188093	0.310974	1.7595	-2.39992	4.2602	-3.2998	-2.08287	4.51207	-4.09781	-2.86583	2.71125	-3.94487	-2.43645	2.54274	-3.92676	-2.980105e+01	-3.411588e+02	-3.709599e+02
80700	1.22189	1.01794	0.662894	0.837427	0.748601	0.732599	0.790191	0.442689	0.475007	0.818021	0.849315	-2.16936	4.37295	-2.94331	0.0620477	0.142709	2.55688	-2.66596	4.14366	-2.76378	-1.92844	4.44278	-3.08701	-2.32456	4.39194	-2.47088	-1.82353	4.47844	-2.66294	-2.042777e+01	-3.400412e+02	-3.604689e+02
80800	1.03746	1.20317	0.718617	0.652337	0.479817	0.742618	0.470638	0.251442	0.468885	1.09884	0.40739	-1.46542	4.45526	-0.873847	0.177386	0.257042	1.25424	-1.99323	4.2488	-1.82324	-1.04521	4.08118	-1.63602	-1.6092	3.79851	-1.01787	-1.94863	3.88786	-0.977849	-2.140547e+01	-3.410031e+02	-3.624085e+02
80900	1.00488	1.07902	0.737004	0.734585	0.538799	0.873847	0.741065	0.486021	0.412505	0.863933	0.654957	-2.21347	4.24146	-2.41113	0.230861	0.117772	2.37443	-2.36143	3.89162	-2.19905	-1.47349	3.87029	-2.32103	-2.11256	4.4851	-1.5607	-1.41406	3.9133	-2.67838	-2.389220e+01	-3.337190e+02	-3.576112e+02
81000	0.92238	1.12757	0.64748	0.689047	0.489902	0.859187	0.708282	0.301481	0.518646	0.843442	0.6378	-2.50817	3.65981	-3.45502	0.351632	0.156723	3.15917	-2.22717	4.16562	-2.07322	-1.98109	4.02728	-2.60834	-2.95342	3.80994	-3.98812	-2.58939	3.60664	-3.17086	-2.444459e+01	-3.376015e+02	-3.620461e+02
81100	0.900673	1.04504	0.696103	0.708179	0.500817	0.793487	1.01887	0.509643	0.482138	0.754447	0.866692	-1.8354	2.86115	-2.17398	0.106411	0.0560621	3.25244	-2.83868	3.02173	-3.49685	-1.91367	3.10263	-2.60876	-2.13282	2.63265	0.148506	-1.40104	2.40973	-0.706347	-2.827302e+01	-3.399417e+02	-3.682147e+02
81200	1.05054	0.938843	0.767808	0.703101	0.526058	0.77936	0.847501	0.341515	0.725112	0.757446	0.454479	-2.58188	2.26072	0.139337	0.0845932	0.0833269	1.28033	-2.46457	2.29532	-0.928534	-2.03979	2.0145	-0.420582	-2.72526	2.55532	-1.43125	-2.66458	2.3964	-0.723826	-1.953129e+01	-3.429197e+02	-3.624510e+02
81300	1.09373	0.978775	0.706922	0.672376	0.501465	0.702787	0.8539	0.29912	0.63822	0.764996	0.583646	-1.60647	1.90083	-0.252709	0.498275	0.0749698	1.5683	-2.75315	2.36355	-1.08223	-1.77751	1.92611	-0.537923	-2.63009	1.97725	0.00347968	-1.41884	1.82531	0.0998025	-2.524121e+01	-3.381318e+02	-3.633730e+02
81400	0.984563	1.13583	0.74962	0.914062	0.605838	0.720807	0.587748	0.474282	0.340118	1.01694	0.461782	-2.37333	1.26771	-0.532099	0.225754	0.126427	11.5592	-2.23023	0.850931	1.10791	-1.46994	1.52063	0.513403	-2.0746	1.38296	1.32846	-1.50618	1.20679	1.3829	-3.090005e+01	-3.365204e+02	-3.674204e+02
81500	0.981244	1.16771	0.732736	0.668981	0.588499	0.834836	0.953737	0.407976	0.378022	1.1208	0.465173	-2.17089	2.58599	-0.810197	0.584234	0.347014	1.03997	-2.58551	2.60393	-0.497672	-1.65217	2.03014	-0.158708	-2.74159	4.08386	-1.48211	-1.70951	3.22327	-1.45049	-3.222343e+01	-3.368039e+02	-3.690273e+02
81600	1.14137	1.14447	0.634151	0.670012	0.473771	1.04656	0.819746	0.468076	0.423457	0.841199	0.531744	-2.04022	3.3046	-1.67775	0.0788913	0.132752	1.94956	-2.31603	3.50848	-1.3799	-1.45802	3.45971	-1.42205	-2.48536	3.09798	-0.644851	-2.18915	2.79278	-1.31101	-2.247650e+01	-3.366134e+02	-3.590899e+02
81700	1.08292	1.23188	0.741303	0.682661	0.690229	0.82838	0.857251	0.477131	0.405577	0.70819	0.758298	-2.5946	1.4724	-1.40598	0.42567	0.0803415	0.943166	-2.7673	1.3841	-0.533514	-2.222	1.52912	-1.72763	-3.39508	1.65749	-1.67741	-1.66827	1.91488	-2.33376	-2.517951e+01	-3.417935e+02	-3.669730e+02
81800	1.25562	1.12749	0.704907	0.890281	0.532057	0.735354	0.769056	0.629897	0.515201	0.91626	0.55544	-2.15827	-1.78707	2.91785	0.0993097	0.419449	2.18831	-2.42764	-1.98734	3.88629	-2.22765	-0.822397	1.85697	-2.24796	-1.27814	3.1973	-2.26842	-1.39867	1.70971	-2.514061e+01	-3.416566e+02	-3.667972e+02
81900	1.02239	1.10253	0.697655	0.875722	0.613575	0.696245	0.719254	0.501671	0.470068	0.820575	0.573609	-1.84313	-2.18791	4.56308	0.259471	0.235931	4.36205	-2.95635	-2.22088	3.66913	-2.17558	-2.59593	3.7256	-2.49531	-2.78683	3.52664	-1.61139	-1.96328	2.2531	-2.817865e+01	-3.394403e+02	-3.676189e+02
82000	1.09378	0.95648	0.678154	0.534724	0.54048	0.716825	0.802763	0.657547	0.419313	0.524574	0.803683	-2.90623	-2.4598	3.08233	0.617385	0.128341	2.73775	-2.60273	-2.49479	3.87566	-1.65868	-2.33683	2.92849	-2.28304	-2.06072	3.96069	-2.06436	-2.16531	1.90332	-2.766996e+01	-3.463863e+02	-3.740562e+02
82100	0.960397	1.19576	0.639283	0.680778	0.613709	0.71307	0.969111	0.340693	0.480692	1.1061	0.526903	-1.89169	-0.932362	3.48034	0.113067	0.0833026	1.3146	-1.85129	-1.10962	3.31782	-1.45036	-1.11966	3.25537	-2.38292	-0.85327	3.20321	-2.08889	-1.10712	2.65251	-1.793889e+01	-3.379176e+02	-3.558565e+02
82200	0.920494	1.20391	0.667325	0.889266	0.575165	0.772386	0.687125	0.608463	0.380778	0.724649	0.859911	-2.03839	-1.2942	3.20695	0.177574	0.50671	2.48551	-2.73996	-2.05917	0.930732	-1.61019	-2.51739	3.56193	-1.94445	-1.2208	4.57648	-2.20323	-2.18961	2.1914	-3.090206e+01	-3.409048e+02	-3.718069e+02
82300	1.15137	0.950535	0.558299	0.768784	0.505507	0.841018	0.638103	0.300394	0.478619	0.919351	0.590255	-1.89762	-1.58315	3.62635	0.103809	0.454853	2.38993	-2.23572	-2.25072	4.51507	-1.94007	-2.00035	3.0624	-2.00316	-1.72472	4.59302	-1.5636	-1.90221	2.76947	-2.329098e+01	-3.381967e+02	-3.614876e+02
82400	1.14084	1.28995	0.781247	0.50679	0.714737	0.833755	0.652953	0.477153	0.749572	0.895331	0.792651	-2.35459	-1.758	2.66203	0.130617	0.255485	4.67897	-2.18691	-1.84393	2.84901	-1.77549	-1.67889	3.46661	-2.71884	-1.67761	-0.375362	-2.22284	-2.47225	1.80014	-2.764632e+01	-3.475080e+02	-3.751543e+02
82500	0.97176	1.03902	0.775703	0.849403	0.674798	0.678584	0.734557	0.273662	0.535451	0.759208	0.680208	-2.19687	-0.562871	2.86222	0.248437	0.217197	4.32856	-2.46884	-0.132337	1.92911	-1.27342	-0.40094	2.73866	-2.17528	0.00996557	2.32934	-1.8304	-0.555465	0.536325	-2.762105e+01	-3.367349e+02	-3.643559e+02
82600	0.986573	1.0234	0.622326	0.676285	0.587029	0.796031	0.821864	0.61336	0.49509	0.985673	0.636968	-2.42873	-0.364027	2.85774	0.357728	0.11632	3.98484	-2.47343	-0.491543	2.61316	-2.31791	0.0450714	1.01289	-3.06357	-0.265606	2.99012	-0.815921	-0.105351	2.16105	-2.914214e+01	-3.394261e+02	-3.685683e+02
82700	1.13046	0.966939	0.528681	0.839729	0.709872	0.877747	0.774276	0.313934	0.311874	0.861922	0.611576	-2.17248	-0.535214	2.27429	0.109998	0.10177	1.17598	-2.26803	-0.958872	2.77505	-1.65406	-0.576979	2.66517	-2.34112	-0.716488	3.2504	-2.49484	-0.912753	2.17346	-1.939058e+01	-3.419632e+02	-3.613538e+02
82800	1.11676	1.26417	0.733711	0.687143	0.614626	0.764718	0.786054	0.496495	0.569882	0.797141	0.998119	-2.23486	-1.28441	3.66472	0.282896	0.106136	8.84106	-2.82273	-1.26009	1.68662	-1.55439	-1.90584	3.4612	-2.94681	-1.64609	1.78041	-2.43707	-0.839741	2.54844	-3.142608e+01	-3.417936e+02	-3.732196e+02
82900	1.00682	1.10906	0.653141	0.65432	0.708248	0.826326	0.76047	0.466644	0.682667	0.93356	0.553656	-1.46603	0.255805	2.33191	0.232049	0.156856	0.787285	-2.17304	0.188848	1.64455	-1.2052	0.573357	1.50602	-2.08782	0.268881	2.14433	-1.28614	0.457214	2.28364	-2.325749e+01	-3.374321e+02	-3.606896e+02
83000	1.12642	1.06492	0.751742	0.883726	0.606349	0.793494	0.735245	0.663669	0.456246	0.80409	0.470657	-2.20209	0.21746	1.6165	0.133929	0.123132	1.87069	-2.42918	0.681853	1.07211	-1.52553	-0.0245066	2.12369	-2.35466	0.848521	1.63438	-1.88329	-0.101568	1.35301	-2.371138e+01	-3.352783e+02	-3.589897e+02
83100	1.03344	0.983997	0.664944	0.604374	0.649299	0.778279	0.591711	0.331884	0.292313	1.0276	0.288873	-1.87292	1.13619	1.14928	0.0848612	0.063481	1.71658	-2.29431	1.08877	1.08941	-1.33975	1.12453	1.26378	-2.17846	0.880521	1.6975	-1.708	0.819004	-0.25733	-1.893258e+01	-3.351944e+02	-3.541270e+02
83200	1.05249	0.913127	0.78892	0.62798	0.522972	0.781415	0.642653	0.439092	0.462264	0.842108	0.506943	-2.12894	0.928191	0.166466	0.054404	0.228538	2.14844	-2.16258	0.913775	0.772432	-2.06255	1.41856	0.577834	-2.82849	0.563568	-0.530364	-2.45127	1.05231	-1.40828	-2.529983e+01	-3.441596e+02	-3.694594e+02
83300	1.00764	1.08995	0.692908	0.672461	0.371112	0.959299	0.776968	0.413421	0.448516	0.626151	0.862267	-1.59802	1.71143	-1.42633	0.179995	0.183285	8.55731	-2.42476	1.84914	0.000141661	-1.63774	1.34344	0.324633	-2.17403	1.67982	1.54134	-1.67981	0.717573	-0.439875	-3.151397e+01	-3.394650e+02	-3.709789e+02
83400	1.11183	0.863603	0.805605	0.701546	0.643502	0.891553	0.878637	0.636846	0.468917	0.648091	0.781242	-2.00498	0.757043	-3.48915	0.130641	0.221388	68.5524	-2.6306	1.14508	0.578587	-1.74144	1.64343	0.0288425	-2.0739	1.22541	1.67286	-2.09133	0.710867	-4.05316	-3.758822e+01	-3.431050e+02	-3.806932e+02
83500	1.07302	1.17563	0.726582	0.607365	0.546209	0.773383	0.612139	0.493571	0.358561	0.734611	0.432653	-1.99435	1.59048	0.728673	0.221104	0.352481	1.63889	-2.37461	1.84967	0.13755	-1.71268	1.78371	-0.152497	-2.04338	1.58123	1.45286	-1.57632	1.2253	-0.747144	-2.438102e+01	-3.345205e+02	-3.589015e+02
83600	1.08509	1.01515	0.727636	0.73072	0.506495	0.7591	0.720728	0.469802	0.411492	0.89362	0.71507	-2.17893	2.71819	-1.66396	0.106901	0.351053	10.5942	-2.22088	2.58647	-0.217039	-2.13349	2.33947	-1.12481	-2.40142	2.86237	0.107891	-1.80607	2.03172	-2.00118	-2.892501e+01	-3.374217e+02	-3.663467e+02
83700	0.980732	1.14427	0.824914	0.77925	0.569678	0.929605	0.774497	0.685358	0.548229	0.867846	0.547043	-2.68591	1.54108	-1.48482	0.134139	0.138157	3.79827	-2.55615	1.94534	-0.326075	-2.07157	1.83559	-0.180628	-2.87628	1.66797	0.321671	-2.35249	1.63654	-2.5969	-2.505713e+01	-3.389213e+02	-3.639785e+02
83800	0.899077	1.24999	0.591389	0.760511	0.429139	0.821088	0.695869	0.271985	0.566485	0.818822	0.586097	-2.33516	2.27726	0.239027	1.97692	0.0984037	3.79507	-2.19376	2.66081	-1.04573	-1.73819	2.07055	-0.343621	-1.92248	2.45237	0.753249	-1.30738	2.17712	-0.378941	-3.245606e+01	-3.413881e+02	-3.738442e+02
83900	1.04675	0.989069	0.553192	0.724367	0.569905	0.758852	0.461082	0.337037	0.409126	0.964897	0.703812	-1.76624	3.64484	-1.16142	0.685386	0.192725	1.12551	-2.28246	3.36242	-1.03605	-1.53341	2.75835	-1.35495	-1.76349	3.95595	-0.658667	-1.01369	3.12052	-0.511888	-2.801570e+01	-3.407520e+02	-3.687676e+02
84000	1.03575	1.02613	0.58297	0.747376	0.729828	0.770013	0.613115	0.535589	0.431467	0.586707	0.636676	-1.66775	1.85215	-0.122098	0.198946	0.317351	1.00687	-2.25683	1.86846	-0.23548	-1.43591	1.54337	0.140396	-1.99909	2.41258	0.564725	-1.75327	1.81053	0.067238	-2.325439e+01	-3.364203e+02	-3.596747e+02
84100	1.12338	0.879646	0.656424	0.788766	0.477944	0.820683	0.687407	0.290305	0.398875	0.913183	0.509571	-1.48596	2.07953	-0.0128526	0.121682	0.118249	1.36268	-1.8277	2.29412	0.0650944	-1.59281	2.04319	-0.366339	-1.67634	1.73482	1.29375	-1.21162	2.56996	-0.595852	-1.908250e+01	-3.393461e+02	-3.584286e+02
84200	1.04304	1.10447	0.647581	0.705065	0.894871	0.82072	0.6519	0.214272	0.546395	0.983894	0.444379	-1.62855	1.37398	-0.06607	0.131293	0.0995672	1.36177	-2.19315	2.11784	0.0966948	-1.70179	1.13398	0.487407	-1.98785	1.53925	0.317372	-1.48459	1.57479	-0.418518	-2.136659e+01	-3.420475e+02	-3.634141e+02
84300	1.07995	1.11965	0.769942	0.658712	0.658792	0.735215	0.771475	0.369354	0.382574	0.886299	0.562194	-2.12236	1.64294	1.32598	0.259236	0.113729	1.73832	-2.09091	0.963504	0.658223	-1.79271	1.72855	0.0855332	-2.03161	1.57073	1.45998	-2.10985	1.74942	0.820541	-2.233340e+01	-3.389468e+02	-3.612802e+02
84400	0.988525	1.03676	0.556702	0.650187	0.564143	0.741181	0.661616	0.304894	0.520472	0.783656	0.408925	-2.08038	1.32873	-0.521477	0.325812	0.139701	1.66997	-2.38404	1.73584	0.332547	-1.78997	1.82124	0.13954	-1.65438	1.36539	1.66923	-1.61028	1.17267	-0.925672	-2.392238e+01	-3.344887e+02	-3.584110e+02
84500	0.955249	1.13189	0.895774	0.772425	0.874393	0.943249	0.494384	0.424093	0.583024	0.799772	0.418148	-2.02339	1.43391	0.742182	0.0813762	0.167424	1.14585	-2.34192	1.83254	-0.0350275	-1.53451	1.47937	0.497537	-1.64115	1.03197	1.23113	-1.64456	1.15074	-0.464825	-2.289761e+01	-3.463325e+02	-3.692301e+02
84600	0.975856	1.03474	0.873459	0.676248	0.541774	0.778866	0.682117	0.302583	0.482292	0.639402	0.504111	-2.1089	2.21126	-1.30584	0.0615693	0.0858407	4.05407	-2.48381	1.75873	0.152061	-1.68669	2.0839	-0.125097	-2.07834	2.49805	0.52496	-2.23425	1.86428	-4.56559	-2.433167e+01	-3.369234e+02	-3.612550e+02
84700	1.0352	1.03224	0.786568	0.737759	0.49552	0.854478	0.900111	0.380188	0.295733	0.924707	0.472817	-1.95673	3.81284	-3.07235	0.116005	0.047197	5.32456	-2.15102	3.94474	-1.72972	-1.44048	3.90651	-2.15157	-1.84005	3.8775	-0.699374	-1.89	4.04204	-4.4616	-2.153680e+01	-3.349290e+02	-3.564658e+02
84800	0.997021	1.11599	0.712385	0.687854	0.57227	0.694729	1.06956	0.418961	0.251074	1.33625	0.49699	-1.52325	4.55183	-3.37847	0.0812926	0.163304	2.39907	-2.06862	4.43747	-1.6968	-1.61617	4.12984	-2.38966	-1.79675	4.12869	-0.890014	-1.64344	4.05581	-4.13272	-2.104793e+01	-3.431228e+02	-3.641707e+02
84900	1.01811	1.09575	0.772217	0.709241	0.747275	0.905333	0.719159	0.496776	0.516012	0.870393	0.911955	-1.75551	4.07337	-4.34901	0.164606	0.257195	2.49168	-2.18759	4.43735	-3.07925	-1.55003	3.79215	-2.07524	-2.40936	3.94863	-2.4614	-2.38909	4.05802	-2.836	-2.601512e+01	-3.407187e+02	-3.667338e+02
85000	1.12343	1.11674	0.738633	0.661405	0.66102	0.796741	0.675478	0.430601	0.42064	0.748834	0.728579	-1.91337	4.27945	-1.60532	0.0605209	0.316756	5.23306	-2.16176	4.33473	-2.70928	-1.72832	4.20394	-2.54187	-1.83036	4.49699	-1.31458	-2.061	4.30274	-2.79489	-2.316575e+01	-3.359864e+02	-3.591521e+02
85100	0.964579	1.08361	0.575187	0.683971	0.526552	0.81522	0.737374	0.353298	0.447784	1.07106	0.577732	-1.66028	4.43516	-2.13402	0.201538	0.291997	1.55252	-1.98355	3.59893	-1.46159	-1.58656	4.0023	-2.3106	-1.67925	4.10908	-0.723726	-1.57037	4.49481	-1.59854	-2.206066e+01	-3.370324e+02	-3.590930e+02
85200	0.994998	0.958273	0.645956	0.728593	0.607207	1.08872	0.789918	0.806295	0.458769	0.681545	0.586342	-2.33609	2.42498	-0.35417	0.235338	0.214119	1.7499	-2.50671	2.16248	-0.427131	-1.44763	3.17418	-1.21275	-2.14577	3.32178	-0.181094	-1.60454	1.50315	0.393217	-3.043969e+01	-3.395834e+02	-3.700231e+02
85300	1.14476	1.12201	0.729133	0.657355	0.491414	0.719662	0.65468	0.430386	0.378958	0.892856	0.77899	-1.17645	2.94323	1.06417	0.335835	0.315934	11.1896	-2.14068	2.70258	-0.602317	-1.70194	3.23777	-1.70811	-1.9446	2.15381	2.87077	-0.855441	3.78994	-2.16451	-3.679287e+01	-3.409714e+02	-3.777643e+02
85400	1.01531	1.0562	0.614023	0.689555	0.526348	0.789764	0.717412	0.564227	0.632136	0.71705	0.553909	-1.64956	2.74964	-1.78678	0.79587	0.0791649	3.94396	-2.10128	2.94373	-1.27006	-1.53028	2.01035	0.344656	-1.43567	3.04644	0.181246	-0.618985	2.54257	-1.35145	-3.273465e+01	-3.388218e+02	-3.715565e+02
85500	0.990359	1.04449	0.665326	0.671526	0.498968	0.885707	1.07798	0.603873	0.373108	1.17378	0.545494	-1.78333	    3	0.157235	0.127264	0.275784	1.97551	-2.07179	1.99381	0.174301	-1.05582	3.70874	-1.61743	-2.07834	3.30999	-0.525755	-1.55587	2.89462	-0.201115	-2.773258e+01	-3.391602e+02	-3.668928e+02
85600	1.15621	0.992876	0.553808	0.440654	0.661239	0.697857	0.709754	0.594078	0.398796	1.03324	0.560033	-2.14074	2.36111	-3.59508	0.218588	0.267968	5.38948	-2.52919	2.85016	-0.995242	-1.55024	1.80058	0.037874	-1.76464	2.11331	1.01885	-2.661	2.23146	-3.57039	-3.081393e+01	-3.440313e+02	-3.748452e+02
85700	0.906559	1.00105	0.548754	0.768533	0.603329	0.751889	0.863696	0.238943	0.384737	0.752151	0.595673	-1.69429	2.77058	-1.08858	0.296777	0.299975	1.12984	-2.37744	2.84246	-0.977893	-1.61194	2.7105	-0.789295	-2.26046	2.20803	0.841723	-1.15401	3.72444	-1.70729	-2.736596e+01	-3.358582e+02	-3.632242e+02
85800	1.2869	1.06492	0.609698	0.671769	0.43836	0.856342	0.770795	0.466295	0.301527	1.05849	0.407265	-1.59831	1.67726	-1.4649	0.162253	0.332941	3.1322	-2.31887	1.52921	0.600435	-1.33874	1.20937	1.23788	-2.03581	2.38914	0.174425	-1.58314	1.71355	-2.51423	-2.857374e+01	-3.400116e+02	-3.685853e+02
85900	1.1044	1.04443	0.787488	0.786582	0.58642	0.831823	1.13258	0.668152	0.321953	0.900968	0.535126	-1.60088	0.679195	2.40569	0.120828	0.134544	2.37714	-2.17382	1.54524	0.728403	-1.59883	0.38508	1.08793	-1.51914	0.299798	2.95798	-1.35058	0.353627	1.96642	-2.540397e+01	-3.393963e+02	-3.648002e+02
86000	1.0103	1.16958	0.658161	0.580988	0.639348	0.866968	0.514472	0.366084	0.601302	0.958232	0.378927	-2.05378	1.15112	0.605432	0.246491	0.0910199	0.848751	-2.31136	0.621852	1.44188	-1.59349	1.09194	1.10037	-1.62722	1.46952	1.80755	-1.52387	1.24566	1.2911	-2.281514e+01	-3.386578e+02	-3.614730e+02
86100	1.22111	1.05903	0.707697	0.653715	0.672459	0.682718	0.72066	0.518249	0.436213	0.818921	0.964302	-2.17771	2.2225	-1.018	0.0580348	0.131235	0.700596	-2.09589	2.55698	-0.44443	-2.01945	2.37628	-1.81064	-2.15273	2.20368	0.436514	-1.71922	2.65808	-1.21666	-2.187938e+01	-3.404756e+02	-3.623550e+02
86200	1.20286	0.93292	0.610785	0.807969	0.51374	0.78529	0.898221	0.328707	0.512193	0.711006	0.758241	-2.0014	2.74113	0.416995	0.747361	0.109711	9.10728	-2.57423	2.60601	-1.16414	-1.55954	2.62569	-0.851497	-3.65764	2.47664	-1.10286	-1.80645	3.01117	-1.36314	-3.349174e+01	-3.395525e+02	-3.730442e+02
86300	1.03938	1.33274	0.542863	1.02152	0.542099	1.02438	0.754801	0.51922	0.351138	0.714096	0.867601	-2.2657	2.42145	-1.08355	0.0660103	0.229472	1.61735	-2.25927	2.13826	-0.230826	-2.09926	3.37538	-3.57393	-2.73806	3.21206	-2.08209	-1.95039	1.93748	-2.78829	-2.866383e+01	-3.485577e+02	-3.772215e+02
