iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
3900	0.543519	0.779615	1.09259	0.911698	0.477449	0.913461	0.891371	0.448562	0.399391	0.714239	0.663938	3.97526	-1.18549	-3.96294	-1.80664	3.65781	-3.49795	3.23031	0.0946915	0.0820202	0.309606	0.0676507	7.97578	2.02562	4.05181	4.09173	-1.01113	-3.1967	-1.73563	1.24299	-2.26237	3.27418	4.24599	-1.74593	-3.93783	-1.80268	0.655322	-0.898661	3.58502	3.89735	-1.25676	-3.98598	-2.40819	1.09837	-3.28005	3.95437	3.89704	-0.923345	-4.25043	-2.26717	2.46396	-2.14098	2.26361	-5.259523e+01	-3.325737e+02	-3.851690e+02
4000	0.681548	0.850474	0.957136	1.1242	0.512092	0.812856	0.883303	0.363866	0.542381	0.857382	0.551236	4.23758	-2.03172	-2.32425	-2.48029	2.51034	-0.959815	4.60197	0.226702	0.50777	0.191768	0.187115	3.88236	1.21696	10.3006	4.53123	-1.5968	-2.35257	-2.38538	0.540722	-1.75684	3.98114	4.49435	-1.42039	-2.68336	-2.53718	0.645463	-1.05091	4.47224	3.91054	-3.36397	-2.54473	-2.36047	0.985948	-0.671005	0.519297	4.40919	-1.81449	-2.43108	-2.46348	2.81711	-0.812045	2.79065	-5.573818e+01	-3.295958e+02	-3.853340e+02
4100	0.997755	0.893227	0.755009	1.04786	0.387002	0.972176	0.598987	0.573555	0.401161	0.597946	0.482086	2.79807	-1.31165	-3.28244	-1.80792	3.21869	-1.11419	3.89683	0.0965983	0.145867	0.0429644	0.0627198	2.3314	1.00861	1.03309	2.54538	-2.11346	-3.88255	-1.80132	2.64645	-1.09955	3.38577	2.31528	-0.744517	-3.13834	-1.41846	1.77254	-1.21481	3.64534	2.36198	-1.6467	-3.16636	-1.54548	2.03364	-2.32493	3.24154	2.79365	-1.12586	-3.56693	-2.42998	2.14418	-1.36526	4.59892	-4.859470e+01	-3.347886e+02	-3.833833e+02
4200	0.927167	0.851795	0.727392	0.724991	0.688426	0.845085	0.639119	0.207884	0.34344	0.998487	0.557631	2.81575	-1.37877	-2.14317	-1.50972	1.8678	-1.82118	2.26966	0.267485	0.0738591	0.369756	0.184216	1.34522	1.80568	2.94176	3.3733	-1.31885	-2.72207	-2.06111	1.24823	-1.36248	4.59634	3.49453	-1.48419	-1.79484	-1.13977	0.93295	-1.15929	2.80168	2.9651	-1.33864	-1.62009	-2.15819	0.670162	-1.75717	4.36681	2.96909	-0.990085	-2.77286	-1.63198	2.91701	-1.37071	3.71661	-5.158586e+01	-3.353537e+02	-3.869396e+02
4300	0.615937	0.969143	0.902496	1.0594	0.530832	0.882231	0.88636	0.466132	0.592503	1.16164	0.325262	2.44215	-1.57911	-5.46099	-1.94591	2.99631	0.17283	2.40384	0.155797	0.205723	0.138503	0.218541	1.36161	2.35997	3.04576	2.27671	-1.20981	-5.31786	-1.40396	3.33918	-1.74346	3.49865	2.18064	-1.18949	-5.30736	-1.04411	2.73844	-0.281759	3.68305	2.57503	-1.62294	-5.39415	-1.29769	3.52132	-1.39906	3.81296	2.34833	-1.81153	-5.31536	-1.88187	3.50739	-0.388201	4.36879	-4.890871e+01	-3.343608e+02	-3.832695e+02
4400	0.847604	0.92938	0.6133	0.749735	0.609194	0.742802	0.836096	0.284443	0.506194	0.749636	0.671078	0.689873	-1.05344	-5.184	-0.812854	3.2778	-0.43039	3.5713	0.168965	0.249726	0.188927	0.0909067	5.96792	2.98225	1.9191	0.929068	-1.16016	-5.2536	-0.922178	3.65546	-1.62024	2.93953	0.615262	-1.3378	-4.86278	-1.03033	3.10175	-0.713834	3.32119	0.444336	-0.733133	-5.26408	-0.769616	4.22422	-1.73938	4.27106	1.11023	-0.779151	-6.23641	-0.58752	4.17955	-0.284406	2.63026	-4.839961e+01	-3.315017e+02	-3.799013e+02
4500	0.796872	0.75908	0.922913	1.0353	0.465928	0.827241	0.711878	0.219208	0.50375	1.14719	0.584051	1.81123	-1.12523	-3.79134	-1.07351	3.7839	-2.93374	4.36319	0.280407	0.09644	0.157217	0.0727932	1.719	2.45123	3.40977	2.63642	-1.59606	-3.23297	-0.935053	2.28381	-2.049	2.29141	1.60926	-1.5775	-3.62588	-1.13906	3.84892	-0.529133	3.64816	0.8157	-0.899567	-3.18386	-1.13007	4.50778	-1.84275	4.40462	2.45041	-1.09592	-3.73071	-1.16772	3.97392	-2.06979	1.81608	-4.805223e+01	-3.338352e+02	-3.818874e+02
4600	0.992799	1.11456	0.640628	1.01929	0.721989	0.800488	0.797084	0.31404	0.731704	1.11959	0.80661	2.68523	-1.70083	-3.716	-0.248683	1.47816	-4.13754	-0.459758	0.0752608	0.0918783	0.626057	0.0451046	1.34269	3.08795	1.434	2.71403	-1.57081	-3.16516	-0.238889	1.68687	-2.56014	0.717163	2.5031	-1.52244	-2.99486	0.0252752	1.21904	-1.11219	-0.375552	2.59144	-1.75276	-2.65611	-0.537577	2.04208	-2.37934	-2.10323	2.76154	-1.45396	-3.93373	-0.572555	2.56051	-1.74317	-1.05561	-4.966782e+01	-3.432801e+02	-3.929479e+02
4700	0.92685	1.13978	0.614847	0.619178	0.643881	0.91355	0.758205	0.514243	0.435552	0.938706	0.60485	2.77766	-0.759196	-4.65213	-0.332338	2.57932	-2.10004	1.3334	0.134218	0.142495	0.207573	0.0781243	3.03739	2.14872	2.28334	2.65494	-0.725804	-4.76757	-0.647193	0.634109	-3.20141	1.48433	2.90546	-0.65067	-4.12282	-0.180728	0.660318	-2.28886	1.36719	2.69886	-1.04485	-4.64789	-0.188227	1.74606	-1.69479	2.59296	2.9802	-0.894138	-3.91247	-0.297157	2.2249	-0.97133	2.82475	-4.501046e+01	-3.402637e+02	-3.852742e+02
4800	0.894446	1.00031	0.685756	0.857755	0.620702	0.63415	0.620251	0.307007	0.337455	0.671746	0.424491	3.34307	0.1053	-2.44751	0.117981	1.33642	-4.08786	4.11656	0.0758678	0.071737	0.690308	0.11515	0.760347	1.58637	14.7596	2.89958	-0.306725	-3.51865	0.256497	1.32458	-2.76946	1.67492	3.30268	-0.0146505	-2.44407	-0.11063	1.00649	-2.12164	2.45331	3.29436	-0.0750925	-2.02834	-0.281718	1.82557	-4.11839	1.16184	3.59515	0.0539707	-2.24868	0.351697	1.84703	-3.04183	-2.59843	-5.170567e+01	-3.310205e+02	-3.827262e+02
4900	1.00185	0.891843	0.696796	0.598421	0.690988	0.846345	0.7639	0.25111	0.517352	0.724844	0.65594	4.31654	-0.209056	-2.41791	-0.1193	-1.91849	-3.89746	0.92122	0.190862	0.361751	0.105877	0.122188	3.58787	2.25647	2.7205	4.08372	0.808333	-2.51795	-0.365502	0.157197	-4.12162	2.07218	3.8298	-0.306028	-2.40532	0.19725	0.0538667	-1.62353	2.04617	3.13431	-0.622668	-2.26993	-0.740985	0.675319	-3.46894	0.730345	4.28185	0.0146688	-2.55866	-0.399971	0.0181014	-2.95797	2.46406	-5.419415e+01	-3.323857e+02	-3.865799e+02
5000	0.624391	0.858461	0.824796	0.858616	0.484086	0.818465	0.564904	0.566808	0.504052	0.826124	0.550873	2.73545	0.341903	-1.52127	-1.03206	3.14567	-4.14031	3.09184	0.228701	0.0581563	0.0985795	0.092677	0.835691	3.08623	3.37655	3.17129	0.180196	-1.53928	-0.980236	1.764	-4.0761	1.98311	2.06079	0.045654	-1.9503	-0.564742	3.02911	-2.02042	2.76373	2.64881	0.242116	-1.26369	-0.765256	2.68648	-3.94727	3.54619	2.07285	0.530524	-1.98171	-0.813833	4.44336	-3.07266	2.51677	-4.527931e+01	-3.328678e+02	-3.781471e+02
5100	0.88424	0.883583	0.822601	0.832876	0.658472	0.687178	0.882357	0.40608	0.47211	0.844712	0.441602	4.33353	0.0883465	1.59734	-0.17983	1.72354	-2.51483	4.10228	0.157128	0.0718899	0.275451	0.105443	2.19575	2.00694	3.83108	4.14932	0.101926	1.15562	0.323309	0.780874	-3.07235	1.3787	4.52105	-0.0774052	2.0588	-0.485732	-0.269816	-2.33027	2.53319	4.24796	-0.384852	2.29275	-0.0762438	0.097199	-1.66639	3.39041	3.81384	-0.0721746	2.40568	-0.356147	1.17312	-2.61108	-0.185116	-5.009287e+01	-3.309788e+02	-3.810716e+02
5200	0.881193	0.9073	0.687211	0.705103	0.553943	0.879918	0.83815	0.313154	0.455803	0.643583	0.616575	4.46003	-0.702883	2.15045	0.669077	0.0479634	-2.96518	1.17608	0.091738	0.0569462	0.134814	0.159768	0.507742	18.5879	1.92585	4.21993	-0.721891	2.19015	0.0718521	0.202018	-2.38115	1.84089	3.70006	-0.496266	2.29634	0.514387	0.0252623	-1.8393	1.27773	4.36268	-1.10535	2.21282	-0.0116443	-0.204571	-3.64877	0.337581	4.17077	-0.598626	1.74577	0.0710281	0.310284	-1.28752	2.45914	-5.159867e+01	-3.301849e+02	-3.817836e+02
5300	0.665906	0.829418	1.13838	1.00216	0.425296	0.81838	0.68054	0.161311	0.316137	1.02908	0.418813	3.84542	-0.935856	-0.46683	0.177439	0.339894	-1.71814	3.07877	0.130962	0.0815113	0.249895	0.155419	1.23612	1.39224	17.5205	4.54682	-0.830774	-0.815956	0.663631	0.652014	-2.47581	1.33398	3.84656	-0.491777	-1.71742	-0.34015	1.58218	-1.81343	2.35919	3.62457	-1.18006	-0.646674	0.588486	0.8139	-3.21509	0.0908972	4.39902	-1.67063	-0.902121	0.501208	2.20177	-0.548211	-2.37777	-6.110061e+01	-3.351825e+02	-3.962831e+02
5400	1.00633	0.895683	0.791238	1.07855	0.495013	0.823895	0.640209	0.236549	0.417368	0.786163	0.682675	4.13321	-1.30272	-2.7891	0.940365	2.17722	-0.956046	0.249846	0.348644	0.0786876	0.0760174	1.17067	1.99928	2.31547	4.71646	3.72608	-0.99585	-2.60026	0.505173	1.15437	-2.68875	1.06096	3.69254	-0.934169	-2.98815	0.914958	1.22441	-1.7278	1.08611	3.51543	-1.12526	-3.14764	-0.867885	1.19407	-3.14885	2.61606	4.00721	-1.49639	-2.70528	0.576247	2.84386	-0.927443	-0.239734	-5.818008e+01	-3.357963e+02	-3.939764e+02
5500	0.644985	0.837016	0.757838	0.833553	0.699684	0.866437	0.747304	0.442682	0.489092	0.761448	0.70036	1.98797	-2.19092	-4.79736	-0.156188	4.4056	-0.715375	1.45183	0.116404	0.16233	0.1628	0.129577	0.618372	3.97888	1.70751	2.12441	-1.80862	-4.47025	0.213612	3.13882	-1.30764	2.05068	1.90411	-1.84329	-4.37111	-0.364558	3.04245	-0.362867	2.09898	1.99711	-2.4847	-4.77042	-0.537806	2.76776	-1.6142	1.91014	2.09251	-1.94197	-4.10564	0.387647	4.08908	-3.50495	2.43975	-4.951898e+01	-3.356346e+02	-3.851536e+02
5600	1.00705	0.877759	0.87727	0.958398	0.632774	0.876043	0.696163	0.317342	0.234914	1.06422	0.559831	1.87823	-2.87181	-3.26276	-1.60871	3.52584	-0.118762	3.15648	0.0890895	0.376357	0.130602	0.124042	1.69927	1.48368	2.3531	1.45019	-4.08164	-3.33285	-2.17671	2.53282	0.649669	3.87554	1.58554	-2.69112	-2.95717	-1.34956	2.72339	0.689899	3.61309	1.86943	-3.15904	-3.08455	-1.23483	2.82587	0.298017	4.35066	1.95708	-3.87506	-3.47666	-1.55403	3.51592	1.08943	1.49557	-4.709660e+01	-3.316793e+02	-3.787759e+02
5700	0.899097	1.02561	0.685892	0.92252	0.514677	0.892429	0.764736	0.301095	0.493507	0.663651	0.703945	0.596332	-3.25654	-4.39976	-2.17002	4.44722	0.460868	2.90015	0.42101	0.129332	0.185375	0.180399	3.62739	1.76941	2.59015	1.18791	-3.09353	-3.98591	-2.02872	3.03141	-0.351399	3.12124	-0.0289695	-2.56449	-4.89897	-1.88057	3.7343	0.444811	4.08954	1.11825	-3.34726	-4.29542	-1.90699	3.54741	-0.366743	2.50861	1.31324	-3.68801	-4.32281	-1.85256	3.42523	0.643128	2.56072	-4.986280e+01	-3.296659e+02	-3.795287e+02
5800	0.937844	1.07061	0.595624	0.510852	0.605085	0.845483	0.908507	0.285705	0.409258	0.85393	0.576453	1.48907	-3.98334	-5.59063	-2.25961	4.17886	1.11441	4.1762	0.414268	0.129297	0.0714929	0.132744	1.94692	0.729598	1.38249	0.931459	-4.09028	-5.70147	-1.75303	3.7027	0.602873	3.61673	2.03332	-3.67784	-5.19609	-2.66623	1.40842	1.57069	4.5386	1.43511	-3.76739	-5.72605	-1.94143	2.83839	0.164692	1.88149	0.793167	-3.62096	-5.97592	-2.63698	3.93504	0.451627	 2.96	-4.690815e+01	-3.323648e+02	-3.792729e+02
5900	1.02546	0.918667	0.68467	0.6393	0.642643	0.732837	0.512015	0.589742	0.683252	0.684005	0.662296	2.15798	-3.99828	-7.68125	-2.12038	2.0277	0.687811	4.02636	0.140574	0.0556798	0.156745	0.0885709	1.91931	0.731119	1.13592	1.63948	-4.34372	-7.65599	-2.1599	2.62078	0.910867	3.72838	2.12839	-3.68341	-7.23417	-1.91643	1.94657	0.773216	2.88625	2.45879	-4.43921	-7.38152	-2.13607	1.06132	1.48413	4.41192	2.68974	-4.07694	-7.24703	-2.32077	1.54201	1.25466	4.32602	-4.119081e+01	-3.382237e+02	-3.794145e+02
6000	0.965557	0.91618	0.907589	1.007	0.52711	1.02664	1.00327	0.306759	0.655214	0.790096	0.500849	1.34837	-4.01703	-6.98553	-2.44392	4.32536	1.89637	4.34089	0.165888	0.330622	0.102821	0.0897853	3.28894	2.63147	1.00254	1.23981	-4.10247	-7.12352	-2.36155	3.69567	0.758655	3.82531	1.45799	-4.26457	-6.52046	-2.8718	2.43353	1.46802	4.46558	0.559008	-4.52587	-6.69029	-1.97979	3.51986	1.32129	4.02892	1.65214	-4.13948	-7.26746	-2.58465	3.58915	2.03496	3.08454	-4.569041e+01	-3.352753e+02	-3.809657e+02
6100	0.502155	0.664749	0.951133	0.980781	0.520161	0.741667	0.583009	0.59644	0.403447	0.928271	0.629149	2.15872	-4.38572	-6.89474	-2.15075	3.144	1.08319	3.53534	0.115321	0.117975	0.106328	0.0620756	2.94569	0.716157	1.58512	3.06945	-4.13104	-7.47671	-1.75471	2.62691	0.649854	3.89352	2.14566	-4.34273	-7.13781	-2.0908	2.92404	2.17619	4.28057	2.0097	-4.56723	-6.64718	-2.09301	3.1743	0.892419	2.61789	1.6769	-4.31747	-6.84917	-1.95692	4.48403	2.45322	4.45639	-4.367137e+01	-3.347469e+02	-3.784183e+02
6200	0.972306	1.12632	0.577753	0.627705	0.520324	0.89694	0.72778	0.477566	0.61858	0.64074	0.705885	1.29763	-4.81198	-6.65514	-2.95313	2.77744	4.52013	2.68755	0.0936388	0.177694	0.0915441	0.184443	1.70198	13.6045	1.17075	1.44875	-4.4435	-6.5587	-2.57951	2.73291	0.835221	3.81585	1.36439	-4.75436	-6.61058	-2.49719	1.80424	2.45324	4.25316	1.09543	-5.06072	-6.78809	-2.90837	3.20956	1.81438	1.06397	1.28909	-5.45419	-6.83137	-2.38555	3.1854	3.31175	2.948	-4.838687e+01	-3.314154e+02	-3.798023e+02
6300	0.783321	1.19587	0.709588	0.899561	0.465193	0.931433	0.636636	0.484105	0.386361	0.954176	0.71125	1.18041	-3.84906	-5.13467	-1.45775	4.53582	2.87744	3.13893	0.0875638	0.0833068	0.106338	0.232557	1.48976	6.39139	4.47051	1.05481	-3.95839	-5.4436	-1.38259	3.53179	0.350766	2.92391	1.4171	-4.52441	-4.79802	-1.56222	2.90581	2.24105	3.37812	1.36285	-3.83401	-5.01985	-1.48358	3.8685	0.299982	3.89795	1.73988	-3.94186	-5.43296	-1.68809	2.97231	1.00534	2.52933	-4.820426e+01	-3.344581e+02	-3.826624e+02
6400	0.87235	0.908806	0.804485	0.793256	0.58708	0.660389	0.603597	0.58734	0.671825	0.775653	0.756827	1.03558	-5.46975	-6.43945	-2.74349	3.16417	1.52845	4.09743	0.299843	0.330316	0.053836	0.26054	0.888494	5.39725	1.39388	1.39869	-6.25084	-6.33035	-3.01146	3.23468	2.45464	4.02154	0.371943	-3.92727	-6.18909	-2.97015	3.73684	1.13595	4.41951	0.904409	-4.79124	-6.34595	-2.62706	3.11449	0.698355	4.09994	1.86798	-5.26088	-6.48228	-2.25743	3.23122	2.20608	1.61879	-5.537527e+01	-3.333420e+02	-3.887172e+02
6500	0.957097	1.03477	0.626546	0.791065	0.597578	0.808238	0.615232	0.480538	0.80514	0.911035	0.637831	0.460896	-6.61316	-8.66978	-2.04542	2.80632	3.31349	1.85826	0.0896226	0.303147	0.293403	0.102825	0.602364	0.871152	2.58786	0.751925	-6.07536	-7.33857	-2.06888	3.33541	2.88729	4.07444	0.553819	-6.8377	-9.19581	-2.17732	3.17366	3.55785	2.44019	0.695091	-6.78892	-8.93499	-2.25764	2.80318	2.89852	2.27942	0.295103	-5.80991	-8.99851	-1.85953	4.3209	2.98232	1.85463	-4.986269e+01	-3.346591e+02	-3.845217e+02
6600	0.607919	0.854983	0.769974	1.21034	0.469738	0.793786	0.920159	0.3762	0.764122	0.837892	0.560749	1.27803	-6.19623	-7.40524	-3.01146	4.13968	2.35321	4.04532	0.264556	0.400494	0.141733	0.200765	1.01576	2.09216	1.05954	1.14397	-6.34388	-7.66609	-2.37927	3.42134	3.12153	4.55628	0.629315	-7.57292	-7.40325	-3.15832	3.97695	4.27121	3.30054	1.03722	-7.52721	-7.49048	-2.39614	4.01304	3.92406	4.03289	2.42889	-6.63341	-7.10321	-3.11505	3.83114	4.13366	3.27051	-5.393507e+01	-3.385351e+02	-3.924701e+02
6700	0.755309	1.00392	0.659436	0.718787	0.49456	0.77656	0.881984	0.359131	0.512236	0.714556	0.531355	2.28161	-5.94332	-5.78841	-2.46299	3.97017	4.09749	4.25177	0.2708	0.0393656	0.068896	0.237863	23.0865	1.52999	2.4823	1.99696	-6.05732	-6.23575	-2.31193	2.33202	3.0535	4.14703	2.74639	-5.76612	-6.12705	-2.49212	0.930294	3.5998	4.12012	1.44373	-5.89996	-5.91429	-2.11195	3.04905	2.38586	4.17459	1.94026	-6.2509	-5.32321	-1.89529	2.82823	3.16358	3.86234	-5.325404e+01	-3.303217e+02	-3.835757e+02
6800	0.513012	0.76406	0.964063	0.926832	0.493407	0.752586	0.600615	0.404474	0.471346	0.754276	0.706317	1.69325	-6.76167	-6.99436	-1.37933	4.12222	4.43671	3.00524	0.554266	0.096333	0.133028	0.157036	2.68799	2.2748	1.42617	1.87717	-6.79729	-7.35806	-1.84983	4.11451	3.70375	3.53175	1.40404	-6.98768	-6.67563	-1.69502	3.79111	4.13774	 3.39	1.34739	-6.91044	-6.56653	-1.39117	4.05282	2.81665	-0.574516	1.34297	-6.8744	-6.18183	-1.49606	4.41727	4.1081	3.4508	-4.830987e+01	-3.324636e+02	-3.807735e+02
6900	0.994151	1.09786	0.798736	0.890955	0.643168	1.01983	1.0512	0.430194	0.484118	0.722354	0.449142	2.54562	-5.76033	-5.87753	-1.41131	0.815232	3.85108	3.87716	0.179151	0.644946	0.22207	0.0801342	2.19656	1.28173	1.95643	2.99698	-7.0513	-5.97258	-1.00802	1.78419	4.20508	2.80375	2.73919	-5.04937	-6.25634	-1.61557	0.357925	3.38773	3.6759	2.56387	-6.36121	-5.67388	-1.57096	1.95231	3.02671	3.62528	2.39741	-5.52815	-5.97599	-2.00441	2.49856	2.85206	1.20766	-5.289195e+01	-3.360014e+02	-3.888934e+02
7000	1.06101	0.764235	1.00414	1.00775	0.596624	0.734556	0.851708	0.748393	0.380526	0.63134	0.591062	2.1328	-7.05192	-3.89903	0.355229	3.21016	4.04662	0.671963	0.0505296	0.146143	0.142044	0.113028	0.851961	1.81682	2.85424	1.94359	-6.73563	-3.99929	0.509438	3.55193	3.4169	1.14879	2.03729	-6.80414	-3.72727	0.526531	2.92831	4.36467	1.30763	1.8661	-6.78658	-4.08814	0.387229	3.39768	3.60126	2.57811	2.26307	-7.4118	-3.85031	0.0541129	4.1447	4.48765	1.20293	-3.888804e+01	-3.350946e+02	-3.739826e+02
7100	0.934301	0.968826	0.488451	0.553399	0.491131	0.874138	0.911178	0.734057	0.474553	0.75496	0.612842	0.434669	-6.78494	-3.70405	-0.139245	3.94936	4.3602	2.63769	0.204928	0.213957	0.230467	0.132778	1.93655	1.00358	1.84906	0.57703	-6.31792	-4.21019	-0.0550579	3.63538	3.41599	1.71944	1.14293	-5.7047	-3.76314	-0.337215	1.82472	3.18198	1.68054	0.368798	-7.1156	-3.5613	0.265223	4.10959	2.90016	1.78112	0.589548	-6.89806	-3.67021	-0.391013	3.96411	4.2277	3.12597	-4.665070e+01	-3.346479e+02	-3.812986e+02
7200	0.996714	0.938155	0.746631	0.858233	1.06149	0.750914	0.667004	0.353476	0.405483	0.829384	0.311023	1.50664	-5.89406	-4.23208	0.412137	3.80383	3.02343	0.706777	0.213685	0.730176	0.116589	0.173072	1.05437	3.16551	5.52141	0.972638	-5.7713	-4.04417	0.344118	3.46083	3.0652	2.03527	1.3465	-5.20106	-4.38361	-0.0687194	2.54049	2.69841	1.95841	0.844874	-6.57882	-4.47443	0.54301	3.25376	2.32943	0.176602	1.78622	-5.64669	-3.80904	0.00822136	3.76872	2.88874	1.24754	-5.379967e+01	-3.339637e+02	-3.877634e+02
7300	0.971412	0.933035	0.826308	0.876907	0.68956	0.793556	0.897736	0.288624	0.397887	0.978531	0.486135	0.626989	-5.96167	-5.33881	-0.861523	3.76222	4.05041	4.37673	0.231674	0.438679	0.135004	0.168469	3.25573	1.39625	1.4297	0.809706	-5.68514	-5.88773	-1.19136	3.76608	2.40923	3.16783	1.12976	-6.39685	-5.43377	-0.966389	3.1384	3.96079	3.06839	0.759466	-5.68111	-5.88242	-0.562106	2.89309	2.44687	3.23822	1.22386	-6.34033	-5.23068	-0.56704	3.5153	3.67289	1.38001	-5.057782e+01	-3.286344e+02	-3.792122e+02
7400	0.989164	0.911917	0.619575	0.994619	0.52928	0.767698	0.64596	0.383904	0.602448	0.973831	0.532564	0.682272	-6.56526	-7.16958	-1.18529	3.20587	4.47853	1.35755	0.129729	0.112074	0.291695	0.0480578	4.14143	2.59732	1.14442	1.23262	-6.57858	-8.09674	-0.970814	3.30537	2.63417	2.45485	0.514657	-6.18185	-8.02367	-1.01638	3.2231	3.85264	2.82952	0.944529	-6.74172	-7.05118	-1.50106	3.52345	2.8813	2.56751	0.494633	-6.82292	-7.81007	-1.23499	4.45418	4.24989	1.06906	-4.789495e+01	-3.307198e+02	-3.786148e+02
7500	0.796866	1.07187	0.857123	0.728495	0.607848	0.958647	0.71407	0.196372	0.359535	0.879968	0.395321	1.56526	-6.1512	-6.11415	-0.89887	-0.30722	2.26828	3.27516	0.104514	0.13382	0.164294	0.145619	12.8736	4.89642	5.64877	1.32184	-6.4431	-6.21712	-0.808511	3.28378	3.37485	2.97118	1.27345	-5.86441	-6.13738	-0.295588	2.9111	3.82706	2.71434	1.3871	-5.63429	-6.66667	-1.31503	3.21111	2.22909	3.27922	1.64691	-5.89557	-6.3431	-0.556864	3.31482	3.71556	1.45565	-5.647335e+01	-3.284675e+02	-3.849408e+02
7600	0.952863	1.07503	0.563848	0.861336	0.402292	0.88055	0.789041	0.403396	0.33503	0.705056	0.641724	-0.00934333	-5.93693	-7.18282	-0.734017	4.44875	4.08442	4.27077	0.901934	0.136003	0.768852	0.110992	1.52691	2.8292	1.57138	-0.403136	-5.9999	-6.88802	-0.750408	4.13429	3.18547	2.76194	-0.113788	-6.02677	-8.27174	-1.03878	3.77105	4.15807	3.18683	-0.588703	-5.65089	-8.3656	-0.816073	4.43843	2.07705	2.8716	2.01185	-6.61022	-7.36956	-1.14632	3.00039	4.54833	3.50447	-5.542879e+01	-3.302760e+02	-3.857048e+02
7700	1.02039	1.12221	0.394783	0.785693	0.593841	0.766611	0.689552	0.188854	0.405422	0.922023	0.795166	0.458718	-6.64703	-7.71407	-1.22164	3.79412	3.82159	2.43036	0.0527544	0.0490416	0.0811637	0.206115	1.85421	2.89643	1.91737	0.336245	-6.72389	-7.73217	-1.14082	3.48416	3.59064	3.18673	-0.00317991	-6.4521	-7.98707	-1.67496	3.10938	4.32714	3.89831	0.375231	-6.42341	-8.26227	-1.6524	3.16238	2.2559	1.4198	0.808502	-7.01631	-7.68141	-0.565464	4.13768	3.71251	1.5807	-4.315291e+01	-3.341731e+02	-3.773260e+02
7800	0.94749	0.873383	0.52352	0.824223	0.632206	0.80347	0.674155	0.390494	0.388003	0.886228	0.483891	-0.155824	-7.49677	-8.70975	-0.890502	4.06806	3.82877	3.88745	0.15225	0.310829	0.192119	0.747284	2.68982	1.62822	6.08986	0.100262	-6.94024	-8.512	-0.659426	4.14088	3.70596	2.34167	-0.338315	-6.99065	-8.32374	-2.11181	3.82531	4.44088	3.50906	-0.239744	-7.82724	-9.04589	-0.96266	4.3791	4.44776	3.23914	0.244764	-6.58066	-8.07325	-1.86588	4.00834	4.1106	3.04731	-5.397182e+01	-3.294772e+02	-3.834490e+02
7900	1.01712	0.797311	0.565609	0.822728	0.530323	0.747618	0.738334	0.454719	0.363265	0.78423	0.530455	0.279054	-6.91107	-6.37442	0.315645	3.7536	3.92066	2.51527	0.273176	0.169501	0.176286	0.476255	2.07524	0.591919	1.50213	0.212159	-7.31181	-5.84254	0.0943279	4.33242	3.7275	1.22302	0.15689	-6.25059	-6.65311	-0.928349	4.16232	4.23089	2.92129	0.446655	-6.59216	-6.37076	-0.00936707	3.69497	3.51064	3.02627	0.568391	-6.11052	-6.06324	0.203268	4.57715	3.81495	1.74796	-5.035361e+01	-3.322761e+02	-3.826297e+02
8000	0.893491	0.820968	0.741999	0.80214	0.483183	0.677753	0.944874	0.543876	0.582168	0.700337	0.377831	0.504779	-6.01665	-8.20182	1.13972	3.74045	3.45804	1.53891	1.18536	0.0474853	0.238986	0.529029	3.27441	9.93531	1.4023	1.25603	-5.78292	-7.75665	-0.343832	3.23416	2.41995	2.18033	2.18319	-6.2002	-7.73935	0.736666	2.28328	4.07253	1.33983	0.554844	-5.69236	-7.64142	1.84425	3.23406	2.80988	1.08629	2.40449	-5.88463	-8.33341	-0.307989	3.99625	4.21001	2.51191	-6.817082e+01	-3.322230e+02	-4.003938e+02
