iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	LnPrior	LnData	LnPosterior
89800	2.77668	0.919915	0.370087	1.22981	0.742231	1.15307	0.148464	1.53506	0.765282	2.65964	3.02423	1.04624	1.19938	0.804221	0.734868	0.667365	0.916232	0.702493	0.360356	0.566565	1.08512	0.568285	-0.430674	0.10881	-1.0876	-0.333859	0.204192	2.03547	-0.934415	-1.97997	-1.91862	3.54402	0.0231577	0.171463	7.5552e-05	0.0322324	0.0887053	0.67654	0.106856	0.364473	0.0468507	2.21318	-2.10629	-2.09042	4.47027	-0.525777	0.520388	-0.972495	-0.135628	0.694838	3.24663	-1.82017	-1.52058	-2.13041	4.16628	-0.527918	-0.555073	-0.824569	-0.611351	0.674811	1.17293	-1.36594	-2.80544	-2.18908	1.48844	-0.371864	0.581225	-0.733699	-0.11223	0.0146866	1.77967	-0.836283	-1.56318	-1.94896	2.64057	-0.822123	0.879799	-1.00246	-0.384393	-0.0169849	3.05774	-1.00218	inf	-3.151734e+02	inf
89900	2.9783	2.64461	0.309491	1.32619	1.12296	1.46083	0.172796	2.99912	0.839483	2.04103	2.8344	1.01008	1.12525	0.712847	0.756232	0.511575	0.993884	0.924982	0.333199	0.512635	1.11044	0.624352	-0.778059	0.602282	-1.0876	-0.240656	0.557037	1.61713	-2.48478	-2.81667	-2.71036	1.0537	0.167754	0.062114	7.5552e-05	0.0510279	0.110754	0.0913478	0.0952637	0.155048	0.76836	5.85968	-2.50041	-2.20136	3.83003	-0.480337	0.640094	-0.972495	-0.137683	0.521758	1.86349	-2.29376	-2.39677	-2.26218	3.17373	-0.894642	0.432593	-0.824569	-0.0337938	0.727176	1.46793	-3.14383	-3.3919	-3.54363	2.16645	-0.526431	0.710037	-0.733699	-0.311115	0.835132	1.4023	-2.34684	-2.88012	-3.62871	-1.26447	-0.532635	0.673711	-1.00246	-0.295315	0.489942	1.9284	-2.70444	inf	-3.190462e+02	inf
90000	3.2369	2.51927	0.371125	0.909568	0.920204	1.15332	0.160159	1.84919	0.487547	2.95949	2.99948	1.08943	1.17605	0.701002	0.78484	0.534343	0.947498	0.963149	0.494505	0.551748	0.852564	0.336171	-0.448953	0.603731	-1.0876	-1.04514	0.216012	1.55689	-1.72298	-2.33312	-1.54122	2.44771	0.235537	0.0676135	7.5552e-05	0.0924329	0.0233187	0.273158	0.0753694	0.0686322	0.0528109	8.72681	-2.48219	-1.51201	3.26691	-0.76965	0.213394	-0.972495	-0.566384	0.158612	2.49498	-1.74667	-2.35665	-1.91345	3.19274	-0.0111116	0.448174	-0.824569	-0.764269	0.164057	1.25151	-1.16519	-2.31478	-1.34359	3.82504	-0.461896	0.470691	-0.733699	-0.867034	-0.0245429	1.01488	-0.964698	-2.01695	-1.6762	2.57217	-0.625692	0.361913	-1.00246	-0.962015	0.262526	1.07629	-2.0171	inf	-3.152404e+02	inf
90100	2.868	1.34779	0.4914	1.24508	0.184873	1.05215	0.114928	2.8514	0.382736	2.12156	3.22111	1.03844	1.05507	0.685734	0.827776	0.549421	0.769906	0.89283	0.58148	0.381182	1.04652	0.316331	-0.510202	0.420729	-1.0876	0.616923	0.398789	1.67784	-1.09258	-2.02416	-1.12978	3.79772	0.149168	0.0323174	7.5552e-05	0.130221	0.0237096	0.27737	0.125554	0.104144	0.598095	1.57577	-2.19625	-1.71272	4.11524	-0.90762	0.471514	-0.972495	0.126705	0.309349	2.61868	-1.36658	-1.51972	-1.40241	3.67301	-0.658893	0.530797	-0.824569	0.196728	0.250308	1.41553	-0.625108	-2.10219	-1.38026	4.23267	-0.755993	0.721527	-0.733699	0.446353	0.461232	1.2967	-0.710176	-1.61559	-2.57592	4.03936	-0.551658	0.502409	-1.00246	0.647588	0.431292	1.62907	-2.22606	inf	-3.117132e+02	inf
90200	3.1418	2.33985	0.316685	1.08781	0.609095	1.27983	0.17362	1.29015	0.782927	2.11415	2.69691	1.03273	1.04624	0.656176	0.770893	0.565301	0.974716	0.751257	0.369565	0.48107	0.78115	0.619746	-0.0555429	0.450731	-1.0876	0.524129	0.668593	1.99262	-2.0819	-2.34291	-2.43518	4.21609	0.0828809	0.0374274	7.5552e-05	0.0643093	0.343472	0.183299	0.12307	0.249084	0.815159	2.12417	-2.35295	-1.88476	3.8308	-0.154697	0.901733	-0.972495	0.328368	0.372002	2.10134	-1.84101	-1.19413	-2.57894	4.54427	0.147266	0.461255	-0.824569	0.787084	0.822723	1.79059	-2.53705	-2.43531	-1.72381	4.50151	-0.119927	0.713682	-0.733699	0.578758	0.61027	1.72228	-1.77727	-2.16876	-4.02581	3.64631	-0.56995	0.487381	-1.00246	0.246632	0.314672	2.05999	-2.00666	inf	-3.085846e+02	inf
90300	2.03829	1.75642	0.429276	0.659845	0.429007	2.53721	0.104263	1.13111	0.447199	1.92129	2.52976	0.986484	1.11892	0.804651	0.623115	0.75938	1.02048	0.607445	0.448046	0.449956	0.744496	0.670646	-0.301828	0.00264401	-1.0876	0.121126	0.588496	2.41254	-0.797938	-1.54174	-1.19706	1.71289	0.0589491	0.0629056	7.5552e-05	0.0155501	0.0887751	0.408371	0.235882	0.0948377	0.128046	1.62299	-1.66957	-1.4116	3.6384	-0.450637	-0.00477316	-0.972495	0.105868	0.422573	2.96966	-0.823947	-1.19305	-1.13175	2.92134	0.123008	0.304826	-0.824569	0.118098	0.723442	1.50847	-1.07294	-1.80638	-1.50936	4.33246	-0.652957	0.250167	-0.733699	0.084287	0.318153	1.73005	-0.697752	-1.64166	-1.30697	-0.663426	-0.758064	-0.04217	-1.00246	0.274119	0.349013	2.07645	-1.85732	inf	-3.204497e+02	inf
90400	2.67222	1.58302	0.286564	2.01236	0.397265	0.714405	0.190411	1.8904	1.00321	3.26376	2.87787	0.936799	1.03667	0.720534	0.866277	0.579181	0.998995	0.754748	0.44146	0.714725	0.801212	0.782231	-0.289986	0.448837	-1.0876	-0.342321	0.470731	1.35164	-1.75852	-2.26626	-1.64657	3.2561	0.0463705	0.128848	7.5552e-05	0.0961713	0.145518	0.10547	0.11648	0.157638	0.136392	14.1213	-2.94489	-1.5883	3.17029	-0.08635	0.377824	-0.972495	-0.442538	0.370471	1.34617	-1.90979	-1.75241	-1.76263	3.27629	-0.0209088	0.48501	-0.824569	-0.109563	0.996001	0.903033	-1.93351	-1.98835	-1.10924	2.04702	-0.239586	0.376284	-0.733699	-0.916401	0.618514	1.43832	-1.40114	-2.08886	-1.53166	0.639134	-0.51952	0.834385	-1.00246	-0.700311	-0.199393	1.91458	-1.94245	inf	-3.188221e+02	inf
90500	3.15264	2.55282	0.444321	1.6969	0.431128	2.42349	0.155109	0.733581	0.8229	1.39054	2.73567	1.04855	1.30729	0.78047	0.559229	0.522941	0.705048	0.803274	0.297893	0.289768	0.747494	0.495181	0.631669	0.351881	-1.0876	0.878617	0.392421	1.90275	-1.81612	-1.92738	-0.607644	3.11433	0.79907	0.0576351	7.5552e-05	0.148979	0.0337757	1.22193	0.142123	0.379324	0.155083	7.21668	-2.21275	-1.16879	3.17838	-0.267131	0.605022	-0.972495	0.942977	0.514043	3.8663	-1.05578	-1.65334	-1.06477	2.72446	-0.38192	0.242761	-0.824569	0.740303	0.393472	-0.353336	-1.37426	-1.53224	-0.80567	4.12178	1.05812	0.130709	-0.733699	0.973184	0.285005	2.55033	-1.94917	-1.65539	-0.480574	-1.24703	-1.18337	0.642487	-1.00246	0.462144	0.324248	2.60883	-2.52309	inf	-3.236378e+02	inf
90600	3.2646	2.034	0.232432	0.673576	0.465311	1.45614	0.292141	2.47424	0.727203	2.68505	3.19914	1.04092	1.08196	0.716501	0.477776	0.678741	0.866576	0.513937	0.318267	0.35004	0.950684	0.803318	0.0325106	-0.202785	-1.0876	-0.19079	0.453067	1.82434	-1.62335	-1.67803	-0.95268	4.42992	1.22598	0.0230782	7.5552e-05	0.0422327	0.0607391	0.332435	0.0301649	0.112395	0.143159	2.22019	-2.07758	-0.336128	2.67199	-0.260238	-0.319082	-0.972495	0.0710583	0.430567	2.4848	-1.33574	-1.66045	-0.964142	2.96719	-0.476158	-0.0904128	-0.824569	-0.152374	0.68158	1.39973	-1.581	-2.15075	-1.12308	4.08019	-0.433179	-0.0920306	-0.733699	-0.0849664	0.387039	1.83851	-1.90958	-1.8007	-0.954408	1.76612	-0.903517	-0.159114	-1.00246	0.243926	0.355876	1.608	-1.75449	inf	-3.180621e+02	inf
90700	2.6927	1.98578	0.537221	1.17961	0.401091	1.66487	0.207609	2.1051	0.782988	1.07477	2.99657	0.994746	0.978998	0.821977	0.773525	0.532171	0.798487	0.583303	0.480636	0.40339	0.81555	0.29519	-0.240956	0.420035	-1.0876	0.269013	0.405815	1.53704	-3.19858	-2.17555	-0.332793	2.65303	0.037505	0.0678183	7.5552e-05	0.0210279	0.107939	0.19672	0.0526339	0.0583661	0.0924725	1.11393	-1.89543	-0.250314	2.55219	-0.169112	0.480246	-0.972495	0.284955	0.890882	2.12382	-3.02643	-2.18909	-0.179709	1.81932	-0.511446	0.440697	-0.824569	0.467462	0.872053	1.2496	-3.11517	-2.46191	-0.454433	2.39393	-0.0891352	0.357968	-0.733699	0.333935	0.785821	0.811154	-3.12532	-2.17089	-0.7636	4.16148	-0.21301	0.558431	-1.00246	0.176178	0.281857	1.42757	-3.32716	inf	-3.180339e+02	inf
90800	2.9034	2.69384	0.54609	2.66594	0.519346	0.417503	0.250909	1.85223	0.447594	2.93396	3.1007	0.926398	1.0213	0.629976	0.600864	0.490507	0.741831	0.764581	0.304698	0.238504	0.639557	0.707233	-0.0988696	-0.109003	-1.0876	-0.332155	0.685246	2.04687	-3.58823	-1.75889	-0.779012	1.81428	0.131636	0.0488187	7.5552e-05	0.020677	0.130896	0.261794	0.0787666	0.186373	0.113508	1.91738	-2.12931	-0.888932	2.93108	-0.760902	-0.116767	-0.972495	-0.226646	0.584136	1.93595	-3.86174	-1.53636	-0.831852	2.62347	-0.390862	-0.0952514	-0.824569	-0.360091	0.940249	1.57609	-3.49103	-2.16249	-1.23562	4.33768	-0.293139	-0.370896	-0.733699	-0.20946	0.562379	1.5535	-3.5063	-1.36881	-0.922765	-0.145827	0.366981	0.431203	-1.00246	-0.319803	0.338246	2.54556	-3.50519	inf	-3.202954e+02	inf
90900	2.66164	1.16905	0.681395	1.59693	0.408731	0.76852	0.0594736	2.13952	1.08607	1.40223	2.14281	0.92069	1.07117	0.684928	0.643089	0.43511	0.870134	1.11339	0.384143	0.513256	1.15641	0.663701	-0.213694	0.615056	-1.0876	0.631232	0.353722	1.99701	-3.36369	-1.71557	-0.564681	4.38215	0.0621073	0.0787822	7.5552e-05	0.244951	0.117299	1.33367	0.0494163	0.150169	0.162068	2.50031	-2.09336	-1.14601	3.39061	-0.182667	0.907054	-0.972495	-0.210196	0.617185	3.07842	-3.45082	-1.44963	-0.625134	2.79784	-0.350568	0.835861	-0.824569	-0.207947	1.00259	0.208597	-2.95531	-1.68219	0.0895009	2.6537	-0.22909	0.272382	-0.733699	0.870426	0.880985	-0.749235	-3.15552	-1.63964	-1.39367	3.03763	-0.00541153	0.929915	-1.00246	-0.290688	0.053075	2.44554	-2.91746	inf	-3.117733e+02	inf
91000	2.943	1.98237	0.383883	3.06762	0.500739	2.89984	0.0845727	1.65328	0.714478	2.31797	2.73765	1.00697	1.01861	0.546437	0.526711	0.709899	0.75149	0.845745	0.619452	0.469454	0.91288	0.544401	-0.993041	0.515426	-1.0876	0.0176079	0.472034	1.83488	-2.87332	-1.52964	-1.1268	3.2612	0.399192	0.0563245	7.5552e-05	0.0907764	0.0746524	0.0776564	0.0787407	0.373176	0.151976	2.98621	-2.60145	-0.951443	3.01565	-0.407073	0.43979	-0.972495	-0.188528	0.442002	2.01239	-3.35973	-1.63973	-0.736118	3.01744	-0.00306532	0.61967	-0.824569	-0.131726	0.770587	1.98625	-2.6133	-2.2262	-1.26628	4.35234	-1.1267	0.456229	-0.733699	-0.162888	0.700941	1.17073	-2.97441	-1.24383	-1.0182	0.803308	0.00772284	0.444262	-1.00246	0.570414	0.1169	1.49517	-2.68546	inf	-3.172550e+02	inf
91100	2.80482	0.95889	1.27991	1.25474	1.14769	0.837051	0.140955	1.93983	0.662117	2.0667	2.9927	1.0422	1.09477	0.795366	0.635138	0.540481	0.909405	0.644672	0.359907	0.528283	1.08843	0.318972	-0.37849	0.2891	-1.0876	0.103953	0.192995	2.54242	-1.4162	-2.04465	-0.719831	3.9577	0.0577533	0.25399	7.5552e-05	0.0833245	0.127281	0.663517	0.0843728	0.331002	0.13719	4.34638	-2.30767	-0.298359	2.39947	-0.253055	0.981695	-0.972495	0.119672	0.172433	2.56768	-1.54261	-1.21684	-1.04717	3.54244	0.0637677	0.175169	-0.824569	0.447983	0.645809	1.31157	-1.06444	-2.25223	-0.553193	3.1672	-0.217779	0.189775	-0.733699	0.359177	0.167619	0.726097	-0.952405	-1.76195	-1.00556	3.35236	-0.46083	0.422119	-1.00246	-0.220206	0.234204	2.28865	-2.0446	inf	-3.114870e+02	inf
91200	2.91164	3.11863	0.673962	1.26486	1.20833	1.09841	0.141432	2.63239	1.26554	2.65311	3.18833	1.11939	1.12318	0.704914	0.68187	0.481834	0.860616	0.567887	0.320953	0.586302	0.879643	0.8073	-0.255061	0.236595	-1.0876	-0.149286	0.687959	1.82102	-1.34463	-1.83971	-1.10757	0.0968829	0.288693	0.0387638	7.5552e-05	0.0408367	0.247204	0.132739	0.0762356	0.247403	0.0625714	6.76256	-1.71847	-0.961059	3.24571	-0.497568	0.0333463	-0.972495	-0.304266	0.644501	2.4104	-1.47999	-1.80866	-1.29336	2.72329	-0.785587	0.265346	-0.824569	0.132497	0.700348	1.84096	-1.46009	-1.3545	-1.06633	4.39145	0.547715	0.0724033	-0.733699	0.0813197	0.127748	2.31258	-1.28499	-1.67013	-0.827265	-0.918301	-0.990421	0.39458	-1.00246	-0.036802	-0.0811265	1.40724	-1.23634	inf	-3.236886e+02	inf
91300	3.10171	2.66625	0.555069	1.92183	0.961715	1.13492	0.0648836	1.49301	0.434537	1.8364	2.96241	1.06124	1.0522	0.730634	0.646649	0.564159	0.835052	0.821532	0.500929	0.499439	0.744712	0.528249	-0.0512539	0.662007	-1.0876	-0.319934	0.253141	2.77607	-0.513929	-1.6391	-1.8722	3.55424	0.175299	0.0549635	7.5552e-05	0.0291216	0.188714	0.0670951	0.297338	0.345368	0.0818394	0.514591	-2.38492	-1.85924	3.25446	0.249989	0.678009	-0.972495	-0.137914	0.233156	3.0996	-0.368365	-1.42	-2.05539	3.65262	-0.194549	0.240669	-0.824569	-0.240601	0.509281	2.69178	-0.245798	-1.22894	-1.19705	4.4198	-0.281886	0.880518	-0.733699	-0.402471	0.228583	2.91235	-0.0803412	-2.22069	-1.41074	2.52862	-0.502485	0.94517	-1.00246	-0.350418	-0.259995	3.17574	-1.13473	inf	-3.118450e+02	inf
91400	3.1904	2.58534	0.532005	0.363654	2.00523	0.93396	0.109131	1.74784	0.647148	1.63904	3.23026	1.03237	1.0426	0.645001	0.632201	0.697992	0.851175	0.84037	0.220578	0.406012	0.872765	0.614947	-0.463663	0.408525	-1.0876	0.347777	0.301469	2.44361	-0.565562	-1.89104	-1.04491	3.21293	0.153725	0.0805458	7.5552e-05	0.0276097	0.0617388	0.141135	0.102335	0.133223	0.13619	1.19481	-1.99432	-1.15152	3.45328	-0.552258	0.710125	-0.972495	0.505589	-0.050873	2.95069	-0.719984	-1.94372	-0.922894	2.31462	-1.12853	0.592591	-0.824569	0.340917	0.218357	2.67792	-0.358074	-1.7929	-1.6615	4.2452	-0.400035	0.102471	-0.733699	0.587714	0.471093	2.4282	-0.978394	-1.32956	-0.833042	2.43727	-0.81903	0.50084	-1.00246	0.297741	-0.110274	2.70972	-1.20331	inf	-3.176177e+02	inf
91500	3.26343	1.30813	1.20509	1.00222	0.236636	2.11812	0.100476	2.14266	0.686078	1.76396	3.25435	0.938422	1.17602	0.648215	0.60808	0.463815	0.668494	0.684509	0.369088	0.425746	0.866078	0.494298	-0.408821	0.577158	-1.0876	0.40436	0.232012	1.90207	-1.32122	-1.60323	-1.05195	2.59389	0.094298	0.166296	7.5552e-05	0.0403638	0.0665876	0.160785	0.404558	0.240108	0.11052	1.73438	-2.23291	-1.44224	3.52218	-0.582186	0.0269222	-0.972495	0.599146	0.15503	2.56145	-1.26129	-0.820582	-1.05614	3.57103	-0.065102	0.448744	-0.824569	0.207922	0.629198	1.34554	-1.05817	-1.06627	-1.09858	4.49406	-0.445459	0.66111	-0.733699	0.100387	0.349114	2.17135	-0.602265	-1.6605	-1.12481	3.48713	-0.294711	0.263613	-1.00246	0.128784	-0.0390789	2.05198	-2.91022	inf	-3.149877e+02	inf
91600	3.13722	1.20837	0.512361	0.546482	0.423024	0.687705	0.186145	2.54216	0.870334	2.17285	3.06296	1.07099	1.07965	0.636315	0.760363	0.589003	0.713463	0.802734	0.825957	0.737282	1.12974	0.769965	-0.723617	0.561037	-1.0876	-0.425981	0.126599	0.0830265	-1.29257	-1.55977	-0.838999	1.86096	0.516968	0.0347819	7.5552e-05	0.0966671	0.0657531	1.91035	0.315608	0.0902801	0.0789176	1.52816	-1.48279	-0.8138	3.68141	-0.94658	0.705556	-0.972495	0.08594	0.333397	1.4381	-2.1465	-1.36862	-0.723079	2.90233	0.176366	0.44808	-0.824569	-0.565757	0.140108	-0.0473431	-1.44723	-1.59183	-1.11768	3.33576	-0.390106	0.76102	-0.733699	-0.0778155	0.14338	-2.39116	-0.652233	-1.48708	-0.474135	0.538889	-0.966692	0.481967	-1.00246	-0.271316	0.528419	2.32902	-1.68953	inf	-3.220863e+02	inf
91700	2.98237	2.02504	0.378183	1.10719	0.452497	0.835484	0.147337	3.24786	0.694014	1.24234	3.23861	1.04096	1.13176	0.585119	0.81538	0.757345	0.79805	0.872448	0.434409	0.495544	0.691776	0.632196	-0.485963	0.645234	-1.0876	0.322539	0.0756388	1.702	-1.56186	-2.23895	-1.34337	3.61881	0.0632372	0.0339672	7.5552e-05	0.345453	0.0510356	0.0745943	0.123374	0.0764732	0.160121	2.94131	-2.19917	-0.533881	2.42836	-0.507904	0.768691	-0.972495	-0.812634	0.321073	1.4809	-1.41016	-2.05564	-1.35238	2.79959	-0.452218	0.430805	-0.824569	-0.529364	0.541475	1.34638	-1.99933	-2.29187	-1.23822	3.58121	-0.732697	0.596715	-0.733699	0.263661	0.0425126	1.50757	-1.77754	-2.12395	-1.37781	2.70344	-0.06195	0.628229	-1.00246	0.624623	0.122007	1.96856	-1.91071	inf	-3.159609e+02	inf
91800	2.69592	1.55129	0.329788	0.781129	0.287301	0.610313	0.648702	1.61722	0.660156	1.77838	3.14059	0.903778	1.0623	0.771863	0.691702	0.558683	0.782469	0.790255	0.537782	0.329451	0.897558	0.380016	-0.307731	0.740437	-1.0876	0.687451	0.334407	1.38224	0.129501	-1.64927	-0.954336	4.29628	0.256934	0.0659229	7.5552e-05	0.647783	0.0243352	0.0962719	0.145413	0.0869896	0.237381	2.26764	-2.17515	-0.589902	2.54814	-0.894262	0.761897	-0.972495	0.732743	0.318317	1.67853	-0.330087	-1.6099	-1.46946	3.62132	-0.434385	0.757578	-0.824569	-0.0154903	0.139647	1.14768	0.242151	-2.13635	-0.474533	2.94374	0.301527	0.673187	-0.733699	0.925935	0.497089	1.27644	-0.343531	-2.10611	-1.46607	3.27698	-0.740777	0.974494	-1.00246	0.73556	0.406015	1.17613	0.195299	inf	-3.256045e+02	inf
91900	3.16302	1.90546	0.378372	1.82564	0.855991	1.41351	0.108649	2.18834	0.504633	2.73682	1.7695	0.966353	1.24569	0.686621	0.526408	0.59316	0.844509	0.854341	0.411663	0.438473	0.863361	0.411621	-0.312731	0.458049	-1.0876	-0.0646714	0.517585	1.40626	-1.74978	-2.29765	-0.904958	2.98283	0.0351735	0.0506745	7.5552e-05	0.116956	0.0728365	0.0984777	0.372379	0.184247	0.0852784	4.37311	-2.76111	-1.455	3.26559	-0.305011	0.492529	-0.972495	-0.0250135	0.616518	1.51224	-1.69409	-1.43376	-0.874541	2.52409	-0.558439	0.271862	-0.824569	0.144829	0.582165	1.27651	-1.04732	-2.45628	-0.399935	2.72868	-0.479352	0.178705	-0.733699	0.193038	0.415549	1.25078	-1.6611	-2.13082	-0.675552	0.447707	-0.239245	0.243907	-1.00246	-0.193762	0.387493	1.28185	-2.37713	inf	-3.204530e+02	inf
92000	2.85094	1.94383	1.90229	1.45268	0.435443	0.683049	0.135511	2.29313	0.555369	2.45833	2.71947	1.11786	1.08872	0.756511	0.706061	0.488931	0.872506	0.717389	0.376987	0.653839	0.923821	0.874273	-0.35857	0.112764	-1.0876	-0.37953	0.353553	1.46535	-3.67284	-2.07384	-1.13944	3.3252	0.169096	0.33509	7.5552e-05	0.0404173	0.159412	0.514738	0.0411329	0.218797	0.0592543	0.975669	-2.03475	-0.866805	3.28739	-1.18989	0.68412	-0.972495	-0.49852	0.13486	1.60214	-3.56097	-1.37758	-1.41151	3.46696	-0.0533382	0.00135319	-0.824569	-0.437867	0.798136	1.32051	-3.54376	-2.3982	-1.05836	3.53907	0.20086	0.977471	-0.733699	-0.5632	0.3968	1.0816	-3.36497	-1.97441	-0.889872	2.60874	-0.546106	-0.233964	-1.00246	-0.230832	0.0342805	1.94882	-3.56883	inf	-3.201003e+02	inf
92100	2.96228	1.88069	0.264238	0.612112	0.353636	0.685438	0.17627	2.46657	1.01376	2.07073	3.13828	0.919483	1.03255	0.677455	0.561467	0.629546	1.03883	0.806796	0.306718	0.702543	0.69223	0.55214	-1.02753	0.804776	-1.0876	-0.164236	0.784657	1.15203	-3.86153	-1.81323	-1.04608	3.98933	0.0724667	0.0580413	7.5552e-05	0.127088	0.044542	5.61483	0.196993	0.129832	0.0533309	4.04116	-2.34795	-1.3889	3.02968	-0.878834	1.00348	-0.972495	-0.3669	0.786616	3.24872	-3.90056	-1.6152	-1.13288	2.86392	-0.798921	0.878846	-0.824569	-0.460936	0.878173	-1.34382	-4.18426	-2.32832	-1.18091	3.4629	-0.97262	0.594391	-0.733699	-0.508199	0.760044	0.474882	-3.92669	-1.80341	-1.52326	3.58148	-0.926656	0.476915	-1.00246	-0.00822624	0.625225	1.25215	-4.32242	inf	-3.100487e+02	inf
92200	3.2332	1.37063	1.24957	2.09515	0.37183	0.654233	0.0709138	1.52223	0.820084	2.89541	2.75396	0.850916	1.19345	0.661318	0.768604	0.638276	0.744319	0.701938	0.284384	0.615295	0.744607	0.678839	-1.02019	0.505747	-1.0876	0.165453	0.535438	1.72234	-4.50295	-1.62378	-2.15742	1.30345	0.0902485	0.101306	7.5552e-05	0.0715782	0.0593976	0.317164	0.103542	0.129195	0.594238	2.92226	-2.24909	-2.4938	3.93923	-0.859277	0.602882	-0.972495	0.415189	0.732756	2.39019	-4.35813	-1.86136	-2.00073	3.47272	-1.13913	0.462623	-0.824569	0.0215449	0.662164	1.19961	-4.46671	-1.34531	-0.837587	4.12543	-0.716328	-0.31979	-0.733699	0.188193	0.844407	1.46445	-4.55812	-1.94296	-1.37652	0.620036	-1.1516	0.519508	-1.00246	0.308214	0.309006	2.17516	-4.40485	inf	-3.175538e+02	inf
92300	2.00636	2.04604	0.79325	1.28095	0.686762	1.61587	0.116962	3.27528	0.883044	1.74944	2.72218	0.960018	1.0072	0.681548	0.656174	0.616341	0.814544	0.685706	0.341605	0.451442	1.03959	0.439498	0.0216335	0.682667	-1.0876	0.202768	0.54124	1.52663	-2.74414	-2.02483	-0.999548	3.98832	0.0360089	0.0787029	7.5552e-05	0.041842	0.0342385	0.205591	0.691821	0.0811389	0.490784	0.838758	-2.21148	 -1.6	3.78734	0.477929	0.669952	-0.972495	-0.0236086	0.393256	1.84783	-2.59448	-1.24526	-0.174376	2.57776	-0.112236	0.870752	-0.824569	0.153326	0.782318	1.15627	-1.93859	-2.26404	-0.826179	3.26817	0.0220603	0.529106	-0.733699	0.111367	0.783449	0.388405	-3.09506	-1.94537	-1.94433	2.01087	-0.537396	0.800242	-1.00246	0.379682	0.51813	2.0631	-3.25498	inf	-3.108424e+02	inf
92400	2.28347	0.651259	1.71022	1.45954	0.844671	1.56192	0.0712885	1.60105	0.593595	3.21259	2.99879	1.14996	1.04404	0.608525	0.719257	0.915508	0.660194	0.855719	0.288493	0.531309	0.736342	0.725731	-0.669006	-0.191079	-1.0876	0.401519	0.246683	1.91401	-1.48304	-1.88121	-1.76837	4.34229	0.0817686	0.421172	7.5552e-05	0.124244	0.0372674	0.257076	0.292572	0.138697	0.117438	10.1925	-1.97649	-1.8131	4.03032	-0.845747	0.307169	-0.972495	0.73771	0.114219	2.60383	-1.10717	-1.36918	-1.27905	3.35952	-0.164033	0.496102	-0.824569	0.402727	0.297802	1.39212	-0.899763	-1.86611	-1.39719	4.46708	-0.740569	0.0330163	-0.733699	0.481709	0.32741	1.62538	-0.873505	-1.57483	-1.47685	3.29664	-0.752643	0.121613	-1.00246	0.662676	0.268926	2.21198	-2.85601	inf	-3.217861e+02	inf
