iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	LnPrior	LnData	LnPosterior
2000	3.12343	3.22725	0.326482	1.60817	0.576063	0.877359	0.389739	2.84728	0.626909	2.83824	3.22524	0.432262	1.03918	0.813116	0.993294	0.59365	1.07881	0.0133805	0.532511	0.270595	0.697839	0.655559	-4.17841	1.02074	1.70015	0.449435	4.59692	-0.785826	-0.181196	0.221476	-3.57625	-1.06835	1.84218	-1.72146	0.242018	0.14898	0.0780738	0.0501049	0.0437281	0.144422	0.0354087	0.655177	0.086687	0.127631	0.106115	3.443	-1.50517	2.22986	-0.493877	-4.45324	1.03561	1.53343	0.547849	4.25388	-0.747207	-0.266498	0.403661	-3.50167	-0.76005	2.16612	-0.718785	-4.31925	1.06574	1.75333	0.461434	4.40241	-0.793256	-0.339974	-1.63565	-3.43707	-1.39262	2.02159	0.529651	-4.14806	1.38785	1.81549	0.774931	4.31807	-1.00066	-0.377201	-0.595628	-3.38959	-0.980154	1.97768	-2.18062	-4.19208	0.690111	1.76116	0.598135	4.17315	-0.625924	-0.0778729	0.592575	-3.08336	-4.880227e+01	-2.817750e+02	-3.305772e+02
2100	3.25607	1.55627	0.396515	1.35141	0.628646	0.88673	0.588633	1.19689	0.806754	2.12301	3.19627	0.342287	1.11831	0.845802	0.561319	0.437318	0.872508	0.0106434	0.333527	0.334361	0.81217	0.400492	-2.7443	1.07765	1.97368	1.21064	4.25094	-0.314996	0.581927	-0.63955	-3.37464	-1.62035	0.372298	3.19534	0.0589165	0.0876977	0.0785556	0.130526	0.121064	0.374515	0.0566648	0.528402	0.141773	0.088314	0.711085	6.53118	-1.35072	1.58044	0.531548	-2.40957	1.29746	1.37264	1.33256	4.46853	-0.932947	0.455108	0.388054	-3.30093	-1.31134	1.95663	0.338476	-2.69322	1.13902	2.12902	0.985898	4.0638	0.287382	0.169437	-1.81888	-3.44695	-1.07252	-0.0946742	2.72681	-2.92717	1.03779	1.89487	1.86199	4.08334	-1.00441	0.378802	-0.530578	-4.11907	-1.50444	0.665222	1.33896	-2.65473	0.935306	1.98697	0.83111	4.33456	0.428999	0.68075	0.638816	-2.99819	-6.733513e+01	-2.734203e+02	-3.407554e+02
2200	3.19051	2.49631	0.575459	0.610876	0.559619	0.759641	0.944057	1.39035	0.909009	3.29653	2.54678	0.298244	1.12267	0.885735	0.663527	0.399242	0.88542	0.0148003	0.363565	0.2966	0.995659	0.263563	-4.08675	1.25204	2.55093	1.80508	4.43183	0.0375283	0.991711	0.238869	-3.01545	-1.95866	1.38116	1.3697	0.0983513	0.0772008	0.0978378	0.0681949	0.0651408	0.146933	0.0446805	0.346463	0.0684977	0.102057	0.348922	1.8227	-1.96121	1.62354	0.628299	-4.11044	1.21481	2.42419	1.6578	4.08074	0.201774	0.92774	0.405549	-3.25122	-1.52499	1.34915	1.0157	-4.43838	1.02917	2.7882	2.18239	4.60313	0.579707	0.791144	-1.57814	-2.46711	-2.39406	1.03609	1.28851	-4.12063	1.02886	2.51372	1.76714	4.36127	-0.0721486	0.459204	-0.519199	-2.90362	-1.97609	0.972505	0.956105	-4.24918	1.13766	2.42876	1.98639	4.59624	0.657441	0.89657	0.714521	-2.89792	-4.737051e+01	-2.827056e+02	-3.300761e+02
2300	3.09458	1.45427	0.402808	0.522414	0.399601	2.71192	0.233324	1.37224	0.431489	1.93179	2.7493	0.53111	1.18742	0.793338	0.66573	0.608012	0.831641	0.0143461	0.327239	0.344902	0.467686	0.946921	-1.70502	1.26824	2.99176	1.91233	4.45279	0.199372	0.496974	-0.689276	-4.19902	-2.15448	0.67668	-0.728579	0.190281	0.0745682	0.310423	0.103894	0.088379	0.627093	0.174963	0.797141	0.251499	0.08312	0.351788	6.72824	-2.27623	1.45664	0.113215	-1.17539	1.50709	3.03823	2.07049	4.0158	-0.212193	-0.0821581	0.33022	-3.56497	-1.77447	0.785156	0.827329	-1.37223	1.60462	3.39549	1.9516	4.36614	0.368878	-0.00627164	-2.25367	-4.50198	-2.54221	-0.174514	-0.475437	-1.19545	1.31203	1.95839	2.49374	4.57565	-0.0298644	0.669298	-0.60232	-3.68493	-2.17985	0.624264	-1.90464	-1.40527	1.5066	2.80271	1.98611	4.03188	1.31295	0.1472	0.691923	-3.52289	-7.773794e+01	-2.997543e+02	-3.774922e+02
2400	3.17272	1.9589	0.534066	0.904978	0.391468	1.43602	0.308766	1.40738	0.645181	2.48004	2.19317	0.406118	1.04123	0.677629	0.706443	0.673454	0.729799	0.0203686	0.299025	0.404432	0.793762	0.464349	-0.388483	1.34525	2.36793	2.14111	4.4804	0.276019	-0.351598	0.124256	-2.33215	-2.0208	1.94694	1.15001	0.406396	0.0578426	0.0544545	0.106736	0.10719	0.149584	0.0574189	0.393131	0.910097	0.0788504	0.119372	2.12769	-1.67734	2.30362	0.0242758	-0.547115	1.08615	2.37812	2.06295	4.58777	-0.149646	-0.539174	0.418898	-2.37447	-1.87087	1.68202	0.586527	-0.879948	1.08491	2.51684	1.88773	4.48101	0.458205	-0.447307	-1.80879	-1.8067	-2.04827	1.97644	0.950722	-0.79541	1.4064	2.75441	2.05646	4.14685	0.0905011	-0.271693	-0.560673	-2.55489	-1.99686	2.33979	0.0262387	-2.18999	1.15558	2.07379	2.47311	4.34885	0.700999	-0.148158	0.528014	-1.37558	-6.018350e+01	-2.753846e+02	-3.355681e+02
2500	2.93264	2.90517	1.16689	1.07288	0.995978	2.08831	0.286863	1.32232	0.56852	2.06916	3.11559	0.386378	1.04437	0.896361	0.700864	0.606859	0.742747	0.016844	0.31435	0.38351	0.810966	0.560676	-1.08685	0.665663	1.99956	1.04802	4.15685	-0.453741	-0.706144	-0.582764	-2.33744	-2.1437	1.5953	-0.762935	0.0507465	0.125342	0.0920206	0.0849183	0.229456	0.0868711	0.129111	0.579947	0.174216	0.315624	0.185899	1.7312	-2.68791	1.77481	-0.450009	-1.29139	1.14633	2.35024	0.625459	4.08246	-0.0801105	-0.718558	0.384011	-2.70229	-1.40562	1.93566	-0.186743	-1.03572	0.934502	2.0845	0.988652	4.23967	-0.217883	-0.262108	-1.69714	-1.85226	-2.38795	1.95629	0.300439	-0.991985	0.914413	1.63748	1.38798	3.83214	-0.606551	-0.787842	-0.634425	-1.87688	-1.47871	2.19134	-1.76114	-1.14585	1.0159	2.01299	0.988089	4.18156	-0.696816	-0.455973	0.618475	-2.29339	-5.819996e+01	-2.797959e+02	-3.379959e+02
2600	3.19731	1.48589	0.566859	0.697275	0.400031	0.425655	0.172992	0.935045	0.744989	3.24592	2.40277	0.401012	1.03868	0.781245	0.659153	0.525394	0.881917	0.0103649	0.216552	0.337942	0.877172	0.253167	-1.17966	1.16978	1.14958	1.00517	4.60455	-0.86268	0.349363	-0.805928	-1.03736	-1.57858	2.42349	-2.42988	0.0961751	0.0593264	0.258293	0.151804	0.19771	0.049473	0.12644	1.09629	0.117532	0.122851	0.0749713	7.04939	-1.87984	2.50608	-0.534407	-1.35457	1.1095	1.05858	0.338007	4.30926	-0.768023	0.0857242	0.330644	-1.00569	-0.364378	2.45286	0.0417941	-0.755322	1.06724	1.67011	1.24257	3.99136	-0.662749	0.0768707	-1.79987	-1.07842	-2.24939	2.64292	-1.82079	-0.88573	1.16911	1.35564	0.900126	4.26751	-1.21071	-0.0858002	-0.653757	-1.23098	-0.859939	2.55223	-3.74651	-1.5715	0.679747	1.36883	0.368554	4.14738	-0.737549	0.45219	0.778455	-1.04447	-6.289170e+01	-2.789158e+02	-3.418075e+02
2700	3.26018	2.09331	0.617494	0.933318	0.299342	0.671957	0.45126	1.38827	0.651025	3.0972	2.69688	0.396195	1.14565	0.68206	0.778169	0.711839	0.81483	0.0163662	0.181475	0.425917	0.940987	0.368351	-0.7351	0.801788	1.74492	1.22645	4.55303	-0.8424	-0.0449419	-0.311547	-0.707654	-0.65149	2.35472	-1.62808	0.138129	0.100765	0.0805478	0.077757	0.0954872	0.119471	0.0918977	1.02887	0.334575	0.132324	0.184054	3.98839	-0.874558	1.88928	0.489122	-0.877622	0.678351	1.73348	1.02374	4.34069	-0.910653	-0.221339	0.360422	-0.330324	-0.745524	2.47863	-0.190072	-1.13209	0.84768	2.11808	0.722621	4.31342	-0.594056	0.298363	-1.59275	-1.17029	-0.975471	3.11746	0.111606	-0.866454	0.83356	2.3624	1.69558	4.30951	-0.61171	0.154214	-0.565442	-0.622439	-0.531486	2.82055	-1.19123	-1.20057	0.655492	1.4141	0.756293	4.50686	-0.638294	-0.0743343	0.566216	-0.572242	-5.820336e+01	-2.807519e+02	-3.389552e+02
2800	3.03457	1.06289	0.485421	1.15019	0.595136	0.96483	0.115663	2.043	0.48719	3.10349	2.66824	0.383636	0.90268	0.785253	1.02405	0.625976	0.785339	0.0113721	0.248338	0.643269	0.778007	0.275013	-1.53551	1.04069	1.4214	1.49477	4.51451	-1.1642	0.424867	-0.247141	-0.769778	-1.07062	2.23783	-0.824697	0.0686359	0.122664	0.0790605	0.0737893	0.131332	0.124541	0.0645569	0.436587	0.457207	0.112508	0.124979	1.92059	-0.279743	2.43523	-0.0762303	-2.14187	1.31519	1.79788	1.31323	4.48651	-1.55532	0.237013	0.271981	-1.14728	-0.708049	2.91419	-0.77488	-0.899271	0.580819	1.54554	1.58407	4.21726	-0.798392	0.296151	-1.74534	-0.689823	-1.25653	2.55244	-1.76807	-1.57211	1.05719	1.5114	1.87541	4.2174	-1.96968	0.303524	-0.563308	-0.506276	-1.21692	1.77297	-1.66989	-1.92295	0.733386	1.09111	1.37077	4.1982	-1.45785	0.432668	0.635814	0.106375	-5.910194e+01	-2.816435e+02	-3.407454e+02
2900	2.65541	1.71214	1.52902	0.638054	0.483979	1.48045	0.0738606	2.31347	0.635785	2.53155	3.27875	0.198822	1.1423	0.70156	0.687976	0.555764	0.806329	0.101935	0.448277	0.480946	0.862504	0.286804	-1.72713	1.13299	2.29724	1.20885	4.49089	-1.99424	-0.186801	-0.377766	-2.16052	-0.960553	2.43317	-2.2719	0.655852	0.0429274	0.109178	0.0650287	0.0495343	0.336472	0.130479	1.18136	0.168346	0.0478523	0.242842	2.16693	-1.18833	3.16896	-1.54089	-1.2544	0.983829	2.15088	0.785297	4.58972	-1.76454	-0.0797835	0.432265	-2.07618	-0.879417	2.79077	-0.926607	-0.439476	0.902976	2.50478	1.47722	4.5331	-0.642864	-0.0208545	-1.87608	-2.70444	-0.926816	2.16266	-0.0442913	-0.910152	1.276	2.777	1.03586	4.29633	-1.79513	0.141244	-0.683886	-2.13585	-1.07125	2.48594	-3.57536	-2.73632	1.04262	1.80308	1.1592	4.4092	-1.35936	0.136469	0.70427	-1.88844	-6.702670e+01	-2.793087e+02	-3.463354e+02
3000	2.98884	1.97605	0.466101	0.8422	0.933286	0.779331	0.158949	1.55657	0.59329	1.85069	2.63091	0.405036	0.947537	0.67874	0.8212	0.508734	0.830889	0.122814	0.287772	0.315366	0.67999	0.284944	-1.58808	0.987343	1.15938	1.50024	4.54661	-1.00844	-1.38479	0.135691	-2.69271	-0.843337	3.42066	-1.64167	0.892321	0.0638257	0.214825	0.171077	0.138072	0.0753385	0.184779	0.432928	0.252335	0.0881876	0.150977	1.03499	-0.837495	3.70989	-1.53702	-1.97822	1.10382	1.34148	1.04104	4.32491	-1.36052	-0.542214	-0.0695643	-2.85525	-0.857819	3.69916	-2.07215	-3.38253	1.11083	1.88477	2.14202	4.28459	-0.814875	-1.07977	-1.71965	-3.0758	-1.11878	3.77024	-1.04675	-0.937703	1.0712	1.62823	1.73607	4.30627	-0.746071	-1.16222	-0.576758	-2.19562	-0.787462	2.60528	-0.802326	-2.62706	0.77438	1.0947	1.59499	4.57536	-1.26625	-1.09242	0.77031	-1.81218	-6.859223e+01	-2.898531e+02	-3.584453e+02
3100	2.56667	2.59564	0.429129	0.540688	0.660999	1.30093	0.669024	1.8684	0.563028	2.75279	2.72388	0.362268	0.954493	0.793972	0.903973	0.599468	0.621311	0.144339	0.350405	0.419863	0.825197	0.353942	-1.43677	0.991593	2.44429	1.3535	4.44207	-0.501558	-0.292601	-0.0966769	-1.94008	-1.63728	4.17978	-1.80711	0.200592	0.0552728	0.266413	0.0896531	0.0922232	0.0559378	0.0725926	0.596087	0.0994694	0.162896	0.292073	2.30704	-2.09575	3.73316	-2.076	-1.90003	0.81018	2.50435	1.68156	4.58973	-0.614963	-0.109532	0.0775381	-1.88565	-0.65858	4.18118	-1.79748	-1.18825	0.960727	1.78792	1.46779	4.24592	-0.657166	-0.154621	-1.55739	-1.68316	-1.84014	3.03714	-1.78153	-1.65276	0.973801	2.37849	1.3209	4.14168	-0.93452	0.083564	-0.694006	-1.53311	-1.28931	2.81163	0.0130073	-1.92803	1.01743	2.47835	0.754461	4.43374	-0.12203	0.100853	0.748318	-1.62508	-6.348523e+01	-2.933595e+02	-3.568448e+02
3200	3.27969	3.24397	0.563684	0.668007	1.76058	1.21095	0.491244	1.72173	0.401445	1.63788	2.50319	0.293255	1.13286	0.699982	0.818406	0.555367	0.745902	0.184484	0.335264	0.43093	0.764839	0.251677	-1.94539	0.730544	2.18346	1.10332	4.4182	0.00126773	-0.0275844	-0.113298	-1.59925	-1.86621	3.82597	-0.735793	0.0771637	0.0887854	0.172037	0.13293	0.0263039	0.19659	0.120004	1.09108	0.137465	0.363853	0.0447023	1.96421	-1.95257	3.50195	-1.62556	-2.0352	1.1741	2.93591	1.38083	4.45993	-0.537659	-0.342818	0.213847	-2.26171	-1.52095	3.52068	-1.18187	-1.68448	1.04329	2.91787	1.47103	4.46274	0.381002	0.132196	-1.47438	-2.7318	-2.75643	3.62471	-1.46031	-1.91555	1.0371	1.90432	1.42889	4.38372	0.333412	0.0587429	-0.534664	-1.93702	-1.90621	3.64076	-2.40291	-2.07837	0.995544	1.92087	1.10329	4.40564	-0.146706	0.169541	0.630582	-1.43155	-6.712833e+01	-2.870455e+02	-3.541738e+02
3300	2.848	1.61813	0.502955	2.38868	1.41555	1.20033	0.0835367	1.84452	0.590267	3.05967	2.29117	0.379597	1.19007	0.641066	0.732785	0.342732	0.828537	0.24466	0.246342	0.338029	0.891823	0.390669	-1.5665	0.7522	1.69407	1.6635	4.5484	-0.238384	0.379889	-0.00578642	-2.1293	-1.78001	2.78604	-1.30554	0.45722	0.0523924	0.273547	0.0391888	0.0966247	0.124281	0.053803	0.373911	0.0834851	0.352277	0.138672	2.45678	-1.57004	2.99616	-0.949749	-3.22562	0.70899	1.34489	1.82212	4.60133	-0.562672	-0.236517	0.434523	-2.13374	-1.61686	2.83816	-0.864035	-0.701638	0.670109	1.33966	1.71957	4.60318	0.26379	0.44958	-1.54847	-2.05246	-1.73639	3.37161	-0.811462	-0.797195	0.982312	1.32504	2.04935	4.48524	-0.757911	0.953757	-0.664692	-2.36947	-1.65995	2.70479	-1.901	-2.89427	0.817423	1.55623	1.67577	4.47864	0.201979	0.220997	0.539416	-2.07251	-6.514539e+01	-2.884777e+02	-3.536231e+02
3400	3.13774	2.92816	2.3379	0.795004	0.535369	0.636334	0.125805	2.78659	0.499619	2.89947	2.59332	0.381369	1.09621	0.634051	0.990988	0.476843	0.786945	0.211367	0.14955	0.54881	0.940599	0.52349	-1.39696	1.48678	2.15727	1.41117	4.37234	-0.34802	-0.676208	-0.724402	-3.47872	-1.51409	2.77728	-1.9524	0.856384	0.0869762	0.104004	0.230637	0.123203	0.169501	0.441276	0.790901	0.823228	0.197493	0.106788	8.23109	-1.23553	2.68692	-0.28751	-0.641591	1.69364	2.26514	1.46866	4.50065	-0.666829	-0.945519	0.0468777	-2.91601	-1.15911	3.10717	-0.806245	-0.547594	1.50013	2.69843	1.23323	4.10027	-0.251644	-0.746115	-2.20702	-1.89197	-1.73825	2.19977	0.49227	-0.349443	1.5794	1.79019	1.12225	3.87768	-0.100698	-0.227676	-1.11793	-3.62216	-1.79702	3.00744	-1.88968	-2.06861	0.845847	2.46706	1.35604	4.29816	0.324009	-0.290786	0.309897	-3.72807	-8.867631e+01	-2.944978e+02	-3.831741e+02
3500	1.87102	2.08233	0.793353	1.41805	0.572348	0.685322	0.0423885	1.46259	0.668801	2.34996	3.10151	0.470924	0.914094	0.655065	0.789021	0.538751	0.80227	0.24908	0.355178	0.414413	1.01145	0.299407	-1.44541	0.787067	1.39791	1.56054	4.14724	-0.804458	-1.1264	-0.745631	-1.9742	-0.737921	2.95972	-0.0487235	0.460582	0.331498	0.0802327	0.0428584	0.0503729	0.0609122	0.0372228	0.408087	0.232658	0.25448	0.191961	0.859633	-1.24957	3.19786	-0.895259	-1.26746	0.778618	1.63298	1.27716	4.35679	-0.658298	-1.26468	0.264467	-2.58572	-0.425971	3.41945	-0.953754	-0.520017	0.904735	1.82728	1.40673	4.07631	-0.560495	-0.984642	-1.56697	-1.6777	-0.934132	2.9671	-0.116431	-0.442416	0.918413	1.68499	1.93475	4.16762	-0.898233	-0.913148	-0.857224	-2.00203	0.0248886	2.78202	-0.630771	-3.71123	0.856781	1.59523	1.50356	4.21166	-1.09851	-0.953007	0.564686	-1.15374	-6.600168e+01	-2.866370e+02	-3.526387e+02
3600	3.11835	2.52046	1.13489	0.602392	0.806692	1.33243	0.509226	1.68254	0.520165	1.44985	3.061	0.456177	1.0725	0.834109	0.69698	0.662906	0.948168	0.458553	0.416033	0.377156	0.836562	0.272444	-1.68034	1.11498	2.23549	0.831241	4.17838	0.212498	-0.923329	-0.0969808	-2.08555	-2.32103	3.60266	-2.63811	0.143318	0.0467875	0.487508	0.326953	0.0923669	0.169358	0.261919	0.624779	0.113992	0.266643	0.106346	4.68822	-2.6861	4.23087	-2.31413	-1.36001	1.21806	1.26508	1.16348	4.59154	0.284119	-1.65026	1.19531	-2.03267	-2.0336	3.13894	-1.00885	-1.53032	1.29369	2.00927	0.975563	4.12705	0.579076	-1.46523	-1.55885	-2.40718	-2.9433	4.24031	-2.94043	-2.08887	0.991521	1.33195	1.06024	4.19683	0.065401	-1.20474	0.0104286	-1.85972	-2.41172	3.44241	-3.00119	-2.0117	1.03743	1.86025	0.959672	4.23796	0.854477	-0.111719	0.0478678	-1.58765	-7.777927e+01	-2.949261e+02	-3.727054e+02
3700	3.09589	2.30654	0.288884	0.953857	0.957831	1.70683	0.327742	1.63695	0.541966	2.03479	3.01647	0.273419	0.976319	0.826445	0.817011	0.610598	0.735985	0.483584	0.678016	0.390413	0.792256	0.395445	-2.63738	0.931311	1.99471	1.93773	3.96716	0.0366138	0.17676	-0.68026	-3.703	-1.95831	2.69043	-1.77042	0.25792	0.0544141	0.0436329	0.194369	0.0622618	0.0939926	0.0440548	0.0895379	0.221915	0.0877898	0.102235	1.49266	-1.615	2.53637	-0.499595	-2.625	1.34825	2.03209	2.75416	3.8935	-0.602007	-0.187661	-0.827092	-3.50318	-1.95993	2.68351	-1.01465	-2.43419	0.968029	2.1586	1.93717	4.21651	0.422742	0.188441	-1.24058	-3.49973	-2.37682	2.22828	0.750142	-2.80389	1.33101	2.14373	1.34183	4.06351	0.547507	0.128908	-0.987634	-3.87482	-1.81003	2.55862	-3.92674	-2.24435	0.792798	1.71397	1.84644	4.29201	0.396578	-0.0128112	-0.469733	-2.97185	-5.495452e+01	-2.963318e+02	-3.512864e+02
3800	2.99553	3.19036	0.873915	1.16046	0.460807	0.448894	0.305014	1.2473	0.637033	1.3886	3.25936	0.512196	1.07448	0.725361	0.768308	0.437574	0.735136	0.527392	0.260186	0.370459	0.881133	0.566892	-3.49902	1.13225	2.47821	1.50797	4.4402	-0.388827	-0.059503	0.0127726	-3.58906	-1.82878	2.55409	-1.53428	0.358732	0.1092	0.0554716	0.0507402	0.0760217	0.130298	0.612857	0.0906796	0.184579	0.0932977	0.154687	1.4074	-1.86197	2.50928	-0.82078	-2.73534	1.50045	2.1844	1.78093	4.59205	-0.475425	0.123156	-0.0751908	-3.85557	-1.26641	2.58134	-1.106	-3.30592	0.982578	2.26095	1.4485	4.36038	-0.274228	-0.358777	-0.546222	-3.89654	-2.33121	2.76609	-0.127063	-3.82148	1.31389	2.21239	1.5681	4.33946	-0.417992	-0.279198	0.178736	-3.49965	-1.66554	2.37652	-2.60664	-3.34296	1.11791	2.39837	1.34746	4.52825	-0.833768	0.15187	0.255661	-3.26217	-4.968960e+01	-2.997463e+02	-3.494359e+02
3900	2.89119	3.00381	0.287483	2.17672	1.45438	0.812482	0.213794	1.89558	0.739176	1.75474	2.9439	0.370046	1.12715	0.790769	0.776193	0.542168	0.749088	0.515344	0.39444	0.52325	0.805266	0.569451	-2.14125	0.948353	2.69917	1.05422	3.87798	-0.435648	-1.47142	-0.591537	-2.89816	-1.86674	2.83826	-4.35406	0.0856738	0.0540865	0.117653	0.0829071	0.243875	0.0858447	0.273448	0.205764	0.229038	0.0605421	0.130029	16.4823	-2.01491	3.4354	-1.94404	-2.12872	0.994536	2.33164	0.769109	4.10742	-0.677073	-1.57214	-0.424661	-3.59344	-1.78492	2.44165	-1.04625	-1.89253	1.20223	2.69211	0.841219	4.13895	-0.342342	-1.39674	-1.07233	-2.96474	-1.94317	2.25165	-0.342851	-1.8523	1.4209	2.99765	1.35895	4.33154	-0.82408	-0.686169	-0.343433	-2.37132	-1.87595	3.55236	-2.66651	-1.87835	1.08267	2.69786	1.30386	4.46111	-0.382084	-0.865721	-0.364899	-2.48666	-6.446421e+01	-3.001427e+02	-3.646069e+02
4000	3.16683	1.34745	0.86467	0.478877	0.517812	0.974	0.325598	1.18072	0.457385	2.37557	3.26167	0.384743	1.11395	0.682223	0.808344	0.575992	0.630394	0.599452	0.149578	0.423172	0.715726	0.270785	-1.0156	1.19216	2.42056	1.69002	4.40813	-0.12208	-0.545075	-0.240156	-2.02624	-1.4442	4.31039	-3.47885	0.114812	0.0637455	0.0540843	0.0859496	0.0585288	0.0511895	0.0375547	0.0868527	0.0674503	0.0658861	0.441418	1.95693	-1.66202	4.11646	-1.87025	-1.08411	0.90559	2.38854	1.85114	4.58933	-0.271031	-0.339598	-0.17583	-2.1691	-1.4808	3.07325	-1.34818	-0.522244	1.14852	2.3438	1.89491	4.26362	-0.221677	-0.762239	-0.367934	-2.22121	-1.81796	3.45465	-0.979583	-0.678402	0.752997	2.20959	1.48334	4.40286	-0.174932	-0.59234	-0.751412	-1.8269	-1.26195	4.08296	-2.92407	-1.45584	1.01559	2.23117	1.50902	4.48426	-0.268556	-0.154146	-0.244857	-1.94387	-3.571024e+01	-2.947928e+02	-3.305030e+02
4100	2.7355	1.79708	0.304894	1.23622	0.359347	0.835447	0.195109	1.08386	0.963848	2.14919	2.9108	0.304452	1.13792	0.692692	0.915959	0.446327	0.543506	0.811393	0.567935	0.511002	0.844475	0.421215	-1.09081	1.00424	1.98163	1.19584	4.58676	-0.905613	-0.284542	0.0270073	-2.48268	-1.3757	3.1947	-1.11244	0.233788	0.0241152	0.0764389	0.112846	0.0640834	0.02621	0.0537871	0.138387	0.0593631	0.2153	0.0590695	2.44663	-1.46739	2.78901	-0.522547	-1.17235	0.857434	2.25232	1.83256	4.34891	-0.69908	-0.237096	0.105359	-2.36463	-0.396399	2.95068	-0.623833	-1.15485	1.02777	1.97605	0.485834	4.43127	-0.722261	-0.471197	-0.0225335	-2.54979	-1.98432	3.35241	-3.714	-0.990758	1.12146	1.81024	0.984955	4.49755	-0.942879	-0.425897	-0.864068	-2.33298	-1.04022	3.25499	-4.0684	-1.74054	1.0263	1.67477	0.854265	4.5021	-0.657771	0.0699871	0.392607	-2.76194	-4.708571e+01	-3.001491e+02	-3.472348e+02
4200	2.27396	1.75652	0.639265	1.83816	0.89351	0.975693	0.316315	2.40095	0.949122	1.94172	2.57613	0.425496	0.95975	0.574151	0.648494	0.722285	0.877244	0.666947	0.298629	0.401587	1.00703	0.333653	-1.34547	0.985108	2.11223	2.00726	4.36814	-0.64603	-0.511479	-0.28341	-2.73186	-0.972504	4.06366	-4.34538	0.653477	0.0540961	0.103602	0.154087	0.112559	0.0438609	0.0589494	0.0632005	0.291428	0.104225	0.935433	8.80047	-1.42649	3.25801	-1.20084	-2.61103	1.24059	2.0431	1.68026	3.90025	-0.822421	-0.790043	-0.174519	-3.65894	-0.738058	3.6286	-1.44991	-1.53776	1.1934	2.36599	2.03245	4.24783	-0.565657	-0.644797	-0.640299	-3.37561	-1.52584	3.85927	-1.63992	-0.660474	1.21705	2.12399	1.7748	3.84297	-0.67455	-0.956625	-0.179487	-2.12776	-1.18416	3.7479	-3.88388	-2.43911	1.03663	1.55749	1.6056	4.10542	-0.944143	-0.656628	-0.480267	-3.13351	-6.808103e+01	-2.966885e+02	-3.647696e+02
