iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	LnPrior	LnData	LnPosterior
77000	3.27266	2.37805	0.404206	0.723868	1.00165	1.3761	0.295869	2.67358	1.14539	2.12917	2.71284	0.944163	1.11783	0.630885	0.99582	0.596442	0.900118	0.794666	0.282687	0.336604	0.871301	0.327916	-1.14345	0.0235392	-0.786692	-0.0256828	-0.313906	3.032	0.989009	-2.61134	-2.21328	4.3943	0.0394932	0.168815	0.093166	0.0815311	0.146606	0.0305668	0.223938	0.176477	0.331224	1.76686	-2.17735	-1.8869	4.00682	-0.997544	0.378739	-0.953136	0.0378889	-0.385877	2.9355	-0.0396473	-2.07798	-2.05101	3.85973	-0.975862	0.421729	-0.411392	0.102428	0.28416	2.93326	0.502734	-3.0083	-1.7039	3.29086	-0.758191	0.554768	-0.825904	0.183655	-0.855021	2.98586	0.782604	-2.04719	-2.80117	4.39502	-0.99464	0.178988	-0.79247	0.476305	-0.956647	2.95165	-0.236494	-4.894381e+01	-3.221543e+02	-3.710981e+02
77100	2.99553	1.7108	0.530602	0.573737	0.622047	0.988901	0.131518	2.77411	0.787428	2.71319	3.28306	1.21095	0.919354	0.72657	0.70934	0.485699	0.87985	0.82712	0.248539	0.439732	0.620075	0.605032	-0.295691	0.116042	-0.0817554	-0.397515	0.257794	2.35163	-0.237915	-2.52448	-1.59745	3.1968	0.0298234	0.0846211	0.180717	0.0480691	0.10479	0.0569806	0.135103	0.318282	0.229296	3.05137	-2.41892	-2.24322	3.92657	-0.337855	0.440016	-0.44231	-0.428211	0.0338947	2.1587	-0.141718	-1.58433	-1.15692	3.05648	-0.336525	0.773999	-0.158175	0.117643	0.209266	1.88272	-0.154904	-3.12969	-1.76732	3.34696	-0.272379	0.194217	0.743707	-0.397007	0.496248	2.75799	-0.0509452	-1.72697	-2.02364	0.499764	-0.400639	0.221495	-0.620677	-0.596192	-0.363366	2.38954	-0.808955	-4.469347e+01	-3.193552e+02	-3.640487e+02
77200	3.23396	1.52268	0.622785	0.85177	1.1796	2.01564	0.201172	1.66941	0.544174	2.90131	3.23517	1.00948	1.08188	0.603403	0.680856	0.719601	0.694009	0.80545	0.293864	0.58005	0.840666	0.509129	-0.353995	0.536639	-0.0708073	0.285976	-0.376744	2.70052	-0.538333	-1.77695	-0.770149	3.80513	0.133493	0.0640126	0.133845	0.0939802	0.0664027	0.176819	0.106307	0.284286	0.468487	1.24885	-2.22588	-0.530407	2.56046	-0.746075	0.64211	-0.491064	-0.0271657	-0.441731	2.93835	0.0647881	-2.10274	-2.52825	3.99704	-0.354625	0.476226	0.248622	0.635184	-0.555982	1.97403	-0.517526	-1.58143	-0.455365	3.47701	-0.673636	0.7775	-0.394887	0.813041	-0.071794	2.2593	-0.544034	-2.01586	-0.333483	2.30106	-0.196459	0.45893	-0.90114	-0.405333	-0.701361	2.29164	-1.15983	-5.303216e+01	-3.150736e+02	-3.681057e+02
77300	2.70922	1.98678	0.512164	1.08695	1.03383	0.958712	0.360343	2.37273	0.573417	1.29531	3.2425	1.10504	1.16415	0.721985	0.616729	0.661863	0.974059	0.709363	0.574013	0.320308	1.0902	0.389518	-0.383342	0.584174	-0.104533	0.00183082	0.0640338	2.13139	-0.507497	-2.20946	-1.56766	3.41894	0.0609736	0.0369663	0.194826	0.068511	0.355289	0.0874091	0.043102	0.102275	0.629686	4.80963	-2.17112	-0.99664	3.30574	-0.185196	0.947111	-0.517834	-0.702028	0.0348609	2.7025	-0.647493	-1.88304	-2.31657	4.15884	-0.688307	0.591053	-0.0375231	-0.249602	0.000932335	1.63497	-0.280922	-2.22357	-1.17371	4.02793	-0.504907	0.527082	-0.376266	0.0248042	-0.277401	1.46539	-0.403828	-1.88822	-1.43585	0.673867	-0.64641	0.432598	-0.617558	0.335805	-0.450286	2.23207	-0.914256	-5.060304e+01	-3.155290e+02	-3.661321e+02
77400	3.08216	2.87498	0.842199	1.11165	0.222431	0.60518	0.0725546	1.19499	0.577533	1.49138	3.15139	1.00201	1.02256	0.597085	0.684528	0.631099	0.78501	0.820624	0.398817	0.533558	0.733063	0.945717	0.353033	0.454105	-0.342499	-0.312076	0.280233	-0.381394	-2.90648	-2.58385	-2.58457	3.39971	0.410001	0.156805	0.0728859	0.0950373	0.177302	1.7473	0.0366858	0.263374	0.0981313	12.533	-2.72629	-2.5833	4.07229	0.0382886	0.419735	-0.270221	-0.295572	0.820774	2.87968	-2.93387	-1.51011	-2.24834	3.76623	0.353901	0.359627	-0.498757	0.0710318	0.822999	-0.183487	-3.26147	-4.07649	-2.44388	2.19364	-0.451083	0.805572	0.174824	-0.234124	0.257565	0.462895	-2.88688	-2.07168	-2.44829	-3.11478	-0.536936	0.616352	-0.506325	-0.1453	-0.00196024	2.02742	-2.83096	-6.852362e+01	-3.170488e+02	-3.855725e+02
77500	2.91257	3.18417	0.3038	0.582749	0.40117	1.11913	0.334596	1.37294	0.504005	1.73671	3.00382	0.910229	1.15609	0.594721	0.723155	0.552287	0.828195	0.699683	0.223304	0.587434	1.00174	0.796297	-0.585863	0.585122	-0.590112	-0.0309633	-0.0398404	1.21882	-1.73109	-1.96855	-1.53127	3.85882	0.0813886	0.0633563	0.0767407	0.0644487	0.125456	0.56659	0.0857014	0.124563	0.275356	1.39588	-2.2937	-2.08808	3.82615	-0.545701	0.502204	-0.595266	0.260261	0.227573	1.76852	-1.61596	-1.50884	-0.52345	2.37616	-0.148207	0.296905	-0.728349	-0.141851	-0.154694	0.188809	-1.19751	-1.72714	-1.17315	3.73099	0.0145604	0.692011	-0.323045	0.253329	-0.0350222	1.14986	-1.83791	-1.7211	-0.637805	3.03716	-0.693442	0.638345	-0.796219	-0.40708	-0.51561	2.04051	-1.61024	-4.319114e+01	-3.214662e+02	-3.646573e+02
77600	3.20464	2.39006	0.323777	0.424898	1.80872	1.35788	0.218919	2.15879	0.43009	1.06147	2.86858	1.16146	1.04729	0.743612	0.536268	0.652188	0.937659	0.754727	0.558588	0.453964	0.918224	0.60709	-0.796339	0.824086	-0.141441	-0.179164	0.246825	1.60429	-1.09324	-0.756507	-1.17921	4.4087	0.0449347	0.0876488	0.0605415	0.0844408	0.143506	0.320556	0.363384	0.89133	0.123062	1.03786	-2.50167	-0.720066	2.51991	-0.748579	0.759519	-0.438349	-0.0991424	0.238763	2.75264	-0.64971	-1.37889	-1.1167	3.33875	-0.653439	0.985792	-0.316676	-0.360773	0.392874	2.17574	-0.774121	-0.931995	-0.801977	4.17554	-0.78293	0.588467	-0.427077	0.241802	0.640851	1.81397	-0.849537	-0.964587	-1.123	3.48718	-1.03816	0.35886	-0.694247	0.11659	-0.303048	2.6976	-1.99394	-5.582471e+01	-3.173379e+02	-3.731626e+02
77700	2.62286	2.82154	0.625558	0.600228	0.663474	1.04273	0.0817577	1.70039	0.658531	2.41142	3.27459	0.953474	1.08347	0.821096	1.09152	0.826784	0.905658	0.634186	0.277833	0.463132	0.735227	0.465879	-0.704308	0.590284	-0.421757	-0.444632	0.493026	1.89494	-0.10108	-2.13372	-2.07671	3.52931	0.121164	0.137204	0.25493	0.106421	0.0636191	0.177357	0.439512	0.0835862	0.194929	3.35694	-2.5119	-1.95972	4.04408	-0.461482	0.345469	-0.853471	0.0257805	0.218928	2.46031	-1.36747	-1.97801	-2.46682	4.00415	-0.668195	0.8297	-0.775545	-0.732217	-0.0674793	1.93472	-0.139446	-2.22919	-1.89042	4.58887	-1.02155	0.554699	-0.610845	-0.295549	0.668827	2.03829	-1.41946	-1.85843	-2.01354	4.55412	-0.395075	0.475127	-0.861455	-0.131304	0.0771002	1.79453	-1.59776	-5.409033e+01	-3.194663e+02	-3.735566e+02
77800	2.90808	2.01627	0.598348	1.68515	0.554473	1.40879	0.285361	1.55454	0.645212	2.55669	2.93028	1.11439	1.01292	0.604836	0.58244	0.781677	0.950251	0.733172	0.416117	0.611045	0.60547	0.437435	-0.612471	0.57296	-0.516266	-0.225787	0.0103335	1.79381	-1.0967	-1.66784	-0.50131	3.2255	0.0558777	0.0671778	0.282735	0.0760078	0.0473924	0.0973542	0.0595601	0.877047	0.27074	3.08768	-2.19955	-1.71932	3.82361	-0.653535	0.424464	0.451174	-0.380204	-0.0190627	2.33978	-1.00809	-1.19308	-0.849586	3.0633	-0.856264	0.439175	-0.704049	-0.187937	0.199822	2.0838	-1.00879	-2.87363	-0.477774	2.07502	-0.490773	0.637926	-0.222322	-0.326191	-0.117471	1.81753	-1.18729	-1.10092	-0.293694	-0.0420756	-0.747034	0.817341	-0.795195	-0.249933	-0.460997	2.18154	-1.14778	-4.576271e+01	-3.202162e+02	-3.659789e+02
77900	3.24944	1.32177	1.29496	1.01809	0.800143	1.49551	0.103821	1.44104	0.587122	2.60668	2.92555	1.01797	1.15102	0.695639	0.913173	0.705277	0.841583	0.853683	0.323747	0.43678	0.814138	0.477961	-0.282699	0.0864668	-0.456778	-0.0755932	0.392223	1.59996	-0.718963	-1.4648	-0.525646	1.84305	0.100484	0.0459907	0.0459039	0.13057	0.106279	0.0293363	0.0567815	0.231384	0.137957	1.20087	-1.71169	-0.818609	3.18004	-0.327043	0.196411	-0.62003	-0.0866849	-0.142753	1.7445	-0.79524	-0.990071	-0.61039	2.93548	-0.0348997	0.49851	-0.262716	-0.157866	0.772482	1.86157	-0.649782	-2.50115	0.39806	0.805596	-0.643106	0.37037	-0.304684	0.524654	-0.0375809	1.70938	-0.852574	-0.890739	-0.353168	2.57595	-0.443239	0.276964	-0.78697	0.12643	-0.334443	1.78967	-1.01168	-4.049697e+01	-3.208881e+02	-3.613851e+02
78000	2.26084	2.70966	0.935882	0.548041	0.417869	1.136	0.253386	1.7663	0.421079	1.13753	3.10929	1.02519	1.03826	0.585054	0.704312	0.616498	0.853234	0.810447	0.650959	0.516802	0.919477	0.721435	-0.155169	0.766665	-0.929451	-0.244404	0.0220751	1.43907	-0.93237	-2.7585	-1.08522	0.975761	0.168397	0.0546027	0.0397158	0.058574	0.0929943	0.104466	0.246516	0.14689	0.108808	2.25906	-2.41291	-1.35467	3.21566	-1.02767	0.975534	-0.753917	-0.409391	0.154905	2.03465	-0.0249108	-2.267	-0.986507	1.51216	-0.569944	0.718657	-0.819594	-0.139386	0.0342261	1.36749	-0.739071	-2.54498	-0.952388	3.079	-0.969142	0.817786	-0.859372	-0.585109	-0.0769857	1.14891	-1.09406	-2.2643	-1.35696	-1.49692	-0.899255	0.92294	-0.841512	-0.232163	0.408606	1.39945	-1.54389	-4.220750e+01	-3.172826e+02	-3.594901e+02
78100	2.52704	1.58122	0.314036	1.05783	0.901143	1.04045	0.136349	1.12354	0.779342	1.5531	2.30828	1.02254	1.05666	0.700851	0.69915	0.438803	0.784704	0.688365	0.70689	0.539613	0.73159	0.510637	-0.595857	0.990297	-0.644779	0.1821	0.40565	2.06765	-1.35968	-1.56475	-0.99042	3.8775	0.216453	0.0930997	0.11605	0.0421435	0.0592782	0.187149	0.117793	0.147043	0.0832596	2.50583	-1.48511	-1.10972	3.28518	-0.394913	0.988835	-0.510617	0.218076	0.413566	3.21881	-1.13887	-1.4079	-0.884971	2.29427	-0.569217	0.61529	-0.670233	0.335017	0.681754	2.14399	-1.02827	-1.64469	-0.708914	3.30054	-0.663432	0.648172	-0.27308	-0.247483	0.58837	2.30275	-1.00307	-1.25055	-0.873981	2.21582	-1.16091	0.860984	-0.787613	0.139851	0.0513504	1.97891	-1.51531	-3.590674e+01	-3.199509e+02	-3.558576e+02
78200	2.43919	0.957629	0.784966	1.73408	0.462038	0.938061	0.100632	1.9052	1.05098	2.36371	3.27854	1.04526	1.086	0.732955	0.679407	0.537965	0.78183	1.01013	0.338863	0.35643	0.824983	0.468908	-0.288082	0.585809	-0.650449	-0.202518	0.430854	0.759045	-2.14264	-1.50719	0.690758	4.42376	0.121549	0.0411769	0.427242	0.337449	0.0492614	0.072131	0.0767724	0.417572	0.63357	10.7674	-2.11861	1.04553	1.12739	-0.394327	0.786142	-0.536234	-0.690018	0.0641935	0.945813	-2.10894	-1.46156	-0.398011	2.51227	-0.107171	0.360133	-0.939431	-0.0571938	0.472165	0.805469	-2.35835	-3.22969	0.403325	-2.90236	-0.0475716	0.627483	-0.339545	-0.166331	0.437996	1.08226	-2.497	-1.60625	-0.185085	2.59133	-0.802941	0.347815	-0.92192	0.573124	0.240712	0.604547	-2.37292	-5.906905e+01	-3.226449e+02	-3.817139e+02
78300	2.48705	1.89652	0.406556	0.911364	1.33226	0.983059	0.0936036	2.64452	0.601286	1.81757	3.20047	0.980455	1.09996	0.638825	0.94275	0.477787	0.834108	0.650053	0.441422	0.392408	0.741438	0.671661	-0.186936	0.344066	-0.351531	-0.483056	0.155036	1.70669	-2.55976	-2.09589	-1.8528	2.49775	0.122791	0.0717417	0.1627	0.056831	0.105029	0.0448198	0.159351	0.141095	0.522006	2.31238	-1.99047	-1.01298	3.10686	-0.00692722	-0.0196817	-0.431549	-0.421046	0.508318	1.88637	-2.63782	-1.9644	-1.54311	2.644	-0.440099	0.563758	-0.444162	-0.166723	0.758171	1.78892	-2.68066	-2.16219	-0.858153	3.70274	-0.507448	0.719915	-0.29665	-0.518072	0.730424	1.78013	-2.15388	-1.90978	-3.52371	2.67466	-0.430281	0.137144	-0.922196	-0.960701	-0.0961076	1.89966	-3.32572	-4.492602e+01	-3.154432e+02	-3.603692e+02
78400	3.07516	2.85697	0.320029	0.384476	0.671575	1.55632	0.0843493	1.32733	1.18518	1.42643	2.85291	1.2943	1.15416	0.685685	0.842984	0.612482	0.679946	0.58145	0.519997	0.493187	0.801745	0.563624	-0.550433	0.539793	-0.539908	0.124993	0.444817	1.04025	-4.38606	-1.97543	-0.678612	4.3541	0.0486815	0.0795736	0.0663408	0.101426	0.0607428	0.162359	0.73828	0.109422	0.173272	3.23343	-1.90531	-0.633343	2.13181	-0.35434	0.65522	-0.654839	0.573626	0.466674	1.41054	-4.1827	-2.11653	-1.3663	2.90565	-0.215812	0.439053	-0.609225	0.624855	0.792175	0.49603	-3.835	-1.68928	-0.428066	3.61772	-0.385939	0.386629	-0.719937	0.588177	0.888433	1.23908	-4.01407	-1.9342	-0.0327449	1.63744	-0.529709	0.570793	-0.373082	-0.279888	0.390157	0.402897	-4.59491	-4.124757e+01	-3.294116e+02	-3.706591e+02
78500	2.13301	3.059	0.459009	0.634295	0.761907	1.12531	0.41373	1.61984	0.476793	1.69196	2.86296	1.00935	1.1292	0.702499	0.776682	0.678802	0.903417	0.771079	0.417501	0.440735	1.00124	0.468551	-0.953428	0.260196	-0.173236	0.295297	-0.0032687	1.64273	-2.78694	-1.56478	0.299325	2.16757	0.492081	0.0479322	0.0850853	0.0408456	0.03811	0.109518	0.0767549	0.096197	0.12372	4.15903	-1.99599	0.0805437	2.08891	-0.826637	0.388645	0.0142641	0.132803	0.182467	1.79584	-2.71524	-1.36618	0.262926	1.77745	-0.78818	0.461511	-0.190777	0.158729	0.242348	1.02557	-2.32178	-1.67024	0.747709	2.1931	-0.855547	0.43364	-0.444209	-0.0878643	0.162604	1.17076	-3.231	-1.39763	-0.107696	0.344119	-0.391514	0.444683	-0.653724	0.224386	-0.00911446	2.19241	-2.611	-3.723404e+01	-3.189423e+02	-3.561763e+02
78600	3.01641	1.56984	0.594344	2.61803	1.6789	1.0851	0.274357	1.54319	0.471434	1.96069	2.6228	0.986058	1.19029	0.692053	0.811387	0.737696	0.808009	0.699088	0.218034	0.33333	0.800561	0.641319	-0.175495	0.281209	-0.986122	0.206444	0.193253	1.70628	-0.890011	-1.99434	0.3515	1.85234	0.0739261	0.0772112	0.0678882	0.0430111	0.158705	0.0730078	0.0395175	0.0957608	0.307107	4.14551	-2.04145	0.176162	2.09384	-0.413487	0.281088	-0.796889	0.581465	0.763197	1.49749	-0.614112	-1.82533	-0.0536768	2.05232	-0.30535	0.565328	-0.886339	0.679303	0.325476	1.502	-0.954046	-2.38176	0.716127	1.89536	-0.293678	0.235013	-0.772598	0.0355424	0.0960673	1.53997	-0.86829	-1.79523	0.0898129	-0.664857	-0.473047	0.351122	-0.936658	0.303752	-0.454859	2.26085	-1.17378	-3.629503e+01	-3.203789e+02	-3.566740e+02
78700	3.19138	3.06623	0.307521	0.968529	0.348488	1.41205	0.137924	3.17849	0.797238	2.83322	3.07319	0.89497	1.13544	0.685004	0.774213	0.575285	0.788276	0.710111	0.779011	0.529004	0.784036	0.712137	-0.54869	0.487613	-0.359091	-0.11724	0.0730996	1.65638	-0.859545	-1.62718	0.208832	2.09557	0.106417	0.0459882	0.108521	0.463898	0.077921	0.1566	0.128365	0.139107	0.106379	2.0007	-1.72182	0.025084	2.12343	-0.835705	0.108471	0.136276	-0.0959906	0.234433	2.02169	-0.782805	-1.74415	-0.215832	1.65277	-0.595525	0.584917	-0.77839	0.436936	0.501985	1.36865	-0.667414	-1.5479	0.0946686	3.40527	-0.288056	0.918108	0.372401	-0.238298	0.0979869	0.84513	-0.884236	-1.87608	-0.421197	2.36952	-0.470945	0.201159	-0.66703	0.251738	-0.187193	2.00186	-1.16604	-4.686245e+01	-3.164880e+02	-3.633504e+02
78800	2.93846	1.27472	0.454207	0.700693	1.28704	1.67048	0.110644	1.91095	0.581457	3.28235	3.28289	1.09653	1.13059	0.782078	0.732128	0.660365	0.867819	0.543812	0.30591	0.680563	0.668001	0.735708	-1.15611	0.710071	-0.576221	0.230907	-0.0540812	2.58825	-0.559018	-1.58593	0.622893	1.3659	0.0340379	0.0247959	0.0854582	0.0417673	0.0999847	0.771672	0.0462829	0.22927	0.256511	1.59973	-2.26112	0.139342	1.8347	-1.19511	0.393187	-0.437349	-0.0236203	0.021725	2.09305	-0.424854	-1.46811	1.24899	1.01357	-1.10497	0.756947	-0.258914	0.760773	0.528524	2.55195	-0.235606	-1.20575	0.156428	2.90902	-1.04061	0.571394	-0.976971	0.124395	-0.291994	2.00039	-0.0539225	-0.919915	0.41414	1.57033	-0.78538	0.688329	-0.7054	-0.0158835	-0.200974	3.66992	-0.519134	-5.048803e+01	-3.166903e+02	-3.671783e+02
78900	2.43158	1.75319	0.686631	1.9911	0.603711	0.411002	0.0966736	2.36951	0.579705	2.32303	2.93414	1.07448	1.07179	0.67629	0.586289	0.499316	0.910263	0.922407	0.457645	0.344812	0.764325	0.481394	-0.177598	0.728731	-0.357358	0.244856	0.187411	1.56336	-2.05698	-2.05575	0.812998	0.157431	0.492914	0.0253397	0.0520414	0.0833882	0.0726816	0.0915758	0.255495	0.074968	0.0576351	1.21652	-2.26579	1.17511	0.566479	-0.544828	0.694436	-0.518828	0.232278	0.431161	2.0312	-1.64957	-1.88588	0.585806	1.02001	0.575733	0.649632	-0.539528	0.0699611	0.393073	0.998362	-1.03534	-2.35785	0.811074	2.2783	-0.578792	0.933672	0.0897117	-0.0286177	0.784485	1.36253	-0.55259	-1.94824	0.605865	0.303029	-0.208542	0.799651	-0.865718	0.369522	0.00134726	1.72966	-2.95149	-4.725033e+01	-3.140496e+02	-3.612999e+02
79000	2.84405	2.53277	0.486546	1.05858	0.865879	0.825962	0.136692	1.30247	0.99708	1.37265	3.22681	0.947788	1.07684	0.668354	0.648113	0.505883	0.874414	0.982448	0.352497	0.579909	0.774948	0.401913	-0.399316	0.68886	-0.341187	0.275001	0.192552	2.18512	-1.21668	-2.5444	1.38401	0.956462	0.481483	0.0560474	0.445455	0.0526228	0.0941469	0.112688	0.0567329	0.154149	0.3178	1.90117	-2.50133	1.58059	0.311624	-0.0110423	0.83588	-0.955332	0.63879	-0.00535698	2.33094	-0.938186	-1.74142	0.382706	1.07784	-0.754382	0.582816	-0.0751615	-0.0890223	0.459939	1.54965	-1.51165	-2.72682	1.63424	-0.35086	-0.507653	0.69211	0.14078	0.0433141	0.0314274	1.68901	-0.948966	-2.33519	1.29599	-0.147883	-0.902799	0.865879	-0.659857	0.18597	-0.35384	1.94925	-1.08956	-4.851377e+01	-3.158975e+02	-3.644112e+02
79100	2.876	2.87348	0.417944	1.49514	0.902703	1.12237	0.1426	2.06715	0.853446	1.37436	2.91896	1.03127	1.20051	0.746196	0.657882	0.567535	0.992452	0.709061	0.410933	0.299629	0.727452	0.593323	-0.165035	0.241255	-0.424583	-0.87103	-0.0371011	1.88457	-0.874559	-1.81031	1.66001	1.57539	0.0509387	0.0699856	0.0439562	0.137467	0.178642	0.111614	0.199509	0.172712	0.0769912	4.85839	-2.04075	2.11982	0.177859	-0.479344	0.442155	-0.821456	-0.632497	0.247749	1.83605	-1.26744	-1.55701	1.92009	-0.41534	-0.542178	0.203818	-0.609524	-0.684175	0.579167	1.76282	-1.66078	-1.92175	1.88848	1.09133	-0.334113	0.406377	-0.359702	-0.336052	-0.24335	2.00066	-0.61327	-1.65494	2.52343	-0.720037	0.170145	0.551031	-0.656116	-0.671498	0.00386218	1.82013	-1.58606	-4.748746e+01	-3.182884e+02	-3.657758e+02
79200	2.9106	2.18681	0.809703	2.5653	0.61922	1.98271	0.199544	3.15683	1.10895	2.08699	3.26366	1.00073	1.1222	0.794262	0.737403	0.891476	0.896167	0.812275	0.241305	0.450892	1.05252	0.331504	0.0535577	0.312715	-1.05688	-0.279051	0.298286	1.71042	-1.54907	-1.53728	2.44174	-0.417624	0.147336	0.221329	0.0304932	0.0393772	0.0702003	0.154089	0.0879052	0.145666	0.143126	2.16503	-2.04585	1.94562	0.337522	0.127083	0.691324	-0.961769	-0.114629	0.557678	2.16072	-1.40107	-1.66208	3.12404	-1.17323	-0.013107	0.41586	-0.754471	-0.425641	0.619991	2.38352	-1.80407	-1.71338	2.62637	0.508851	-0.175123	0.649135	-0.953804	-0.225975	0.623182	1.04982	-1.38225	-1.94729	1.51056	-0.243605	-0.0969161	0.0411078	-0.962703	-0.107777	0.16637	1.68842	-1.70469	-4.099906e+01	-3.191761e+02	-3.601751e+02
79300	2.97963	2.19104	0.269186	0.780763	0.593323	0.702425	0.0650224	1.48489	0.976222	3.28267	2.88592	1.0869	1.00786	0.957125	0.644479	0.533068	0.821907	0.631222	0.40024	0.446771	0.821426	0.477287	-0.307592	0.608196	-0.615657	-0.168745	0.389389	1.89066	-2.63962	-1.91331	1.75205	0.0473561	0.0623342	0.0362313	0.0423518	0.0700027	0.0467759	0.155946	0.112237	0.0918938	0.403516	1.37127	-2.54921	2.31232	-0.365956	-0.450501	0.452616	-0.787583	-0.498588	0.574512	1.54626	-2.3155	-1.4794	2.40315	-0.550708	0.0383216	0.774823	-0.607001	-0.0904902	0.868715	1.33872	-2.88814	-2.16725	2.74904	-0.0170321	-0.233528	0.544168	-0.455879	0.149533	0.50946	1.09062	-2.54915	-1.73811	1.38295	-1.96795	-0.54576	0.411956	-0.812557	0.00832713	0.216916	2.43033	-2.66563	-3.619714e+01	-3.132233e+02	-3.494205e+02
79400	3.29936	1.59602	0.506404	2.24062	0.688739	2.12451	0.116886	2.29724	0.912848	2.42333	3.23413	1.04051	1.13024	0.610393	0.697544	0.535692	0.796393	0.626923	0.402243	0.334172	0.677049	0.318776	-0.178717	0.437084	-0.722849	0.639667	0.202529	1.43461	-3.19225	-1.6806	1.65674	0.264122	0.390053	0.20068	0.0738361	0.254598	0.0841323	0.158363	0.176854	0.144533	0.13079	0.931081	-2.42691	1.94664	-0.0308021	-0.70513	0.321323	-0.988504	0.793147	0.572489	1.56557	-3.19235	-1.63775	1.60991	0.222736	0.702274	0.930786	-0.648753	0.44161	0.454439	1.07994	-2.52099	-1.73056	1.07439	2.02846	-0.311089	0.477248	-0.560239	0.940671	0.211536	1.64807	-3.06487	-1.19016	1.75728	0.308859	-0.335741	0.503826	-0.993429	-0.0970827	-0.0015629	1.60226	-3.80999	-5.006176e+01	-3.167087e+02	-3.667705e+02
79500	2.69569	1.70688	1.04493	0.707004	1.12525	0.606692	0.147779	3.09977	0.648392	1.47149	3.2798	1.1134	1.12025	0.778201	0.833197	0.521894	0.871814	0.851342	0.660734	0.564326	0.789967	1.0036	-0.650643	0.563042	-0.806862	-0.55537	0.572886	2.14171	-2.68209	-1.79775	2.21114	0.441362	0.204657	0.0872963	0.0743358	0.0343911	0.0777732	0.190484	0.0258578	0.23095	0.054078	2.07548	-2.31944	2.13746	-1.03268	-0.731167	0.32727	-0.741993	-0.292734	0.338807	2.08569	-2.86786	-1.51529	2.74517	-0.517785	-0.702241	0.945377	-1.0007	-0.653191	0.826883	2.20441	-2.81014	-2.36885	2.02978	-0.0461141	-0.995795	0.708588	-0.934071	-0.5703	0.970428	2.28803	-2.66698	-1.7917	1.95333	0.0499472	-0.848399	0.643692	-0.746244	-0.473104	0.265367	2.67689	-2.60471	-3.876224e+01	-3.200003e+02	-3.587625e+02
