iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
36450	1.07789	1.00262	0.772157	0.636811	1.06721	0.613528	0.54422	0.486471	0.476822	0.855862	0.997092	-2.15233	-2.49039	2.91659	0.395641	0.16413	2.14052	-2.371	-2.76904	3.07761	-2.17065	-3.21958	1.43446	-3.00455	-2.72888	4.47473	-2.24183	-2.41411	0.211943	-2.892930e+001	-3.472345e+002	-3.761638e+002
36500	1.01849	1.02321	0.722224	0.838479	0.882409	0.575206	0.974468	0.48245	0.396647	0.838467	0.619307	-2.17721	-3.64594	4.53841	0.261827	0.310247	0.697512	-2.4583	-2.99985	4.44951	-1.72635	-3.6704	4.47527	-3.07738	-4.07048	4.277	-1.75165	-2.78658	4.2853	-2.523142e+001	-3.466435e+002	-3.718749e+002
36550	1.08095	1.10746	0.899385	0.567503	1.0525	0.527622	0.448712	0.698448	0.412992	0.866773	1.01482	-2.2828	-3.25174	4.34417	0.356901	0.0752883	3.1238	-2.93749	-3.44311	1.34007	-1.59348	-3.44014	3.94648	-3.46696	-3.7031	3.16142	-1.72778	-3.3183	2.84487	-2.785630e+001	-3.509366e+002	-3.787929e+002
36600	0.911301	0.95363	0.661575	0.633652	1.09698	0.651976	0.60163	0.485301	0.540842	0.745969	0.973655	-2.48725	-2.87644	4.05211	0.130445	0.359824	1.11112	-2.7258	-3.08982	4.14426	-1.8247	-3.19012	4.4162	-2.70369	-2.57525	3.31091	-2.55269	-2.43738	2.79269	-2.327871e+001	-3.467033e+002	-3.699820e+002
36650	1.17546	1.05418	0.787571	0.634165	0.982765	0.703923	0.639068	0.481923	0.35146	1.01868	0.973011	-1.91628	-1.00732	4.01341	0.0705588	0.100142	1.16879	-2.26929	-1.39402	3.44893	-1.69439	-0.55349	2.0682	-2.15824	-0.853691	3.46768	-1.66833	-1.54215	1.47529	-2.446775e+001	-3.446933e+002	-3.691610e+002
36700	0.959122	1.21127	0.630845	0.700496	1.21211	0.726235	0.566706	0.25732	0.459483	0.924834	0.669185	-1.61375	-0.488815	2.21185	0.0649696	0.122263	2.82033	-2.04991	-0.658523	2.67535	-1.6704	-0.516977	1.60485	-1.99973	-0.206364	2.72911	-1.18183	-0.683646	2.6423	-2.199822e+001	-3.469153e+002	-3.689135e+002
36750	0.943067	1.18373	0.631233	0.927723	1.16581	0.599392	0.482166	0.497769	0.503198	0.893223	0.903468	-1.87379	-1.19785	-0.325419	0.286449	0.432572	2.17807	-2.28015	-0.93509	2.29801	-2.19961	-1.46835	1.8339	-1.68274	-0.994303	3.18104	-1.72554	-0.266927	-2.05749	-3.430561e+001	-3.484490e+002	-3.827546e+002
36800	1.00538	1.08812	0.514516	0.824911	1.14183	0.684472	0.800414	0.347371	0.610334	0.636032	0.9543	-1.87661	-2.16937	-2.49455	1.06171	0.0845032	4.24543	-2.74826	-1.92065	-1.2057	-2.4646	-2.06202	2.56084	-2.31423	-2.43866	-3.50625	-1.13051	-2.63801	-4.06862	-3.504747e+001	-3.521508e+002	-3.871983e+002
36850	0.992731	1.05367	0.616894	0.759329	1.02826	0.827918	0.640859	0.512154	0.549462	0.955007	0.616464	-2.75994	0.122899	-2.22398	0.0717363	1.48243	12.8004	-2.94834	-0.261992	1.34916	-2.599	-1.58315	1.4603	-2.83301	0.531681	-2.64675	-3.09084	-0.0552521	-2.72617	-3.775515e+001	-3.483901e+002	-3.861452e+002
36900	1.0555	1.13864	0.841463	0.558108	1.01266	0.725945	0.477705	0.508914	0.672829	0.887321	0.758469	-2.29896	-1.8426	3.14856	0.0466557	0.11379	1.54041	-2.14451	-2.00004	3.3253	-2.02755	-2.1648	2.7923	-2.76028	-1.70349	-0.0286236	-2.53613	-1.74126	2.55235	-2.416807e+001	-3.479494e+002	-3.721175e+002
36950	0.938541	1.02641	0.676188	0.740054	1.15929	0.844307	0.680587	0.29516	0.547491	0.842842	0.529208	-1.81019	-2.0603	0.928969	0.649633	0.138693	1.35105	-2.85901	-1.94974	3.22404	-2.20528	-1.61546	1.94064	-3.25178	-1.83897	0.0974519	-1.35376	-1.60285	1.67432	-3.105719e+001	-3.459114e+002	-3.769686e+002
37000	1.1407	1.09169	0.671868	0.609527	0.868078	0.729217	0.414875	0.597159	0.885742	0.689507	0.891504	-1.95221	-2.94082	2.99166	0.181854	0.188069	1.78905	-2.36265	-3.83478	3.53404	-1.98448	-3.18734	3.5855	-1.96106	-3.1185	4.07676	-1.7281	-3.43834	3.85874	-2.448505e+001	-3.512946e+002	-3.757796e+002
37050	0.948592	1.03756	0.688626	0.759633	1.01063	0.620495	0.573884	0.316905	0.373591	0.800433	0.760838	-2.38642	-1.69691	3.98534	0.263857	0.562711	2.92761	-2.57117	-2.59823	4.28347	-2.21003	-2.2796	2.93389	-1.90503	-0.685701	4.00585	-2.21661	-2.90114	2.85973	-2.948275e+001	-3.431202e+002	-3.726029e+002
37100	0.979422	1.11337	0.571121	0.740596	1.38864	0.669181	0.459406	0.315049	0.429938	0.741922	0.642995	-2.58581	-1.95237	3.13226	0.187554	0.0476974	4.71329	-2.39648	-1.654	3.50869	-2.10859	-2.0772	2.28176	-2.90179	-1.91367	3.0144	-1.97727	-1.84154	3.34669	-2.268479e+001	-3.468573e+002	-3.695421e+002
37150	0.888403	1.12638	0.530136	0.536092	0.978193	0.608005	0.557148	0.53319	0.864973	0.884759	0.879716	-2.44558	-1.84746	2.23564	0.145216	0.185448	1.41797	-2.55265	-1.85349	0.790735	-1.96207	-1.89201	2.015	-2.81182	-1.76266	3.02544	-2.1203	-1.93653	0.467232	-2.277518e+001	-3.527098e+002	-3.754850e+002
37200	1.23298	1.1364	0.587466	0.893571	0.907981	0.778421	0.637473	0.458933	0.676858	0.85319	0.571144	-2.84194	-1.35902	2.44056	0.616488	0.0549045	2.27945	-3.22456	-1.31246	2.69094	-2.13772	-1.14577	0.886037	-3.40021	-1.3345	1.77553	-2.69368	-1.13655	3.46338	-2.642864e+001	-3.523714e+002	-3.788001e+002
37250	0.941485	1.15635	0.747807	0.772291	1.1003	0.944034	0.399007	0.373027	0.754967	0.77858	0.813082	-2.08137	-2.31131	1.2635	0.442621	0.0871199	6.70687	-2.72977	-1.97062	-0.373582	-2.02341	-2.75954	-3.3847	-2.60864	-1.53584	-0.696065	-1.51403	-2.23863	-0.641929	-3.546965e+001	-3.545196e+002	-3.899893e+002
37300	0.975648	1.00401	0.781359	0.544145	1.03377	0.595797	0.534262	0.578446	0.619463	1.00427	0.968329	-2.82647	-2.36447	3.2947	0.0950874	0.153836	0.898737	-2.37208	-2.33937	3.98549	-2.22652	-2.04262	3.22227	-3.06581	-1.83723	2.53534	-2.92297	-2.61356	2.90848	-2.243739e+001	-3.497387e+002	-3.721761e+002
37350	1.04645	0.929976	0.654808	0.822978	1.2913	0.679389	0.611157	0.526617	0.522038	0.8079	0.985004	-2.11112	-1.66998	3.96885	0.551857	0.10578	8.99044	-2.85827	-1.98674	2.53662	-1.84447	-2.07213	2.70967	-2.23231	-1.44677	4.02156	-1.72181	-1.32641	2.82932	-3.100792e+001	-3.467276e+002	-3.777355e+002
37400	1.03818	1.05524	0.870017	0.770248	0.892532	0.666169	0.57647	0.371995	0.618126	1.02052	0.623282	-2.74969	-0.824792	1.6991	0.124032	0.173954	2.54228	-2.22012	-0.440301	2.24335	-2.1252	-1.27489	2.52537	-2.85184	-0.922746	0.703917	-2.44751	-0.447053	-0.248291	-2.553351e+001	-3.489403e+002	-3.744738e+002
37450	1.19248	1.17203	0.574488	0.595097	0.991285	0.520846	0.404499	0.498696	0.773817	0.751352	1.12606	-2.25766	-1.68059	1.5633	0.163892	0.09824	2.4506	-2.67933	-1.28771	2.276	-2.18494	-1.32512	0.206353	-2.41631	-1.98049	3.09416	-2.48043	-1.63662	2.52116	-2.269798e+001	-3.537380e+002	-3.764360e+002
37500	1.10954	1.16328	0.696268	0.654796	0.825403	0.758472	0.568447	0.659411	0.604235	0.919169	0.883123	-2.78811	-3.18154	2.55524	0.175888	0.0581382	14.6128	-3.29228	-3.19531	1.95697	-2.93792	-3.64378	3.41788	-3.0313	-2.55606	0.904007	-2.49843	-3.28768	2.65448	-3.210897e+001	-3.520369e+002	-3.841459e+002
37550	1.0431	1.00713	0.796856	0.68394	0.984	0.726807	0.627351	0.277987	0.468468	0.664257	0.783331	-2.35844	-3.07723	4.10453	0.159635	0.212576	1.16364	-2.40868	-2.4222	4.00706	-2.15406	-3.67167	4.04427	-2.88185	-2.96003	4.53057	-1.77432	-3.97275	3.69768	-2.337820e+001	-3.434924e+002	-3.668706e+002
37600	0.952122	1.09467	0.587188	0.83921	1.14305	0.546651	0.430682	0.406099	0.495703	0.717624	0.889522	-2.35054	-2.48057	4.49378	0.0686235	0.0997156	0.882893	-2.19892	-2.60737	4.07419	-2.08028	-2.54519	4.15973	-2.60993	-2.73193	4.49052	-2.33579	-2.95619	3.77066	-1.553085e+001	-3.482567e+002	-3.637876e+002
37650	0.925028	1.05514	0.628194	0.739058	0.952166	0.706719	0.448247	0.437394	0.52621	0.748856	0.890969	-2.89434	-3.47768	1.96306	0.177018	0.266061	2.41749	-2.49459	-3.44194	2.1901	-1.72292	-3.79028	2.12725	-2.96491	-2.55711	1.01039	-2.25475	-2.88974	2.29494	-2.994905e+001	-3.496049e+002	-3.795539e+002
37700	0.934099	0.982063	0.665182	0.69113	0.976389	0.739719	0.423435	0.541405	1.0614	1.05486	1.02212	-2.39589	-3.8037	-0.398803	0.0566436	0.167341	2.99203	-2.51319	-3.9476	0.242253	-2.59934	-3.6504	-1.19112	-2.30172	-3.46303	-0.427485	-2.57091	-3.74203	1.55225	-2.216465e+001	-3.565347e+002	-3.786993e+002
37750	1.13686	1.14668	0.851272	0.680691	1.02509	0.611804	0.425639	0.549164	0.473746	0.883882	1.00113	-2.25151	-3.75261	-4.17999	0.237105	0.160142	13.0155	-2.72452	-3.28632	3.28454	-2.42301	-4.36493	-3.39158	-2.6862	-3.51121	-2.28432	-2.46206	-3.71287	-3.38576	-3.204596e+001	-3.514457e+002	-3.834917e+002
37800	1.06569	1.04021	0.675852	0.499226	1.02509	0.612055	0.610787	0.623718	0.535349	0.710025	0.808862	-2.978	-5.02526	3.53232	0.125021	0.172469	2.86965	-2.97826	-5.04605	1.93211	-2.40132	-6.01702	0.659745	-2.80129	-4.17495	2.07416	-2.76323	-5.83328	0.994744	-3.072891e+001	-3.519427e+002	-3.826716e+002
37850	0.905745	1.13127	0.596811	0.88353	0.973117	0.844819	0.811432	0.404279	0.549752	0.967771	0.878347	-2.55902	-3.93037	3.62319	0.0765468	0.271619	3.95019	-2.83401	-3.46619	4.52216	-2.20351	-3.94289	3.84332	-2.50192	-3.69674	1.64206	-2.65781	-4.57428	3.10257	-2.474901e+001	-3.505519e+002	-3.753009e+002
37900	1.05864	1.00163	0.596541	0.543623	1.07297	0.658091	0.400383	0.569798	0.583959	0.828588	0.831931	-2.82277	-3.11364	3.48836	0.322603	0.0765735	1.41713	-2.91784	-2.56445	2.83555	-1.73949	-2.88708	3.55349	-2.96936	-3.02771	3.97578	-1.89468	-3.25355	3.02557	-2.464610e+001	-3.453918e+002	-3.700379e+002
37950	1.28561	1.09174	0.590765	0.648825	1.00694	0.671142	0.550478	0.488271	0.572435	0.701445	1.06053	-1.06697	-2.37636	4.43588	0.46924	0.15655	10.1235	-2.58358	-3.30595	1.50391	-1.81246	-2.41538	2.92595	-1.94604	-3.17343	3.6263	-1.07926	-2.32005	0.103025	-3.820830e+001	-3.507327e+002	-3.889410e+002
38000	0.870829	1.02653	0.816274	0.65749	0.950264	0.743388	0.511971	0.531717	0.634166	0.885485	1.12063	-2.2841	-2.31451	2.15968	0.241353	0.136191	1.60479	-2.79135	-2.49361	1.37515	-2.37728	-2.9185	2.44391	-2.59714	-2.07211	2.07409	-1.67871	-2.35009	3.65432	-2.465228e+001	-3.506993e+002	-3.753516e+002
38050	1.02752	1.19495	0.642456	0.476606	1.02505	0.549643	0.737918	0.482852	0.565281	0.822197	0.773499	-2.26334	-2.60009	2.96461	0.0727239	0.152479	1.88506	-2.73721	-2.34687	3.91486	-2.47969	-2.28178	1.23239	-2.11471	-2.12396	4.09041	-2.43115	-2.84162	3.91637	-2.213504e+001	-3.509986e+002	-3.731336e+002
38100	1.0643	1.09118	0.644047	0.616511	0.954577	0.705961	0.449111	0.291979	0.596299	0.694968	0.641801	-2.14752	-2.13993	4.1119	0.171866	0.0535038	2.0892	-2.16889	-1.81325	3.62432	-1.22651	-2.34428	4.31005	-2.64794	-2.0278	3.46389	-2.20225	-2.01093	1.72623	-2.159075e+001	-3.451774e+002	-3.667682e+002
38150	1.0094	1.18739	0.673247	0.828621	0.833952	0.651095	0.552996	0.437618	0.487377	0.710844	0.82918	-1.96291	-2.6783	4.1406	0.234585	0.930369	3.17223	-2.24884	-2.42188	4.15086	-1.89448	-3.03087	3.3213	-2.31346	-0.871449	3.46833	-1.4362	-2.88137	0.767072	-3.274009e+001	-3.433159e+002	-3.760560e+002
38200	1.03637	1.17073	0.68404	0.747499	0.88445	0.70923	0.598534	0.511748	0.475847	0.754227	1.16425	-2.24811	-1.60152	2.63234	0.296512	0.116858	5.83771	-2.29127	-1.90925	3.42088	-2.07608	-1.75413	-1.43831	-2.85863	-2.11862	-0.969894	-2.57867	-1.43069	-1.64217	-3.129074e+001	-3.486808e+002	-3.799715e+002
38250	0.887309	1.0994	0.653082	0.779944	1.13204	0.670074	0.518947	0.639995	0.783622	0.737261	1.02232	-1.96268	-2.35471	3.55661	0.0761592	0.488786	1.98283	-2.62849	-2.59192	3.06162	-1.81881	-3.42122	4.1129	-1.80261	-2.03528	3.21255	-1.56373	-3.49545	0.573897	-3.151221e+001	-3.488723e+002	-3.803845e+002
38300	1.0727	1.1601	0.609168	0.67364	0.904197	0.700261	0.571773	0.425594	0.677732	0.901909	0.85631	-2.38351	-3.15419	1.43287	0.569075	0.0962402	1.3057	-2.87287	-3.2703	3.61594	-2.40692	-2.41402	1.65372	-3.25732	-3.05577	0.0908755	-2.11007	-3.35391	0.452394	-2.984128e+001	-3.463940e+002	-3.762352e+002
38350	1.03303	1.18701	0.670683	0.946835	1.00693	0.649816	0.62061	0.488989	0.608585	0.909195	1.02366	-2.94041	-3.39107	-0.201553	0.152668	0.232366	1.20548	-3.14694	-3.70247	-0.0638098	-2.69538	-4.02217	-0.0682279	-2.78746	-4.12368	-0.0201875	-2.30534	-2.30523	0.30158	-2.742397e+001	-3.498030e+002	-3.772270e+002
38400	1.04647	1.4051	0.764941	0.827682	1.05573	0.574416	0.552855	0.557963	0.670986	0.577206	0.903134	-2.48304	-4.85726	-1.56402	0.125898	0.0570465	2.90247	-3.12137	-4.888	-1.39324	-2.01531	-5.02738	-4.07619	-2.24814	-4.85715	-1.2248	-2.24135	-5.10767	0.387906	-2.417272e+001	-3.589835e+002	-3.831562e+002
38450	1.11938	1.02288	0.678804	0.679265	1.28687	0.656234	0.45931	0.521636	0.616473	0.860719	0.938167	-2.34255	-6.20538	-3.04162	0.337871	0.138386	2.82028	-2.21486	-6.51406	-4.5529	-2.40578	-5.71967	-2.04777	-2.63911	-6.68665	-3.13171	-2.35466	-6.25815	-1.88426	-2.587707e+001	-3.526664e+002	-3.785434e+002
38500	1.15476	1.08906	0.726517	0.782979	0.927106	0.81833	0.418731	0.572043	0.636676	0.852072	1.01743	-2.82355	-6.81883	-1.69956	0.105823	0.157201	3.65338	-3.13574	-6.09141	-2.25285	-2.73088	-6.78326	-2.43955	-2.4919	-7.22008	-1.82351	-2.85505	-6.3836	-1.25587	-2.492008e+001	-3.522308e+002	-3.771509e+002
38550	0.948571	1.22361	0.797194	0.751543	1.03033	0.760576	0.647403	0.689968	0.503637	0.770318	1.18146	-2.32448	-6.99676	-0.472712	0.0731732	0.468613	3.14203	-2.51264	-7.41119	-2.89557	-2.05344	-7.75443	-0.735061	-2.54087	-6.4451	-0.983572	-2.04964	-6.25938	-2.93051	-3.005933e+001	-3.519676e+002	-3.820269e+002
38600	1.08664	1.15109	0.645768	0.63823	1.00171	0.556606	0.515752	0.65736	0.530443	0.911361	1.5417	-2.01667	-7.0005	-2.82669	0.084965	0.298786	1.50489	-2.35349	-6.58	-1.17638	-2.02957	-7.75698	-4.14141	-2.72369	-7.86128	-2.48547	-1.66752	-7.32523	-2.20693	-2.886365e+001	-3.538209e+002	-3.826846e+002
38650	1.04908	1.07521	0.619716	0.817231	0.960074	0.830089	0.613793	0.549965	0.505932	0.871585	1.00747	-1.99733	-7.39523	-0.0859265	0.253055	0.0819299	3.28466	-2.774	-7.40928	-0.334591	-1.71012	-7.06072	0.783711	-2.99358	-7.03819	1.2072	-2.21681	-7.46193	-0.144264	-2.725942e+001	-3.482119e+002	-3.754714e+002
38700	0.973975	1.06637	0.669231	0.753998	0.841085	0.79811	0.549074	0.600782	0.5974	0.871627	0.971173	-2.68875	-7.13076	-3.88057	0.20739	0.0883058	4.83901	-3.08117	-7.13094	-0.805559	-1.95636	-6.85123	-2.92917	-2.8495	-7.02625	-4.22368	-1.88108	-7.0416	-3.55316	-2.585127e+001	-3.489464e+002	-3.747977e+002
38750	0.992769	1.18976	0.641793	0.586463	1.24615	0.600389	0.309186	0.766372	0.527414	0.810208	1.09765	-2.66471	-6.19577	-0.830415	0.503875	0.117591	1.86089	-3.08008	-5.6721	0.334031	-2.50723	-5.80541	-0.718411	-2.80775	-5.84635	-0.447751	-2.09619	-6.44056	-1.72042	-2.706696e+001	-3.549667e+002	-3.820337e+002
38800	1.06441	0.998696	0.575838	0.658259	0.967033	0.674396	0.348565	0.441597	0.523978	0.805982	0.945066	-3.6955	-6.03061	0.338286	0.772497	0.377531	2.8569	-3.08941	-5.69809	-0.143038	-2.10962	-4.08745	2.69627	-4.37973	-5.65563	-1.65927	-1.95347	-6.33372	1.83907	-4.180474e+001	-3.501039e+002	-3.919087e+002
38850	0.879389	1.00495	0.696144	0.67878	1.20392	0.664454	0.857226	0.534064	0.829207	0.714669	1.03497	-2.40044	-4.20142	-0.530529	0.169768	1.40646	2.36398	-2.77328	-4.34448	-3.3742	-2.86283	-3.53274	-2.00513	-2.57518	-4.44093	-1.68272	-1.90553	-4.76313	-1.1973	-3.572810e+001	-3.550228e+002	-3.907509e+002
38900	1.08091	1.13717	0.678823	0.920126	0.818429	0.710705	0.476204	0.638318	0.595827	0.736914	0.808513	-2.5476	-4.45369	4.37259	0.103327	0.26453	1.5176	-2.60541	-4.45081	1.17046	-2.21855	-3.418	3.54428	-2.82539	-4.0554	2.80345	-2.74481	-5.73964	4.02569	-2.879729e+001	-3.504261e+002	-3.792234e+002
38950	1.0969	1.04691	0.825965	0.732395	1.03861	0.665862	0.632128	0.543173	0.542327	0.693675	1.1249	-2.28429	-5.19119	-1.30369	0.111415	0.21322	1.9596	-2.77034	-5.82579	1.77907	-2.05929	-5.83385	-1.13068	-2.55176	-5.19835	-1.90418	-2.09697	-5.73953	0.797929	-2.829843e+001	-3.490161e+002	-3.773146e+002
39000	1.21593	0.996762	0.557894	0.645722	1.07827	0.59768	0.524535	0.442051	0.908766	0.678742	0.940174	-2.44352	-6.04449	-1.67354	0.0738981	0.0715925	2.6313	-2.65166	-6.19586	-2.99645	-2.31765	-6.18802	-1.40323	-2.28108	-6.00937	-2.64939	-2.34669	-6.0518	-2.51049	-1.849326e+001	-3.547113e+002	-3.732046e+002
39050	0.965484	1.00055	0.624504	1.04995	0.866059	0.527995	0.653497	0.467283	0.848941	0.963574	1.02171	-1.92691	-7.66149	-1.40005	0.0490994	0.100674	7.41891	-2.33555	-7.84511	3.94576	-1.96336	-8.25534	-0.83895	-2.01267	-7.05386	0.405769	-1.97477	-7.61182	2.3408	-3.054010e+001	-3.585080e+002	-3.890481e+002
39100	0.89921	1.03898	0.602517	0.687641	1.29282	0.76269	0.417639	0.508966	0.692897	0.854535	1.11637	-2.77484	-7.91355	2.16553	0.094825	0.337857	1.46875	-2.62055	-7.7955	2.84739	-2.57661	-7.06321	2.50247	-2.55694	-8.83777	1.08178	-2.56488	-8.1319	0.842496	-2.518801e+001	-3.538522e+002	-3.790402e+002
39150	1.11363	1.18416	0.815049	0.821787	1.04712	0.714481	0.514177	0.507654	0.751597	0.742568	0.827348	-2.7313	-7.55913	4.05986	0.0871116	0.184712	4.47651	-3.11586	-7.69801	3.37394	-2.30541	-7.86941	0.329588	-2.49485	-7.40993	2.59488	-2.79567	-7.91124	0.0321448	-2.686674e+001	-3.519224e+002	-3.787892e+002
39200	1.08423	1.21152	0.719947	0.836268	0.882063	0.649132	0.51714	0.475414	0.53634	0.838825	1.4919	-1.86062	-8.65734	-0.16162	0.260789	0.178026	7.34332	-3.02041	-8.6687	-1.94141	-1.82294	-8.46317	-3.49195	-2.97094	-8.45736	-2.58573	-1.76269	-8.60028	3.3427	-3.425611e+001	-3.521384e+002	-3.863945e+002
39250	1.13721	1.09435	0.569969	0.938377	0.871459	0.738319	0.391979	0.502064	0.620375	0.697356	0.940892	-1.57986	-7.5712	2.44429	0.221478	0.185165	8.35368	-2.26577	-7.84446	2.87053	-2.1351	-7.71612	2.86902	-2.73357	-7.9781	0.692428	-2.07651	-8.09054	1.21525	-3.292266e+001	-3.533712e+002	-3.862938e+002
39300	1.00463	1.16532	0.658778	0.662457	0.948877	0.68344	0.743278	0.639906	0.642202	0.775861	0.857179	-2.92687	-7.6937	3.49012	0.248694	0.102115	1.47495	-2.66133	-7.50945	3.45609	-2.93759	-7.72376	4.1395	-3.28729	-7.82544	2.96601	-2.26365	-7.94668	0.596704	-2.414754e+001	-3.500067e+002	-3.741542e+002
39350	1.12662	1.05704	0.855888	1.05966	1.07317	0.591837	0.816296	0.481273	0.644466	0.64199	0.927738	-2.67047	-7.3578	-3.88071	0.112546	0.198169	9.93905	-2.68126	-8.01321	-2.82328	-2.35477	-6.25426	-1.75238	-3.00573	-7.22382	-1.98732	-2.47887	-6.81279	0.528972	-3.229189e+001	-3.548143e+002	-3.871062e+002
39400	1.05334	1.11871	0.681386	0.720282	1.1772	0.863188	0.679049	0.626836	0.664831	0.950649	0.91074	-3.06676	-7.17328	-3.92998	0.244819	0.271764	1.51775	-2.89266	-7.21828	0.904852	-2.87669	-6.5399	-3.45129	-3.5865	-7.76423	-2.79735	-2.36829	-7.07702	-3.53969	-3.394148e+001	-3.510595e+002	-3.850010e+002
39450	1.04053	1.09676	0.728545	0.681839	1.00818	0.902785	0.566033	0.46809	0.709103	0.931336	0.891307	-2.69691	-6.24533	-0.865106	0.128954	0.0681698	7.45365	-2.87096	-6.10569	-4.14994	-2.36818	-5.95635	-2.2642	-3.08157	-6.1606	-2.53617	-2.39061	-6.2485	-3.02823	-2.627480e+001	-3.493590e+002	-3.756338e+002
39500	1.08141	1.0657	0.696735	0.977766	1.16374	0.690658	0.636286	0.403473	0.661217	0.762673	1.28054	-2.82407	-6.81262	-2.68445	0.252291	0.846894	5.45766	-3.20723	-6.44656	-0.86948	-2.1598	-6.71098	-1.34307	-3.2239	-8.84993	-4.26443	-1.62299	-6.6127	1.66829	-4.170426e+001	-3.500806e+002	-3.917849e+002
39550	1.05996	1.24193	0.62853	0.999051	1.02805	0.682656	0.821705	0.625811	0.578982	0.911647	1.1965	-3.4507	-6.5994	1.42662	0.420941	0.0869997	4.08297	-3.22669	-6.85804	-0.521879	-2.12308	-6.51534	0.932901	-3.84407	-6.23668	1.98854	-2.09951	-6.31014	0.457524	-3.272762e+001	-3.525691e+002	-3.852968e+002
39600	1.17585	1.07813	0.636238	0.768896	1.07564	0.636658	0.579738	0.731072	0.603577	0.670096	0.967226	-2.51349	-6.45148	-2.94584	0.157334	0.0511662	7.90255	-2.44764	-6.46884	0.800462	-2.41078	-6.33423	1.33717	-2.5009	-6.83167	-0.462584	-2.02303	-6.02832	-1.32277	-2.924978e+001	-3.503275e+002	-3.795773e+002
39650	0.941419	1.1272	0.658735	0.806984	1.02243	0.646651	0.480017	0.539301	0.478877	0.954492	0.941469	-1.8193	-6.04926	-2.95783	0.307542	0.490642	1.67427	-2.71647	-5.71218	-2.92577	-2.21769	-6.99034	-4.38479	-2.73445	-6.46006	-3.42002	-1.78553	-6.54194	-1.19978	-3.201303e+001	-3.480946e+002	-3.801076e+002
39700	1.119	0.959089	0.727683	0.636955	1.04974	0.561095	0.512389	0.585905	0.617405	0.869946	0.967363	-2.96699	-7.89595	-0.951308	0.124033	2.07911	21.3975	-3.57774	-8.35683	-2.26777	-3.09924	-7.96705	-2.59696	-3.05574	-8.08049	-4.25942	-2.67972	-6.04328	2.70264	-4.212486e+001	-3.544033e+002	-3.965281e+002
39750	1.04181	1.11298	0.718438	0.707863	1.08271	0.629461	0.666931	0.410193	0.642983	0.792342	0.77596	-2.93576	-9.00462	-3.33187	0.0993155	0.310528	0.85514	-3.23439	-8.60588	-3.12348	-2.67187	-8.72129	-4.46819	-3.65517	-8.88383	-2.2433	-3.47418	-8.50559	-3.57657	-2.508948e+001	-3.517668e+002	-3.768563e+002
39800	0.952494	1.14526	0.81749	0.758496	0.858176	0.845053	0.617567	0.896391	0.540674	0.667931	0.911903	-2.31772	-7.85124	-2.77706	0.280891	0.193128	2.17669	-2.5826	-7.93977	-2.72532	-2.2256	-7.70569	-2.56517	-2.96209	-8.71019	-4.40713	-2.56651	-9.16484	-2.97638	-3.125265e+001	-3.551886e+002	-3.864412e+002
39850	1.03313	1.17551	0.836837	0.877133	1.08196	0.631912	0.727954	0.386224	0.599712	0.947038	0.882883	-2.59108	-9.02466	-3.71503	0.0803695	0.418091	5.69418	-2.84494	-8.90631	-1.94737	-2.34237	-8.88482	-1.51458	-2.89968	-8.55677	-1.31957	-2.60311	-8.65591	-2.39845	-2.610762e+001	-3.511561e+002	-3.772637e+002
39900	0.998435	1.0175	0.654638	0.775698	1.21329	0.732724	0.310533	0.571534	0.670783	0.843695	0.958864	-2.64632	-8.39027	-2.54522	0.181234	0.204947	3.55937	-2.83673	-7.92386	-2.57816	-2.22597	-9.13402	-2.41556	-2.86533	-8.90676	-2.03137	-2.33528	-8.15473	-4.306	-2.654756e+001	-3.512111e+002	-3.777586e+002
39950	1.1944	1.18405	0.600702	0.77637	0.855373	0.636632	0.448749	0.573016	0.436689	0.69158	1.05386	-2.26471	-7.85916	-3.5685	0.240016	1.68269	25.4385	-2.91923	-6.81008	0.37242	-1.91364	-7.11181	-4.05598	-3.31447	-8.91991	-3.84173	-1.92066	-7.35597	-4.52133	-4.436087e+001	-3.505594e+002	-3.949203e+002
40000	1.04841	1.03962	0.756408	0.637168	0.977312	0.758971	0.414421	0.86054	0.719001	0.944037	1.02047	-2.51144	-5.28981	-2.18643	0.327225	0.15198	0.98142	-3.74554	-4.98382	-1.77132	-2.10849	-5.44094	-1.25182	-3.07917	-5.10927	-2.62357	-2.19723	-5.33587	-0.708977	-2.758235e+001	-3.522330e+002	-3.798154e+002
