iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	LnPrior	LnData	LnPosterior
71900	3.19725	1.85471	0.27967	0.864593	0.676684	0.495569	0.138939	1.89191	0.636874	2.47585	2.91329	0.442541	1.13515	0.76956	0.653349	0.597603	0.918196	0.0105305	0.262575	0.337108	0.731019	0.206847	-1.37969	1.45906	2.39876	1.47861	4.20454	-4.50786	0.14843	-0.440267	-0.615866	1.71752	-1.60514	1.85667	0.232396	0.0572841	0.184287	0.0643169	0.0329543	0.36588	0.0465941	0.211762	0.0554572	0.242693	0.0761821	6.59367	1.89677	-1.90212	3.86677	-1.4705	1.48035	2.02741	1.63375	4.24337	-4.14368	0.108763	0.182669	-0.540432	1.83533	-1.26761	3.29478	-0.727746	1.32738	2.55307	1.93942	4.31109	-3.40431	0.0899831	-1.71426	-0.861649	2.14043	-1.81803	4.52182	-0.624947	1.44202	2.52793	1.34077	4.3334	-4.33419	0.148568	-0.684769	-0.322321	1.59497	-1.79419	-0.00498265	-1.56982	1.13978	2.67027	1.36141	3.99853	-3.86771	0.250519	0.511268	-0.551369	-5.023726e+01	-2.730324e+02	-3.232696e+02
72000	3.07122	1.5494	0.544438	1.8116	0.567721	1.34103	0.322415	2.22473	0.946211	1.93103	2.45483	0.324734	1.02233	0.833475	0.699051	0.523349	0.687955	0.0104261	0.267615	0.41097	0.810265	0.384209	-1.0735	1.11036	2.24462	2.21216	4.39776	-4.02686	-0.344624	-1.59863	0.443874	1.16734	-2.42705	4.08362	0.171452	0.0579809	0.0879977	0.123245	0.0549386	0.561426	0.0352593	0.676937	0.0657028	0.0791436	0.757547	2.20979	1.07459	-1.95719	3.61229	-0.915623	1.40928	2.03256	2.24761	4.56549	-3.51579	-0.202818	0.25985	0.271861	1.42371	-1.44533	3.05729	-1.01641	1.06107	2.8975	2.48877	4.28881	-3.14328	-0.491454	-1.84023	-0.166508	1.13898	-1.50287	3.14148	-0.87083	1.19731	2.08304	2.05056	4.56673	-3.85622	-0.27139	-0.448367	-0.214816	1.42656	-2.58013	2.85822	-1.50539	1.54157	2.4821	2.22149	4.43615	-4.34003	-0.413563	0.320839	0.0512421	-6.399272e+01	-2.789395e+02	-3.429322e+02
72100	2.95747	1.53831	1.151	0.563019	0.512862	1.72708	0.227957	1.52656	0.416621	3.12675	2.63685	0.238425	1.01002	0.86956	0.670869	0.471243	0.671239	0.0144794	0.256051	0.329054	0.857277	0.574246	-1.74508	0.983075	2.64193	0.954927	4.5986	-3.49678	0.268646	-0.103816	-0.580084	0.718711	-1.48205	4.13922	0.183587	0.0515071	0.0830958	0.0768264	0.176413	0.0222161	0.306519	0.659716	0.328865	0.257951	0.322132	3.66959	1.16711	-1.22245	3.25606	-1.49981	0.936763	2.80455	1.53663	4.50355	-3.2248	-0.432166	0.311312	-0.470221	1.875	-2.43069	4.29137	-1.17712	1.1065	2.67717	1.30205	4.25394	-3.47289	0.195834	-1.81974	0.190544	1.18431	-1.05757	3.75748	-1.42323	1.16961	2.11482	1.27075	4.41822	-3.40684	0.665905	-0.499239	-0.412322	1.82169	-2.18839	0.888145	-1.91911	0.940068	2.49335	1.21775	4.37451	-3.39507	0.823462	0.702919	-1.73691	-7.085465e+01	-2.769091e+02	-3.477638e+02
72200	3.06856	1.99355	0.86087	0.617874	0.73438	2.87965	0.678214	1.67879	0.462992	1.13116	2.89587	0.460402	1.12451	0.850305	0.67944	0.577596	0.749095	0.0146319	0.203764	0.692123	0.927316	0.450312	-2.33475	1.52299	2.76839	1.60501	3.82831	-3.87116	-0.113563	-0.321926	-0.700402	2.15649	-1.8993	4.52085	0.070978	0.0673506	0.442328	0.164799	2.02682	0.0746593	0.0848755	0.269486	0.0761546	0.126203	0.120229	6.69712	1.86145	-2.02437	4.42535	-2.29749	1.55052	2.06097	1.70668	3.66112	-3.78974	0.363515	0.247839	-0.820247	2.01275	-0.96789	3.02086	-1.97959	1.61471	3.9559	1.65996	3.95581	-3.64402	-0.0179818	-1.8334	-1.12635	1.77531	-2.4243	4.32586	-2.15127	1.36368	3.46167	2.16357	4.06674	-4.30082	-0.140864	-0.829175	-0.273442	2.68534	-2.41161	2.67826	-2.25168	1.66895	2.86387	1.75935	3.91295	-3.84537	0.330403	0.336653	-1.009	-7.353933e+01	-2.895882e+02	-3.631275e+02
72300	2.97853	1.5916	0.605401	0.547558	1.10857	1.38112	0.251698	1.91366	0.454015	1.68084	2.429	0.637742	1.17887	0.645328	0.574277	0.542382	0.756197	0.0120567	0.223431	0.340732	0.767849	0.848539	-1.49308	1.34995	1.28861	1.2325	1.50434	-4.17958	-0.705983	-1.1021	-0.749759	2.12689	-1.96959	2.98954	0.460766	0.0487206	0.0876049	0.0605761	1.12598	0.0802466	0.0972371	0.812048	0.0423683	0.260758	0.059537	1.7003	1.4398	-2.20184	3.71737	-1.572	1.7794	1.51165	0.976425	1.33987	-3.94811	-0.505762	0.193938	-0.886721	2.29383	-1.81741	3.59117	-1.32022	1.04829	1.25864	1.61458	1.25393	-4.15642	-1.05599	-1.979	-0.822715	0.992288	-1.67415	2.56156	-0.514598	1.38039	1.49166	1.56693	1.35743	-4.19659	-0.556629	-0.836867	-0.639603	1.95218	-2.09906	 2.38	-1.48983	1.03047	1.41497	1.64738	2.97937	-4.39783	-0.781756	0.425026	-1.18979	-6.628373e+01	-2.897873e+02	-3.560710e+02
72400	2.81512	0.946728	0.889072	1.26142	0.541458	1.17462	0.205578	2.95977	0.559891	2.23171	2.85687	0.730425	1.04708	0.47713	0.879759	0.564848	0.907998	0.0100868	0.230519	0.412851	0.753161	0.286238	-1.58085	1.51165	1.53542	0.959263	1.93126	-4.41961	-0.436252	-0.766577	-0.623081	1.7718	-2.08208	4.17314	0.126995	0.262227	0.0746622	0.0731262	0.626078	0.147895	0.0661434	0.340986	0.0308246	0.151078	0.158276	3.45883	2.03788	-2.05982	4.2769	-1.31063	2.03869	1.57154	0.979969	2.32128	-4.28212	-0.579152	0.0364691	-0.782236	2.27156	-2.43948	3.78059	-2.08177	1.2863	2.14317	1.45095	1.32518	-4.46483	-0.548681	-1.89782	-0.519473	1.46378	-2.21056	4.40145	-1.45106	1.49302	1.74517	1.01933	3.01835	-4.40155	-0.554479	-0.728969	-0.526933	1.66411	-2.4518	0.163469	-1.67173	1.56617	1.41182	1.13912	3.31912	-4.04534	-0.188361	0.316787	-0.73198	-5.701800e+01	-2.863623e+02	-3.433803e+02
72500	2.70557	2.75607	0.765145	0.948577	0.615018	1.3272	0.229759	2.95843	0.399923	2.40735	2.54421	0.419311	1.16298	0.613125	0.816087	0.516967	0.822732	0.0104435	0.319046	0.348759	0.875971	0.445542	-2.53131	2.27194	2.14633	2.08585	0.903873	-4.01165	-0.51474	-0.822961	0.0760093	1.65576	-1.84738	3.6672	0.134854	0.0518298	0.0608202	0.458424	0.0961394	0.174903	0.0836772	0.58427	0.0635601	0.194114	0.246192	1.86473	1.25161	-2.32804	4.09401	-2.90973	2.33137	2.58959	1.28203	0.883235	-3.9008	-0.416497	0.0257281	0.300974	1.94455	-1.30184	2.26188	-1.70726	2.23686	2.16223	2.65502	1.19644	-4.10167	-0.219064	-1.94762	0.165788	1.06506	-1.48599	3.18761	-2.01459	2.16543	2.05747	2.87587	1.1142	-3.82717	-0.481976	-0.879074	0.16937	2.14934	-1.29606	2.41128	-2.44235	2.62919	1.92567	2.3401	1.02845	-4.08267	-0.0291755	0.0957079	0.372775	-5.837253e+01	-2.861177e+02	-3.444902e+02
72600	3.04036	2.74479	0.343436	1.37473	0.588763	0.851255	0.382703	2.18103	0.663926	1.18923	2.65623	0.644216	1.08982	0.333057	1.04587	0.539635	1.00917	0.0168041	0.474102	0.500194	0.90361	0.236151	-1.78105	2.85177	2.48616	3.16436	-1.41534	-4.25301	-1.33865	-0.634225	1.11528	0.631371	-1.88826	4.2264	0.101425	0.0924441	0.283275	0.323911	0.0877546	0.171737	0.0640094	0.360248	0.138892	0.587245	0.119143	6.96165	1.58284	-1.73209	4.01349	-1.73096	2.70738	2.24572	3.29309	-1.13298	-3.64758	-1.05075	0.0698779	0.422263	2.27843	-1.54857	3.72958	-1.77057	2.57742	3.16978	3.39346	-1.60078	-4.04614	-1.38776	-1.77379	2.07099	1.36795	-1.82127	3.08562	-1.14593	2.61348	2.16702	3.29517	-1.52531	-4.4668	-1.40451	-0.785103	0.489657	1.05717	-2.24106	2.6047	-1.80739	3.11859	2.07959	3.83328	-1.16069	-3.98219	-0.972112	0.0378238	1.05998	-7.059708e+01	-2.908526e+02	-3.614496e+02
72700	2.64387	2.70168	1.02012	1.37553	0.996829	1.82175	0.11764	2.55032	1.24036	2.43409	3.13014	0.476824	1.22437	0.513587	0.774357	0.615664	0.701076	0.0148968	0.236085	0.373047	0.796068	0.671708	-0.896254	2.61375	1.45612	2.71871	-0.666562	-4.5648	-0.908119	-0.454668	2.96311	1.71947	-2.50571	 4.41	0.128886	0.0872957	0.136408	0.0315531	0.071355	0.0764798	0.0453046	0.272035	0.127258	0.504956	0.0890193	12.6258	2.19754	-2.09702	4.47791	-0.508579	2.55726	1.17787	2.36777	-0.692319	-4.21794	-0.842567	0.152886	3.04066	2.90145	-2.41322	4.49121	-0.431922	2.13517	2.84704	2.67355	-0.737924	-4.56351	-0.821706	-1.95562	2.56343	1.27875	-3.20408	0.454067	-1.02711	2.51682	2.01295	2.66359	-0.795521	-4.60066	-0.815428	-0.972359	3.22825	2.17896	-2.31037	-1.27321	-1.81175	2.82806	1.5226	2.84708	-0.456205	-4.48701	-1.15337	-0.00689093	2.88333	-6.747350e+01	-2.858032e+02	-3.532767e+02
72800	2.48837	1.25718	0.266951	1.62893	0.873438	1.60073	0.238335	2.08352	0.649774	1.83838	3.02148	0.473974	1.42517	0.502656	0.501333	0.410201	0.689924	0.0125944	0.442539	0.764351	0.633913	0.531197	-1.61148	2.90266	2.16627	2.52152	-3.46646	-4.03644	0.102004	0.0672451	1.26796	0.921612	-3.48108	4.43567	0.181031	0.124961	0.18348	0.195453	0.135452	0.0685037	0.17515	0.312879	0.092762	0.182609	0.134259	5.40232	0.98318	-3.21843	3.92806	-0.657204	2.62517	2.4131	2.4163	-3.21759	-4.17467	0.165774	0.0595226	1.44522	0.975043	-3.4101	3.95058	-1.77856	2.02284	2.75927	2.43065	-3.51029	-3.34694	-0.229155	-1.8179	1.32773	0.205482	-3.48745	3.14896	-0.772512	2.3042	2.08381	1.78367	-3.75409	-3.61822	0.654551	-0.862913	1.29935	1.67323	-2.88333	0.981787	-1.8247	3.0709	1.74788	2.7915	-3.54805	-3.61057	0.287606	0.05187	1.39347	-7.330307e+01	-2.945588e+02	-3.678618e+02
72900	3.07912	2.18571	0.789249	1.34003	0.419431	0.555952	0.159282	1.61536	1.1522	1.48028	3.2773	0.637826	1.02952	0.499954	1.00846	0.47015	0.935278	0.0164937	0.241379	0.500922	0.948172	0.369806	-1.35335	2.34909	2.21117	2.42209	-2.60466	-4.44594	-0.242662	-0.603782	1.05062	1.85756	-1.40957	3.58973	0.0830142	0.28474	0.0755541	0.354837	0.0439388	0.155258	0.0467029	1.88592	0.189646	0.145507	0.475598	1.95974	1.98898	-2.23646	4.39258	-1.3653	2.91475	2.47061	3.04015	-2.77054	-4.42234	0.0787614	0.0604949	0.561138	2.1235	-2.06763	3.85852	-1.38922	1.64658	2.38331	3.50734	-2.55635	-3.93848	-0.470989	-2.1434	1.33788	2.23503	-1.02357	4.08261	-1.01768	2.72247	2.21729	1.59352	-2.61801	-4.04643	-0.175878	-0.869694	1.17746	2.58935	-1.14774	0.74974	-1.79223	3.1185	2.24052	1.49577	-2.52547	-4.46404	-0.448069	0.0774813	1.04386	-6.896162e+01	-2.808313e+02	-3.497929e+02
73000	3.0964	2.73234	0.168438	1.06359	1.3495	2.60255	0.141692	0.94555	1.10033	1.75842	3.18372	0.722932	1.04692	0.439991	0.583653	0.467942	0.784038	0.0112294	0.410614	0.325812	0.689348	0.493217	-2.01473	1.71976	1.49328	3.16711	-4.05759	-4.42199	-0.709752	-0.843495	-0.964601	2.46766	-1.72724	3.92154	0.0648342	0.161484	0.0811635	0.0656588	0.256783	0.0404097	0.0432324	0.278529	0.0799087	0.515793	0.126342	4.7734	1.8873	-1.83876	3.66805	-2.11671	2.43355	1.75038	2.75504	-4.54007	-4.39462	-0.962405	0.0325231	-1.02379	2.84748	-1.86249	3.92782	-1.85031	1.19562	1.9545	2.71821	-3.7412	-4.375	-0.614435	-2.0102	-0.892299	1.33852	-1.95273	3.99648	-1.92752	1.48129	1.36927	2.55378	-4.22815	-4.5293	-0.828581	-1.08061	-0.832701	1.92082	-1.50991	-0.0926904	-2.05256	2.22091	1.2933	3.17583	-3.77868	-4.13743	-0.723092	0.046551	-1.19049	-5.433585e+01	-2.896116e+02	-3.439474e+02
73100	2.39254	1.11392	0.591328	2.33247	0.447253	1.0734	0.434754	1.24437	0.767851	1.88448	2.86058	0.670027	1.18548	0.559997	0.739083	0.614226	0.966302	0.0146155	0.223184	0.264918	0.710462	0.349584	-0.810101	2.90057	2.44397	3.79102	-2.83649	-4.38211	-0.92873	-0.891219	0.664949	2.26233	-1.2476	2.11047	0.0815389	0.179779	0.0954609	0.0777212	0.119375	0.133799	0.0660398	0.364909	0.0632031	0.58635	0.207423	1.27422	1.74145	-0.44299	2.03911	-1.21538	3.36102	2.39316	3.63145	-2.67813	-4.51368	-0.969789	-0.00561759	0.668311	2.61111	-0.852976	2.73834	-0.718427	2.16725	2.4215	3.77831	-2.94695	-4.39717	-0.65468	-1.96462	0.576575	2.06638	-1.83014	4.33515	-0.662357	2.55687	2.7745	3.08298	-3.24778	-4.52483	-0.892412	-0.973263	0.574318	3.0564	-1.44131	1.92989	-0.851927	3.23412	2.54626	3.67477	-3.23582	-4.24657	-1.03771	0.145648	0.862283	-5.377624e+01	-2.909894e+02	-3.447656e+02
73200	3.05296	2.98012	0.349529	0.819112	0.979706	1.10095	0.296094	2.1595	0.859633	1.74272	3.15565	0.482059	1.09954	0.345203	0.800381	0.466574	0.887333	0.016261	0.27218	0.455111	0.708216	0.328741	-1.37662	2.32504	2.38997	2.49677	-3.38373	-3.67923	0.0241459	-0.522831	0.121941	1.43731	0.794014	1.03508	0.223813	0.43589	0.141851	0.110133	0.0797158	0.0613577	0.150894	0.504051	0.29555	0.599952	0.144569	3.23881	0.56072	1.00238	0.890925	-1.87304	2.69757	2.39215	2.08249	-3.20411	-3.1566	-0.282543	0.14512	0.423034	1.7233	0.638261	1.38219	-0.822882	2.13634	2.71244	2.99373	-3.39553	-3.70169	-0.28182	-1.89493	0.467372	1.55516	0.956736	1.79246	-1.05047	2.94882	2.73604	3.24213	-3.42368	-3.59892	-0.48469	-0.991936	0.0153706	1.35049	0.602648	0.317853	-1.78792	3.18265	2.28795	2.52087	-3.41142	-3.715	-0.201313	0.234019	0.891415	-7.083523e+01	-2.786879e+02	-3.495231e+02
73300	2.61959	2.31061	0.665142	1.623	0.433017	1.23074	0.242297	2.19407	0.923687	1.37499	2.98361	0.464005	1.20464	0.424158	0.655715	0.472194	0.581834	0.0122379	0.605263	0.285284	1.0285	0.417696	-0.618417	2.05281	2.08628	2.33211	-3.57941	-3.43438	-0.53806	-0.776241	1.14202	1.24012	0.54792	0.844203	0.307893	0.463786	0.043834	0.0752552	0.118753	0.40904	0.0280698	0.442013	0.109948	0.137753	0.139303	3.90783	0.891199	0.599527	1.68932	-1.41148	2.4166	1.68625	2.49477	-3.78616	-3.16487	-0.640818	0.0220039	1.12018	1.20476	0.245498	1.85013	-0.600316	1.77575	2.11752	2.24481	-3.88291	-2.56661	-0.597195	-1.94736	1.02541	1.27586	1.24114	0.469467	-0.76098	2.55492	2.1497	2.2629	-3.71964	-4.33018	-0.901465	-0.761487	1.34376	1.55452	0.637356	1.47439	-1.01003	3.04699	1.90138	2.18936	-3.54407	-3.63604	-0.338569	0.180942	1.2978	-6.352463e+01	-2.807225e+02	-3.442472e+02
73400	2.69816	2.89887	1.18079	1.06259	0.592289	2.41858	0.186927	1.80802	0.724275	1.70322	3.21873	0.527813	1.36331	0.459571	0.948539	0.609662	0.812472	0.010528	0.297061	0.451721	0.763233	0.366755	-0.864679	2.65202	2.4271	1.98205	-3.24406	-3.17915	-0.835847	-0.610751	0.737704	0.70972	0.0245636	0.389602	0.198517	0.0760276	0.140922	0.143088	0.118662	0.163009	0.344288	1.14335	0.124836	0.343107	0.166599	2.34084	-0.0144538	0.577652	1.24142	-0.768685	2.54265	2.26953	2.20309	-3.41064	-2.86905	-1.38219	0.128574	0.600001	1.26846	0.127552	1.61578	-1.34459	2.41642	3.12743	1.50825	-3.09094	-3.30452	0.0203397	-2.02355	1.01213	0.617837	0.232736	1.88012	-0.613677	2.37262	2.40987	2.42684	-3.00828	-3.31438	-0.619831	-0.904943	0.587559	0.408807	-0.0954235	1.30226	-1.28177	3.19678	2.42633	2.40973	-2.99012	-2.34462	-0.795713	0.0297288	1.17398	-7.176937e+01	-2.844232e+02	-3.561925e+02
73500	2.73179	2.88963	0.513572	2.55211	0.448657	1.04642	0.222558	1.83873	0.659093	3.10205	2.40493	0.624096	1.05491	0.65552	0.763646	0.730161	0.692035	0.0144581	0.36091	0.450477	0.861044	0.582921	-1.13567	2.29241	2.6542	2.17116	-4.29327	-3.04781	-0.9406	-0.882517	-1.85272	0.650552	0.729859	0.696426	0.380898	0.0815948	0.197979	0.243552	0.075755	0.0915921	0.0638082	0.37347	0.0712857	0.0957613	0.213667	0.732207	0.754243	1.3156	0.710098	-1.52165	2.61516	2.11463	2.68401	-4.25736	-3.28405	-0.767627	0.133763	-1.25157	0.862139	0.0275439	1.36045	-0.470735	1.62363	2.45064	2.22011	-4.24623	-2.93657	-0.717296	-1.97375	-1.62274	0.580819	1.06162	0.634656	-0.802855	2.28195	2.26949	2.70955	-3.7901	-3.51867	-0.654651	-0.890122	-1.86835	0.559723	0.935671	-0.264212	-1.73878	2.59149	2.23388	2.72516	-4.32506	-3.09083	-1.16216	0.112916	-1.95562	-6.194675e+01	-2.798906e+02	-3.418373e+02
73600	3.04103	2.54451	0.205364	0.689738	0.54127	2.05468	0.118111	3.08384	0.485869	1.98304	2.3361	0.430543	1.18777	0.414393	0.841843	0.571061	0.808987	0.0209672	0.295815	0.334158	0.76735	0.340399	-0.585971	2.25733	1.87366	2.30553	-4.46926	-3.31237	-0.411039	-1.22939	-2.1971	0.945361	0.842313	-1.4423	0.116759	0.105738	0.134623	0.121786	0.800734	0.0655635	0.0880274	0.781004	0.0729379	0.176556	0.145534	41.4615	1.15029	1.09499	1.08697	-0.754708	2.55729	1.99215	2.26109	-4.00779	-3.59259	-0.269235	0.0640269	-2.26591	1.5841	0.924301	1.14387	-0.40415	1.96155	2.27829	2.80022	-3.90403	-3.20214	-0.200816	-2.12959	-2.99221	0.795625	0.660133	2.12584	-0.628998	2.25942	1.39553	3.02448	-3.68996	-3.3996	-0.616604	-0.804164	-2.32855	1.10387	0.974668	-1.32824	-0.939459	2.40124	1.23994	2.59296	-4.39468	-3.24545	-0.239643	0.171402	-1.99668	-6.937903e+01	-2.823828e+02	-3.517618e+02
73700	3.11011	2.3959	0.867977	0.44984	0.862676	0.821532	0.449424	2.21253	0.957364	1.83316	3.23121	0.787709	1.33506	0.526776	0.664597	0.728076	0.732101	0.0134373	0.286792	0.504799	0.72699	0.344955	-1.5401	2.43356	2.22096	2.77185	0.643082	-3.22674	0.014419	-0.774871	-4.35323	0.903157	-0.675296	1.22991	0.35043	0.155903	0.0214302	0.195882	0.83729	0.0600263	0.0707034	0.244395	0.124375	0.0873508	0.105111	2.05913	0.689777	-0.344619	2.4115	-1.99863	2.57796	2.0579	2.96915	0.188518	-2.95029	0.0251747	0.0247937	-3.77387	0.811162	-0.67158	1.69861	-1.77517	1.54524	2.1559	2.57691	0.912212	-3.12511	-0.14577	-1.85451	-4.4615	0.583346	-0.617869	3.1112	-1.16373	2.23892	2.23547	2.8196	1.94166	-2.7292	0.173157	-0.937195	-3.92336	0.949364	-0.958532	0.18662	-1.68684	2.70261	2.38811	2.97635	1.62655	-3.20983	0.137118	0.206303	-4.54213	-6.317720e+01	-2.896577e+02	-3.528349e+02
73800	2.97311	1.50277	0.56724	1.13182	1.02256	2.43315	0.47255	1.10147	0.699357	1.65823	2.76547	0.43406	1.06707	0.492346	0.992191	0.604761	0.830691	0.0132147	0.427594	0.341813	0.881157	0.729325	-2.05088	2.50765	2.22595	1.60944	0.536835	-3.98725	-0.185668	-0.0728709	-4.07719	0.662527	-2.06047	3.24802	0.0328072	0.131828	0.115944	0.105874	0.90388	0.182298	0.0339296	0.914275	0.295606	0.13264	0.230962	3.69866	0.603156	-2.83504	4.05382	-2.12085	2.50791	2.14639	1.27992	-0.785009	-3.30158	-0.00369741	0.0863415	-3.72448	0.710292	-1.52549	1.56108	-2.02448	2.04268	2.75692	0.877397	1.11495	-3.35726	-0.128725	-1.91906	-3.56331	0.914527	-2.31115	3.57957	-2.40143	2.33284	2.06134	1.23007	1.06501	-4.5505	-0.24672	-0.724259	-4.213	1.16181	-2.03005	1.83379	-2.08778	2.60021	2.0198	2.091	2.04254	-3.74826	-0.189252	0.203534	-3.01298	-7.557771e+01	-2.916303e+02	-3.672080e+02
73900	2.42211	2.46201	0.377347	1.57299	0.580281	0.621811	0.34208	1.64387	0.86774	2.01566	3.2595	0.47293	1.03166	0.685808	0.779148	0.361388	1.00951	0.010903	0.228669	0.593962	0.812429	0.304104	-1.55285	1.73112	2.39107	2.77243	4.45531	-4.26147	-0.211998	-0.577845	-3.78184	0.871703	-2.48996	3.09923	0.0576661	0.104184	0.0448432	0.0635538	0.114376	1.12418	0.596011	0.404923	0.243994	0.276986	0.146511	0.834043	1.15366	-2.38835	4.30779	-1.35615	1.6265	2.64295	2.68191	4.09206	-3.68389	0.978454	0.137805	-3.62932	1.78643	-1.72377	4.01308	-1.56672	1.72051	2.46672	3.06786	4.10076	-3.00212	-1.21545	-1.62831	-4.10762	0.861523	-2.59031	4.48429	-1.52493	1.74865	2.35412	2.50605	4.09898	-3.75964	0.425269	-0.704623	-3.62882	1.70431	-2.39787	2.05692	-1.16923	2.09215	2.60738	2.71958	4.57217	-4.1757	-0.165316	0.333766	-3.8506	-6.592530e+01	-2.892679e+02	-3.551932e+02
74000	3.29937	2.31338	0.293779	1.2531	0.457519	1.84168	0.15331	1.5053	0.689541	2.66597	3.24108	0.251021	1.1213	0.658008	0.504507	0.553041	0.876443	0.0124936	0.164617	0.286429	0.74709	0.350229	-1.21107	1.34413	1.81717	1.44859	4.43857	-3.43166	-0.720727	-0.449771	-4.52946	1.16885	-2.2602	4.5454	0.0588857	0.232291	0.143209	0.0463701	0.0782139	0.105434	0.0778564	0.442748	0.12616	0.26191	0.15276	1.11784	1.28737	-2.15446	4.18797	-1.28613	1.20646	1.94665	1.68033	4.48166	-3.38054	-0.815337	0.298218	-4.25956	1.83317	-2.24112	4.51892	-0.855378	1.20888	1.85303	1.15482	3.82622	-3.09078	-0.589553	-1.84676	-4.45522	1.45759	-1.86557	4.48161	-1.27436	1.52683	2.37675	1.4652	4.40673	-3.51115	-0.170765	-0.698759	-4.57301	1.90834	-2.30248	4.08126	-1.77947	1.07814	1.33732	1.32784	4.51287	-3.03922	-0.616658	0.638484	-3.91832	-4.598525e+01	-2.718948e+02	-3.178801e+02
74100	2.27798	2.28541	0.615286	0.960106	0.3856	0.836544	0.225439	1.64318	0.867837	2.30588	3.02137	0.21636	1.07185	0.548837	0.849006	0.495838	0.784015	0.0115673	0.695234	0.248504	0.780185	0.516078	-0.211311	1.00905	1.82989	1.80288	4.59496	-2.335	0.0541119	-0.895582	-3.82936	0.828387	-1.98033	4.41638	0.257712	0.0898181	0.157734	0.0622895	0.0510287	0.062105	0.0522805	1.30597	0.0668235	0.0667593	0.379469	1.73621	0.486072	-2.26749	4.5931	-0.974404	1.02149	2.18121	2.02976	4.29422	-2.1512	0.095732	0.330411	-4.01929	1.17837	-1.85446	3.64824	-1.3828	0.768108	2.09257	1.62504	4.44237	-2.60027	0.0344135	-1.77904	-3.98713	0.489023	-1.50467	3.88136	0.298874	1.25877	1.81817	1.76044	4.3899	-2.72709	-0.200787	-0.770132	-4.22841	0.582845	-1.30082	3.36626	-1.44052	1.19024	1.76213	1.63611	4.52159	-2.35462	0.256933	0.458006	-3.62634	-5.139409e+01	-2.835793e+02	-3.349734e+02
