iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
3600	1.01014	1.04861	0.587201	0.844507	0.646019	0.850687	0.622201	0.373809	0.586472	0.666375	0.53115	0.498718	-6.78376	-0.860155	3.44945	3.04699	4.13122	-1.69634	0.0800858	0.1843	0.215819	0.243855	1.05177	1.7006	1.35397	0.528496	-6.72093	-0.680496	3.11405	3.95453	3.83023	-1.28014	0.241722	-5.99792	-0.00823707	3.58993	3.05291	3.79603	-1.50217	0.416006	-6.78782	-1.43446	2.85331	3.7947	2.42233	-2.0759	0.766227	-6.68589	-1.97746	2.83058	4.56966	3.94024	-1.95573	-4.817950e+01	-3.279984e+02	-3.761779e+02
3700	0.634101	0.981768	0.756461	1.10582	0.488362	0.847815	0.935719	0.289851	0.454041	0.881339	0.284069	3.52435	-6.48895	-3.69322	3.38595	3.28782	4.31312	-1.32665	0.491976	0.0564837	0.125062	0.54607	2.63533	1.84075	0.889481	3.35935	-6.77974	-3.23117	3.86831	1.86868	3.48264	-1.92677	3.09732	-6.75867	-4.16141	3.02285	1.33769	3.7106	-1.69961	3.07347	-6.82573	-4.06271	2.35233	2.77469	2.47224	-1.10141	4.08755	-6.39527	-3.61318	4.17445	2.3761	3.76349	-2.10267	-5.147116e+01	-3.350426e+02	-3.865138e+02
3800	0.620991	0.882567	1.0456	0.811083	0.655577	0.80774	0.633897	0.519287	0.495304	0.872793	0.611533	3.47242	-7.15328	-3.71813	1.79675	2.20751	4.44655	-0.937588	0.139228	0.0851371	0.973235	0.418434	2.54826	1.31891	1.44536	4.26472	-7.31535	-1.55247	2.0039	0.731383	4.08792	-0.100268	3.78757	-6.47357	-2.08159	1.56724	1.1546	4.4233	0.752922	3.19415	-7.31723	-5.27639	1.76842	1.30671	3.57443	-0.393281	3.56551	-7.26889	-3.96683	0.317475	1.74211	3.81555	-0.746361	-6.163726e+01	-3.328482e+02	-3.944855e+02
3900	0.88497	0.968142	0.843938	1.03373	0.556178	0.796724	0.775672	0.2342	0.526146	0.614027	0.46222	3.6556	-6.01914	-4.3282	2.54596	0.6713	3.97839	-1.68342	0.19237	0.123579	0.0861341	0.231653	1.84328	2.45968	1.68777	4.16152	-6.499	-4.48906	2.33166	0.72461	2.59611	-1.83574	3.26898	-5.81441	-4.21769	2.39633	0.510301	3.30093	-0.433454	3.24685	-6.17849	-4.34947	2.77339	1.04243	2.52583	-0.524633	3.3328	-6.30634	-4.06298	2.90708	3.15333	3.58682	-1.84932	-4.395082e+01	-3.333700e+02	-3.773208e+02
4000	0.771967	0.792752	0.75101	0.83575	0.458005	0.847601	0.752556	0.57316	0.394395	0.545491	0.446511	4.44401	-5.8036	-4.5969	4.06909	1.4138	3.75922	-3.25211	0.197701	0.232294	0.183183	0.0888743	1.26737	2.37493	1.39284	4.0227	-5.56854	-4.3665	4.15884	0.827975	2.30372	-3.18018	3.98708	-5.94328	-4.72262	3.58689	1.05165	3.78002	-1.7144	3.55468	-6.16316	-5.07475	4.33344	1.1152	2.12975	-3.30575	4.27264	-6.49846	-4.84181	4.0896	1.11964	4.27907	-2.09911	-4.361439e+01	-3.352060e+02	-3.788204e+02
4100	0.881443	1.06848	0.679111	0.991775	0.615227	0.743008	0.543036	0.379263	0.351273	0.885354	0.672587	2.65188	-5.80847	-4.51931	2.90817	1.41475	4.03131	0.404737	0.102513	0.36021	0.209073	0.594433	1.58517	2.61879	3.27801	2.31637	-5.32992	-4.87917	3.10728	1.93405	2.30755	-1.06227	2.1911	-5.19852	-4.93699	3.38941	1.45544	3.34359	-1.05512	2.03488	-6.97708	-5.34601	2.39201	2.23414	3.62932	0.565122	2.64544	-5.98539	-4.40508	2.78865	2.25189	2.95402	-1.11538	-5.829578e+01	-3.292801e+02	-3.875758e+02
4200	0.955489	0.914714	0.616134	1.0553	0.604804	0.787357	0.767747	0.419107	0.371561	0.637571	0.410205	3.25725	-7.02413	-4.55607	3.19377	0.511402	4.53794	-2.79111	0.38308	0.0803786	0.182092	0.137206	1.37281	1.6578	8.42961	3.31294	-6.77169	-4.56435	3.6157	1.6365	3.55756	-1.82993	3.15746	-6.57845	-4.64095	3.12012	0.589045	4.1094	-1.32363	2.68984	-6.98102	-4.57619	3.4561	0.798676	4.59219	-0.199152	4.24116	-7.28708	-4.53547	3.64484	2.22339	3.68262	-2.74403	-4.840063e+01	-3.348621e+02	-3.832627e+02
4300	0.921439	0.969698	0.516089	0.642563	0.519314	0.89187	0.641118	0.25259	0.283853	1.00697	0.255056	2.16834	-6.25395	-4.67268	3.9399	1.96047	4.07304	-2.4232	0.302294	0.0568834	0.142582	0.101153	0.819662	3.35342	1.6697	2.05945	-5.80255	-4.54059	3.36702	1.8837	2.58754	-1.45374	2.33053	-6.20497	-4.77236	4.14197	1.22572	4.57789	-1.53983	2.25559	-6.40904	-4.47042	3.82422	1.88395	2.84339	-1.90956	2.66417	-6.67074	-4.62637	3.73589	1.5408	3.95592	-1.60944	-4.150175e+01	-3.312636e+02	-3.727653e+02
4400	0.710468	0.947313	1.09686	0.8221	0.610798	0.739092	0.787594	0.405505	0.323611	0.791457	0.37059	2.17252	-6.83238	-3.57382	3.4631	4.04571	4.30212	-0.893703	0.430793	0.121523	0.0988848	0.084691	2.35118	3.6491	0.884255	2.07428	-6.74228	-3.72145	3.87484	3.26579	3.80413	-1.714	2.61903	-6.5343	-3.65549	3.58903	2.50926	4.40558	-1.25746	2.5993	-6.95771	-3.42886	2.94759	2.34889	2.87789	-2.07216	3.03088	-6.81287	-3.6499	3.3388	3.8136	4.53708	-2.0082	-4.393851e+01	-3.303167e+02	-3.742552e+02
4500	0.819754	0.901389	0.834778	0.89858	0.530542	0.85777	0.836502	0.465122	0.576876	0.895065	0.493542	4.1748	-7.44905	-2.87406	4.34272	0.418178	4.41335	-3.6324	0.157148	0.0706479	0.101641	0.165147	1.85838	0.957092	1.25608	4.14049	-7.30777	-2.7082	3.85681	1.00315	4.2857	-1.85641	3.0526	-7.61968	-3.04632	4.53962	1.4444	4.47874	-3.66119	4.30513	-7.4176	-3.31795	3.77551	1.62151	2.99513	-3.00627	4.56301	-7.66164	-2.94353	3.92903	0.609171	3.40384	-4.04914	-4.166006e+01	-3.351498e+02	-3.768098e+02
4600	0.67389	0.880833	0.841135	0.9593	0.505557	0.742814	0.712104	0.46926	0.299487	0.802891	0.403793	2.92234	-7.09556	-2.22078	3.68486	2.42084	4.48076	-2.32072	0.402258	0.233698	0.0738103	0.0491971	1.60192	3.15944	1.26635	2.99758	-7.48201	-2.65357	3.70306	3.17604	4.37937	-1.61485	3.11151	-6.77161	-2.3632	3.35358	1.82104	4.55904	-1.10784	2.46878	-7.18063	-1.93007	3.35638	2.40897	3.93578	-0.959928	3.47145	-7.02648	-2.22192	3.60646	2.78803	4.05512	-1.85565	-4.386523e+01	-3.271746e+02	-3.710399e+02
4700	0.790209	0.933127	0.821686	0.971667	0.648863	0.743224	0.674633	0.47538	0.54712	0.813426	0.879857	2.94322	-6.52701	-1.34503	3.66154	1.52833	4.00541	-4.10817	0.214704	0.320414	0.262271	0.180335	1.50952	1.44126	3.92504	2.88519	-7.04311	-0.332644	3.98049	2.34438	3.83068	-2.26268	2.82395	-6.78721	-1.52423	3.69361	1.77354	4.32802	-3.23221	2.97775	-6.71685	-0.608749	3.57482	2.26683	3.38184	-3.54976	2.79289	-7.03721	-1.55622	3.69262	2.581	4.35148	-4.00339	-4.889467e+01	-3.339051e+02	-3.827997e+02
4800	0.840426	0.760217	0.980506	0.773488	0.522149	0.765084	0.754817	0.32164	0.475607	0.678894	0.532953	4.34463	-6.55995	0.743504	4.01709	0.835959	3.29439	-4.39885	0.123452	0.203994	0.114466	0.567534	2.07984	1.44983	3.31832	3.56297	-7.25553	1.16375	2.56704	1.44451	3.01399	-3.35951	3.97527	-6.11103	0.813339	4.34492	0.515084	3.52863	-3.27094	3.8125	-6.55061	0.13897	3.55705	0.829398	2.73197	-4.49125	3.679	-6.21831	0.712382	3.05386	2.85489	3.24543	-4.24122	-5.324933e+01	-3.353051e+02	-3.885545e+02
4900	0.767219	0.961617	1.10986	1.116	0.454028	0.771019	0.972241	0.214939	0.366939	0.83433	0.752995	4.32388	-6.8656	1.38258	3.15895	0.477342	4.36602	-0.515243	0.0816092	0.378611	0.0858502	0.0815802	0.843278	1.34496	1.37957	4.292	-6.7118	1.40486	3.1105	0.987609	3.37225	-1.06567	4.43253	-6.30326	1.18379	2.86284	0.628395	3.70507	-0.936775	4.40746	-6.50073	1.54078	3.3733	0.132436	3.7994	0.132051	4.30054	-6.75587	1.492	3.50195	1.36073	3.62127	-2.60357	-3.775417e+01	-3.335199e+02	-3.712741e+02
5000	0.861062	0.945625	0.726888	0.830168	0.642983	0.766496	0.807104	0.350828	0.41285	0.703231	0.545807	4.49331	-5.79195	-0.961664	3.94794	0.86385	3.91956	-4.48465	0.231607	0.113086	0.175656	0.416263	2.41441	3.15017	3.28258	4.53495	-5.72339	-0.589439	3.64222	0.155326	3.00886	-1.60011	4.11786	-5.79428	-0.813616	3.93233	0.120626	3.49752	-1.99958	4.04832	-6.41607	-1.29389	3.5009	0.395058	1.9649	-3.04617	4.53768	-6.0471	-1.05931	3.04661	0.75918	2.77005	-4.44044	-4.804208e+01	-3.276852e+02	-3.757272e+02
5100	0.566287	1.06404	0.939675	0.910265	0.560586	0.712954	0.73549	0.448914	0.643688	0.980098	0.483289	4.57115	-6.49464	-0.547888	3.9036	1.99406	3.34818	-3.24116	0.756537	0.593096	0.239551	0.121229	0.896877	0.966111	1.18847	3.67743	-7.23242	-0.317851	4.04573	2.44908	3.33002	-2.77203	4.44501	-5.36275	0.339139	3.94755	0.753924	3.23404	-1.99675	3.9183	-6.99271	-0.424237	3.91801	1.39997	3.0988	-3.39273	4.06112	-5.25753	-1.24093	4.35829	1.74468	2.66265	-2.12232	-5.530752e+01	-3.340368e+02	-3.893443e+02
5200	0.753107	0.864397	0.908563	0.787946	0.737159	0.692545	1.0689	0.353406	0.39869	0.690097	0.582157	3.8276	-3.39148	-2.51593	4.04922	1.73696	0.575215	-1.21481	0.048593	0.131499	0.051027	0.15839	1.57147	0.861718	3.00496	3.96696	-3.52757	-2.55692	4.26402	1.3218	-0.0356766	-2.35954	3.61767	-3.33444	-2.87851	4.46938	0.830127	1.28097	-2.69761	3.77084	-3.33719	-2.07311	4.33775	1.4916	0.844989	-0.9872	4.41557	-3.3179	-2.318	4.5123	1.08466	0.521975	-2.47815	-4.498637e+01	-3.344236e+02	-3.794100e+02
5300	0.694158	0.737626	0.924998	1.0273	0.515916	0.789326	0.763926	0.447931	0.288044	0.964508	0.734323	4.36994	-2.99719	-2.84166	4.14567	1.31437	0.068	-2.94546	0.413132	0.133793	0.0776144	0.337355	1.32685	4.36173	2.78943	4.33864	-3.17451	-2.94691	4.00484	1.13187	-0.50676	-2.70202	3.9768	-2.88839	-2.50036	4.19519	1.50025	0.684696	-2.30466	3.99287	-3.34276	-2.99627	3.93098	0.747398	-0.631224	-2.24864	4.45919	-2.56348	-3.10983	3.95753	1.91685	-0.500747	-1.44136	-4.663413e+01	-3.338346e+02	-3.804687e+02
5400	1.10482	0.983385	0.666696	0.670905	0.61002	0.924618	0.873433	0.595921	0.66573	0.85778	0.773656	4.28938	-4.04026	-2.83039	3.51301	1.34473	2.29166	-2.71759	0.135642	0.210717	0.153037	0.142835	7.28449	2.60223	1.72663	4.37802	-3.70736	-2.53617	3.40818	0.411176	1.03891	-1.15262	4.17361	-3.53833	-3.45696	3.46042	-0.826557	0.990355	-2.16951	3.65686	-3.81818	-2.16203	3.54861	-0.278801	-0.355988	-2.7065	4.1117	-3.78441	-2.69325	3.31126	0.950481	1.7207	-1.93907	-5.307846e+01	-3.354732e+02	-3.885517e+02
5500	0.718407	0.945719	0.889164	0.862449	0.533423	0.782939	0.527065	0.261635	0.400534	1.06759	0.382599	4.49253	-2.78534	-3.49952	3.38768	1.4842	-0.946718	-1.72238	0.28341	0.0596984	0.100896	0.548716	2.0255	1.0497	0.912068	4.33974	-2.87724	-3.52052	3.71759	-0.0526615	-0.196576	-1.50986	4.25581	-2.54694	-3.84818	3.9589	0.483532	0.625202	-1.33505	4.47625	-2.75452	-3.4319	3.13544	0.614237	-1.07789	-1.42391	4.53608	-3.01425	-3.00176	3.71655	1.5342	0.00323795	-2.28748	-4.375283e+01	-3.291624e+02	-3.729153e+02
5600	0.754175	0.86905	0.888242	0.970875	0.656632	0.823733	0.579469	0.237108	0.381325	0.768814	0.424205	3.78678	-2.1359	-2.21956	3.86771	1.94759	-0.498086	-0.711888	0.0743131	0.0469661	0.102607	0.192511	0.866927	1.03029	1.11002	3.91057	-2.06503	-1.91484	3.66036	1.62573	-1.47511	-1.94836	3.75733	-2.14432	-2.53027	2.86254	1.33887	-0.125311	-0.790824	3.51216	-1.99355	-2.94503	3.53848	1.33882	-1.03955	-1.15541	4.04828	-1.86791	-1.87692	3.42444	1.79454	-0.631012	-1.01733	-4.167326e+01	-3.270473e+02	-3.687205e+02
5700	0.837491	0.811892	0.578716	0.742631	0.611659	1.084	0.864292	0.363318	0.326539	0.722143	0.413659	3.15725	-1.31912	-3.26922	4.24727	0.889226	-1.58018	-2.31887	0.148579	0.131073	0.50482	0.378607	2.91644	4.70843	1.33162	3.47269	-1.29915	-2.77911	3.26314	1.11915	-1.58459	-1.07089	3.06652	-1.14247	-3.23992	4.57471	0.144375	-0.854962	-2.18183	2.80183	-1.86987	-2.4545	4.44524	1.27728	-1.8069	-3.08424	2.98694	-1.2545	-3.79151	4.07212	2.37195	-1.39424	-3.05758	-5.297747e+01	-3.329951e+02	-3.859726e+02
5800	0.98115	0.948993	0.802274	0.973349	0.490689	0.807975	0.742192	0.318119	0.433715	1.00245	0.566308	3.98713	-0.918011	-2.74835	3.73729	2.49068	-1.44394	-2.10665	0.485581	0.330897	0.181512	0.208909	5.6063	3.19309	4.75876	2.91802	-0.311056	-2.41788	3.64831	1.81754	-2.58981	-1.38862	3.54165	-0.074831	-2.35254	4.01222	0.886228	-1.94419	-1.90908	3.60204	-1.33913	-2.13483	3.19659	-0.822524	-1.89949	-4.33903	3.9051	-0.521174	-3.1695	3.98926	1.78685	-1.69061	-4.49156	-6.317810e+01	-3.338052e+02	-3.969833e+02
5900	0.72773	0.870973	0.956639	1.05728	0.532167	0.731158	0.494307	0.33731	0.33019	0.556381	0.46366	4.03947	0.685669	-1.25433	3.92926	1.70317	-3.89136	-3.06827	0.339872	0.147678	0.303821	0.224597	0.903989	1.51647	6.61992	3.53216	0.836141	-1.26256	3.64266	2.09759	-4.09942	-2.23715	3.09614	0.616426	-1.00979	2.68423	1.83902	-2.7868	-0.475295	3.05587	0.160971	-1.59687	4.15325	1.05776	-3.74069	-2.60024	3.9565	0.720576	-0.78066	4.09215	1.98247	-3.05674	-3.51474	-5.286592e+01	-3.325051e+02	-3.853710e+02
6000	1.00263	0.953386	0.46266	0.650633	0.36285	0.695701	0.664546	0.243177	0.618997	0.597921	0.595698	2.18793	0.185821	-2.07731	3.68422	2.77354	-3.60133	-2.29266	0.152696	0.37982	0.147956	0.488641	2.7953	1.92519	2.06694	1.33762	0.0136315	-2.36069	3.27895	3.22931	-3.90929	-2.07072	1.91614	0.906913	-1.80472	3.24162	1.70188	-3.17123	-1.2526	2.31166	0.483564	-1.79362	4.18549	1.4367	-4.51958	-3.05637	1.95097	0.637599	-2.52561	3.27108	2.56554	-3.10579	-1.7558	-5.086737e+01	-3.396317e+02	-3.904991e+02
6100	0.82552	0.896822	0.833138	0.912377	0.579108	0.919297	0.740048	0.360856	0.551362	0.86955	0.740467	2.42445	0.180381	-1.37186	2.94793	3.17579	-4.53868	-2.6003	0.140341	0.114965	0.425051	0.184236	2.0398	1.49812	6.41633	2.51319	0.165558	-2.57263	3.16622	2.89393	-3.86255	-1.6749	2.31957	0.0356888	-1.104	3.24846	2.1787	-3.20102	-2.78099	2.42391	-0.395559	-0.995864	2.6303	2.89975	-4.07402	-1.27324	2.88147	-0.151141	-2.64115	3.2062	3.38859	-2.40506	-3.95161	-5.230578e+01	-3.325310e+02	-3.848368e+02
6200	0.683829	0.894976	0.967442	1.01632	0.510349	0.917715	0.773522	0.29991	0.354437	1.1398	0.459594	2.48821	-0.444146	-4.70597	4.27311	4.32904	-3.04842	-1.27551	0.0643364	0.147402	0.34186	0.136484	5.94546	2.95767	1.38082	2.44359	-0.509655	-4.68432	4.24261	3.34694	-2.72693	-2.32978	2.28799	-0.615468	-4.15274	4.37359	2.31186	-1.49666	-2.22249	2.58249	-0.0331895	-3.55357	4.33503	2.14705	-3.94578	-2.74831	2.54827	0.177791	-5.05387	3.73386	4.59547	-1.77564	-1.50866	-4.849765e+01	-3.312914e+02	-3.797890e+02
6300	0.592802	0.766624	0.946007	1.13285	0.515442	0.842004	0.703745	0.342315	0.40322	0.618058	0.471355	2.31488	-0.376409	-4.51909	3.01878	4.21622	-3.15545	-0.381953	0.0584581	0.147641	0.127431	0.059598	1.42299	3.20745	3.50992	1.88026	-0.490425	-4.57499	3.23416	4.1397	-2.76062	-1.50396	2.21034	0.0330953	-4.85353	3.10834	3.00544	-2.19316	-1.15928	2.33175	-0.00195414	-4.76352	3.08706	3.29609	-3.72108	-0.508658	2.88224	0.173256	-4.11175	2.86767	3.505	-2.56436	-1.64091	-4.314778e+01	-3.281624e+02	-3.713102e+02
6400	0.914616	0.821545	1.11423	0.87387	0.561349	0.769829	0.788972	0.261514	0.477851	0.749047	0.434176	1.74889	0.0806378	-3.2749	4.2496	3.38953	-3.90624	-1.29339	0.132108	0.214043	0.0781151	0.0967512	1.65563	2.22558	1.23465	1.16157	-0.509232	-3.20317	3.94178	4.3282	-2.92669	-2.02007	2.34842	0.170999	-3.11578	3.79198	2.65214	-3.38185	-2.63787	1.97507	0.152733	-2.95401	3.95261	2.47711	-3.19417	-1.39591	2.01581	0.0917264	-3.36811	3.71131	4.01424	-2.93719	-1.29543	-4.241110e+01	-3.342446e+02	-3.766557e+02
6500	1.00319	0.855332	0.716658	0.659561	0.563039	1.04119	1.14143	0.362892	0.468171	0.777487	0.526843	1.77067	-0.391266	-2.61176	3.12952	2.53451	-1.99464	-2.12686	0.141283	0.0658171	0.50329	0.139921	2.71234	1.14396	1.79557	1.78611	-0.219055	-2.29978	3.56772	3.03016	-3.1837	-1.85019	0.537233	-0.353403	-2.94951	2.9146	2.70769	-1.73062	-0.71758	1.8896	-0.233111	-2.55468	2.71796	2.15354	-3.09707	0.0757782	1.45578	0.143814	-3.06911	3.00492	3.73729	-1.83868	-3.64227	-5.432018e+01	-3.341791e+02	-3.884993e+02
6600	0.636254	1.07662	0.84088	0.813359	0.524483	0.777232	0.856318	0.188227	0.706278	0.76475	0.518109	1.92522	-0.69683	-3.52888	3.13057	3.77146	-3.53586	-1.1407	0.117183	0.0907673	0.241626	0.16893	2.32199	4.00377	8.69434	2.06159	-0.59965	-2.93689	2.79422	2.99193	-2.49289	-0.73899	1.2815	0.0444184	-3.55086	3.27695	2.69902	-2.09773	-1.16024	1.66554	-1.17956	-4.19351	2.99922	3.48772	-2.69402	-2.47509	2.16754	-0.230831	-3.07471	2.38724	4.26229	-2.9239	-1.90407	-5.581692e+01	-3.355972e+02	-3.914142e+02
6700	0.885809	0.961155	0.854683	0.90082	0.499224	0.814339	0.777175	0.57431	0.445182	0.477282	0.476353	2.98471	-0.0779423	-3.4556	1.25153	2.12266	-2.34696	0.139723	0.13149	0.0546397	0.400483	0.256938	1.17932	1.45243	6.68247	3.39742	0.203638	-2.31221	2.09904	0.754863	-3.49877	-0.692049	2.75829	-0.394227	-3.80844	1.51814	1.69696	-1.82486	0.219175	3.65132	-0.475805	-4.66309	0.605049	1.19153	-1.88927	2.76983	2.52891	0.120776	-2.88905	0.587983	3.86886	-3.27359	-2.36901	-6.217429e+01	-3.339582e+02	-3.961325e+02
6800	1.049	1.06503	0.504627	0.592187	0.731529	0.812056	0.752162	0.404379	0.345508	0.688296	0.797054	2.2874	-0.519689	-6.32209	2.44436	4.27056	-3.00455	-0.445856	0.104115	0.0875445	0.248231	0.145933	8.55545	3.46224	11.8932	2.40643	-0.51018	-7.16623	2.28845	1.65793	-2.3237	-0.165536	2.2303	-0.320238	-6.85614	2.77566	1.06872	-1.36056	-0.579095	1.8861	-0.558828	-6.40861	2.78748	1.65083	-2.10477	0.285727	2.50058	-0.656804	-6.87927	2.78588	2.40778	-2.09522	-1.62737	-5.537542e+01	-3.292687e+02	-3.846441e+02
6900	0.554048	0.740246	0.824246	1.09945	0.468595	0.840299	0.686688	0.375898	0.47376	0.936567	0.547388	1.87166	-0.357725	-6.05547	1.04972	3.98932	-4.11648	0.0847012	0.33813	0.144038	0.390098	0.0566145	1.31754	2.14413	2.78086	1.53283	0.0350903	-5.77538	0.99976	3.56523	-2.98292	1.17742	1.86401	-0.519495	-7.10361	0.804622	2.77055	-2.03129	0.5798	1.20013	0.160362	-5.9752	1.25615	4.06644	-3.96355	-2.07872	1.48664	-0.35911	-5.65876	1.07815	4.07552	-2.31099	0.833454	-4.863185e+01	-3.337799e+02	-3.824117e+02
7000	0.84319	0.92746	0.565696	0.656093	0.529749	0.656552	0.6703	0.34815	0.527394	0.717663	0.88947	1.46081	-0.175609	-7.18778	0.635768	3.41579	-3.66659	0.482201	0.626118	0.144177	0.0906476	0.0913057	0.759769	3.81412	1.77866	0.780917	0.152355	-7.34022	0.287554	3.62891	-4.0388	0.179069	1.1416	-0.00449595	-6.5763	0.662465	2.20478	-2.21927	1.19528	0.665214	-0.320235	-7.13179	0.307771	3.6851	-3.53044	-0.619761	0.621262	-0.0503295	-7.12053	0.634582	4.24309	-2.19098	-1.93202	-4.929618e+01	-3.312866e+02	-3.805828e+02
7100	0.646517	0.801911	0.798501	0.706335	0.554663	0.793379	0.860596	0.280503	0.435857	0.689238	0.578347	1.22249	-0.719606	-6.89734	1.46315	4.45367	-1.86461	-2.8079	0.113838	0.296832	0.272865	0.242732	2.02169	3.5632	9.36747	0.7542	-0.173651	-6.15194	1.00957	4.45217	-3.21424	0.702889	0.706322	-0.399728	-6.87575	0.925559	3.62542	-1.91796	1.24332	1.6067	-0.444658	-6.66816	1.46351	2.79679	-3.27447	0.58989	1.13704	-0.741384	-6.59728	1.45671	4.54652	-1.97389	-1.57326	-5.605648e+01	-3.285250e+02	-3.845815e+02
7200	0.80658	0.754051	1.00723	1.07537	0.773861	0.784659	0.581309	0.195853	0.487985	0.838282	0.631447	2.47651	-1.20648	-7.74679	0.00625273	2.98116	-2.70441	2.14784	0.0838458	0.105479	0.0886272	0.0648177	5.32411	2.13693	0.71839	2.3016	-1.00709	-7.98344	-0.0688261	2.59413	-2.24509	2.06803	2.62213	-1.59284	-7.84635	0.172394	2.05471	-0.571745	2.0145	2.56704	-1.21293	-7.81967	0.0021575	3.223	-3.39645	0.332599	3.19174	-1.78808	-8.05142	0.191427	4.47281	-1.38121	1.8432	-4.523682e+01	-3.364643e+02	-3.817011e+02
7300	0.81661	0.856375	0.864116	0.768465	0.462659	0.843865	0.769775	0.325788	0.522307	0.639975	0.426926	3.13447	-0.738327	-5.81663	0.557971	1.52206	-3.97049	-0.353322	0.428797	0.178884	0.144403	0.0724987	0.640774	1.83238	2.51046	2.71899	-0.64825	-4.94562	0.818759	2.41357	-3.19802	0.153973	3.37298	-0.989521	-6.29727	0.607993	0.76841	-1.25229	1.4396	3.40312	-1.36904	-5.41686	0.164912	1.33829	-2.84131	0.0802344	3.5485	-0.480374	-5.6077	1.03389	2.59208	-2.20875	-1.06062	-5.369349e+01	-3.290829e+02	-3.827764e+02
7400	0.569324	0.954091	0.921802	1.28493	0.511432	0.866559	0.563886	0.508143	0.384112	0.88285	0.492545	3.29594	-2.00205	-5.4448	-0.93115	4.28123	-0.956093	1.56382	0.0765271	0.158559	0.0758462	0.135483	3.59634	1.55987	3.43877	3.07223	-1.73035	-5.45494	-1.05075	3.02054	-1.51757	2.82378	3.13279	-2.70376	-5.54316	-1.19434	1.74783	0.012434	3.23008	2.84208	-2.18166	-5.77164	-0.653193	2.75551	-1.73381	-0.0355682	3.30105	-1.7695	-5.62057	-0.318695	3.26546	-0.993129	-1.83771	-4.694760e+01	-3.342323e+02	-3.811799e+02
7500	0.683288	0.978063	0.975969	0.796037	0.574115	0.652768	1.1399	0.675912	0.487362	0.97461	1.13811	3.9484	-0.909812	-4.69946	-1.95244	-0.0529759	-3.43466	1.27886	0.103984	0.200498	0.163767	0.0959086	3.9165	2.04909	4.59965	4.25382	-1.74688	-5.24217	-2.18582	1.31972	-1.97703	-2.62696	3.8794	-0.841458	-5.09792	-2.39132	0.340492	-2.02886	3.9241	4.0047	-1.04945	-4.83105	-2.27988	1.49657	-3.04915	0.501847	3.92735	-0.796479	-4.80613	-1.45962	1.93306	-1.75442	0.679277	-5.484757e+01	-3.431675e+02	-3.980151e+02
7600	0.769844	0.935254	0.560238	0.803682	0.622227	0.774375	1.09039	0.538164	0.468796	0.953163	0.321612	4.14904	-0.750925	-5.72407	-1.82681	0.32396	-3.1895	3.48905	0.26637	0.12407	0.200593	0.575145	0.910894	3.27764	1.9252	4.3635	-1.01131	-6.37495	-1.23712	0.449496	-3.19228	2.76773	4.50524	-0.399911	-5.45106	-2.18498	-0.930691	-1.49909	4.31295	3.76668	-0.380871	-4.94698	-2.38552	1.14036	-4.17701	2.91587	3.56401	-0.391949	-5.76907	-1.58101	1.94375	-2.61475	3.85656	-5.370331e+01	-3.369929e+02	-3.906962e+02
7700	0.796868	0.984733	0.841392	0.837424	0.596832	0.805184	0.743606	0.418706	0.559072	0.592924	0.328071	3.35815	-0.439038	-6.27547	-1.88742	1.30881	-4.20124	3.35471	0.106011	0.190047	0.0807488	0.100891	1.28136	0.913783	1.80316	3.93949	-0.118154	-6.53814	-1.9646	0.724762	-3.07935	3.85957	3.37735	-0.437438	-6.60153	-1.7117	0.693244	-2.07785	3.39098	3.24028	-0.580453	-5.96188	-2.29868	0.860514	-3.81307	1.28827	3.55265	-0.567769	-6.36381	-2.15264	2.56736	-2.26586	2.78936	-4.280140e+01	-3.298488e+02	-3.726502e+02
