iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnkDCVCC(1.5)	lnkElimNDCVCC(1.5)	lnISkNDCVC(1.5)	lnkDCVCC(1.6)	lnkElimNDCVCC(1.6)	lnISkNDCVC(1.6)	lnkDCVCC(1.7)	lnkElimNDCVCC(1.7)	lnISkNDCVC(1.7)	lnkDCVCC(1.8)	lnkElimNDCVCC(1.8)	lnISkNDCVC(1.8)	lnkDCVCC(1.9)	lnkElimNDCVCC(1.9)	lnISkNDCVC(1.9)	lnkDCVCC(1.10)	lnkElimNDCVCC(1.10)	lnISkNDCVC(1.10)	lnkDCVCC(1.11)	lnkElimNDCVCC(1.11)	lnISkNDCVC(1.11)	lnkDCVCC(1.12)	lnkElimNDCVCC(1.12)	lnISkNDCVC(1.12)	lnkDCVCC(1.13)	lnkElimNDCVCC(1.13)	lnISkNDCVC(1.13)	lnkDCVCC(1.14)	lnkElimNDCVCC(1.14)	lnISkNDCVC(1.14)	lnkDCVCC(1.15)	lnkElimNDCVCC(1.15)	lnISkNDCVC(1.15)	lnkDCVCC(1.16)	lnkElimNDCVCC(1.16)	lnISkNDCVC(1.16)	lnkDCVCC(1.17)	lnkElimNDCVCC(1.17)	lnISkNDCVC(1.17)	lnkDCVCC(1.18)	lnkElimNDCVCC(1.18)	lnISkNDCVC(1.18)	lnkDCVCC(1.19)	lnkElimNDCVCC(1.19)	lnISkNDCVC(1.19)	lnkDCVCC(1.20)	lnkElimNDCVCC(1.20)	lnISkNDCVC(1.20)	lnkDCVCC(1.21)	lnkElimNDCVCC(1.21)	lnISkNDCVC(1.21)	LnPrior	LnData	LnPosterior
2000	1.36534	0.525098	0.674431	2.62761	1.61876	3.01714	3.26873	1.16182	0.88464	0.727682	0.693507	1.03345	1.03487	0.866714	1.1929	1.39397	1.18242	1.52998	4.4091	-7.21513	-0.724269	0.0635639	0.110788	1.77125	4.33657	-7.44052	0.251399	3.98999	-7.3999	0.659755	4.47775	-7.60116	-2.14986	4.43751	-7.11802	0.205956	4.4934	-7.05538	1.53283	4.46648	-7.08091	-2.31347	4.52868	-7.00169	1.29602	4.11804	-6.99042	0.0374099	4.47478	-7.54169	1.12196	4.48199	-6.39213	0.281631	4.44964	-7.47733	-2.0482	4.45974	-7.19057	-1.64229	4.30443	-7.52451	0.106185	4.31322	-7.054	-2.95767	4.47159	-7.57378	-0.835681	4.37553	-7.07024	0.28525	4.38635	-7.37782	2.41671	4.35813	-7.61429	-2.07268	4.43574	-7.20238	-1.66675	4.30433	-7.25819	0.46368	4.58877	-7.07653	0.952802	-6.033683e+01	-1.638179e+03	-1.698516e+03
2100	1.09018	0.85185	0.705019	2.18993	1.06098	1.74502	3.15279	1.17683	1.20287	0.660076	0.876734	1.01259	0.854844	0.9091	1.28416	1.29456	1.06891	1.36603	4.47049	-7.49804	-2.21235	0.0844172	0.2658	3.11878	4.16268	-6.28926	-3.0054	4.31371	-7.80252	-2.27669	4.41518	-8.48861	0.194731	4.46557	-7.77789	-3.39651	4.44785	-6.81928	-3.3019	4.52625	-7.07589	-2.90915	4.51556	-7.37586	-0.743084	4.4953	-8.346	-2.38733	4.49377	-8.02146	-2.58086	4.40517	-7.75272	-2.84351	4.25207	-7.55947	-1.38213	4.59634	-6.73113	-2.42296	4.25238	-7.68048	-3.42145	4.51917	-8.11524	-3.88988	3.79595	-8.21947	-0.411316	4.47069	-6.85366	-4.08039	3.993	-7.74041	-1.90295	4.56226	-7.36645	-1.07946	4.43266	-6.64482	0.434245	4.45409	-7.26108	-1.35208	4.08229	-7.10086	-2.23144	-7.530835e+01	-1.639402e+03	-1.714711e+03
2200	0.891846	0.674047	1.57589	3.20679	1.0403	2.0024	3.08138	1.17291	1.04255	0.570348	0.742999	1.02739	1.16615	0.961826	1.17511	1.26282	1.24853	1.44963	4.56793	-7.45872	-4.09073	0.0694782	0.177695	1.981	4.51277	-7.86312	-3.92513	4.15443	-6.54638	-1.86389	4.27238	-7.74849	-2.49811	4.33091	-7.63654	-4.40267	4.22493	-7.29464	-1.79142	4.38151	-7.9054	-4.4647	4.60186	-7.38376	-2.43383	4.60239	-7.49138	-3.86083	4.29928	-7.6991	-2.31946	4.49569	-7.77555	-2.35198	4.55439	-6.94591	-2.65238	4.5326	-7.76068	-3.65656	4.58299	-7.8257	-3.1108	4.48961	-7.62622	-3.43892	4.45384	-8.31364	-2.65469	4.52217	-7.73097	-3.09353	4.35196	-7.69382	-3.04814	4.23961	-7.32801	-3.97428	4.38584	-7.13163	-3.41086	4.46954	-7.71065	-4.387	4.57202	-7.56129	-1.5621	-5.050361e+01	-1.634132e+03	-1.684636e+03
2300	0.831335	0.546731	1.63075	3.21673	1.00927	3.12261	3.11428	1.16006	1.04522	0.589175	0.651093	1.01358	0.974563	0.873659	1.16493	1.33806	1.38882	1.36723	4.59489	-7.42008	-3.96769	0.14861	0.179064	4.16132	4.48333	-7.50116	-3.14008	4.05752	-7.8757	-4.12403	3.98807	-7.62458	-2.50686	4.14355	-7.28739	-4.22	4.58453	-7.53821	-4.23732	4.32701	-7.80049	-4.20384	3.97728	-7.9641	-4.19988	4.27286	-7.41147	-3.85621	4.29915	-7.1226	-3.248	4.56411	-7.37358	-3.23876	4.26516	-7.82672	-4.10105	4.28897	-7.35874	-3.29982	4.48381	-7.09225	-2.13805	4.56575	-7.31168	-3.17132	4.48006	-6.73828	-4.42747	4.27658	-7.67838	-4.47689	4.10428	-7.05874	-0.24439	4.20475	-6.95945	-1.22116	4.38447	-7.5001	-2.68895	4.24347	-6.33666	-3.67512	4.44476	-8.55727	-2.00663	-6.644150e+01	-1.635081e+03	-1.701522e+03
2400	0.650676	0.776842	0.868166	1.85947	0.908998	3.13597	3.2267	1.12183	1.03754	0.613524	0.646645	1.00193	1.02987	1.00472	1.46107	1.2366	1.18041	1.34797	4.45331	-7.16546	-3.13518	0.0852325	0.360636	5.41587	4.44887	-7.74618	-3.22911	4.37277	-7.31666	-0.463698	4.31931	-7.52049	1.85427	4.35585	-7.36555	-3.40142	4.36705	-8.26817	-3.24937	4.35929	-6.91541	-3.31222	4.34461	-7.44145	-1.53549	4.33003	-7.41057	-3.31275	4.35781	-6.42437	-0.994377	4.48721	-8.10651	-2.08547	4.53515	-6.32987	-3.24841	4.3964	-7.26324	-4.59485	4.49547	-7.17617	-3.2182	4.49766	-7.28451	-2.62676	4.19222	-7.5306	-0.803025	4.49521	-6.60666	-4.35865	4.31837	-7.36186	-0.382777	4.4234	-6.83368	-3.30713	4.21225	-6.7777	-0.670579	4.55759	-6.87611	-1.71507	4.14384	-7.18103	-3.53023	-7.156242e+01	-1.635086e+03	-1.706649e+03
2500	0.837137	0.612547	0.574888	2.92252	0.513583	2.74672	2.94992	1.19335	1.08615	0.701891	0.576742	1.00476	0.937841	0.744315	1.17367	1.48071	1.15529	1.46286	4.55451	-6.35956	-3.86684	0.101624	0.676941	1.77271	4.11125	-6.84318	-3.90825	4.50895	-4.5412	-3.43242	4.04902	-6.07515	-3.8989	4.30541	-6.8622	-3.33037	4.49955	-6.73842	-4.14571	4.55819	-7.41061	-2.4713	4.36424	-5.7204	-3.53966	4.59409	-5.54028	-3.93553	4.51842	-5.82144	-1.23431	4.42879	-7.51799	-3.80323	4.47106	-6.13792	-4.162	4.53263	-5.64254	-2.91594	4.42919	-7.25699	-3.46989	4.43766	-6.36522	-4.54867	3.98405	-7.39651	-3.89846	4.60075	-5.78631	-2.88637	4.2763	-6.05527	-3.23156	4.40212	-5.36614	-2.91977	4.00373	-7.17736	-2.8625	4.49529	-7.39814	-3.01295	4.49222	-6.89828	-2.42001	-6.861521e+01	-1.640464e+03	-1.709080e+03
2600	1.03219	0.827672	1.5067	2.18124	0.837553	2.921	2.9412	1.14908	1.03674	0.600117	0.726686	1.00317	0.926426	0.801292	1.41696	1.48125	1.50715	1.46037	4.42736	-6.72825	-3.14902	0.13603	0.135636	3.57112	4.01509	-6.7749	-3.14925	4.37528	-6.57073	-1.62066	4.50678	-6.52152	-3.15508	4.29188	-6.77021	-4.31303	4.33339	-7.09728	-1.52636	4.09763	-7.24397	-4.30372	4.51398	-6.91225	-2.44653	4.41089	-6.37387	-2.58175	4.45305	-6.94777	-1.37624	4.56326	-6.76134	-3.01188	4.19682	-6.91964	-2.6466	3.99024	-6.4609	1.4397	4.48632	-6.56338	-3.07856	4.56418	-6.47725	-1.76166	4.37385	-6.5443	-3.40609	4.15403	-6.85592	-1.22942	4.54871	-6.1425	-2.56241	4.30598	-6.48601	-4.22641	4.24743	-6.74545	-1.6462	4.55999	-7.59747	-4.55461	4.59784	-6.75381	-2.59069	-6.333310e+01	-1.638677e+03	-1.702010e+03
2700	0.56478	1.05024	0.616912	1.90786	1.16736	1.82195	3.06154	1.15083	1.08999	0.751771	0.603619	1.02001	0.722037	0.814789	1.10321	1.18151	1.25989	1.47948	4.59631	-6.71415	-1.38913	0.0621595	0.131348	1.41406	4.16613	-6.6664	-1.16805	4.42068	-6.73305	-0.995711	4.26994	-6.5511	-2.82732	4.11511	-7.09223	-2.56641	4.56623	-6.77242	-0.322481	4.44401	-6.44233	-0.341829	4.46971	-6.44649	-1.72123	4.10903	-7.3242	-2.08754	4.32829	-6.17415	0.517172	4.43155	-6.58859	-2.32023	4.58236	-6.9098	-1.29189	4.30889	-6.37987	-1.77611	4.60411	-5.82295	-1.45355	4.5526	-6.42333	-1.39723	4.50519	-6.89276	-2.70192	4.50412	-7.57628	-3.6072	4.57489	-6.69973	-2.50118	4.47475	-7.28295	-1.30992	4.39199	-7.6374	0.228925	4.59389	-7.55851	-1.66231	4.2808	-7.57843	-3.03364	-6.323066e+01	-1.640505e+03	-1.703736e+03
2800	1.33792	0.501463	0.80946	2.04724	1.72102	2.748	3.2852	1.18709	0.971658	0.573827	0.632592	0.99824	1.00438	0.992357	1.24465	1.40135	1.20818	1.57687	4.59739	-6.7591	-2.56579	0.0574578	0.128202	2.75378	4.4819	-6.63779	-1.82582	4.41808	-7.33763	-3.73783	4.37666	-6.87587	-0.881577	4.32033	-6.80738	-2.01081	4.41895	-6.89454	-0.922752	4.51537	-6.73625	-4.37062	4.48048	-6.70108	-3.50993	4.15166	-7.04539	-3.38776	4.36297	-6.54147	-3.75724	4.5507	-6.66121	-3.50168	4.53202	-6.38222	-3.41102	4.10827	-6.52986	-2.3485	4.45494	-6.51831	-2.2566	4.58079	-6.78229	-3.44153	 4.58	-6.9338	-2.50036	4.54887	-6.36397	-2.77207	4.33157	-6.82177	-2.22507	4.56404	-7.05864	-1.50064	4.58217	-6.83186	-3.57636	4.50949	-7.5578	-3.07006	4.47935	-7.1976	-3.57486	-4.859397e+01	-1.634868e+03	-1.683462e+03
2900	2.59058	0.73009	0.841384	2.01724	1.58774	1.91727	3.18457	1.16844	 1.18	0.891078	0.745436	1.03851	0.872857	0.900856	1.26926	1.29499	1.24572	1.38641	4.5814	-5.88301	-3.43621	0.0555214	0.280903	2.29945	4.32332	-5.53042	-3.76239	4.37313	-6.77539	-3.721	4.30582	-5.74568	0.60032	4.13764	-6.87759	-2.79521	4.57422	-5.96099	-3.08029	4.51714	-5.32241	-2.51754	4.53651	-7.02777	-4.47952	4.50515	-5.67293	-2.62523	4.58984	-6.01666	-1.19727	4.29886	-5.8634	-1.13474	4.45563	-6.5087	-1.85266	4.48128	-6.0165	-2.4195	4.29391	-6.77693	-1.85824	4.45459	-6.04302	-2.98314	4.54872	-5.82626	-3.70561	4.51621	-5.9935	-1.07046	4.55951	-6.18472	-4.14541	4.35712	-5.61462	-2.89588	4.35095	-5.42773	-2.38838	4.15177	-5.29283	-4.44524	4.23375	-5.52152	-2.81059	-6.574335e+01	-1.638967e+03	-1.704711e+03
3000	1.39164	0.541871	0.512363	3.25745	0.979669	2.75707	3.14181	1.1544	1.15708	0.600782	0.751495	0.961417	1.04029	1.21155	1.35428	1.27469	1.26198	1.39471	4.55117	-6.15945	0.0170906	0.116934	0.278409	2.46196	4.34807	-6.53524	1.02106	4.20117	-5.31055	-2.35004	4.07474	-5.51924	0.515231	4.0735	-5.96572	-0.3118	4.50426	-6.29058	2.29168	4.03574	-7.1064	2.25924	4.16159	-5.76546	1.02077	4.55045	-5.73366	0.734897	4.3993	-5.58889	-1.03766	4.49051	-6.07342	1.34215	4.51554	-5.95047	1.96452	4.30974	-6.56947	0.672734	4.50745	-5.49365	-0.320148	4.59858	-5.71462	-0.35011	4.4635	-5.51411	-0.0655245	4.57455	-6.5757	-0.139071	4.27604	-6.2946	1.25709	4.24949	-5.97332	0.756276	4.5438	-6.06856	-0.480332	4.58088	-5.93423	0.0256242	4.5742	-5.53288	-0.591261	-6.969753e+01	-1.634802e+03	-1.704500e+03
3100	0.830807	1.06136	1.12817	1.84665	1.16897	2.59571	3.02879	1.14498	1.08289	0.68992	0.879293	1.03298	1.08435	0.592079	1.45111	1.23502	1.27165	1.41983	4.46211	-6.36419	-2.43458	0.0535116	0.461162	2.66839	4.21694	-5.31639	-1.99289	3.89814	-5.43913	-3.80899	4.25531	-5.14885	-1.21159	4.25952	-7.1536	-1.55294	4.28941	-5.83573	-2.23848	3.96625	-6.8408	-2.22053	4.54407	-6.82513	-3.07397	4.50095	-5.86781	-3.28402	4.40763	-5.67564	-3.89049	4.38179	-6.44234	-2.71652	4.37898	-4.3934	-0.378999	4.33904	-5.34458	-1.69093	4.54634	-7.0898	-2.14219	4.47026	-6.62511	-2.66853	4.49545	-6.78847	-3.32574	4.52979	-6.20417	-0.643541	4.3074	-6.44082	-3.87654	4.5871	-5.53177	-1.43917	4.26158	-6.57859	-2.63454	4.39223	-6.47457	-2.07791	4.16358	-5.83077	-2.92531	-7.923093e+01	-1.637632e+03	-1.716863e+03
3200	0.478827	0.508563	1.12739	3.08484	1.23992	3.08693	3.00754	1.18053	0.968487	0.571409	0.81578	1.02778	1.00717	0.955426	1.16525	1.30865	1.22093	1.37536	4.49742	-6.69242	-1.47071	0.0878161	0.0906102	0.57441	4.17818	-6.70367	-1.73231	3.44552	-6.39406	-2.77423	4.45973	-6.43669	-0.282227	4.08649	-7.13842	-3.41561	4.505	-6.50201	-1.64503	4.60417	-6.58274	0.106506	4.13003	-7.07203	-2.57999	4.51349	-6.96497	-1.71084	4.53675	-6.54531	-0.550015	4.4277	-7.11491	-1.41002	4.53472	-6.53335	-2.01392	4.45498	-6.5752	-1.61987	4.47332	-6.26307	-1.81826	4.59987	-7.07086	-1.60776	4.47421	-7.29697	-0.576422	4.5745	-7.21792	-1.19705	4.39375	-7.36315	-1.72052	4.43176	-7.06995	-0.0687561	4.40777	-6.68082	-2.51627	4.53987	-6.25421	-1.16109	4.11301	-6.60237	-1.93588	-6.088046e+01	-1.631364e+03	-1.692244e+03
3300	0.499097	1.7517	0.906429	1.09983	2.1567	2.56816	3.11055	1.19082	1.17867	0.642436	0.673435	0.989508	0.825143	0.98486	1.03627	1.27104	1.36992	1.47251	4.57833	-6.03235	2.07204	0.0524133	0.192026	7.0366	4.12647	-5.70862	-0.459371	4.52048	-6.92056	0.892317	4.22869	-6.38041	-3.01111	3.87826	-6.22091	2.60935	4.34435	-6.5655	3.27601	4.60451	-5.83326	0.906207	4.58686	-5.6857	3.07596	4.47721	-5.83822	2.97011	4.52409	-5.35496	1.31037	4.43123	-5.78694	-1.51126	4.46879	-6.38408	3.06539	4.43064	-5.4217	-3.4805	4.45306	-5.71527	3.11547	4.54579	-5.88673	2.36853	4.48794	-6.4338	2.34921	4.56902	-5.9791	-1.28367	4.14734	-6.22747	3.98228	4.39028	-6.56059	2.0295	4.53732	-5.72079	-1.66948	4.42386	-5.70226	2.3003	4.30175	-5.44928	1.02628	-7.568850e+01	-1.642512e+03	-1.718200e+03
3400	0.556114	0.576242	1.13359	1.38964	0.792491	1.71079	2.63463	1.178	1.05731	0.653119	0.623359	1.05362	0.971666	1.01216	1.61178	1.30348	1.3992	1.46085	4.44206	-6.31527	2.81518	0.0856021	0.136234	6.25856	4.20606	-6.69125	-2.48432	4.39477	-6.21093	1.34027	4.29255	-6.32573	2.6504	4.16801	-6.69067	4.09741	4.34093	-6.28723	-0.907765	4.47563	-6.81637	-2.22826	4.25116	-5.98556	2.00045	4.16881	-6.64695	1.5929	4.41512	-6.87175	3.89499	4.35832	-6.34898	2.69335	4.51454	-6.03225	2.03214	4.39587	-6.0768	2.0833	4.32657	-6.62021	1.9713	4.3708	-5.85176	2.59321	4.46246	-6.69268	1.26247	4.46883	-6.37343	2.40667	4.4747	-6.38395	1.18423	4.52138	-6.78087	1.93056	4.25623	-6.38696	3.61385	4.24339	-6.1753	3.18949	4.32278	-6.48278	0.283159	-6.338531e+01	-1.641318e+03	-1.704703e+03
3500	0.490248	0.920053	0.60305	1.94661	1.94865	2.89559	3.24905	1.18461	0.952199	0.754672	0.651648	1.02572	0.859596	0.809204	1.35754	1.26226	1.29089	1.5794	4.53784	-6.27305	1.70061	0.0404935	1.64518	5.41151	4.45686	-6.45972	1.39203	4.37644	-6.8416	0.761247	4.24697	-5.94203	0.834667	4.31927	-5.61081	2.54023	4.50287	-7.81398	0.0557002	4.31272	-6.62183	4.28576	4.35204	-6.46886	0.652503	4.44624	-6.93693	0.906043	4.42848	-7.43932	0.694231	4.55664	-6.06625	3.87052	4.39072	-6.8659	3.86919	4.43674	-6.47229	1.80851	4.22133	-5.2858	2.0237	4.23261	-5.83288	2.23628	4.43603	-4.62298	0.750993	4.57341	-8.17219	0.103937	4.29102	-6.72707	1.15711	4.52132	-8.35677	3.27991	4.33473	-5.0341	1.62385	4.31246	-8.7604	0.965564	4.57375	-4.71223	2.62515	-9.212695e+01	-1.638576e+03	-1.730703e+03
3600	1.22362	0.844581	1.1404	2.04861	1.12741	2.8874	3.19221	1.16878	0.943881	0.620344	0.651942	0.982174	0.868224	0.836227	1.29497	1.21736	1.29215	1.39612	4.36189	-7.14896	-2.72071	0.0910585	0.0914906	5.24525	4.1735	-6.13565	-4.5568	3.65084	-7.53444	0.504684	4.29403	-7.40281	-1.21741	3.50607	-6.91062	-3.02737	4.42519	-6.99231	0.748199	4.07347	-7.01564	-2.83542	4.42618	-7.17794	1.37839	4.24947	-7.04265	-0.38482	4.49995	-7.40204	-3.71347	4.33813	-7.47264	-3.93182	4.5932	-6.93063	-0.787126	4.50512	-6.74479	-1.3542	4.24441	-6.76035	-3.96088	4.30494	-7.32877	-1.02092	4.5272	-6.82502	-1.1755	4.33535	-6.8915	-0.734282	4.39721	-6.52252	-1.15302	4.60319	-7.45223	-2.61928	4.42014	-7.8382	-0.836304	4.26853	-7.97966	-0.996852	4.47474	-7.11087	-2.98277	-8.222230e+01	-1.632149e+03	-1.714371e+03
3700	1.04289	0.509409	0.601544	3.10816	0.873033	2.64823	3.15852	1.1678	1.13456	0.605962	0.693023	0.958672	1.25275	0.902895	1.45364	1.28292	1.42052	1.45197	4.57087	-6.56411	-1.91629	0.062166	0.102648	2.42165	4.05569	-6.31558	-2.07705	4.29394	-6.42206	-2.38593	4.22549	-6.8264	-3.66945	4.28017	-6.62217	-2.64355	4.5757	-6.65284	0.172448	4.5722	-6.7329	-0.673726	4.51836	-5.89075	-2.87807	4.55328	-6.27294	-3.02142	4.4261	-7.15609	-3.61848	4.59331	-6.42356	2.03336	4.39218	-6.65833	-1.79917	4.47596	-6.7386	-0.551383	4.5924	-6.42503	-0.999575	4.26436	-6.57585	-2.80246	4.57109	-6.65548	-2.57579	4.60053	-6.69332	-1.0338	4.51879	-6.41237	-2.27155	4.36662	-6.32854	-4.30621	4.15965	-6.68114	-1.67333	4.59592	-6.64453	-0.355721	4.57173	-7.11484	-0.832483	-5.411854e+01	-1.634560e+03	-1.688679e+03
3800	0.674887	1.38783	0.644657	2.79138	1.12247	3.1155	3.10252	1.19319	1.02701	0.766871	0.573302	0.986168	0.937149	0.928911	1.41983	1.37987	1.16054	1.58689	4.49625	-7.08955	1.92701	0.0573025	0.0949947	4.90661	4.26073	-6.56392	1.3361	4.24813	-7.27235	0.450185	3.91859	-7.38717	2.39106	4.15602	-7.5381	0.248099	4.59645	-7.41778	4.39075	4.48366	-7.2948	2.57221	4.41992	-7.61541	3.20247	4.08426	-7.31797	2.93978	4.36591	-7.31776	1.01169	4.22969	-7.30474	1.47517	4.54203	-7.40709	-1.31516	4.35617	-6.92543	2.75633	4.3396	-7.24516	-0.461979	4.41106	-7.10432	4.44378	4.42303	-7.11949	3.23912	4.44832	-6.59686	3.42834	4.41991	-7.30685	1.46069	4.54611	-7.23023	3.77938	4.53192	-7.04714	0.474316	4.40432	-6.9771	4.59225	4.44339	-7.01041	2.6495	-6.252704e+01	-1.635783e+03	-1.698310e+03
3900	1.30015	0.5732	0.613902	1.48528	0.772256	2.81464	2.57072	1.17365	1.15855	0.62735	0.630485	1.08153	0.990597	0.662045	1.05394	1.56239	1.26656	1.61997	4.55475	-7.1068	4.29961	0.110964	0.257063	1.5856	4.46973	-7.6225	3.16406	4.51769	-7.52983	1.47285	3.87024	-6.95873	4.16167	4.22708	-7.1858	3.80043	4.54744	-7.98484	3.32354	4.35611	-7.76357	3.79466	4.36147	-5.19152	3.00491	4.54589	-6.55322	3.81637	4.47768	-6.91691	4.1906	4.58415	-7.63242	4.10696	4.50261	-7.63388	2.38638	4.50348	-7.87029	4.56794	4.59416	-6.71032	2.3319	4.48967	-6.73991	3.5205	4.35549	-6.78967	3.80111	4.55394	-7.31942	3.56699	4.01774	-7.03953	2.74916	4.57732	-7.14709	1.63687	4.28889	-7.29003	3.32105	4.54988	-7.31739	3.59688	4.13351	-6.2798	1.56865	-6.452136e+01	-1.646329e+03	-1.710851e+03
4000	0.642641	0.982306	1.69744	1.41191	1.41452	3.13682	3.03772	1.13314	0.95405	0.745867	0.884161	1.06858	1.04291	0.889911	1.26358	1.35738	1.28966	1.22149	4.5913	-7.20075	2.54441	0.0833817	0.169456	2.4682	4.35814	-7.37631	3.45201	4.09345	-7.31365	0.392506	4.4562	-6.49888	1.33153	4.22908	-7.35421	1.89927	4.44096	-6.66229	0.955475	4.58239	-7.04124	2.18225	4.14683	-7.4989	2.95049	4.49029	-7.18776	3.17445	4.35622	-7.32977	0.725101	4.40251	-7.44129	3.78772	4.39228	-6.50674	2.45237	4.38862	-7.38213	0.808251	4.34976	-6.90803	2.26709	4.44063	-7.68697	1.85025	4.47304	-7.66333	2.07654	4.53829	-7.08976	2.33646	4.1377	-7.15512	3.20713	4.60393	-7.05587	2.57382	4.15637	-6.61014	2.98957	4.47318	-7.09701	1.44783	4.22836	-7.90645	1.24751	-5.907486e+01	-1.639834e+03	-1.698909e+03
4100	0.560965	0.721433	0.877817	1.55197	1.5918	2.18434	2.98489	1.15136	0.989559	0.770324	0.762316	1.01503	0.971603	0.966005	1.56861	1.3677	1.27473	1.30616	4.58395	-7.48067	3.35028	0.13041	1.047	5.09885	4.18085	-7.09887	3.45072	4.38279	-7.81898	3.33115	4.45283	-7.07201	0.19401	4.34396	-6.64411	1.51224	4.16954	-7.80488	3.87315	4.53705	-6.85924	2.76915	4.53981	-8.329	2.09338	4.37417	-7.42809	2.71433	4.57295	-6.54407	0.322722	4.38832	-7.29149	2.51664	4.49825	-6.99366	4.53361	4.59095	-4.97784	1.903	4.51021	-7.45585	1.08264	4.41071	-7.68964	2.91568	4.50559	-5.88523	1.56733	4.35296	-5.37396	3.00345	4.40141	-7.92952	1.06978	4.51669	-8.19022	3.04041	4.27174	-8.50761	2.22125	4.54444	-8.75686	 3.42	4.31577	-6.98228	2.7694	-8.434966e+01	-1.635822e+03	-1.720172e+03
4200	0.575428	0.911494	0.867013	1.72429	1.14743	2.67407	3.20685	1.15116	1.03725	0.79704	0.843526	0.978288	0.928501	0.826144	1.23364	1.33661	1.29097	1.36915	4.43557	-7.54347	1.88845	0.0462849	0.105378	7.57602	4.28209	-8.05835	0.38003	4.11032	-7.69993	4.18972	4.12404	-7.56107	2.28765	4.12783	-8.18678	4.51805	4.4318	-7.24897	3.03319	4.51057	-7.45843	1.28961	4.44034	-7.59886	-1.04769	4.22628	-7.43554	0.305485	4.30725	-7.83401	-1.74353	4.35475	-7.54158	3.16408	4.18822	-7.6405	1.54372	4.51344	-7.34738	2.56648	4.34818	-7.18484	-2.85144	4.36298	-7.88831	-0.801318	4.48566	-7.81171	-0.924753	4.35788	-8.11644	0.452478	4.36579	-7.5607	-2.00982	4.33339	-7.46347	0.593436	4.39756	-7.47311	2.03972	4.5981	-7.15876	1.90055	4.45423	-7.24004	2.94027	-6.710815e+01	-1.634255e+03	-1.701363e+03
4300	2.32112	0.467653	0.848945	2.90254	0.792924	2.29834	3.16469	1.16434	1.04784	0.561633	0.622818	1.05298	1.08105	0.979684	1.39905	1.29621	1.18161	1.51688	4.48912	-8.68199	-2.49283	0.0698114	0.232331	1.07572	4.06672	-8.5011	-1.8623	4.37822	-8.33531	-2.85532	4.48025	-7.98258	-2.94761	4.23248	-8.94731	-2.01809	4.47181	-8.82221	-2.3093	4.29096	-8.21526	-1.91393	4.31075	-9.05123	-2.43197	4.36921	-8.28606	-3.98003	4.30314	-8.97337	-2.76455	4.50152	-8.72576	-2.89076	4.3447	-8.79571	-3.75685	4.45636	-8.07206	-3.23786	4.12273	-7.88414	-1.5348	4.50245	-8.23721	-2.99137	4.53914	-8.92325	-2.00373	4.50533	-8.56751	-2.97156	4.2822	-8.83698	-2.04604	4.34952	-9.02954	-1.14043	4.57794	-9.03351	-3.63703	4.33744	-8.798	-2.24688	4.58644	-9.08156	-4.0065	-5.079217e+01	-1.638569e+03	-1.689361e+03
4400	0.690939	1.18213	0.781702	1.78429	1.97471	2.58905	3.20961	1.17713	1.16912	0.659051	0.806632	1.01346	1.09677	0.881457	1.55772	1.29856	1.19049	1.27189	4.58834	-8.03708	-3.6113	0.0366708	0.220483	2.15979	3.94257	-7.60372	-1.95065	4.5949	-8.23971	-4.02041	4.57985	-7.30815	-1.65344	4.5905	-8.4301	-3.30548	4.51329	-8.33022	-2.04336	4.37762	-8.78314	-3.92748	4.53543	-7.78328	-1.42685	4.38363	-7.93417	-1.94853	4.52329	-8.51598	-1.93153	4.44109	-7.66716	-4.37046	4.59439	-8.42547	-3.80544	4.35895	-8.05231	-4.47647	4.45507	-8.14092	-4.45531	4.58726	-8.01147	-1.73625	4.47938	-7.60493	-3.07066	4.48577	-8.29259	-2.4664	4.53351	-7.52753	-2.4501	4.27146	-7.55177	-3.48946	4.551	-8.68234	-3.87981	4.30166	-7.76078	-4.51963	4.33506	-7.26037	-2.42301	-5.664622e+01	-1.635745e+03	-1.692391e+03
