iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
73200	0.983642	1.03688	0.580641	0.608748	0.48567	0.690031	0.670704	0.43288	0.52807	1.02835	0.702411	-2.87703	4.50809	-3.28072	0.66786	0.253087	8.57188	-2.84784	4.26023	-2.14456	-1.60704	4.4184	-2.89456	-3.63543	4.30576	-3.60394	-2.57358	4.14719	-3.31359	-3.063434e+01	-3.422387e+02	-3.728730e+02
73300	1.25516	1.03948	0.472624	0.628386	0.480135	0.828156	0.688454	0.307607	0.387921	0.903361	1.12053	-2.17899	3.87205	-1.71517	0.432616	0.197473	8.10706	-2.70424	4.42666	-2.70732	-1.84235	3.9804	-2.72243	-2.81753	4.22831	-2.12546	-1.44802	3.54926	-2.70806	-3.106505e+01	-3.455679e+02	-3.766330e+02
73400	1.04241	1.14993	0.623429	0.825001	0.724056	0.722779	0.776317	0.54557	0.374517	0.8892	0.828707	-2.01042	2.11531	-0.250475	0.251109	0.28224	2.0941	-2.2465	2.45879	-0.82395	-1.59998	2.71402	-1.0997	-1.65496	1.52377	1.27931	-1.52263	3.11819	-0.994273	-2.904087e+01	-3.391541e+02	-3.681950e+02
73500	1.13686	1.28154	0.629542	1.14552	0.537329	0.802031	0.691761	0.61115	0.536951	0.763398	0.852344	-2.51392	2.20952	0.282657	0.172937	1.35715	5.64362	-2.79365	1.71357	-1.07719	-2.14904	2.70962	-1.07644	-2.54716	2.51922	-1.00526	-2.58886	2.30064	-1.03821	-3.511414e+01	-3.473048e+02	-3.824189e+02
73600	0.933498	0.877707	0.739232	1.23158	0.58601	0.998212	0.905278	0.555827	0.482329	0.814944	0.395489	-1.83061	2.46632	1.85692	0.197329	0.0724472	3.31213	-1.80282	2.37385	0.055436	-1.92171	2.87072	-1.23827	-2.76675	2.2596	-0.609266	-1.8901	2.21422	-0.156324	-2.762646e+01	-3.504414e+02	-3.780679e+02
73700	0.994394	1.25159	0.689373	0.763801	0.555654	0.785923	0.804893	0.408446	0.636175	0.967895	0.539682	-1.81318	2.48052	-0.420812	0.605634	0.237029	1.44006	-2.55578	3.13768	-1.35767	-1.68816	2.83706	-0.868598	-3.19887	2.92716	-2.24081	-2.91049	2.1638	-1.44529	-3.255479e+01	-3.381913e+02	-3.707461e+02
73800	0.996151	1.16063	0.657868	0.770796	0.571029	0.754885	0.960964	0.520102	0.55937	1.00434	0.588305	-1.56025	3.45096	-2.13766	0.190885	0.272473	4.44844	-1.9145	2.94506	-0.78827	-1.50857	3.36929	-1.20435	-1.87833	3.45099	-0.977726	-0.448706	4.41849	-1.81798	-3.121828e+01	-3.379849e+02	-3.692032e+02
73900	1.0669	1.16732	0.658656	0.713212	0.393207	0.88716	1.30105	0.32475	0.290812	0.825254	0.473415	-2.1156	2.44489	-0.810721	0.228297	0.510428	0.970451	-3.00011	2.05372	-1.16723	-1.3832	2.64533	-0.311955	-2.21989	4.16885	-2.1458	-1.60543	2.95664	-1.1276	-3.130521e+01	-3.486297e+02	-3.799349e+02
74000	1.10874	1.15972	0.592456	0.769499	0.700523	0.824526	1.13845	0.246194	0.362116	0.975656	0.507789	-2.36125	2.00867	-0.902644	0.120047	0.522634	2.35571	-2.21252	2.1124	0.0728935	-1.97109	2.39932	-0.91537	-2.23324	2.32417	0.388618	-1.98654	2.81408	-2.35	-2.667445e+01	-3.385859e+02	-3.652604e+02
74100	0.977588	1.01588	0.841808	0.535055	0.682018	0.842596	0.541469	0.288746	0.436888	0.802563	0.876806	-2.43412	3.6981	-2.81457	0.218699	0.190086	3.95774	-2.89653	3.69291	-3.31943	-1.4481	3.00361	-0.876224	-2.42379	3.16615	-1.46895	-2.30414	3.73707	-4.23746	-2.757988e+01	-3.427078e+02	-3.702877e+02
74200	1.11364	1.15348	0.855652	0.731901	0.657692	0.693932	0.799294	0.535707	0.326355	0.954399	0.662621	-2.06513	2.23696	-0.0439268	0.136389	0.0995663	1.98664	-2.02228	2.63974	-0.219716	-2.03869	1.77645	-0.81337	-1.97999	2.22089	0.669048	-2.10072	2.10992	-2.362	-2.142962e+01	-3.418226e+02	-3.632523e+02
74300	1.03388	1.0749	0.716654	0.740195	0.661362	0.895986	0.662755	0.369848	0.524379	0.671848	0.319498	-2.18495	1.00482	0.976355	0.106842	0.148332	7.52223	-2.58459	0.883319	1.15719	-1.91579	1.00718	0.325459	-1.82401	1.40881	1.28662	-1.74889	0.864874	0.179803	-2.497850e+01	-3.390749e+02	-3.640534e+02
74400	1.04436	1.21866	0.761145	0.713046	0.561012	0.779668	0.833588	0.437135	0.345181	0.823182	0.552196	-1.73188	0.721997	1.26611	0.261116	0.0862423	4.38245	-2.26519	0.703256	1.40789	-1.69506	0.718587	0.392485	-1.99526	0.691266	2.20754	-1.3521	0.851161	0.38691	-2.308829e+01	-3.361533e+02	-3.592416e+02
74500	1.04495	1.19781	0.694177	0.55592	0.489948	0.858496	0.81378	0.586497	0.552624	0.703197	1.09015	-2.23033	2.13948	-3.66241	0.0597136	0.120661	4.69873	-2.29609	1.6566	-0.328203	-2.17886	1.83595	-1.37029	-2.6294	1.4428	-1.77718	-2.35396	1.81038	-3.46454	-2.600201e+01	-3.437963e+02	-3.697983e+02
74600	1.02355	1.10056	0.623328	0.70884	0.549793	0.843368	0.617138	0.449349	0.580131	0.903101	0.904713	-1.59441	1.55978	-1.16412	0.26225	0.0868738	1.49718	-2.2288	1.39084	0.171414	-1.49157	1.67096	0.55491	-1.37494	1.6265	1.29501	-1.78369	1.59627	-0.725489	-2.401308e+01	-3.380338e+02	-3.620469e+02
74700	1.00531	1.1601	0.637492	0.612341	0.454725	0.847283	0.728929	0.554627	0.565925	0.618514	0.630519	-1.36212	1.78559	-1.56003	0.0592242	0.113477	8.35804	-1.72402	2.2397	-0.257951	-1.31241	1.67402	-0.0405214	-1.49071	1.77782	0.993096	-1.216	1.87795	-0.718318	-2.400738e+01	-3.391986e+02	-3.632060e+02
74800	1.17866	1.08977	0.641867	0.923973	0.66025	0.896165	0.863074	0.502486	0.455527	0.889727	0.697219	-2.00649	1.81056	-0.614982	0.186429	0.247869	3.06112	-2.13741	1.22828	0.617462	-1.1999	1.28547	0.505976	-2.05962	2.07654	1.09737	-1.83904	1.44693	-1.09574	-2.809116e+01	-3.376650e+02	-3.657562e+02
74900	1.03988	1.05469	0.639882	0.734517	0.585974	0.959688	0.579014	0.333644	0.554048	0.731806	0.60818	-2.76133	1.2892	-1.30884	0.117704	0.297388	1.21989	-2.9656	1.82032	-0.295115	-2.19038	1.16245	0.0395099	-2.89658	1.09208	0.22827	-2.14912	0.902416	-2.82512	-2.633016e+01	-3.389100e+02	-3.652402e+02
75000	0.954425	1.13689	0.64502	0.752902	0.489307	0.780035	0.958562	0.397393	0.633243	0.860527	0.829208	-2.55747	0.417974	0.452754	0.1122	0.221795	1.58088	-2.55183	0.368294	0.312974	-2.02385	0.256723	0.871588	-2.17452	-0.289409	3.38753	-1.93724	-0.220765	0.286868	-2.779119e+01	-3.394242e+02	-3.672153e+02
75100	1.14489	1.15931	0.64252	0.975544	0.459954	0.875399	0.721208	0.601992	0.522679	0.597189	0.854126	-2.70507	-1.12749	-0.207454	0.28649	0.132373	3.81424	-2.96915	-0.686843	1.70201	-2.05844	-0.70351	1.78248	-3.23571	-1.21341	-3.60023	-2.10789	-1.54709	-2.26035	-3.065672e+01	-3.431436e+02	-3.738003e+02
75200	0.906702	1.07099	0.719879	0.663114	0.564511	0.87126	1.33029	0.347651	0.381053	0.748902	0.389119	-2.14447	0.066909	2.49377	0.100171	0.216993	0.9742	-2.57235	-0.163085	1.86152	-1.56959	-0.305043	2.30819	-2.66767	0.721219	1.50684	-2.00106	-0.58915	0.163338	-2.714541e+01	-3.381532e+02	-3.652986e+02
75300	1.09382	1.23671	0.616982	0.653959	0.761725	0.739263	0.607024	0.404287	0.459868	0.896302	0.435228	-1.74921	0.646005	1.06184	0.262361	0.169475	1.87067	-2.33639	0.887525	0.979508	-1.16378	0.493709	1.63267	-2.64718	1.23066	1.07281	-1.24408	0.228542	1.79843	-2.590325e+01	-3.366419e+02	-3.625452e+02
75400	1.13511	1.16926	0.573609	0.716591	0.882088	0.956892	0.78295	0.6175	0.553209	0.687863	0.844449	-2.3235	0.123043	1.10593	0.118432	0.400455	1.27832	-2.70602	1.17431	0.152886	-1.95519	0.0344724	1.82825	-2.28937	-0.480976	2.47522	-1.68253	0.343528	0.308877	-2.859274e+01	-3.437670e+02	-3.723597e+02
75500	1.00728	1.01683	0.756409	0.627812	0.519407	0.783333	0.617356	0.469306	0.550581	0.614355	0.91827	-2.79035	-0.640552	0.377655	0.104558	0.341187	1.06218	-2.81126	-1.32845	0.825643	-2.36325	-1.33427	0.735573	-2.51584	-0.196976	-0.0719061	-2.31951	-0.89017	-1.4759	-2.558363e+01	-3.447047e+02	-3.702884e+02
75600	0.949345	1.14979	0.50465	0.895643	0.425199	0.881851	0.857803	0.282704	0.381576	0.9794	0.295082	-1.85624	0.306824	2.95953	0.0966183	0.103837	3.93662	-2.12298	0.472581	1.7579	-1.76317	0.0312283	1.99923	-2.18153	0.397284	2.50639	-1.73821	0.12683	1.13869	-1.904554e+01	-3.400544e+02	-3.590999e+02
75700	1.0421	1.02677	0.546849	0.82111	0.625701	0.92693	0.880542	0.343956	0.415879	0.884079	0.773525	-2.00415	0.61859	1.2567	0.114024	0.135871	1.50702	-2.14629	0.61821	1.3386	-2.11751	0.0530246	1.16351	-2.08426	0.726787	2.55577	-2.21781	0.728718	-0.412312	-2.026040e+01	-3.386659e+02	-3.589263e+02
75800	1.02895	1.07923	0.607038	0.80093	0.616877	0.825752	0.550624	0.477363	0.539166	0.694271	0.716272	-2.09795	0.0606769	0.538416	0.17126	0.0505366	1.7321	-2.53029	-0.0445202	1.44022	-1.53029	0.125295	1.94706	-2.61561	-0.0423597	1.49729	-2.22896	0.00470158	0.0464298	-2.088721e+01	-3.368425e+02	-3.577297e+02
75900	1.04337	1.01847	0.840455	0.698877	0.620064	0.885936	0.717849	0.53697	0.370769	0.731025	0.4908	-1.83548	0.308169	2.33524	0.383729	0.0964438	1.64388	-2.37995	0.192281	2.00447	-1.4291	0.0178204	2.26442	-2.30373	-0.0579577	2.18451	-1.89361	0.61636	0.713067	-2.387170e+01	-3.381499e+02	-3.620216e+02
76000	1.26729	1.06405	0.582245	0.539988	0.739074	0.812793	0.564936	0.350695	0.595168	0.828859	0.543361	-1.77912	0.156941	1.90455	0.32839	0.0543165	4.17318	-2.49415	0.00962239	1.74049	-1.41244	0.272514	1.58515	-1.85535	0.470915	2.43087	-2.39095	-0.069221	3.43691	-2.540298e+01	-3.471252e+02	-3.725282e+02
76100	0.99824	1.10242	0.608914	0.985478	0.497371	0.762941	0.728339	0.481406	0.582386	0.823921	0.67962	-2.36704	0.131042	1.16387	0.233352	0.0673949	1.42951	-2.1948	0.0653632	1.55643	-2.22403	0.238697	0.993934	-2.69614	0.253952	1.21614	-1.67964	-0.0905355	0.211037	-2.056057e+01	-3.386101e+02	-3.591707e+02
76200	1.0181	1.01711	0.749548	0.616992	0.514655	0.752742	0.710223	0.388306	0.542391	0.8933	0.75004	-2.24787	0.147402	2.39501	0.348464	0.232293	1.29069	-2.8969	-0.882126	1.19395	-1.10404	0.742736	1.36826	-3.27741	0.307493	2.15821	-1.76903	0.724543	0.607574	-3.278494e+01	-3.383968e+02	-3.711817e+02
76300	0.99579	1.04956	0.794393	0.813577	0.62445	0.814117	0.895201	0.25864	0.482439	1.08943	0.452355	-2.25892	0.0325703	1.01452	0.142264	0.161818	1.59139	-2.21431	-0.680068	2.45513	-1.67098	0.115323	1.8183	-2.61248	-1.09124	2.63663	-1.75351	0.534299	0.38708	-2.880974e+01	-3.391679e+02	-3.679777e+02
76400	0.995707	1.03699	0.709273	0.738816	0.649425	0.85419	0.823908	0.38164	0.670226	0.737056	0.625752	-1.91574	0.15978	1.33421	0.0706818	0.335279	2.14813	-2.18716	-0.0630253	2.06058	-2.03815	0.018386	1.76273	-2.48056	0.011212	0.166255	-2.08627	0.0199281	0.796657	-2.450994e+01	-3.384464e+02	-3.629563e+02
76500	1.07174	0.938447	0.614392	0.632284	0.630375	0.802646	0.680354	0.547156	0.750804	0.885156	0.475347	-2.50793	1.34425	-0.760806	0.0680706	0.150043	2.41017	-2.51806	0.644768	1.44065	-2.31156	1.58279	0.292096	-2.42846	0.362586	-1.40979	-2.16416	1.64482	-2.89997	-2.655665e+01	-3.444206e+02	-3.709773e+02
76600	1.02183	0.995721	0.544192	0.658671	0.576549	0.782362	0.619592	0.341282	0.405857	0.787535	0.63308	-1.0042	1.79495	0.36165	0.379882	0.105741	0.724619	-2.03657	  1.8	0.1873	-0.98253	1.79198	0.588809	-1.84515	2.06802	0.915875	-1.21506	1.31322	0.434046	-2.351146e+01	-3.351230e+02	-3.586344e+02
76700	1.12164	1.04617	0.720576	0.713209	0.648934	0.787635	0.599187	0.680352	0.535906	0.816846	0.711308	-2.06045	1.01988	1.59216	0.0427596	0.109089	3.08399	-2.00071	1.34061	0.869993	-2.15315	0.655129	0.567414	-1.83504	1.34535	2.0833	-2.05186	1.17039	1.0117	-2.110710e+01	-3.397878e+02	-3.608949e+02
76800	1.02412	0.95116	0.592075	1.06249	0.576375	0.80455	0.768334	0.694484	0.840162	0.860387	1.01385	-2.22778	0.117052	-2.20449	0.268585	0.324291	1.62893	-3.04309	0.0618043	-2.44369	-1.97502	0.235134	0.203039	-1.5591	-0.00845338	-2.17495	-2.56438	-0.133692	-3.27865	-2.956660e+01	-3.494569e+02	-3.790235e+02
76900	1.12318	1.03562	0.706156	0.893131	0.686305	0.713141	0.791363	0.290558	0.286138	0.84912	0.490267	-1.9112	0.42591	0.285041	0.152296	0.188741	2.19975	-2.43741	0.493906	1.66894	-1.72154	1.35943	0.344306	-2.01067	0.256889	3.08643	-1.52691	0.447367	-1.68407	-2.614076e+01	-3.381186e+02	-3.642593e+02
77000	0.882212	1.04561	0.625119	0.643355	0.35177	0.781339	0.670722	0.382389	0.665502	0.882457	0.551542	-1.98254	0.563372	1.16128	0.335249	0.131562	2.63388	-1.87818	1.25739	1.01493	-1.91936	0.66646	1.12548	-2.44149	0.439231	1.90238	-2.12307	0.682516	-0.0767644	-2.405544e+01	-3.430693e+02	-3.671248e+02
77100	1.06268	1.06412	0.866084	0.576984	0.615807	1.02642	0.690849	0.336878	0.469391	0.781474	0.403439	-2.09662	1.29411	1.61948	0.462768	0.093248	1.45319	-2.1099	1.09809	0.801758	-0.800756	1.40242	1.10067	-2.89978	1.24907	0.68462	-1.67379	1.0943	1.19916	-2.462947e+01	-3.399183e+02	-3.645477e+02
77200	1.19677	1.13436	0.595756	0.673268	0.711442	0.976549	0.781856	0.333935	0.480187	1.09173	0.398577	-2.0925	2.17775	-0.78217	0.13514	0.105628	1.29835	-2.08307	2.52163	-0.196038	-1.59386	2.15821	0.073292	-2.36292	2.76042	-0.232959	-1.7185	2.24821	-0.156427	-2.112612e+01	-3.372973e+02	-3.584234e+02
77300	1.12823	1.04779	0.543673	0.702921	0.641489	0.717977	0.882259	0.370265	0.35049	0.740933	0.541157	-1.79071	3.19097	-1.39651	0.152858	0.0928381	3.25293	-2.58745	3.2212	-1.82053	-1.53598	2.89132	-0.978426	-1.94565	3.22791	-0.684596	-1.39316	3.05666	-1.51058	-2.184872e+01	-3.370633e+02	-3.589120e+02
77400	0.974676	1.19839	0.608234	0.866243	0.666195	0.822458	0.627999	0.4406	0.339667	0.876568	0.593162	-1.71342	2.25919	-1.2556	0.391998	0.180391	3.25741	-1.96874	2.21597	-0.0312755	-1.39098	2.48765	-0.740213	-2.62489	1.81709	0.0253017	-1.38951	2.20726	-0.0478494	-2.721698e+01	-3.366284e+02	-3.638454e+02
77500	0.999925	1.07539	0.638432	0.575881	0.735463	0.818904	0.69347	0.241441	0.528044	1.03059	0.603717	-1.99008	2.66345	-4.29965	0.104583	0.121863	24.3274	-1.97338	3.09141	-0.848958	-1.77939	2.71575	-0.693251	-2.05479	2.52217	0.416156	-1.52252	3.18713	-3.99822	-2.887676e+01	-3.370056e+02	-3.658823e+02
77600	1.05356	1.03024	0.670318	0.953809	0.650955	0.931704	0.981546	0.249069	0.376242	0.717425	0.43397	-2.1862	2.68946	-0.578435	0.172726	0.107038	1.02818	-2.5604	2.66229	-0.391911	-1.16583	2.6979	-0.354593	-2.26007	2.92873	-0.194156	-2.2231	2.52761	-2.44627	-2.225327e+01	-3.415683e+02	-3.638216e+02
77700	1.10184	1.08663	0.6306	0.878145	0.684891	0.826284	0.760678	0.604453	0.431146	0.728343	0.731843	-1.86315	1.86872	0.304345	0.145403	0.234027	0.710945	-1.99391	1.25875	0.570454	-1.67302	1.58812	0.0701846	-2.34233	1.33426	1.76612	-1.74909	1.46861	-0.833869	-2.542847e+01	-3.360489e+02	-3.614774e+02
77800	1.09037	1.08322	0.591986	0.68741	0.619252	0.917983	0.565709	0.223362	0.53862	0.533767	0.557987	-1.63342	1.82444	0.00402633	0.212625	0.231916	1.82727	-2.00238	1.35875	0.831788	-1.75218	1.78913	0.112565	-2.60345	2.18204	0.0445921	-1.23902	1.78134	-0.110786	-2.383843e+01	-3.422111e+02	-3.660496e+02
77900	1.04438	1.11956	0.422394	0.619993	0.589304	0.962007	0.67441	0.437067	0.292442	1.05282	0.580121	-2.26508	2.41842	0.225275	0.154415	0.385765	10.2267	-2.31593	1.80751	0.390506	-1.46817	2.17918	0.0394263	-1.94946	3.24378	-0.350735	-2.03	2.30692	-3.01919	-3.217030e+01	-3.429916e+02	-3.751619e+02
78000	1.2121	1.25222	0.713273	0.707475	0.467148	0.747686	0.89711	0.607929	0.389974	0.73863	0.892751	-2.96175	1.12207	0.0838343	0.120982	0.248551	2.11736	-2.60808	1.31142	0.101777	-2.16383	1.24647	-2.07507	-2.54708	1.39947	1.29298	-3.04319	1.82477	0.785791	-2.739649e+01	-3.469936e+02	-3.743901e+02
78100	1.06114	0.914059	0.68223	0.732231	0.496807	0.818048	0.660415	0.560503	0.578361	0.870463	0.585075	-2.35934	2.4927	0.379736	0.586116	0.253262	2.47783	-2.91274	1.47865	-0.209828	-1.51923	2.15577	-0.199872	-1.82411	3.06993	0.15707	-2.53904	2.9607	-3.35404	-3.435873e+01	-3.388714e+02	-3.732301e+02
78200	0.963891	1.0748	0.661015	0.820076	0.48246	0.687624	0.697897	0.486447	0.703859	1.06426	0.425224	-1.804	1.45148	1.36526	0.364875	0.369572	10.9436	-2.04556	1.82667	0.319839	-2.32848	1.65477	-0.0706311	-1.21775	2.82226	0.518067	-0.5686	1.7657	-1.41384	-3.812222e+01	-3.415601e+02	-3.796823e+02
78300	0.967045	1.08526	0.627523	0.565131	0.607808	0.855507	0.584452	0.363384	0.460101	0.781963	0.732687	-2.16076	1.65607	0.952399	0.0791094	0.268903	7.65746	-2.08458	1.76508	0.55262	-1.79749	1.72378	-0.249676	-2.11683	2.02037	0.867057	-2.23154	1.60267	-3.13414	-2.585718e+01	-3.369807e+02	-3.628379e+02
78400	0.957001	1.07834	0.59351	0.691507	0.657388	0.839686	0.654075	0.466535	0.565222	0.693554	0.836158	-2.21613	1.43772	-0.605733	0.207141	0.065093	1.83361	-2.42772	1.82038	0.133551	-1.98737	2.09448	-0.84717	-2.52463	1.71413	-1.21475	-1.8288	1.46673	-0.707342	-2.421829e+01	-3.386201e+02	-3.628383e+02
78500	0.951941	1.13292	0.639132	0.76075	0.711974	0.724759	0.866378	0.488438	0.344672	0.815905	0.686009	-1.92195	1.84035	-0.39056	0.123711	0.24981	1.28289	-2.12172	2.38496	-0.250284	-1.67353	1.41063	-0.045636	-1.6578	2.18654	0.622663	-1.39901	2.15299	-2.75211	-2.498291e+01	-3.382694e+02	-3.632523e+02
78600	1.01544	1.07329	0.581335	0.778009	0.534808	0.763531	0.645179	0.298623	0.436543	0.612769	0.608134	-1.85732	1.88887	0.577885	0.170594	0.157198	2.2674	-2.19358	2.47444	-0.39829	-1.89565	1.95578	-0.706963	-1.9926	1.70182	1.12743	-1.52974	1.7377	-1.09555	-2.173624e+01	-3.357458e+02	-3.574820e+02
78700	1.10966	0.925756	0.5406	0.77032	0.598767	0.805876	1.44056	0.433618	0.353495	0.75395	0.601173	-1.89622	1.42316	-0.525102	0.431755	0.212247	2.60499	-2.68134	1.54174	0.0928072	-1.78929	0.840597	0.647894	-2.36422	1.63361	0.750073	-1.78402	1.1422	0.105855	-2.777630e+01	-3.430168e+02	-3.707931e+02
78800	0.918487	1.10625	0.79255	0.578941	0.739612	0.754498	0.716448	0.421818	0.748327	0.745482	0.384314	-2.20666	2.46217	-1.90891	0.207871	0.123226	4.01576	-1.86357	2.55826	-0.634585	-2.23299	2.31687	-0.490795	-2.50219	2.88081	-0.617565	-2.19472	2.30923	-0.762354	-2.337564e+01	-3.460630e+02	-3.694386e+02
78900	1.11954	1.19766	0.688954	0.692283	0.614621	0.743579	0.681088	0.42865	0.418791	0.812376	0.749738	-1.97837	3.03239	-0.989229	0.0911693	0.306598	2.06774	-1.76617	2.99125	-0.928267	-2.18815	3.09381	-1.98149	-2.40368	2.65468	-0.790734	-2.0811	2.52654	-2.49803	-2.327653e+01	-3.403581e+02	-3.636347e+02
79000	1.12194	1.17667	0.586247	0.793072	0.578879	0.793643	0.853034	0.215319	0.370897	0.974115	0.446019	-2.01621	3.05021	-2.40503	0.107475	0.152349	6.03224	-1.99156	3.01364	-0.61909	-1.67816	3.4615	-1.26606	-1.26838	3.05525	-0.183073	-1.50917	2.73729	-2.31172	-2.625621e+01	-3.417259e+02	-3.679821e+02
79100	1.07357	1.07237	0.612313	0.875203	0.558394	0.746419	0.554747	0.524719	0.648116	0.888116	1.00038	-2.60288	4.36885	-0.332203	0.263108	2.70377	0.924557	-2.72295	2.79075	-2.60351	-1.96811	0.676993	0.459217	-2.51758	3.11884	-0.534595	-2.52888	2.97299	-2.03348	-4.043376e+01	-3.416325e+02	-3.820662e+02
79200	1.08079	0.929843	0.676039	0.637768	0.399352	0.849234	0.671124	0.514685	0.514625	0.8103	0.556224	-2.40106	1.96696	-1.89333	0.144832	0.0553732	3.18918	-2.61977	1.87171	-0.164654	-1.85844	1.89112	-1.22287	-2.71701	2.43943	-0.769406	-2.52939	2.00941	-1.66704	-2.214972e+01	-3.434035e+02	-3.655532e+02
79300	1.06652	1.21469	0.825532	1.01199	0.474678	0.642053	0.703453	0.179565	0.351411	1.41704	0.432246	-1.65945	2.17871	0.534621	0.0819666	0.0408827	0.905805	-1.6561	2.40456	0.310818	-1.16747	2.48188	-0.123903	-1.57729	2.13739	1.06291	-1.47912	2.08554	0.815963	-1.812434e+01	-3.463988e+02	-3.645232e+02
79400	1.04118	1.02114	0.754406	0.831926	0.542532	0.794238	0.824406	0.688476	0.350786	0.689299	1.0614	-1.82379	1.8511	-0.728973	0.371337	0.36965	3.16943	-2.82834	2.16023	-1.77985	-1.55469	2.70879	-1.18837	-2.939	2.13369	-1.1768	-1.13223	1.39354	0.734155	-3.376708e+01	-3.401689e+02	-3.739359e+02
79500	1.01275	0.973477	0.733773	0.586637	0.485244	1.06338	0.841331	0.503406	0.450199	0.853159	0.703431	-1.9262	2.03158	-1.08676	0.127679	0.105596	2.47941	-2.22064	1.82792	-0.224547	-1.79811	1.99076	-0.495302	-1.94053	2.03012	1.28258	-1.77426	2.02636	-0.590743	-2.018807e+01	-3.397880e+02	-3.599760e+02
79600	1.08853	0.94758	0.559842	0.716547	0.460941	0.745007	0.70805	0.423401	0.483352	0.840812	0.620637	-1.86007	0.872107	0.984628	0.0672396	0.0879053	1.45703	-2.29323	0.998091	0.998436	-1.74951	0.991114	0.753254	-1.77652	0.258347	2.49872	-1.75086	1.20816	0.888009	-1.976739e+01	-3.370857e+02	-3.568531e+02
79700	0.9892	1.05542	0.58235	0.57809	0.450054	0.90316	1.02606	0.352139	0.427888	0.906399	0.456678	-1.53957	0.815992	1.79443	0.100162	0.0331481	1.29311	-1.96908	0.955136	1.1887	-1.14141	0.715597	1.52543	-1.49152	0.883483	2.2959	-1.43972	0.694347	1.64777	-1.810373e+01	-3.371099e+02	-3.552137e+02
79800	0.932346	 1.14	0.748919	0.762752	0.554337	0.847125	0.691688	0.55891	0.453166	1.03101	0.512456	-1.89394	0.91257	0.531009	0.533932	0.238005	2.74508	-2.11489	0.539891	1.2073	-1.3029	1.04086	1.08726	-3.49832	0.59379	0.558235	-2.55149	0.840405	1.82807	-3.095205e+01	-3.392740e+02	-3.702261e+02
79900	1.1193	1.13853	0.711807	0.756122	0.737915	0.880908	0.707294	0.333531	0.619708	0.861932	0.436884	-2.06951	1.66682	0.156502	0.0418442	0.106243	1.32528	-2.1518	1.64243	0.535988	-1.75383	1.87342	0.0474628	-2.46326	2.09675	-0.506337	-2.39823	1.41034	0.232738	-2.178832e+01	-3.375832e+02	-3.593715e+02
80000	0.960445	0.973282	0.508337	0.740497	0.532531	0.707633	0.862877	0.547591	0.23236	0.930693	0.358836	-1.70439	1.43258	1.45595	0.0622763	0.155393	1.66629	-1.89681	1.5586	0.715207	-1.57917	1.21175	0.871699	-1.93048	2.01856	0.832206	-1.63645	1.71157	0.93465	-1.814713e+01	-3.445014e+02	-3.626485e+02
80100	1.11374	1.00271	0.626934	0.605515	0.629454	0.719104	0.869636	0.343718	0.579267	0.857438	0.544901	-2.21653	1.91834	-0.507915	0.158957	0.247377	2.16185	-2.97924	1.55102	-0.564283	-1.66765	1.87369	-0.196398	-2.36084	1.88523	1.10327	-1.45022	0.883109	-1.80558	-2.881471e+01	-3.376772e+02	-3.664919e+02
80200	1.15763	1.05118	0.615261	0.772267	0.554613	0.887296	0.7262	0.513393	0.820006	1.01475	0.417682	-2.19777	0.98829	-0.655217	0.256602	0.100354	5.88992	-2.35736	1.71843	0.0982437	-2.05878	1.80581	-0.420533	-2.85927	0.622744	0.464985	-2.35651	1.38014	2.10944	-3.315830e+01	-3.414130e+02	-3.745713e+02
80300	0.950653	1.07908	0.623419	0.587767	0.649512	0.793446	0.561154	0.264476	0.385071	0.755721	0.443011	-1.76583	0.532804	0.975265	0.0929101	0.413985	2.56217	-2.09541	1.42855	0.524161	-1.50483	-0.0337832	2.27968	-1.69852	0.620771	2.57403	-1.66037	0.689889	1.68367	-2.390141e+01	-3.370273e+02	-3.609287e+02
80400	1.06771	1.1789	0.619122	0.735613	0.5171	0.935221	0.683807	0.475464	0.532699	0.892947	1.08807	-2.03845	0.234867	0.43918	0.145937	0.15221	8.89099	-2.04237	0.484633	1.21299	-1.96542	0.514426	1.00241	-2.32145	0.215701	1.90328	-2.19947	1.12836	1.15194	-2.854508e+01	-3.425855e+02	-3.711305e+02
